state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Kansas,2016,2192989,1788076,2907289,1459261,1448028,1112388,1080601,887741,900335,18430,8446,9984,13679,7002,6677,11965,6022,5943,78289,39945,38344,61778,31791,29987,57147,29273,27874,169163,81703,87460,125311,59807,65504,109358,50775,58583,337486,161174,176312,209137,100196,108941,196021,94652,101369,86551,45606,40945,43005,23539,19466,39737,21770,17967,2217370,1122387,1094983,1740079,890053,850026,1373848,685249,688599,25,182,207,7,92,99,154,2690,2844,90,1084,1174,0,2,2,592,4989,5581
Kansas,2015,2193124,1797342,2911641,1460937,1450704,1109029,1084095,886522,910820,18776,8759,10017,16195,7142,9053,14217,6277,7940,84580,42256,42324,65718,33177,32541,60495,29763,30732,169084,85168,83916,123458,60241,63217,108406,50729,57677,336479,160566,175913,205811,99221,106590,193963,93065,100898,79729,40987,38742,39561,19735,19826,36362,17614,18748,2222993,1123201,1099792,1742381,889513,852868,1383899,689074,694825,20,165,185,10,84,94,152,2722,2874,73,1036,1109,0,1,1,583,4995,5578
Kansas,2014,2180036,1795731,2904021,1464257,1439764,1109697,1070339,892494,903237,21401,10970,10431,15044,8380,6664,12942,6831,6111,72851,39969,32882,55679,30951,24728,50559,28001,22558,163772,79761,84011,118409,57615,60794,105160,49610,55550,328505,161642,166863,199631,98249,101382,187988,91321,96667,89034,44882,44152,48362,24231,24131,44964,22758,22206,2228458,1127033,1101425,1742911,890271,852640,1394118,693973,700145,21,138,159,7,77,84,146,2791,2937,67,908,975,0,0,0,541,4960,5501
Kansas,2013,2175437,1795636,2893957,1453067,1440890,1103324,1072113,887273,908363,20536,9546,10990,15686,7718,7968,12886,5855,7031,70970,37205,33765,56209,29672,26537,51065,26607,24458,167922,83538,84384,122957,61979,60978,109880,53557,56323,321871,154590,167281,193804,91043,102761,181250,84309,96941,81699,40491,41208,43567,21243,22324,39939,18954,20985,2230959,1127697,1103262,1743214,891669,851545,1400616,697991,702625,19,141,160,3,66,69,173,2909,3082,60,915,975,0,0,0,479,4971,5450
Kansas,2012,2166839,1805333,2885905,1448084,1437821,1098552,1068287,895183,910150,25658,13804,11854,18974,9385,9589,17533,8730,8803,71659,37030,34629,55321,27522,27799,49682,25186,24496,164111,78966,85145,117633,57834,59799,104450,49820,54630,315309,150452,164857,190282,91039,99243,182015,87193,94822,72980,37016,35964,39724,19750,19974,36994,18212,18782,2236188,1130816,1105372,1744905,893022,851883,1414659,706042,708617,19,142,161,4,64,68,186,2924,3110,55,935,990,0,0,0,463,4859,5322
Kansas,2011,2149637,1791252,2871238,1446165,1425073,1092579,1057058,887721,903531,17460,8061,9399,13047,6419,6628,11838,5595,6243,64818,33947,30871,50073,26466,23607,46682,24494,22188,160649,77951,82698,114027,54335,59692,102917,47946,54971,307298,149081,158217,185200,87077,98123,173483,80076,93407,88395,42137,46258,46738,24614,22124,43613,23195,20418,2232618,1134988,1097630,1740552,893668,846884,1412719,706415,706304,22,138,160,6,67,73,199,2900,3099,60,897,957,0,0,0,385,4619,5004
Kansas,2010,2133830,1777892,2859169,1445844,1413325,1089127,1044703,884090,893802,22005,10737,11268,15435,8339,7096,14689,7995,6694,70465,37464,33001,51455,26879,24576,47647,24393,23254,159871,80965,78906,113297,55864,57433,99100,46704,52396,301283,144165,157118,180058,84942,95116,172613,80444,92169,72787,38938,33849,38834,21545,17289,34125,18845,15280,2232758,1133575,1099183,1734751,891558,843193,1409718,705709,704009,17,133,150,4,68,72,165,2828,2993,66,835,901,0,0,0,370,4542,4912
Kansas,2009,2117954,1775254,2818747,1423616,1395131,1077871,1040083,879960,895294,18975,8721,10254,13743,6167,7576,12424,5776,6648,62852,33677,29175,47846,25867,21979,44944,24677,20267,156535,78991,77544,114200,56185,58015,100860,47912,52948,261740,122461,139279,160114,73857,86257,152608,70112,82496,69706,36125,33581,36029,18060,17969,32741,16967,15774,2248939,1143641,1105298,1746022,897735,848287,1431677,714516,717161,14,118,132,NA,NA,NA,148,2708,2856,56,782,838,0,0,0,344,4381,4725
Kansas,2008,2110849,1764747,2802134,1412794,1389340,1073023,1037826,871923,892824,17230,8747,8483,11588,5794,5794,10822,5304,5518,58846,30773,28073,43932,23102,20830,41111,21893,19218,152255,76616,75639,107363,54190,53173,95586,47146,48440,268964,124648,144316,164587,75127,89460,155248,70058,85190,60630,29892,30738,33773,16265,17508,31027,14732,16295,2244209,1142118,1102091,1749606,898545,851061,1430953,712790,718163,8,104,112,NA,NA,NA,148,2654,2802,62,781,843,0,0,0,346,4344,4690
Kansas,2007,2075908,1739587,2775997,1402897,1373100,1060316,1015592,862308,877279,17565,8160,9405,13731,6498,7233,12603,5939,6664,61389,34813,26576,46842,25967,20875,44088,24621,19467,153653,76359,77294,109920,54516,55404,96901,45970,50931,246966,118651,128315,150106,70647,79459,143680,66523,77157,57143,26498,30645,28722,13751,14971,26240,12405,13835,2239281,1138416,1100865,1726587,888937,837650,1416075,706850,709225,12,120,132,NA,NA,NA,191,2678,2869,50,791,841,0,0,0,368,4385,4753
Kansas,2006,2073023,1737404,2764075,1393515,1370560,1050940,1022083,855133,882271,23602,13182,10420,18523,10514,8009,17250,9558,7692,61157,32626,28531,47760,25259,22501,45797,24017,21780,150666,76412,74254,104650,53187,51463,93631,46742,46889,245401,111761,133640,152241,67039,85202,146040,63484,82556,52272,26214,26058,27225,14589,12636,24419,12596,11823,2230977,1133320,1097657,1722624,880352,842272,1410267,698736,711531,15,112,127,13,NA,NA,185,2699,2884,52,770,822,0,0,0,382,4498,4880
Kansas,2005,1992340,1683311,2669699,1357557,1312142,1024277,968063,850254,833057,19276,9678,9598,14469,7551,6918,13434,6980,6454,52528,27136,25392,40528,20939,19589,37632,19274,18358,148876,75394,73482,104547,54617,49930,93898,48542,45356,218244,107487,110757,135872,64498,71374,129678,61270,68408,48013,25484,22529,24391,13309,11082,22595,12214,10381,2182762,1112378,1070384,1672533,863363,809170,1386074,701974,684100,14,125,139,3,76,79,212,2757,2969,55,750,805,0,0,0,390,4659,5049
Kansas,2004,1970151,1657921,2653454,1342077,1311377,1008894,961257,831192,826729,24352,10423,13929,15913,5687,10226,14092,5382,8710,57190,29889,27301,43477,22546,20931,40602,21399,19203,129865,65909,63956,87881,45975,41906,77771,40261,37510,160808,75693,85115,102109,48042,54067,96340,43807,52533,57346,32795,24551,31435,18652,12783,28017,16019,11998,2223893,1127368,1096525,1689336,867992,821344,1401099,704324,696775,18,140,158,5,68,73,177,2787,2964,51,697,748,0,0,0,369,4631,5e3
Kansas,2003,1956836,1648442,2641747,1338202,1303545,1006251,950585,827752,820690,18292,12021,6271,13831,8808,5023,13066,8128,4938,71781,36961,34820,56326,29204,27122,52885,26534,26351,148044,75529,72515,99719,51214,48505,90316,45179,45137,178727,81629,97098,111978,51462,60516,106614,48398,58216,58715,30733,27982,33555,18724,14831,31414,17773,13641,2166188,1101329,1064859,1641427,846839,794588,1354147,681740,672407,17,131,148,4,73,77,204,2869,3073,36,670,706,0,0,0,367,4737,5104
Kansas,2002,1940300,1624106,2634122,1342330,1291792,1000558,939742,817835,806271,19787,10133,9654,14199,7423,6776,12961,6692,6269,55239,29030,26209,42100,22631,19469,40259,21638,18621,155623,82275,73348,102110,55747,46363,91810,50100,41710,184148,89133,95015,114548,53086,61462,104736,48042,56694,54910,30201,24709,28332,14655,13677,24125,11276,12849,2164415,1101558,1062857,1639011,847016,791995,1350215,680087,670128,14,143,157,2,60,62,202,2924,3126,21,658,679,0,0,0,298,4581,4879
Kansas,2001,1955260,1643253,2612636,1327608,1285028,1008656,946604,827123,816130,20090,11220,8870,14022,8108,5914,12871,7861,5010,50941,27104,23837,36771,20137,16634,35606,19507,16099,151719,79450,72269,106694,59882,46812,97405,54510,42895,172339,83739,88600,110354,50128,60226,103622,44915,58707,50873,21112,29761,24820,10753,14067,21151,8428,12723,2166674,1104983,1061691,1662599,859648,802951,1372598,691902,680696,17,166,183,2,69,71,180,2839,3019,17,613,630,0,0,0,281,4362,4643
Kansas,2000,1898076,1570341,2615759,1314627,1301132,975855,922221,784520,785821,14262,6394,7868,9766,5343,4423,8979,4943,4036,42390,19494,22896,31576,15318,16258,30444,14526,15918,121940,67468,54472,72346,45279,27067,63673,39015,24658,125586,60435,65151,74844,34800,40044,69962,31583,38379,39111,18802,20309,25967,12256,13711,22817,9807,13010,2272470,1142034,1130436,1683577,862859,820718,1374466,684646,689820,20,160,180,2,68,70,183,2803,2986,22,581,603,0,0,0,276,4191,4467
