state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,design_capacity_female,design_capacity_male,design_capacity_total,operational_capacity_female,operational_capacity_male,operational_capacity_total,rated_capacity_female,rated_capacity_male,rated_capacity_total
South Carolina,2016,3861305,3093306,4961119,2554934,2406185,2017533,1843772,1587865,1505441,NA,NA,NA,1566,20814,22380,NA,NA,NA
South Carolina,2015,3807727,3072261,4896146,2511586,2384560,1983746,1823981,1575150,1497111,NA,NA,NA,1720,21436,23156,NA,NA,NA
South Carolina,2014,3751743,3052725,4832482,2479946,2352536,1952338,1799405,1560300,1492425,NA,NA,NA,1718,21551,23269,NA,NA,NA
South Carolina,2013,3696456,3032381,4774839,2455831,2319008,1925267,1771189,1550074,1482307,NA,NA,NA,1812,21994,23806,NA,NA,NA
South Carolina,2012,3642927,3012049,4723723,2427435,2296288,1898700,1744227,1542277,1469772,NA,NA,NA,1814,22217,24031,NA,NA,NA
South Carolina,2011,3598500,2986941,4679230,2406763,2272467,1874186,1724314,1526413,1460528,NA,NA,NA,1784,22577,24361,NA,NA,NA
South Carolina,2010,3555183,2969516,4636312,2385140,2251172,1850283,1704900,1514446,1455070,NA,NA,NA,1781,22538,24319,NA,NA,NA
South Carolina,2009,3482873,2908780,4561242,2344655,2216587,1817926,1664947,1482810,1425970,NA,NA,NA,1676,22496,24172,NA,NA,NA
South Carolina,2008,3416097,2867503,4479800,2300546,2179254,1788356,1627741,1470506,1396997,NA,NA,NA,1691,22435,24126,NA,NA,NA
South Carolina,2007,3346810,2815502,4407709,2267145,2140564,1745348,1601462,1434213,1381289,NA,NA,NA,1658,22260,23918,NA,NA,NA
South Carolina,2006,3286547,2768324,4321249,2218563,2102686,1712945,1573602,1406847,1361477,NA,NA,NA,1664,21786,23450,NA,NA,NA
South Carolina,2005,3094471,2627450,4127391,2132509,1994882,1624157,1470314,1352612,1274838,NA,NA,NA,1661,21508,23169,NA,NA,NA
South Carolina,2004,3044353,2588976,4059838,2092909,1966929,1599268,1445085,1335847,1253129,NA,NA,NA,1681,21918,23599,NA,NA,NA
South Carolina,2003,2992670,2540019,4008553,2077207,1931346,1579461,1413209,1315697,1224322,NA,NA,NA,1672,22274,23946,NA,NA,NA
South Carolina,2002,2999792,2567073,3971899,2058953,1912946,1583580,1416212,1327760,1239313,1724,21231,22955,1590,21010,22600,NA,NA,NA
South Carolina,2001,2906457,2474126,3927982,2034167,1893815,1536762,1369695,1284889,1189237,1398,20463,21861,1637,21688,23325,NA,NA,NA
South Carolina,2000,2858798,2433016,3847726,2008095,1839631,1518275,1340523,1279258,1153758,1391,20838,22229,1617,21895,23512,NA,NA,NA
South Carolina,1999,2829136.2,2409552.3,3811047,1987101.3,1823945.7,1501231.5,1327904.7,1263788.4,1145763.9,1347,20830,22177,1497,22068,23565,NA,NA,NA
South Carolina,1998,2799474.4,2386088.6,3774368,1966107.6,1808260.4,1484188,1315286.4,1248318.8,1137769.8,NA,NA,21265,NA,NA,22595,NA,NA,NA
South Carolina,1997,2769812.6,2362624.9,3737689,1945113.9,1792575.1,1467144.5,1302668.1,1232849.2,1129775.7,NA,NA,21731,NA,NA,22474,NA,NA,NA
South Carolina,1996,2740150.8,2339161.2,3701010,1924120.2,1776889.8,1450101,1290049.8,1217379.6,1121781.6,NA,NA,15189,NA,NA,18614,NA,NA,18614
South Carolina,1995,2710489,2315697.5,3664331,1903126.5,1761204.5,1433057.5,1277431.5,1201910,1113787.5,NA,NA,15333,NA,NA,18864,NA,NA,17586
South Carolina,1994,2680827.2,2292233.8,3627652,1882132.8,1745519.2,1416014,1264813.2,1186440.4,1105793.4,NA,NA,12673,NA,NA,16310,NA,NA,16310
South Carolina,1993,2651165.4,2268770.1,3590973,1861139.1,1729833.9,1398970.5,1252194.9,1170970.8,1097799.3,NA,NA,12527,NA,NA,16221,NA,NA,16221
South Carolina,1992,2621503.6,2245306.4,3554294,1840145.4,1714148.6,1381927,1239576.6,1155501.2,1089805.2,NA,NA,12527,NA,NA,16216,NA,NA,16216
South Carolina,1991,2591841.8,2221842.7,3517615,1819151.7,1698463.3,1364883.5,1226958.3,1140031.6,1081811.1,NA,NA,12335,NA,NA,16138,NA,NA,16138
South Carolina,1990,2562180,2198379,3480936,1798158,1682778,1347840,1214340,1124562,1073817,NA,NA,11958,NA,NA,15438,NA,NA,15438
South Carolina,1989,2523670,2169921.1,3445460.4,1778968.2,1666492.2,1327278,1196392,1109979.8,1059941.3,NA,NA,11119,NA,NA,14768,NA,NA,14768
South Carolina,1988,2485160,2141463.2,3409984.8,1759778.4,1650206.4,1306716,1178444,1095397.6,1046065.6,NA,NA,9443,NA,NA,11793,NA,NA,11793
South Carolina,1987,2446650,2113005.3,3374509.2,1740588.6,1633920.6,1286154,1160496,1080815.4,1032189.9,NA,NA,9035,NA,NA,10202,NA,NA,10202
South Carolina,1986,2408140,2084547.4,3339033.6,1721398.8,1617634.8,1265592,1142548,1066233.2,1018314.2,NA,NA,8163,NA,NA,9212,NA,NA,9212
South Carolina,1985,2369630,2056089.5,3303558,1702209,1601349,1245030,1124600,1051651,1004438.5,NA,NA,6927,NA,NA,7976,NA,NA,7976
South Carolina,1984,2331120,2027631.6,3268082.4,1683019.2,1585063.2,1224468,1106652,1037068.8,990562.8,NA,NA,6927,NA,NA,7976,NA,NA,7976
South Carolina,1983,2292610,1999173.7,3232606.8,1663829.4,1568777.4,1203906,1088704,1022486.6,976687.1,NA,NA,6581,NA,NA,7630,NA,NA,NA
