state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Massachusetts,2006,4983280,4176424,6437193,3321127,3116066,2610412,2372868,2130212,2046212,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,32,32,0,0,0,1,6,7,1,38,39
Massachusetts,2005,4743399,3990903,6200944,3191967,3008977,2481854,2261545,2037487,1953416,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,3,30,33,0,0,0,0,4,4,3,34,37
Massachusetts,2004,4741168,3995506,6193986,3204972,2989014,2486555,2254613,2047424,1948082,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,23,23,0,0,0,0,2,2,0,25,25
Massachusetts,2003,4728290,3973e3,6218757,3219505,2999252,2484989,2243301,2033572,1939428,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,1,1,2,27,29,0,0,0,0,0,0,2,28,30
Massachusetts,2002,4757769,3981882,6211595,3227220,2984375,2515246,2242523,2057959,1923923,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,19,19,0,0,0,0,1,1,0,20,20
Massachusetts,2001,4748010,3994245,6155496,3196383,2959113,2503136,2244874,2056717,1937528,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,29,29,0,0,0,0,2,2,0,31,31
Massachusetts,2000,4653923,3891966,6221681,3234438,2987243,2417904,2236019,1969067,1922899,NA,NA,NA,0,0,0,0,2,2,NA,NA,NA,0,0,0,1,18,19,0,0,0,2,0,2,3,20,23
Massachusetts,1999,4654996.9,3893214.8,6201102.7,3223229.2,2977873.5,2422751.4,2232245.5,1971246.8,1921968,NA,NA,NA,0,0,0,0,3,3,NA,NA,NA,0,0,0,1,17,18,0,0,0,0,0,0,1,20,21
Massachusetts,1998,4656070.8,3894463.6,6180524.4,3212020.4,2968504,2427598.8,2228472,1973426.6,1921037,0,0,0,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,0,20,20,NA,NA,NA,0,1,1,NA,NA,NA
Massachusetts,1997,4657144.7,3895712.4,6159946.1,3200811.6,2959134.5,2432446.2,2224698.5,1975606.4,1920106,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,0,18,18,NA,NA,NA,0,4,4,NA,NA,NA
Massachusetts,1996,4658218.6,3896961.2,6139367.8,3189602.8,2949765,2437293.6,2220925,1977786.2,1919175,0,1,1,0,0,0,0,7,7,NA,NA,NA,NA,NA,NA,0,19,19,NA,NA,NA,0,3,3,NA,NA,NA
Massachusetts,1995,4659292.5,3898210,6118789.5,3178394,2940395.5,2442141,2217151.5,1979966,1918244,0,0,0,0,0,0,0,14,14,NA,NA,NA,NA,NA,NA,0,17,17,NA,NA,NA,1,2,3,NA,NA,NA
Massachusetts,1994,4660366.4,3899458.8,6098211.2,3167185.2,2931026,2446988.4,2213378,1982145.8,1917313,0,1,1,0,0,0,0,21,21,NA,NA,NA,NA,NA,NA,0,12,12,NA,NA,NA,0,5,5,NA,NA,NA
Massachusetts,1993,4661440.3,3900707.6,6077632.9,3155976.4,2921656.5,2451835.8,2209604.5,1984325.6,1916382,0,1,1,0,0,0,0,14,14,NA,NA,NA,NA,NA,NA,0,12,12,NA,NA,NA,0,2,2,NA,NA,NA
Massachusetts,1992,4662514.2,3901956.4,6057054.6,3144767.6,2912287,2456683.2,2205831,1986505.4,1915451,0,0,0,0,0,0,1,14,15,NA,NA,NA,NA,NA,NA,0,9,9,NA,NA,NA,0,4,4,NA,NA,NA
Massachusetts,1991,4663588.1,3903205.2,6036476.3,3133558.8,2902917.5,2461530.6,2202057.5,1988685.2,1914520,0,1,1,0,1,1,0,8,8,NA,NA,NA,NA,NA,NA,0,14,14,NA,NA,NA,0,3,3,NA,NA,NA
Massachusetts,1990,4664662,3904454,6015898,3122350,2893548,2466378,2198284,1990865,1913589,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,20,NA,NA,NA,0,1,1,NA,NA,NA
Massachusetts,1989,4620995.8,3869056.6,5986810.2,3111281,2875529.2,2447450.2,2173545.6,1976736.5,1892320.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Massachusetts,1988,4577329.6,3833659.2,5957722.4,3100212,2857510.4,2428522.4,2148807.2,1962608,1871051.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,21,NA,NA,NA,0,1,1,NA,NA,NA
Massachusetts,1987,4533663.4,3798261.8,5928634.6,3089143,2839491.6,2409594.6,2124068.8,1948479.5,1849782.3,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,12,NA,NA,NA,0,1,1,NA,NA,NA
Massachusetts,1986,4489997.2,3762864.4,5899546.8,3078074,2821472.8,2390666.8,2099330.4,1934351,1828513.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,NA,NA,NA,0,4,4,NA,NA,NA
Massachusetts,1985,4446331,3727467,5870459,3067005,2803454,2371739,2074592,1920222.5,1807244.5,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,NA,NA,NA,0,2,2,NA,NA,NA
Massachusetts,1984,4402664.8,3692069.6,5841371.2,3055936,2785435.2,2352811.2,2049853.6,1906094,1785975.6,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Massachusetts,1983,4358998.6,3656672.2,5812283.4,3044867,2767416.4,2333883.4,2025115.2,1891965.5,1764706.7,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,4,5,NA,NA,NA,0,3,3,NA,NA,NA
Massachusetts,1982,4315332.4,3621274.8,5783195.6,3033798,2749397.6,2314955.6,2000376.8,1877837,1743437.8,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,5,5,NA,NA,NA,0,2,2,NA,NA,NA
Massachusetts,1981,4271666.2,3585877.4,5754107.8,3022729,2731378.8,2296027.8,1975638.4,1863708.5,1722168.9,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,2,2,NA,NA,NA
Massachusetts,1980,4228e3,3550480,5725020,3011660,2713360,2277100,1950900,1849580,1700900,0,6,6,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,0,1,1,NA,NA,NA
Massachusetts,1979,4185280,3514102,5720268,3008764,2711504,2254780,1930500,1832682,1681420,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Massachusetts,1978,4142560,3477724,5715516,3005868,2709648,2232460,1910100,1815784,1661940,0,6,6,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
