state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Kansas,2016,2192989,1788076,2907289,1459261,1448028,1112388,1080601,887741,900335,2,76,78,NA,NA,NA,0,0,0,0,0,0,0,0,0,869,9051,9920,0,0,0,869,9051,9920
Kansas,2015,2193124,1797342,2911641,1460937,1450704,1109029,1084095,886522,910820,2,76,78,NA,NA,NA,0,0,0,0,0,0,0,0,0,839,9018,9857,0,0,0,839,9018,9857
Kansas,2014,2180036,1795731,2904021,1464257,1439764,1109697,1070339,892494,903237,0,90,90,NA,NA,NA,0,0,0,0,0,0,0,0,0,794,9083,9877,0,0,0,794,9083,9877
Kansas,2013,2175437,1795636,2893957,1453067,1440890,1103324,1072113,887273,908363,0,3,3,NA,NA,NA,4,4,86,90,91,0,5,5,95,733,8935,9668,0,0,0,737,9026,9763
Kansas,2012,2166839,1805333,2885905,1448084,1437821,1098552,1068287,895183,910150,0,0,0,NA,NA,NA,5,2,1,3,78,3,77,80,83,725,8874,9599,0,0,0,730,8952,9682
Kansas,2011,2149637,1791252,2871238,1446165,1425073,1092579,1057058,887721,903531,0,1,1,NA,NA,NA,3,1,3,4,71,2,68,70,74,677,8576,9253,0,0,0,680,8647,9327
Kansas,2010,2133830,1777892,2859169,1445844,1413325,1089127,1044703,884090,893802,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,623,8428,9051,0,0,0,623,8428,9051
Kansas,2009,2117954,1775254,2818747,1423616,1395131,1077871,1040083,879960,895294,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,8076,8641
Kansas,2008,2110849,1764747,2802134,1412794,1389340,1073023,1037826,871923,892824,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,7970,8539
Kansas,2007,2075908,1739587,2775997,1402897,1373100,1060316,1015592,862308,877279,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,8071,8696
Kansas,2006,2073023,1737404,2764075,1393515,1370560,1050940,1022083,855133,882271,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,8178,8816
Kansas,2005,1992340,1683311,2669699,1357557,1312142,1024277,968063,850254,833057,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,674,8394,9068,0,0,0,674,8394,9068
Kansas,2004,1970151,1657921,2653454,1342077,1311377,1008894,961257,831192,826729,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,620,8346,8966,0,0,0,620,8346,8966
