state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
South Dakota,2006,585043,479096,781919,389405,392514,296720,288323,236171,242925,0,6,6,NA,NA,NA,NA,NA,NA,0,1,1,376,2255,2631,NA,NA,NA,1,4,5,13,63,76,453,2693,3146,0,2,2,NA,NA,NA,63,357,420
South Dakota,2005,564080,467484,755152,384762,370390,291960,272120,238173,229311,0,3,3,0,0,0,0,0,0,0,0,0,347,1851,2198,NA,NA,NA,0,3,3,9,49,58,399,2253,2652,0,5,5,0,0,0,43,338,381
South Dakota,2004,552674,458347,741480,373419,368061,281365,271309,228198,230149,2,2,4,NA,NA,NA,NA,NA,NA,0,0,0,276,1722,1998,NA,NA,NA,2,3,5,8,47,55,331,2101,2432,0,0,0,0,0,0,43,322,365
South Dakota,2003,542217,447807,735349,372323,363026,277228,264989,223587,224220,1,5,6,0,0,0,0,0,0,0,0,0,209,1322,1531,NA,NA,NA,0,0,0,7,53,60,292,1700,1992,1,5,6,0,0,0,74,303,377
South Dakota,2002,538713,443797,731963,369837,362126,275483,263230,221707,222090,0,3,3,0,0,0,165,1094,1259,0,0,0,0,0,0,0,0,0,0,3,3,2,56,58,240,1560,1800,0,0,0,0,0,0,69,365,434
South Dakota,2001,543772,451518,727968,368508,359460,279087,264685,227121,224397,0,5,5,0,14,14,142,799,941,0,1,1,0,0,0,0,0,0,1,1,2,6,47,53,198,1190,1388,0,2,2,0,0,0,49,317,366
South Dakota,2000,521901,426235,718859,357941,360918,264775,257126,208796,217439,0,2,2,0,0,0,119,750,869,0,0,0,0,0,0,0,0,0,0,0,0,4,42,46,165,1170,1335,2,4,6,0,0,0,39,350,389
South Dakota,1999,519190.6,423432.4,716293.7,357518.3,358775.4,263954.4,255236.2,207923.6,215508.8,0,5,5,0,0,0,158,667,825,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,2,65,67,188,1134,1322,1,5,6,NA,NA,NA,27,389,416
South Dakota,1998,516480.2,420629.8,713728.4,357095.6,356632.8,263133.8,253346.4,207051.2,213578.6,NA,NA,NA,0,0,0,111,577,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,8,97,105,164,998,1162,1,3,4,NA,NA,NA,43,313,356
South Dakota,1997,513769.8,417827.2,711163.1,356672.9,354490.2,262313.2,251456.6,206178.8,211648.4,NA,NA,NA,2,19,21,60,459,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,10,60,70,112,871,983,0,0,0,0,0,0,40,323,363
South Dakota,1996,511059.4,415024.6,708597.8,356250.2,352347.6,261492.6,249566.8,205306.4,209718.2,NA,NA,NA,NA,NA,NA,65,413,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,10,67,77,117,834,951,2,10,12,NA,NA,NA,35,308,343
South Dakota,1995,508349,412222,706032.5,355827.5,350205,260672,247677,204434,207788,NA,NA,NA,NA,NA,NA,53,385,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,5,64,69,77,769,846,0,8,8,NA,NA,NA,19,299,318
South Dakota,1994,505638.6,409419.4,703467.2,355404.8,348062.4,259851.4,245787.2,203561.6,205857.8,NA,NA,NA,NA,NA,NA,45,357,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,53,55,69,645,714,0,6,6,0,0,0,21,210,231
South Dakota,1993,502928.2,406616.8,700901.9,354982.1,345919.8,259030.8,243897.4,202689.2,203927.6,NA,NA,NA,5,43,48,25,402,427,NA,NA,NA,0,0,0,0,0,0,0,2,2,NA,NA,NA,47,707,754,0,9,9,0,0,0,12,229,241
South Dakota,1992,500217.8,403814.2,698336.6,354559.4,343777.2,258210.2,242007.6,201816.8,201997.4,NA,NA,NA,5,41,46,53,391,444,NA,NA,NA,0,0,0,0,0,0,0,1,1,NA,NA,NA,70,671,741,0,5,5,0,0,0,11,215,226
South Dakota,1991,497507.4,401011.6,695771.3,354136.7,341634.6,257389.6,240117.8,200944.4,200067.2,NA,NA,NA,4,26,30,47,406,453,NA,NA,NA,0,0,0,0,0,0,0,2,2,NA,NA,NA,74,657,731,0,5,5,0,0,0,23,204,227
South Dakota,1990,494797,398209,693206,353714,339492,256569,238228,200072,198137,NA,NA,NA,7,42,49,56,446,502,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,86,681,767,0,0,0,0,0,0,22,182,204
South Dakota,1989,493769.3,398088.1,693203.4,353532.6,339670.8,255858.1,237911.2,199988.8,198099.3,NA,NA,NA,4,36,40,15,323,338,NA,NA,NA,0,0,0,0,0,0,0,1,1,NA,NA,NA,37,540,577,0,0,0,0,0,0,15,175,190
South Dakota,1988,492741.6,397967.2,693200.8,353351.2,339849.6,255147.2,237594.4,199905.6,198061.6,NA,NA,NA,9,51,60,36,413,449,NA,NA,NA,0,0,0,0,0,0,0,2,2,NA,NA,NA,58,708,766,0,0,0,0,0,0,13,233,246
South Dakota,1987,491713.9,397846.3,693198.2,353169.8,340028.4,254436.3,237277.6,199822.4,198023.9,NA,NA,NA,8,34,42,28,330,358,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,50,544,594,1,0,1,0,0,0,13,164,177
South Dakota,1986,490686.2,397725.4,693195.6,352988.4,340207.2,253725.4,236960.8,199739.2,197986.2,NA,NA,NA,2,45,47,40,371,411,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,50,589,639,1,3,4,0,0,0,7,158,165
South Dakota,1985,489658.5,397604.5,693193,352807,340386,253014.5,236644,199656,197948.5,NA,NA,NA,2,39,41,19,259,278,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,36,464,500,1,5,6,0,0,0,14,152,166
South Dakota,1984,488630.8,397483.6,693190.4,352625.6,340564.8,252303.6,236327.2,199572.8,197910.8,NA,NA,NA,9,37,46,33,273,306,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,48,451,499,0,0,0,0,0,0,6,132,138
South Dakota,1983,487603.1,397362.7,693187.8,352444.2,340743.6,251592.7,236010.4,199489.6,197873.1,NA,NA,NA,4,32,36,35,260,295,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,45,435,480,0,1,1,0,4,4,6,125,131
South Dakota,1982,486575.4,397241.8,693185.2,352262.8,340922.4,250881.8,235693.6,199406.4,197835.4,NA,NA,NA,1,30,31,17,210,227,NA,NA,NA,0,5,5,0,0,0,0,0,0,0,0,0,19,369,388,0,0,0,0,7,7,1,105,106
South Dakota,1981,485547.7,397120.9,693182.6,352081.4,341101.2,250170.9,235376.8,199323.2,197797.7,NA,NA,NA,1,21,22,11,210,221,NA,NA,NA,0,0,0,0,0,0,0,2,2,0,0,0,17,335,352,0,0,0,0,0,0,5,93,98
South Dakota,1980,484520,397e3,693180,351900,341280,249460,235060,199240,197760,NA,NA,NA,0,17,17,20,146,166,NA,NA,NA,0,0,0,0,5,5,0,1,1,1,0,1,25,294,319,0,0,0,0,0,0,4,110,114
South Dakota,1979,478308,392150,690252,350570,339682,246344,231964,196866,195284,NA,NA,NA,4,26,30,12,125,137,NA,NA,NA,0,0,0,0,3,3,0,4,4,0,0,0,19,290,309,0,0,0,0,1,1,3,113,116
South Dakota,1978,472096,387300,687324,349240,338084,243228,228868,194492,192808,0,4,4,1,19,20,10,169,179,0,14,14,0,8,8,0,8,8,0,9,9,0,0,0,14,333,347,0,0,0,0,0,0,3,101,104
