state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
North Dakota,2006,493893,405285,635867,318440,317427,251386,242507,200585,204700,35535,20343,15192,23541,14228,9313,21633,13225,8408,5796,2919,2877,4671,2796,1875,4538,2699,1839,7477,3336,4141,4525,2653,1872,4525,2653,1872,10426,5007,5419,7892,4047,3845,7464,3824,3640,7097,4613,2484,3700,2518,1182,3453,2460,993,569536,282222,287314,449564,225144,224420,363672,175724,187948,51,247,298,1,3,4,1,73,74,1,76,77,0,0,0,111,825,936
North Dakota,2005,477908,397941,621063,315374,305689,243875,234033,196980,200961,29764,14766,14998,20677,10370,10307,18957,9450,9507,7888,3214,4674,5261,2120,3141,4835,2009,2826,4761,2662,2099,2768,1325,1443,2768,1325,1443,11380,6287,5093,6808,3609,3199,6402,3315,3087,9337,4089,5248,2642,1319,1323,2311,1046,1265,557933,284356,273577,439752,225132,214620,362668,179835,182833,45,241,286,1,2,3,3,63,66,4,61,65,0,0,0,102,863,965
North Dakota,2004,472176,390994,609691,306842,302849,239698,232478,192567,198427,33488,17180,16308,21659,11343,10316,20147,10402,9745,4296,2146,2150,3427,1670,1757,3258,1557,1701,3605,2021,1584,2482,1299,1183,2482,1299,1183,6936,3863,3073,4437,2754,1683,4112,2570,1542,5739,2770,2969,2803,1323,1480,2709,1276,1433,555627,278862,276765,437368,221309,216059,358286,175463,182823,33,230,263,0,2,2,4,50,54,1,20,21,0,0,0,91,896,987
North Dakota,2003,463605,383112,609236,305790,303446,234417,229188,188330,194782,27465,14709,12756,17104,9684,7420,16036,8867,7169,6351,3606,2745,5258,2651,2607,5160,2553,2607,4768,2374,2394,3055,1117,1938,2884,1062,1822,8762,3576,5186,5273,2059,3214,5152,1987,3165,5168,3289,1879,1865,968,897,1840,943,897,556722,278236,278486,431050,217938,213112,352040,172918,179122,35,205,240,0,3,3,4,52,56,1,61,62,0,0,0,73,805,878
North Dakota,2002,463533,382827,610245,307685,302560,234859,228674,188632,194195,28046,15403,12643,17287,9786,7501,16740,9366,7374,4031,2158,1873,2924,1452,1472,2793,1386,1407,5098,2434,2664,3233,1315,1918,3002,1166,1836,7403,3682,3721,4334,1991,2343,4096,1875,2221,8266,4017,4249,4328,2092,2236,3824,1708,2116,557401,279991,277410,431427,218223,213204,352372,173131,179241,19,191,210,0,3,3,4,49,53,1,56,57,0,0,0,79,710,789
North Dakota,2001,471608,391036,610793,306740,304053,238313,233295,192681,198355,30561,15996,14565,19326,10067,9259,17957,9326,8631,2998,1610,1388,2444,1242,1202,2404,1202,1202,2848,1122,1726,2111,647,1464,2111,647,1464,6687,4152,2535,3830,2183,1647,3777,2130,1647,7966,3156,4810,3990,1890,2100,3883,1853,2030,559733,280704,279029,439907,222284,217623,360904,177523,183381,20,185,205,0,5,5,1,49,50,0,89,89,0,0,0,89,682,771
North Dakota,2000,455157,372544,609909,303685,306224,226381,228776,180457,192087,38589,18265,20324,24893,11638,13255,21738,10670,11068,2637,979,1658,2198,775,1423,1994,775,1219,3668,1767,1901,2696,1199,1497,2696,1199,1497,3228,1783,1445,2003,821,1182,2003,821,1182,6401,2223,4178,3236,1410,1826,3104,1410,1694,555386,278668,276718,420131,210538,209593,341009,165582,175427,15,179,194,0,6,6,0,45,45,1,57,58,0,0,0,52,721,773
North Dakota,1999,455748.8,372823.1,612427.6,305093,307334.6,227124.4,228624.4,180795.8,192027.3,37165.1,17710,19455.1,23736.7,11181.7,12555,20804.2,10253.5,10550.7,2669.3,1043.6,1625.7,2209.7,830.5,1379.2,2026.1,830.5,1195.6,3674.2,1738.8,1935.4,2642.4,1146.6,1495.8,2639.4,1143.6,1495.8,3404.7,1842.7,1562,2037.2,852.4,1184.8,2031.7,847.9,1183.8,5781.4,2013.7,3767.7,2923.4,1278.5,1644.9,2804.6,1278.5,1526.1,559732.9,280744.2,278988.7,422199.4,211834.7,210364.7,342517.1,166441.8,176075.3,19,162,181,0,6,6,1,38,39,3,46,49,0,0,0,50,667,717
North Dakota,1998,456340.6,373102.2,614946.2,306501,308445.2,227867.8,228472.8,181134.6,191967.6,35741.2,17155,18586.2,22580.4,10725.4,11855,19870.4,9837,10033.4,2701.6,1108.2,1593.4,2221.4,886,1335.4,2058.2,886,1172.2,3680.4,1710.6,1969.8,2588.8,1094.2,1494.6,2582.8,1088.2,1494.6,3581.4,1902.4,1679,2071.4,883.8,1187.6,2060.4,874.8,1185.6,5161.8,1804.4,3357.4,2610.8,1147,1463.8,2505.2,1147,1358.2,564079.8,282820.4,281259.4,424267.8,213131.4,211136.4,344025.2,167301.6,176723.6,14,158,172,NA,NA,NA,1,30,31,1,52,53,0,0,0,54,649,703
North Dakota,1997,456932.4,373381.3,617464.8,307909,309555.8,228611.2,228321.2,181473.4,191907.9,34317.3,16600,17717.3,21424.1,10269.1,11155,18936.6,9420.5,9516.1,2733.9,1172.8,1561.1,2233.1,941.5,1291.6,2090.3,941.5,1148.8,3686.6,1682.4,2004.2,2535.2,1041.8,1493.4,2526.2,1032.8,1493.4,3758.1,1962.1,1796,2105.6,915.2,1190.4,2089.1,901.7,1187.4,4542.2,1595.1,2947.1,2298.2,1015.5,1282.7,2205.8,1015.5,1190.3,568426.7,284896.6,283530.1,426336.2,214428.1,211908.1,345533.3,168161.4,177371.9,16,143,159,NA,NA,NA,1,19,20,3,37,40,0,0,0,44,567,611
North Dakota,1996,457524.2,373660.4,619983.4,309317,310666.4,229354.6,228169.6,181812.2,191848.2,32893.4,16045,16848.4,20267.8,9812.8,10455,18002.8,9004,8998.8,2766.2,1237.4,1528.8,2244.8,997,1247.8,2122.4,997,1125.4,3692.8,1654.2,2038.6,2481.6,989.4,1492.2,2469.6,977.4,1492.2,3934.8,2021.8,1913,2139.8,946.6,1193.2,2117.8,928.6,1189.2,3922.6,1385.8,2536.8,1985.6,884,1101.6,1906.4,884,1022.4,572773.6,286972.8,285800.8,428404.6,215724.8,212679.8,347041.4,169021.2,178020.2,10,156,166,0,3,3,1,22,23,1,44,45,0,0,0,34,496,530
North Dakota,1995,458116,373939.5,622502,310725,311777,230098,228018,182151,191788.5,31469.5,15490,15979.5,19111.5,9356.5,9755,17069,8587.5,8481.5,2798.5,1302,1496.5,2256.5,1052.5,1204,2154.5,1052.5,1102,3699,1626,2073,2428,937,1491,2413,922,1491,4111.5,2081.5,2030,2174,978,1196,2146.5,955.5,1191,3303,1176.5,2126.5,1673,752.5,920.5,1607,752.5,854.5,577120.5,289049,288071.5,430473,217021.5,213451.5,348549.5,169881,178668.5,7,110,117,0,0,0,0,18,18,1,17,18,0,0,0,22,451,473
North Dakota,1994,458707.8,374218.6,625020.6,312133,312887.6,230841.4,227866.4,182489.8,191728.8,30045.6,14935,15110.6,17955.2,8900.2,9055,16135.2,8171,7964.2,2830.8,1366.6,1464.2,2268.2,1108,1160.2,2186.6,1108,1078.6,3705.2,1597.8,2107.4,2374.4,884.6,1489.8,2356.4,866.6,1489.8,4288.2,2141.2,2147,2208.2,1009.4,1198.8,2175.2,982.4,1192.8,2683.4,967.2,1716.2,1360.4,621,739.4,1307.6,621,686.6,581467.4,291125.2,290342.2,432541.4,218318.2,214223.2,350057.6,170740.8,179316.8,8,89,97,0,2,2,0,18,18,0,21,21,0,0,0,8,411,419
North Dakota,1993,459299.6,374497.7,627539.2,313541,313998.2,231584.8,227714.8,182828.6,191669.1,28621.7,14380,14241.7,16798.9,8443.9,8355,15201.4,7754.5,7446.9,2863.1,1431.2,1431.9,2279.9,1163.5,1116.4,2218.7,1163.5,1055.2,3711.4,1569.6,2141.8,2320.8,832.2,1488.6,2299.8,811.2,1488.6,4464.9,2200.9,2264,2242.4,1040.8,1201.6,2203.9,1009.3,1194.6,2063.8,757.9,1305.9,1047.8,489.5,558.3,1008.2,489.5,518.7,585814.3,293201.4,292612.9,434609.8,219614.9,214994.9,351565.7,171600.6,179965.1,3,89,92,0,2,2,0,12,12,0,16,16,0,0,0,18,374,392
North Dakota,1992,459891.4,374776.8,630057.8,314949,315108.8,232328.2,227563.2,183167.4,191609.4,27197.8,13825,13372.8,15642.6,7987.6,7655,14267.6,7338,6929.6,2895.4,1495.8,1399.6,2291.6,1219,1072.6,2250.8,1219,1031.8,3717.6,1541.4,2176.2,2267.2,779.8,1487.4,2243.2,755.8,1487.4,4641.6,2260.6,2381,2276.6,1072.2,1204.4,2232.6,1036.2,1196.4,1444.2,548.6,895.6,735.2,358,377.2,708.8,358,350.8,590161.2,295277.6,294883.6,436678.2,220911.6,215766.6,353073.8,172460.4,180613.4,5,86,91,0,3,3,1,7,8,0,11,11,0,0,0,8,367,375
North Dakota,1991,460483.2,375055.9,632576.4,316357,316219.4,233071.6,227411.6,183506.2,191549.7,25773.9,13270,12503.9,14486.3,7531.3,6955,13333.8,6921.5,6412.3,2927.7,1560.4,1367.3,2303.3,1274.5,1028.8,2282.9,1274.5,1008.4,3723.8,1513.2,2210.6,2213.6,727.4,1486.2,2186.6,700.4,1486.2,4818.3,2320.3,2498,2310.8,1103.6,1207.2,2261.3,1063.1,1198.2,824.6,339.3,485.3,422.6,226.5,196.1,409.4,226.5,182.9,594508.1,297353.8,297154.3,438746.6,222208.3,216538.3,354581.9,173320.2,181261.7,6,82,88,0,3,3,0,4,4,0,11,11,0,0,0,25,372,397
North Dakota,1990,461075,375335,635095,317765,317330,233815,227260,183845,191490,24350,12715,11635,13330,7075,6255,12400,6505,5895,2960,1625,1335,2315,1330,985,2315,1330,985,3730,1485,2245,2160,675,1485,2130,645,1485,4995,2380,2615,2345,1135,1210,2290,1090,1200,205,130,75,110,95,15,110,95,15,598855,299430,299425,440815,223505,217310,356090,174180,181910,2,82,84,0,1,1,0,5,5,0,8,8,0,1,1,19,374,393
North Dakota,1989,461097.5,376411.5,637201.5,318760.5,318441,233719.5,227378,184472.5,191939,24001,12519.5,11481.5,13047,6925.5,6121.5,12138,6378.5,5759.5,2950,1614.5,1335.5,2247.5,1285,962.5,2241.5,1283,958.5,3607,1432.5,2174.5,2120,663.5,1456.5,2091,634.5,1456.5,4853.5,2312,2541.5,2296.5,1107.5,1189,2241,1065,1176,220.5,133,87.5,115,91.5,23.5,109,89.5,19.5,601569.5,300749,300820.5,441271.5,223646.5,217625,357591,175022,182569,2,66,68,0,1,1,0,4,4,0,12,12,0,0,0,19,359,378
North Dakota,1988,461120,377488,639308,319756,319552,233624,227496,185100,192388,23652,12324,11328,12764,6776,5988,11876,6252,5624,2940,1604,1336,2180,1240,940,2168,1236,932,3484,1380,2104,2080,652,1428,2052,624,1428,4712,2244,2468,2248,1080,1168,2192,1040,1152,236,136,100,120,88,32,108,84,24,604284,302068,302216,441728,223788,217940,359092,175864,183228,1,74,75,1,1,2,0,7,7,0,5,5,0,0,0,6,376,382
North Dakota,1987,461142.5,378564.5,641414.5,320751.5,320663,233528.5,227614,185727.5,192837,23303,12128.5,11174.5,12481,6626.5,5854.5,11614,6125.5,5488.5,2930,1593.5,1336.5,2112.5,1195,917.5,2094.5,1189,905.5,3361,1327.5,2033.5,2040,640.5,1399.5,2013,613.5,1399.5,4570.5,2176,2394.5,2199.5,1052.5,1147,2143,1015,1128,251.5,139,112.5,125,84.5,40.5,107,78.5,28.5,606998.5,303387,303611.5,442184.5,223929.5,218255,360593,176706,183887,1,59,60,0,1,1,0,4,4,0,4,4,0,0,0,6,359,365
North Dakota,1986,461165,379641,643521,321747,321774,233433,227732,186355,193286,22954,11933,11021,12198,6477,5721,11352,5999,5353,2920,1583,1337,2045,1150,895,2021,1142,879,3238,1275,1963,2e3,629,1371,1974,603,1371,4429,2108,2321,2151,1025,1126,2094,990,1104,267,142,125,130,81,49,106,73,33,609713,304706,305007,442641,224071,218570,362094,177548,184546,3,71,74,0,1,1,0,6,6,0,2,2,0,0,0,8,332,340
North Dakota,1985,461187.5,380717.5,645627.5,322742.5,322885,233337.5,227850,186982.5,193735,22605,11737.5,10867.5,11915,6327.5,5587.5,11090,5872.5,5217.5,2910,1572.5,1337.5,1977.5,1105,872.5,1947.5,1095,852.5,3115,1222.5,1892.5,1960,617.5,1342.5,1935,592.5,1342.5,4287.5,2040,2247.5,2102.5,997.5,1105,2045,965,1080,282.5,145,137.5,135,77.5,57.5,105,67.5,37.5,612427.5,306025,306402.5,443097.5,224212.5,218885,363595,178390,185205,3,68,71,0,2,2,1,4,5,0,2,2,0,0,0,5,339,344
North Dakota,1984,461210,381794,647734,323738,323996,233242,227968,187610,194184,22256,11542,10714,11632,6178,5454,10828,5746,5082,2900,1562,1338,1910,1060,850,1874,1048,826,2992,1170,1822,1920,606,1314,1896,582,1314,4146,1972,2174,2054,970,1084,1996,940,1056,298,148,150,140,74,66,104,62,42,615142,307344,307798,443554,224354,219200,365096,179232,185864,4,75,79,0,0,0,1,7,8,0,7,7,0,0,0,7,338,345
North Dakota,1983,461232.5,382870.5,649840.5,324733.5,325107,233146.5,228086,188237.5,194633,21907,11346.5,10560.5,11349,6028.5,5320.5,10566,5619.5,4946.5,2890,1551.5,1338.5,1842.5,1015,827.5,1800.5,1001,799.5,2869,1117.5,1751.5,1880,594.5,1285.5,1857,571.5,1285.5,4004.5,1904,2100.5,2005.5,942.5,1063,1947,915,1032,313.5,151,162.5,145,70.5,74.5,103,56.5,46.5,617856.5,308663,309193.5,444010.5,224495.5,219515,366597,180074,186523,4,68,72,0,0,0,1,7,8,0,4,4,0,0,0,5,325,330
North Dakota,1982,461255,383947,651947,325729,326218,233051,228204,188865,195082,21558,11151,10407,11066,5879,5187,10304,5493,4811,2880,1541,1339,1775,970,805,1727,954,773,2746,1065,1681,1840,583,1257,1818,561,1257,3863,1836,2027,1957,915,1042,1898,890,1008,329,154,175,150,67,83,102,51,51,620571,309982,310589,444467,224637,219830,368098,180916,187182,0,41,41,0,0,0,0,7,7,0,3,3,0,0,0,10,264,274
North Dakota,1981,461277.5,385023.5,654053.5,326724.5,327329,232955.5,228322,189492.5,195531,21209,10955.5,10253.5,10783,5729.5,5053.5,10042,5366.5,4675.5,2870,1530.5,1339.5,1707.5,925,782.5,1653.5,907,746.5,2623,1012.5,1610.5,1800,571.5,1228.5,1779,550.5,1228.5,3721.5,1768,1953.5,1908.5,887.5,1021,1849,865,984,344.5,157,187.5,155,63.5,91.5,101,45.5,55.5,623285.5,311301,311984.5,444923.5,224778.5,220145,369599,181758,187841,0,48,48,0,0,0,0,2,2,0,0,0,0,0,0,3,227,230
North Dakota,1980,461300,386100,656160,327720,328440,232860,228440,190120,195980,20860,10760,10100,10500,5580,4920,9780,5240,4540,2860,1520,1340,1640,880,760,1580,860,720,2500,960,1540,1760,560,1200,1740,540,1200,3580,1700,1880,1860,860,1e3,1800,840,960,360,160,200,160,60,100,100,40,60,626e3,312620,313380,445380,224920,220460,371100,182600,188500,1,41,42,0,0,0,0,1,1,0,6,6,0,0,0,1,209,210
North Dakota,1979,454090,380100,652324,325638,326686,229094,224996,187208,192892,20044,10344,9700,10050,5362,4688,9342,5026,4316,2624,1398,1226,1516,812,704,1462,794,668,2450,914,1536,1734,524,1210,1716,506,1210,3532,1710,1822,1804,844,960,1730,816,914,324,144,180,144,54,90,90,36,54,623350,311128,312222,438842,221498,217344,365760,180030,185730,1,29,30,0,0,0,0,2,2,0,5,5,0,5,5,1,148,149
North Dakota,1978,446880,374100,648488,323556,324932,225328,221552,184296,189804,19228,9928,9300,9600,5144,4456,8904,4812,4092,2388,1276,1112,1392,744,648,1344,728,616,2400,868,1532,1708,488,1220,1692,472,1220,3484,1720,1764,1748,828,920,1660,792,868,288,128,160,128,48,80,80,32,48,620700,309636,311064,432304,218076,214228,360420,177460,182960,1,33,34,0,0,0,0,4,4,0,2,2,0,0,0,3,159,162
