state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Tennessee,2006,4591673,3879032,6038803,3089436,2949367,2385001,2206672,1959969,1919063,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,1,1,23,57,80,0,0,0,0,6,6,3,67,70
Tennessee,2005,4435990,3775441,5816359,2981559,2834800,2313069,2122921,1929638,1845803,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,2,3,62,65,0,0,0,0,6,6,3,72,75
Tennessee,2004,4364238,3706655,5743167,2953347,2789820,2274247,2089991,1895020,1811635,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,1,1,3,58,61,0,0,0,0,2,2,3,62,65
Tennessee,2003,4302590,3673393,5695563,2921430,2774133,2247652,2054938,1879457,1793936,NA,NA,NA,0,0,0,0,6,6,0,0,0,0,2,2,5,81,86,0,0,0,0,4,4,5,93,98
Tennessee,2002,4262511,3625311,5656036,2911582,2744454,2228425,2034086,1853003,1772308,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,3,5,62,67,0,0,0,0,0,0,5,65,70
Tennessee,2001,4194532,3568925,5596837,2880235,2716602,2195320,1999212,1823871,1745054,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,3,3,1,53,54,0,0,0,0,1,1,1,58,59
Tennessee,2000,4117680,3481151,5467299,2805942,2661357,2175399,1942281,1807227,1673924,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,1,1,2,39,41,0,0,0,0,3,3,2,44,46
Tennessee,1999,4071060,3441063.6,5406712.8,2777169.6,2629543.2,2151028.8,1920031.2,1784661,1656402.6,NA,NA,NA,0,1,1,0,2,2,0,0,0,0,4,4,0,63,63,0,0,0,0,2,2,0,72,72
Tennessee,1998,4024440,3400976.2,5346126.6,2748397.2,2597729.4,2126658.6,1897781.4,1762095,1638881.2,0,2,2,0,1,1,0,2,2,0,0,0,NA,NA,NA,2,36,38,NA,NA,NA,0,5,5,NA,NA,NA
Tennessee,1997,3977820,3360888.8,5285540.4,2719624.8,2565915.6,2102288.4,1875531.6,1739529,1621359.8,0,2,2,0,0,0,0,13,13,0,0,0,NA,NA,NA,2,49,51,NA,NA,NA,1,3,4,NA,NA,NA
Tennessee,1996,3931200,3320801.4,5224954.2,2690852.4,2534101.8,2077918.2,1853281.8,1716963,1603838.4,0,1,1,0,0,0,0,8,8,0,0,0,NA,NA,NA,3,48,51,NA,NA,NA,0,0,0,NA,NA,NA
Tennessee,1995,3884580,3280714,5164368,2662080,2502288,2053548,1831032,1694397,1586317,0,4,4,0,1,1,0,12,12,0,0,0,NA,NA,NA,2,44,46,NA,NA,NA,0,1,1,NA,NA,NA
Tennessee,1994,3837960,3240626.6,5103781.8,2633307.6,2470474.2,2029177.8,1808782.2,1671831,1568795.6,0,0,0,0,3,3,0,7,7,0,0,0,NA,NA,NA,1,29,30,NA,NA,NA,0,4,4,NA,NA,NA
Tennessee,1993,3791340,3200539.2,5043195.6,2604535.2,2438660.4,2004807.6,1786532.4,1649265,1551274.2,0,2,2,0,0,0,0,5,5,0,0,0,NA,NA,NA,1,19,20,NA,NA,NA,0,3,3,NA,NA,NA
Tennessee,1992,3744720,3160451.8,4982609.4,2575762.8,2406846.6,1980437.4,1764282.6,1626699,1533752.8,0,3,3,0,0,0,0,3,3,0,0,0,NA,NA,NA,1,23,24,NA,NA,NA,0,2,2,NA,NA,NA
Tennessee,1991,3698100,3120364.4,4922023.2,2546990.4,2375032.8,1956067.2,1742032.8,1604133,1516231.4,0,3,3,0,0,0,0,1,1,0,0,0,NA,NA,NA,1,28,29,NA,NA,NA,0,4,4,NA,NA,NA
Tennessee,1990,3651480,3080277,4861437,2518218,2343219,1931697,1719783,1581567,1498710,0,3,3,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,2,23,25,NA,NA,NA,0,3,3,NA,NA,NA
Tennessee,1989,3614456,3052521.3,4834339.3,2504662.2,2329677.1,1912615.3,1701840.7,1568550.3,1483971,0,4,4,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,2,22,24,NA,NA,NA,0,1,1,NA,NA,NA
Tennessee,1988,3577432,3024765.6,4807241.6,2491106.4,2316135.2,1893533.6,1683898.4,1555533.6,1469232,0,4,4,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,15,15,NA,NA,NA,0,1,1,NA,NA,NA
Tennessee,1987,3540408,2997009.9,4780143.9,2477550.6,2302593.3,1874451.9,1665956.1,1542516.9,1454493,0,3,3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,11,11,NA,NA,NA,0,4,4,NA,NA,NA
Tennessee,1986,3503384,2969254.2,4753046.2,2463994.8,2289051.4,1855370.2,1648013.8,1529500.2,1439754,0,3,3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,7,7,NA,NA,NA,0,2,2,NA,NA,NA
Tennessee,1985,3466360,2941498.5,4725948.5,2450439,2275509.5,1836288.5,1630071.5,1516483.5,1425015,0,7,7,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,11,11,NA,NA,NA,0,3,3,NA,NA,NA
Tennessee,1984,3429336,2913742.8,4698850.8,2436883.2,2261967.6,1817206.8,1612129.2,1503466.8,1410276,0,8,8,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,14,14,NA,NA,NA,1,1,2,NA,NA,NA
Tennessee,1983,3392312,2885987.1,4671753.1,2423327.4,2248425.7,1798125.1,1594186.9,1490450.1,1395537,0,7,7,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,7,7,NA,NA,NA,0,4,4,NA,NA,NA
Tennessee,1982,3355288,2858231.4,4644655.4,2409771.6,2234883.8,1779043.4,1576244.6,1477433.4,1380798,0,4,4,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,9,9,NA,NA,NA,0,2,2,NA,NA,NA
Tennessee,1981,3318264,2830475.7,4617557.7,2396215.8,2221341.9,1759961.7,1558302.3,1464416.7,1366059,0,4,4,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,7,7,NA,NA,NA,0,2,2,NA,NA,NA
Tennessee,1980,3281240,2802720,4590460,2382660,2207800,1740880,1540360,1451400,1351320,0,6,6,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,5,5,NA,NA,NA,0,2,2,NA,NA,NA
Tennessee,1979,3211046,2744278,4523824,2348124,2175700,1704022,1507024,1422760,1321518,0,7,7,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,6,6,NA,NA,NA,1,1,2,NA,NA,NA
Tennessee,1978,3140852,2685836,4457188,2313588,2143600,1667164,1473688,1394120,1291716,0,4,4,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,0,12,12,NA,NA,NA,0,0,0,NA,NA,NA
