year,state,total_releases,aggravated_or_simple_assault_total_total_releases,burglary_total_total_releases,drugs_total_total_releases,fraud_total_total_releases,motor_vehicle_theft_total_total_releases,murder_total_total_releases,negligent_manslaughter_total_total_releases,other_property_offenses_total_total_releases,other_unknown_total_total_releases,other_violent_offenses_total_total_releases,public_order_total_total_releases,rape_or_sexual_assault_total_total_releases,robbery_total_total_releases,theft_total_total_releases,aggravated_or_simple_assault_total_female_releases,aggravated_or_simple_assault_total_male_releases,burglary_total_female_releases,burglary_total_male_releases,drugs_total_female_releases,drugs_total_male_releases,fraud_total_female_releases,fraud_total_male_releases,motor_vehicle_theft_total_female_releases,motor_vehicle_theft_total_male_releases,murder_total_female_releases,murder_total_male_releases,negligent_manslaughter_total_female_releases,negligent_manslaughter_total_male_releases,other_property_offenses_total_female_releases,other_property_offenses_total_male_releases,other_unknown_total_female_releases,other_unknown_total_male_releases,other_violent_offenses_total_female_releases,other_violent_offenses_total_male_releases,public_order_total_female_releases,public_order_total_male_releases,rape_or_sexual_assault_total_female_releases,rape_or_sexual_assault_total_male_releases,robbery_total_female_releases,robbery_total_male_releases,theft_total_female_releases,theft_total_male_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,South Carolina,11667,680,982,2314,1268,433,40,157,449,201,9,2970,287,445,1432,46,634,18,964,243,2071,397,871,6,427,1,39,21,136,25,424,22,179,2,7,170,2800,3,284,19,426,193,1239,489,1,20,170,614,NA,46,322,1792,4,25,493,768,NA,9,491,266,1,11,155,19,NA,8,13,94,NA,11,52,277,NA,8,164,119,NA,6,76,2,1,2,4,1617,6,16,1331,132,2,12,141,321,NA,23,101,933,2,27,470,37,452,NA,1,2,18,7,163,11,603,NA,NA,NA,46,7,315,193,1599,NA,4,NA,25,50,443,229,539,NA,NA,2,7,166,325,1,265,NA,1,NA,11,5,150,NA,19,NA,NA,NA,8,1,12,16,78,NA,NA,NA,11,5,47,16,261,NA,NA,NA,8,9,155,13,106,NA,NA,1,5,8,68,1,1,NA,1,NA,2,1,3,95,1522,1,5,NA,16,74,1257,2,130,NA,2,NA,12,1,140,14,307,NA,NA,NA,23,5,96,145,788,NA,2,NA,27,48,422
1992,South Carolina,11912,662,1122,2416,1252,469,49,152,460,134,32,2883,271,529,1481,41,621,24,1098,235,2181,347,905,7,462,2,47,23,129,24,436,10,124,4,28,184,2699,NA,271,15,514,206,1275,483,NA,19,160,639,3,33,447,1973,4,22,417,766,3,19,464,304,4,9,152,26,NA,5,18,96,1,15,40,298,NA,14,148,71,2,11,50,21,1,2,8,1583,17,30,1253,126,1,19,125,413,1,34,81,993,1,32,455,32,451,NA,NA,2,17,7,153,9,630,NA,3,NA,33,15,432,196,1777,NA,4,1,21,38,379,193,573,NA,3,2,17,152,312,2,302,1,3,NA,9,4,148,NA,26,NA,NA,1,4,1,17,17,79,NA,1,1,14,5,35,18,280,NA,NA,NA,14,6,142,5,66,NA,2,NA,11,5,45,1,20,1,NA,NA,2,2,6,97,1486,1,16,1,29,85,1168,NA,126,NA,1,NA,19,NA,125,10,403,NA,1,NA,34,5,76,172,821,NA,1,1,31,33,422
1993,South Carolina,11858,677,1181,2491,1235,416,38,150,407,135,33,3086,260,476,1273,43,634,26,1155,220,2271,371,864,5,411,1,37,17,133,28,379,14,121,1,32,270,2816,1,259,19,457,201,1072,499,1,20,157,698,5,19,459,2053,8,30,400,753,NA,38,444,272,NA,11,133,22,NA,1,15,72,2,12,64,260,NA,10,137,92,NA,2,41,16,NA,2,15,1760,4,46,1276,114,NA,16,130,365,NA,20,91,830,2,32,409,30,469,NA,1,3,17,10,147,11,687,NA,5,1,18,14,445,164,1889,3,5,7,23,46,354,215,538,NA,NA,27,11,129,315,3,269,NA,NA,1,10,1,132,NA,22,NA,NA,NA,1,1,14,9,63,1,1,NA,12,7,57,19,241,NA,NA,NA,10,9,128,9,83,NA,NA,1,1,4,37,NA,16,NA,NA,NA,2,1,14,144,1616,NA,4,22,24,104,1172,NA,114,NA,NA,NA,16,1,129,13,352,NA,NA,NA,20,6,85,149,681,1,1,10,22,41,368
1994,South Carolina,11483,650,1223,2535,1237,441,36,134,382,149,15,2893,269,534,985,48,602,36,1187,258,2277,376,861,14,427,4,32,16,118,17,365,17,132,1,14,233,2660,2,267,21,513,165,820,480,1,9,160,729,2,38,454,2157,4,49,325,729,NA,55,453,283,NA,6,152,25,NA,2,9,77,NA,9,48,254,NA,10,118,87,NA,9,53,6,NA,1,8,1702,11,120,1060,130,NA,11,128,422,3,16,93,649,1,33,302,39,441,NA,1,1,8,8,152,20,709,NA,2,3,35,13,441,188,1969,1,3,24,25,45,280,196,533,NA,NA,40,15,140,313,7,276,NA,NA,4,2,3,149,4,21,NA,NA,NA,2,NA,9,9,68,NA,NA,2,7,5,43,10,244,NA,NA,3,7,4,114,9,78,NA,NA,3,6,5,48,NA,6,NA,NA,NA,1,1,7,132,1570,1,10,29,91,71,989,NA,130,NA,NA,NA,11,2,126,16,406,NA,3,1,15,4,89,117,532,NA,1,22,11,26,276
1995,South Carolina,9154,598,1173,2237,677,404,45,132,253,101,20,1984,310,503,717,40,558,36,1137,216,2021,198,479,12,392,4,41,15,117,12,241,8,93,NA,20,148,1836,NA,310,19,484,96,621,449,2,6,141,733,3,33,404,1913,9,56,259,381,1,62,233,274,2,10,118,31,NA,3,11,85,NA,10,37,167,1,9,76,68,NA,3,30,12,NA,NA,8,1150,3,60,771,163,1,13,133,412,NA,16,75,455,1,22,239,30,419,NA,2,NA,6,10,131,12,721,NA,3,18,15,6,398,155,1758,3,6,38,18,20,239,98,283,1,NA,56,6,43,190,3,271,NA,2,6,4,3,115,4,27,NA,NA,NA,3,NA,11,12,73,NA,NA,2,8,1,36,8,159,NA,1,3,6,1,75,5,63,NA,NA,NA,3,3,27,NA,12,NA,NA,NA,NA,NA,8,77,1073,NA,3,44,16,27,744,NA,163,NA,1,NA,13,NA,133,13,399,NA,NA,3,13,3,72,66,389,NA,1,14,8,16,223
1996,South Carolina,9879,646,1278,2612,963,392,58,144,243,114,21,1891,273,513,731,44,602,46,1232,223,2389,305,658,13,379,2,56,16,128,15,228,14,100,1,20,139,1752,2,271,19,494,96,635,480,1,7,158,756,10,32,480,2246,10,53,303,567,6,108,282,264,1,10,117,35,NA,7,16,85,4,11,44,153,NA,8,82,82,NA,8,24,15,NA,2,4,1071,19,65,736,120,3,8,142,416,1,16,80,433,5,24,269,38,442,NA,1,3,4,3,155,27,729,1,9,16,16,2,478,177,2069,NA,10,35,18,11,292,180,387,2,4,102,6,21,261,7,257,NA,1,5,5,1,116,1,34,NA,NA,NA,7,1,15,10,75,NA,4,3,8,3,41,11,142,NA,NA,4,4,NA,82,7,75,NA,NA,7,1,NA,24,NA,15,NA,NA,1,1,NA,4,65,1006,NA,19,56,9,18,718,1,119,NA,3,1,7,NA,142,11,405,NA,1,6,10,2,78,75,358,NA,5,15,9,6,263
1997,South Carolina,10247,768,1275,2666,1108,457,48,132,248,126,19,1766,287,549,798,54,714,41,1234,251,2415,378,730,16,441,4,44,16,116,21,227,15,111,2,17,132,1634,1,286,21,528,113,685,562,4,18,184,739,10,33,493,2294,18,55,299,641,7,155,305,303,2,13,139,28,1,4,15,80,3,8,41,158,1,9,80,79,5,7,35,5,NA,2,12,997,19,71,679,147,8,10,122,441,4,17,87,478,5,34,281,44,518,NA,4,8,10,2,182,19,720,NA,10,15,18,7,486,199,2095,NA,18,40,15,12,287,214,427,1,6,143,12,20,285,4,299,NA,2,10,3,2,137,3,25,NA,1,NA,4,1,14,10,70,NA,3,2,6,4,37,16,142,NA,1,5,4,NA,80,9,70,NA,5,6,1,NA,35,NA,5,NA,NA,2,NA,NA,12,73,924,NA,19,56,15,3,676,NA,147,NA,8,1,9,NA,122,11,430,NA,4,4,13,6,81,84,394,1,4,24,10,4,277
1998,South Carolina,11388,884,1364,3005,1220,444,53,162,249,149,33,1916,374,650,885,60,824,56,1308,259,2746,408,812,24,420,5,48,21,141,15,234,15,134,2,31,156,1760,3,371,26,624,118,767,637,9,28,210,824,10,41,489,2572,12,95,326,714,6,152,348,289,1,20,134,34,1,7,11,97,3,6,56,131,2,11,105,101,1,10,37,21,NA,1,11,1053,19,94,750,156,1,15,202,511,2,19,118,555,5,41,284,46,591,NA,9,10,18,4,206,31,793,NA,10,20,21,5,484,202,2370,NA,12,41,54,16,310,230,484,1,5,136,16,41,307,10,279,NA,1,13,7,1,133,3,31,NA,1,2,5,NA,11,14,83,NA,3,2,4,5,51,9,122,NA,2,4,7,2,103,8,93,NA,1,6,4,1,36,2,19,NA,NA,NA,1,NA,11,68,985,NA,19,59,35,29,721,1,155,NA,1,2,13,NA,202,18,493,NA,2,4,15,4,114,85,470,NA,5,24,17,9,275
1999,South Carolina,10998,851,1349,2940,1226,464,57,149,226,128,34,1778,350,642,804,53,798,52,1297,282,2658,437,789,21,443,7,50,14,135,24,202,20,108,3,31,151,1627,NA,350,19,623,121,683,590,3,33,225,799,7,32,511,2490,14,92,344,656,5,157,408,300,2,13,149,36,1,4,16,102,NA,8,39,123,3,5,95,92,1,8,27,16,NA,2,16,1025,14,77,662,164,1,14,171,512,3,15,112,485,3,50,266,32,558,NA,3,19,14,2,223,33,766,1,6,12,20,6,505,197,2293,2,12,62,30,21,323,187,469,2,3,152,5,96,312,10,290,NA,2,7,6,4,145,4,32,NA,1,1,3,2,14,8,94,NA,NA,4,4,2,37,17,106,1,2,3,2,3,92,11,81,NA,1,7,1,2,25,1,15,NA,NA,1,1,1,15,66,959,NA,14,59,18,26,636,NA,164,NA,1,NA,14,NA,171,14,498,NA,3,5,10,NA,112,76,409,NA,3,34,16,11,255
2e3,South Carolina,11119,888,1353,3238,1211,459,81,168,167,137,44,1605,310,609,849,69,819,57,1296,321,2917,433,778,20,439,7,74,26,142,14,153,17,120,7,37,109,1496,3,307,31,578,133,716,670,4,11,203,820,NA,35,498,2758,17,67,396,672,2,126,411,300,NA,9,150,44,NA,10,27,96,4,9,59,88,1,5,73,95,NA,4,38,18,NA,4,22,958,9,48,590,151,NA,5,154,480,2,20,107,527,1,45,276,57,613,NA,4,6,5,6,197,25,795,NA,NA,23,12,9,489,233,2525,3,14,46,21,39,357,215,457,2,NA,119,7,97,314,10,290,NA,NA,5,4,5,145,2,42,NA,NA,NA,10,5,22,16,80,2,2,5,4,3,56,7,81,NA,1,4,1,3,70,11,84,NA,NA,4,NA,2,36,3,15,NA,NA,2,2,2,20,51,907,2,7,41,7,15,575,NA,151,NA,NA,2,3,1,153,19,461,NA,2,5,15,7,100,84,443,NA,1,36,9,13,263
