state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Washington,2006,4859395,4171816,6395798,3210390,3185408,2459251,2400144,2069892,2101924,NA,NA,NA,6,62,68,1146,7273,8419,NA,NA,NA,3,61,64,779,6262,7041,0,0,0,0,5,5,1,10,11,1935,13673,15608,NA,NA,NA
Washington,2005,4676603,4030546,6157786,3095414,3062372,2375133,2301470,2015873,2014673,0,0,0,15,76,91,1133,7224,8357,41,329,370,2,73,75,449,3400,3849,0,0,0,0,16,16,1,15,16,1641,11133,12774,0,0,0
Washington,2004,4581637,3957796,6071325,3062840,3008485,2336404,2245233,1983637,1974159,0,0,0,9,112,121,1067,7319,8386,70,274,344,6,48,54,370,2714,3084,0,0,0,0,12,12,2,12,14,1524,10491,12015,0,0,0
Washington,2003,4501566,3882202,5988638,3021529,2967109,2296410,2205156,1944825,1937377,0,0,0,11,99,110,1011,6835,7846,0,0,0,2,19,21,141,1007,1148,0,1,1,0,8,8,0,10,10,1165,7979,9144,0,0,0
Washington,2002,4426673,3825364,5937852,2985345,2952507,2252514,2174159,1911251,1914113,0,0,0,14,78,92,979,6647,7626,0,47,47,3,20,23,92,491,583,0,0,0,0,16,16,2,8,10,1090,7307,8397,0,0,0
Washington,2001,4331354,3732001,5852281,2956139,2896142,2213585,2117769,1873388,1858613,0,0,0,19,98,117,731,5648,6379,84,307,391,1,17,18,63,310,373,0,0,0,0,15,15,0,9,9,898,6404,7302,0,0,0
Washington,2000,4249005,3667693,5776726,2901145,2875581,2161191,2087814,1836278,1831415,0,0,0,16,120,136,666,5558,6224,58,208,266,4,29,33,86,460,546,0,2,2,1,15,16,0,7,7,831,6399,7230,0,0,0
Washington,1999,4183157.1,3606559.8,5683249.8,2854657.8,2828592,2128011.9,2055145.2,1804701.3,1801858.5,NA,NA,NA,15,150,165,739,5309,6048,17,0,17,6,33,39,101,555,656,0,0,0,0,20,20,0,15,15,878,6082,6960,0,0,0
Washington,1998,4117309.2,3545426.6,5589773.6,2808170.6,2781603,2094832.8,2022476.4,1773124.6,1772302,NA,NA,NA,NA,NA,NA,714,5497,6211,0,2,2,3,36,39,129,581,710,0,2,2,0,37,37,0,11,11,858,6293,7151,0,0,0
Washington,1997,4051461.3,3484293.4,5496297.4,2761683.4,2734614,2061653.7,1989807.6,1741547.9,1742745.5,NA,NA,NA,NA,NA,NA,630,5174,5804,0,0,0,2,39,41,117,584,701,0,3,3,1,39,40,2,14,16,771,5990,6761,0,0,0
Washington,1996,3985613.4,3423160.2,5402821.2,2715196.2,2687625,2028474.6,1957138.8,1709971.2,1713189,NA,NA,NA,NA,NA,NA,619,4913,5532,0,0,0,1,42,43,95,592,687,0,3,3,1,40,41,1,23,24,731,5731,6462,0,0,0
Washington,1995,3919765.5,3362027,5309345,2668709,2640636,1995295.5,1924470,1678394.5,1683632.5,NA,NA,NA,NA,NA,NA,519,4775,5294,0,0,0,0,13,13,73,557,630,0,4,4,0,59,59,3,18,21,612,5557,6169,0,0,0
Washington,1994,3853917.6,3300893.8,5215868.8,2622221.8,2593647,1962116.4,1891801.2,1646817.8,1654076,NA,NA,NA,NA,NA,NA,432,4449,4881,0,0,0,0,5,5,66,573,639,0,7,7,2,47,49,5,17,22,525,5226,5751,0,0,0
Washington,1993,3788069.7,3239760.6,5122392.6,2575734.6,2546658,1928937.3,1859132.4,1615241.1,1624519.5,NA,NA,NA,NA,NA,NA,386,4313,4699,0,35,35,0,0,0,54,426,480,0,5,5,0,48,48,3,11,14,452,4973,5425,0,0,0
Washington,1992,3722221.8,3178627.4,5028916.4,2529247.4,2499669,1895758.2,1826463.6,1583664.4,1594963,NA,NA,NA,NA,NA,NA,391,4405,4796,7,33,40,0,0,0,51,368,419,0,8,8,2,47,49,1,8,9,461,5015,5476,0,0,0
Washington,1991,3656373.9,3117494.2,4935440.2,2482760.2,2452680,1862579.1,1793794.8,1552087.7,1565406.5,NA,NA,NA,NA,NA,NA,332,3738,4070,3,62,65,1,0,1,32,248,280,2,70,72,6,247,253,2,15,17,396,4509,4905,0,0,0
Washington,1990,3590526,3056361,4841964,2436273,2405691,1829400,1761126,1520511,1535850,NA,NA,NA,NA,NA,NA,337,3521,3858,0,0,0,1,0,1,19,86,105,4,107,111,8,353,361,0,10,10,386,4211,4597,0,0,0
Washington,1989,3530561.4,3009820.9,4771583.6,2401595.7,2369987.9,1799384,1731177.4,1497927.9,1511893,NA,NA,NA,NA,NA,NA,240,3303,3543,0,0,0,0,0,0,0,0,0,2,67,69,11,321,332,3,9,12,284,3871,4155,0,0,0
Washington,1988,3470596.8,2963280.8,4701203.2,2366918.4,2334284.8,1769368,1701228.8,1475344.8,1487936,NA,NA,NA,NA,NA,NA,189,2576,2765,0,0,0,0,0,0,0,0,0,0,39,39,7,152,159,1,13,14,222,3011,3233,0,0,0
Washington,1987,3410632.2,2916740.7,4630822.8,2332241.1,2298581.7,1739352,1671280.2,1452761.7,1463979,NA,NA,NA,NA,NA,NA,132,1992,2124,0,17,17,0,0,0,0,0,0,2,110,112,6,233,239,0,8,8,161,2742,2903,0,0,0
Washington,1986,3350667.6,2870200.6,4560442.4,2297563.8,2262878.6,1709336,1641331.6,1430178.6,1440022,NA,NA,NA,NA,NA,NA,110,1829,1939,0,0,0,0,0,0,0,0,0,5,114,119,9,347,356,1,11,12,146,2556,2702,0,0,0
Washington,1985,3290703,2823660.5,4490062,2262886.5,2227175.5,1679320,1611383,1407595.5,1416065,NA,NA,NA,NA,NA,NA,85,1798,1883,1,60,61,0,0,0,0,0,0,10,156,166,13,390,403,NA,NA,NA,131,2711,2842,0,33,33
Washington,1984,3230738.4,2777120.4,4419681.6,2228209.2,2191472.4,1649304,1581434.4,1385012.4,1392108,NA,NA,NA,NA,NA,NA,94,1474,1568,0,NA,NA,0,0,0,0,0,0,22,331,353,24,370,394,2,NA,NA,153,2372,2525,1,13,14
Washington,1983,3170773.8,2730580.3,4349301.2,2193531.9,2155769.3,1619288,1551485.8,1362429.3,1368151,NA,NA,NA,NA,NA,NA,92,1563,1655,0,0,0,0,0,0,0,0,0,26,376,402,12,394,406,NA,NA,NA,133,2663,2796,0,24,24
Washington,1982,3110809.2,2684040.2,4278920.8,2158854.6,2120066.2,1589272,1521537.2,1339846.2,1344194,NA,NA,NA,NA,NA,NA,96,1645,1741,0,0,0,0,0,0,0,0,0,21,315,336,11,311,322,10,10,20,167,2682,2849,0,0,0
Washington,1981,3050844.6,2637500.1,4208540.4,2124177.3,2084363.1,1559256,1491588.6,1317263.1,1320237,NA,NA,NA,NA,NA,NA,104,1548,1652,3,16,19,0,0,0,0,0,0,13,278,291,15,428,443,0,10,10,167,2794,2961,0,0,0
Washington,1980,2990880,2590960,4138160,2089500,2048660,1529240,1461640,1294680,1296280,NA,NA,NA,NA,NA,NA,87,1299,1386,0,0,0,0,0,0,0,0,0,12,130,142,18,515,533,0,9,9,138,2315,2453,0,0,0
Washington,1979,2916282,2526744,4064484,2051270,2013214,1490796,1425486,1262902,1263842,NA,NA,NA,NA,NA,NA,102,1295,1397,0,0,0,0,0,0,0,0,0,3,133,136,19,456,475,0,0,0,141,2146,2287,0,0,0
Washington,1978,2841684,2462528,3990808,2013040,1977768,1452352,1389332,1231124,1231404,18,116,134,6,129,135,115,1436,1551,0,0,0,0,0,0,0,0,0,13,219,232,19,447,466,0,0,0,171,2347,2518,0,0,0
