state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Illinois,2001,9052944,7757582,12174337,6242572,5931765,4708328,4344616,3943326,3814256,0,0,0,49,237,286,2261,17824,20085,0,0,0,0,0,0,0,0,0,353,3602,3955,1023,10222,11245,0,4,4,3686,31889,35575,0,0,0
Illinois,2000,8875143,7542703,12123016,6145319,5977697,4588499,4286644,3808899,3733804,0,0,0,79,562,641,2184,16928,19112,0,0,0,0,0,0,0,0,0,362,3936,4298,455,5474,5929,0,5,5,3080,26905,29985,0,0,0
Illinois,1999,8833346.7,7500989.1,12050094,6117930.3,5932163.7,4573220.4,4260126.3,3789594,3711395.1,NA,NA,NA,103,689,792,2243,17722,19965,0,0,0,NA,NA,NA,NA,NA,NA,361,4133,4494,167,2858,3025,0,15,15,2874,25417,28291,NA,NA,NA
Illinois,1998,8791550.4,7459275.2,11977172,6090541.6,5886630.4,4557941.8,4233608.6,3770289,3688986.2,NA,NA,NA,NA,NA,NA,2096,17559,19655,0,0,0,336,4498,4834,77,1891,1968,NA,NA,NA,NA,NA,NA,3,10,13,2635,24727,27362,NA,NA,NA
Illinois,1997,8749754.1,7417561.3,11904250,6063152.9,5841097.1,4542663.2,4207090.9,3750984,3666577.3,NA,NA,NA,NA,NA,NA,2e3,17495,19495,1,0,1,306,4188,4494,43,1608,1651,NA,NA,NA,NA,NA,NA,0,14,14,2481,24202,26683,NA,NA,NA
Illinois,1996,8707957.8,7375847.4,11831328,6035764.2,5795563.8,4527384.6,4180573.2,3731679,3644168.4,NA,NA,NA,NA,NA,NA,1856,16434,18290,0,0,0,240,3959,4199,36,989,1025,NA,NA,NA,NA,NA,NA,2,13,15,2262,22279,24541,NA,NA,NA
Illinois,1995,8666161.5,7334133.5,11758406,6008375.5,5750030.5,4512106,4154055.5,3712374,3621759.5,NA,NA,NA,NA,NA,NA,1859,16546,18405,0,0,0,213,4049,4262,20,666,686,NA,NA,NA,NA,NA,NA,4,12,16,2216,22155,24371,NA,NA,NA
Illinois,1994,8624365.2,7292419.6,11685484,5980986.8,5704497.2,4496827.4,4127537.8,3693069,3599350.6,NA,NA,NA,NA,NA,NA,1460,16516,17976,0,0,0,121,3749,3870,34,548,582,NA,NA,NA,NA,NA,NA,4,20,24,1692,21653,23345,NA,NA,NA
Illinois,1993,8582568.9,7250705.7,11612562,5953598.1,5658963.9,4481548.8,4101020.1,3673764,3576941.7,NA,NA,NA,NA,NA,NA,1292,15504,16796,36,0,36,126,3467,3593,19,483,502,NA,NA,NA,NA,NA,NA,2,24,26,1517,20200,21717,NA,NA,NA
Illinois,1992,8540772.6,7208991.8,11539640,5926209.4,5613430.6,4466270.2,4074502.4,3654459,3554532.8,NA,NA,NA,NA,NA,NA,1188,14595,15783,0,0,0,117,3249,3366,18,553,571,NA,NA,NA,NA,NA,NA,5,21,26,1341,18588,19929,NA,NA,NA
Illinois,1991,8498976.3,7167277.9,11466718,5898820.7,5567897.3,4450991.6,4047984.7,3635154,3532123.9,NA,NA,NA,NA,NA,NA,961,13689,14650,0,0,0,94,2282,2376,68,1551,1619,NA,NA,NA,NA,NA,NA,6,49,55,1150,17730,18880,NA,NA,NA
Illinois,1990,8457180,7125564,11393796,5871432,5522364,4435713,4021467,3615849,3509715,NA,NA,NA,NA,NA,NA,905,12583,13488,0,0,0,81,1716,1797,116,2701,2817,NA,NA,NA,NA,NA,NA,3,33,36,1121,17188,18309,NA,NA,NA
Illinois,1989,8427712,7113659.6,11399822.4,5876192.8,5523629.6,4422727.7,4004984.3,3614138.1,3499521.5,NA,NA,NA,NA,NA,NA,679,10053,10732,0,0,0,46,1548,1594,65,2034,2099,NA,NA,NA,NA,NA,NA,3,37,40,827,13740,14567,NA,NA,NA
Illinois,1988,8398244,7101755.2,11405848.8,5880953.6,5524895.2,4409742.4,3988501.6,3612427.2,3489328,NA,NA,NA,NA,NA,NA,609,8075,8684,0,0,0,57,1231,1288,30,843,873,NA,NA,NA,NA,NA,NA,2,39,41,714,10238,10952,NA,NA,NA
Illinois,1987,8368776,7089850.8,11411875.2,5885714.4,5526160.8,4396757.1,3972018.9,3610716.3,3479134.5,NA,NA,NA,NA,NA,NA,510,7569,8079,NA,NA,NA,66,1347,1413,74,1799,1873,NA,NA,NA,NA,NA,NA,3,19,22,697,10805,11502,NA,NA,NA
Illinois,1986,8339308,7077946.4,11417901.6,5890475.2,5527426.4,4383771.8,3955536.2,3609005.4,3468941,NA,NA,NA,NA,NA,NA,492,7267,7759,NA,NA,NA,96,1299,1395,99,2074,2173,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,10738,11481,NA,NA,NA
Illinois,1985,8309840,7066042,11423928,5895236,5528692,4370786.5,3939053.5,3607294.5,3458747.5,NA,NA,NA,NA,NA,NA,401,7006,7407,22,0,22,56,1271,1327,89,1812,1901,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,10187,10787,NA,NA,NA
Illinois,1984,8280372,7054137.6,11429954.4,5899996.8,5529957.6,4357801.2,3922570.8,3605583.6,3448554,NA,NA,NA,NA,NA,NA,421,6361,6782,0,113,113,53,1375,1428,57,1532,1589,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,9559,10138,NA,NA,NA
Illinois,1983,8250904,7042233.2,11435980.8,5904757.6,5531223.2,4344815.9,3906088.1,3603872.7,3438360.5,NA,NA,NA,NA,NA,NA,373,6934,7307,0,0,0,65,1786,1851,45,1322,1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,10218,10730,NA,NA,NA
Illinois,1982,8221436,7030328.8,11442007.2,5909518.4,5532488.8,4331830.6,3889605.4,3602161.8,3428167,NA,NA,NA,NA,NA,NA,401,6363,6764,0,0,0,30,1401,1431,47,1360,1407,0,0,0,0,0,0,0,0,0,496,9364,9860,0,0,0
Illinois,1981,8191968,7018424.4,11448033.6,5914279.2,5533754.4,4318845.3,3873122.7,3600450.9,3417973.5,NA,NA,NA,NA,NA,NA,357,6540,6897,10,906,916,24,31,55,64,3542,3606,2,11,13,0,393,393,0,4,4,460,11527,11987,0,2,2
Illinois,1980,8162500,7006520,11454060,5919040,5535020,4305860,3856640,3598740,3407780,NA,NA,NA,NA,NA,NA,250,6133,6383,4,0,4,2,11,13,0,570,570,33,8,41,0,1012,1012,2,0,2,292,7776,8068,0,0,0
Illinois,1979,8073890,6930888,11417344,5898386,5518958,4259584,3814306,3563486,3367402,NA,NA,NA,NA,NA,NA,151,4332,4483,104,20,124,0,20,20,6,349,355,28,20,48,1,1666,1667,0,0,0,294,6446,6740,0,0,0
Illinois,1978,7985280,6855256,11380628,5877732,5502896,4213308,3771972,3528232,3327024,0,8,8,24,6,30,140,4540,4680,0,10,10,0,6,6,4,167,171,17,126,143,29,1436,1465,0,0,0,214,6299,6513,0,0,0
