state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Tennessee,2006,4591673,3879032,6038803,3089436,2949367,2385001,2206672,1959969,1919063,NA,NA,NA,797,3757,4554,532,3844,4376,0,21,21,239,988,1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,2136,13372,15508,22,167,189,0,0,0,543,4528,5071
Tennessee,2005,4435990,3775441,5816359,2981559,2834800,2313069,2122921,1929638,1845803,0,0,0,756,3792,4548,482,3209,3691,3,37,40,258,1049,1307,0,0,0,0,0,0,0,0,0,2018,12692,14710,19,172,191,0,0,0,497,4361,4858
Tennessee,2004,4364238,3706655,5743167,2953347,2789820,2274247,2089991,1895020,1811635,0,0,0,697,3400,4097,450,2893,3343,2,48,50,200,810,1010,0,0,0,0,0,0,0,0,0,1821,11687,13508,25,138,163,0,0,0,444,4336,4780
Tennessee,2003,4302590,3673393,5695563,2921430,2774133,2247652,2054938,1879457,1793936,0,0,0,721,3939,4660,364,2719,3083,4,28,32,292,1106,1398,0,0,0,0,0,0,0,0,0,1813,12150,13963,15,148,163,0,0,0,412,4117,4529
Tennessee,2002,4262511,3625311,5656036,2911582,2744454,2228425,2034086,1853003,1772308,0,0,0,664,4058,4722,393,2607,3e3,3,57,60,262,1037,1299,0,0,0,0,0,0,0,0,0,1689,12076,13765,10,154,164,0,1,1,352,4097,4449
Tennessee,2001,4194532,3568925,5596837,2880235,2716602,2195320,1999212,1823871,1745054,0,0,0,645,3595,4240,383,2853,3236,6,48,54,195,917,1112,0,0,0,0,0,0,0,0,0,1595,11300,12895,17,134,151,0,0,0,348,3695,4043
Tennessee,2000,4117680,3481151,5467299,2805942,2661357,2175399,1942281,1807227,1673924,0,0,0,702,3910,4612,429,3655,4084,3,58,61,244,878,1122,0,0,0,0,0,0,0,0,0,1681,12447,14128,14,160,174,0,1,1,287,3741,4028
Tennessee,1999,4071060,3441063.6,5406712.8,2777169.6,2629543.2,2151028.8,1920031.2,1784661,1656402.6,NA,NA,NA,557,3509,4066,404,2854,3258,10,78,88,204,748,952,0,0,0,NA,NA,NA,NA,NA,NA,1485,11140,12625,12,164,176,0,1,1,298,3714,4012
Tennessee,1998,4024440,3400976.2,5346126.6,2748397.2,2597729.4,2126658.6,1897781.4,1762095,1638881.2,NA,NA,NA,209,1582,1791,263,2363,2626,NA,NA,NA,211,660,871,0,0,0,NA,NA,NA,NA,NA,NA,852,6839,7691,8,116,124,1,0,1,156,2011,2167
Tennessee,1997,3977820,3360888.8,5285540.4,2719624.8,2565915.6,2102288.4,1875531.6,1739529,1621359.8,NA,NA,NA,187,1617,1804,279,3154,3433,NA,NA,NA,170,861,1031,0,0,0,NA,NA,NA,NA,NA,NA,756,7523,8279,10,119,129,0,0,0,104,1630,1734
Tennessee,1996,3931200,3320801.4,5224954.2,2690852.4,2534101.8,2077918.2,1853281.8,1716963,1603838.4,NA,NA,NA,232,1552,1784,255,2977,3232,NA,NA,NA,138,788,926,0,0,0,NA,NA,NA,NA,NA,NA,730,7170,7900,7,126,133,0,0,0,94,1598,1692
Tennessee,1995,3884580,3280714,5164368,2662080,2502288,2053548,1831032,1694397,1586317,NA,NA,NA,155,1291,1446,238,2520,2758,NA,NA,NA,66,434,500,0,0,0,NA,NA,NA,NA,NA,NA,537,5741,6278,9,110,119,0,0,0,67,1242,1309
Tennessee,1994,3837960,3240626.6,5103781.8,2633307.6,2470474.2,2029177.8,1808782.2,1671831,1568795.6,NA,NA,NA,103,1091,1194,202,1919,2121,NA,NA,NA,45,296,341,0,0,0,NA,NA,NA,NA,NA,NA,435,4529,4964,9,76,85,0,0,0,74,1024,1098
Tennessee,1993,3791340,3200539.2,5043195.6,2604535.2,2438660.4,2004807.6,1786532.4,1649265,1551274.2,NA,NA,NA,94,982,1076,234,2942,3176,NA,NA,NA,46,256,302,0,0,0,NA,NA,NA,NA,NA,NA,427,5293,5720,6,127,133,0,0,0,41,867,908
Tennessee,1992,3744720,3160451.8,4982609.4,2575762.8,2406846.6,1980437.4,1764282.6,1626699,1533752.8,NA,NA,NA,90,1152,1242,304,3707,4011,NA,NA,NA,11,84,95,0,0,0,NA,NA,NA,NA,NA,NA,468,5921,6389,7,101,108,0,0,0,48,749,797
Tennessee,1991,3698100,3120364.4,4922023.2,2546990.4,2375032.8,1956067.2,1742032.8,1604133,1516231.4,NA,NA,NA,84,1110,1194,259,2703,2962,NA,NA,NA,29,157,186,0,0,0,6,44,50,NA,NA,NA,423,4841,5264,0,0,0,0,0,0,36,705,741
Tennessee,1990,3651480,3080277,4861437,2518218,2343219,1931697,1719783,1581567,1498710,NA,NA,NA,56,580,636,337,3132,3469,NA,NA,NA,6,70,76,0,0,0,5,49,54,NA,NA,NA,439,4636,5075,0,0,0,0,0,0,32,677,709
Tennessee,1989,3614456,3052521.3,4834339.3,2504662.2,2329677.1,1912615.3,1701840.7,1568550.3,1483971,NA,NA,NA,6,77,83,272,2564,2836,NA,NA,NA,0,0,0,0,0,0,0,20,20,NA,NA,NA,372,3481,3853,0,0,0,0,1,1,84,769,853
Tennessee,1988,3577432,3024765.6,4807241.6,2491106.4,2316135.2,1893533.6,1683898.4,1555533.6,1469232,NA,NA,NA,0,0,0,237,1515,1752,NA,NA,NA,0,0,0,0,0,0,1,23,24,NA,NA,NA,258,1971,2229,0,0,0,0,0,0,17,256,273
Tennessee,1987,3540408,2997009.9,4780143.9,2477550.6,2302593.3,1874451.9,1665956.1,1542516.9,1454493,NA,NA,NA,0,0,0,330,2101,2431,NA,NA,NA,0,0,0,0,0,0,0,25,25,NA,NA,NA,342,2458,2800,0,0,0,0,0,0,12,176,188
Tennessee,1986,3503384,2969254.2,4753046.2,2463994.8,2289051.4,1855370.2,1648013.8,1529500.2,1439754,NA,NA,NA,0,0,0,219,2773,2992,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,38,39,233,3090,3323,0,0,0,0,4,4,8,154,162
Tennessee,1985,3466360,2941498.5,4725948.5,2450439,2275509.5,1836288.5,1630071.5,1516483.5,1425015,NA,NA,NA,0,0,0,308,3896,4204,NA,NA,NA,0,0,0,0,9,9,0,0,0,0,170,170,350,4685,5035,0,0,0,10,8,18,24,343,367
Tennessee,1984,3429336,2913742.8,4698850.8,2436883.2,2261967.6,1817206.8,1612129.2,1503466.8,1410276,NA,NA,NA,0,0,0,316,4124,4440,NA,NA,NA,0,0,0,4,8,12,0,3,3,3,440,443,397,5623,6020,0,0,0,3,40,43,45,410,455
Tennessee,1983,3392312,2885987.1,4671753.1,2423327.4,2248425.7,1798125.1,1594186.9,1490450.1,1395537,NA,NA,NA,0,0,0,169,2430,2599,NA,NA,NA,0,0,0,7,7,14,0,4,4,2,420,422,243,4083,4326,0,0,0,4,36,40,40,426,466
Tennessee,1982,3355288,2858231.4,4644655.4,2409771.6,2234883.8,1779043.4,1576244.6,1477433.4,1380798,NA,NA,NA,0,0,0,210,2519,2729,NA,NA,NA,0,0,0,0,20,20,0,5,5,4,425,429,297,4e3,4297,0,0,0,7,11,18,45,449,494
Tennessee,1981,3318264,2830475.7,4617557.7,2396215.8,2221341.9,1759961.7,1558302.3,1464416.7,1366059,NA,NA,NA,0,0,0,169,2136,2305,NA,NA,NA,1,218,219,0,8,8,0,5,5,1,356,357,202,3607,3809,0,0,0,0,8,8,18,379,397
Tennessee,1980,3281240,2802720,4590460,2382660,2207800,1740880,1540360,1451400,1351320,NA,NA,NA,0,0,0,106,1828,1934,NA,NA,NA,1,194,195,6,19,25,0,8,8,2,308,310,206,3121,3327,1,28,29,0,11,11,35,309,344
Tennessee,1979,3211046,2744278,4523824,2348124,2175700,1704022,1507024,1422760,1321518,NA,NA,NA,0,0,0,128,1686,1814,NA,NA,NA,0,9,9,1,21,22,3,2,5,3,278,281,186,2604,2790,11,9,20,1,23,24,25,231,256
Tennessee,1978,3140852,2685836,4457188,2313588,2143600,1667164,1473688,1394120,1291716,0,0,0,0,0,0,110,1487,1597,9,372,381,20,250,270,5,17,22,0,0,0,0,230,230,170,2650,2820,0,0,0,1,1,2,25,274,299
