state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
US Prison Total,2006,225613367,190809190,299398485,151975109,147423376,115962321,109651046,95649390,95159800,2051510,1057701,993809,1468270,770952,697318,1325061,688644,636417,13335040,6895229,6439811,10380504,5440548,4939956,9300223,4814111,4486112,36431992,19116005,17315987,25733718,13866768,11866950,22903666,12106328,10797338,44298975,21439940,22859035,29333930,14098092,15235838,27172458,12838295,14334163,5153906,2618227,2535679,2822269,1461886,1360383,2582552,1320018,1262534,198127062,100848007,97279055,155874676,80324075,75550601,127525230,63881994,63643236,2196,18105,20301,1334,11746,13080,36860,625842,662702,10687,194639,205326,513,9500,10013,60437,589728,650165
US Prison Total,2005,215251252,182729336,288398819,147035008,141363811,111348154,103903098,92631664,90097672,2036121,1051326,984795,1452659,764641,688018,1310865,685598,625267,12677007,6560147,6116860,9771897,5134924,4636973,8769140,4555682,4213458,34410656,18423927,15986729,23802468,13205304,10597164,21176933,11582551,9594382,41926302,20419271,21507031,27486810,13388279,14098531,25473601,12223078,13250523,4821781,2457260,2364521,2574836,1352780,1222056,2357815,1229930,1127885,192526952,98123077,94403875,150162582,77502226,72660356,123640982,62354825,61286157,2101,16777,18878,1224,11762,12986,36502,613017,649519,10081,187631,197712,447,8908,9355,57481,578574,636055
US Prison Total,2004,212798888,180679298,285674993,145878559,139796434,110231619,102567269,91700074,88979224,1861771,953905,907866,1316567,685282,631285,1198960,623541,575419,12298846,6374405,5924441,9481736,4993407,4488329,8557716,4451402,4106314,34132250,18342035,15790215,23486413,13063243,10423170,20890376,11457124,9433252,40450920,19739496,20711424,26560513,12981476,13579037,24657136,11879411,12777725,4558646,2365998,2192648,2425892,1278520,1147372,2221046,1160134,1060912,192372560,98102720,94269840,149527767,77229691,72298076,123154064,62128462,61025602,1919,16522,18441,1125,11815,12940,37866,608774,646640,9560,187868,197428,415,7998,8413,53868,554783,608651
US Prison Total,2003,210291625,178569728,283051379,144585379,138466e3,109026540,101265085,90678974,87890754,1854706,954893,899813,1315460,679913,635547,1187479,608515,578964,11971899,6220094,5751805,9230643,4868222,4362421,8337197,4350505,3986692,33719409,18086895,15632514,23101410,12853854,10247556,20553104,11276120,9276984,39274045,19233291,20040754,25713281,12590406,13122875,23884185,11523943,12360242,4447014,2276496,2170518,2352744,1241104,1111640,2137276,1121729,1015547,191784306,97813710,93970596,148578087,76793041,71785046,122470487,61798162,60672325,1713,15588,17301,1133,12362,13495,38306,604155,642461,9007,183682,192689,327,6974,7301,50244,542030,592274
US Prison Total,2002,208144701,176648656,280717370,143638102,137079268,108156956,99987745,89878457,86770199,1644917,869398,775519,1144389,612833,531556,1031626,547753,483873,11476291,5979577,5496714,8808181,4678665,4129516,7976403,4195413,3780990,33186892,17858821,15328071,22687737,12685902,10001835,20191700,11139253,9052447,37932668,18647769,19284899,24854414,12229656,12624758,23091607,11205948,11885659,5154239,2581706,2572533,2859450,1467464,1391986,2606636,1315700,1290936,191322363,97700831,93621532,147790530,76482436,71308094,121750684,61474390,60276294,1624,15068,16692,958,10788,11746,38327,599704,638031,8523,176745,185268,373,7145,7518,46541,520602,567143
US Prison Total,2001,204943608,173760985,277075792,141869552,135206240,106626023,98317585,88468452,85292533,1658812,872034,786778,1149929,610395,539534,1051131,553997,497134,10819286,5634558,5184728,8267894,4387462,3880432,7469440,3923364,3546076,32671449,17629415,15042034,22252538,12501403,9751135,19817493,10967233,8850260,36204014,17787836,18416178,23583264,11605008,11978256,21953757,10663468,11290289,5108182,2590295,2517887,2820104,1457482,1362622,2575214,1315456,1259758,190614049,97355414,93258635,146869879,76064273,70805606,120893950,61044934,59849016,1478,14607,16085,873,10320,11193,38757,597761,636518,7974,170636,178610,378,7274,7652,43075,504868,547943
US Prison Total,2000,201524907,170480774,273631565,140026967,133604598,104928829,96596078,86843061,83637713,1830623,926126,904497,1216248,625497,590751,1120919,568866,552053,10730394,5490313,5240081,8095115,4200472,3894643,7376704,3785623,3591081,31556836,17048841,14507995,21334060,11972761,9361299,18915471,10495775,8419696,34264765,16762606,17502159,22141011,10933979,11207032,20608478,10027380,10581098,4798056,2430283,2367773,2655585,1386816,1268769,2428719,1254315,1174404,190450891,97368798,93082093,146082888,75809304,70273584,120030483,60711102,59319381,1390,13770,15160,802,9683,10485,39505,597595,637100,10690,207998,218688,370,7243,7613,41080,483637,524717
US Prison Total,1999,199841353.79999998,169008280.3,271079171.3,138745496.7,132333674.60000001,104067422.6,95773931.2,86046434.9,82961845.4,1832642.2,927780.2,904862,1217457.9,626612,590845.9,1121323.2,569574.1,551749.1,10355099.3,5299544.8,5055554.5,7787211.7,4042423.2,3744788.5,7101710.7,3647551,3454159.6999999997,31319998,16887656.1,14432341.9,21189598.9,11860402.2,9329196.7,18786299.6,10389564.1,8396735.5,33021973.6,16161284.8,16860688.8,21347352.7,10543125.5,10804227.2,19872752.4,9670845.7,10201906.7,4342315.9,2199367.4,2142948.5,2402300.1999999997,1254369.5,1147930.7,2197145.1,1134552.2,1062592.9,190207142.3,97269863.4,92937278.9,145897432.4,75740490.2,70156942.2,119929049.3,60634347.8,59294701.5,1258,13322,14580,706,9119,9825,40528,597462,637990,10550,208154,218704,4742,103487,108229,42326,539406,581732
US Prison Total,1998,198157800.6,167535786.6,268526777.6,137464026.4,131062751.2,103206016.2,94951784.4,85249808.8,82285977.8,1834661.4,929434.4,905227,1218667.8,627727,590940.8,1121727.4,570282.2,551445.2,9979804.6,5108776.6,4871028,7479308.4,3884374.4,3594934,6826717.4,3509479,3317238.4,31083160,16726471.2,14356688.8,21045137.8,11748043.4,9297094.4,18657128.2,10283353.2,8373775,31779182.200000003,15559963.6,16219218.6,20553694.4,10152272,10401422.4,19137026.8,9314311.4,9822715.4,3886575.8,1968451.8,1918124,2149015.4,1121923,1027092.4,1965571.2,1014789.4,950781.8,189963393.6,97170928.8,92792464.8,145711976.8,75671676.4,70040300.4,119827615.6,60557593.6,59270022,1155,12241,13396,575,8429,9004,38817,577289,616106,10183,198154,208337,5935,121417,127352,37645,495593,533238
US Prison Total,1997,196474247.4,166063292.9,265974383.9,136182556.1,129791827.8,102344609.8,94129637.6,84453182.7,81610110.2,1836680.6,931088.6,905592,1219877.7,628842,591035.7,1122131.6,570990.3,551141.3,9604509.9,4918008.4,4686501.5,7171405.1,3726325.6,3445079.5,6551724.1,3371407,3180317.1,30846322,16565286.3,14281035.7,20900676.7,11635684.6,9264992.1,18527956.8,10177142.3,8350814.5,30536390.799999997,14958642.4,15577748.4,19760036.1,9761418.5,9998617.6,18401301.2,8957777.1,9443524.1,3430835.7,1737536.2,1693299.5,1895730.6,989476.5,906254.1,1733997.3,895026.6,838970.7,189719644.9,97071994.2,92647650.7,145526521.2,75602862.6,69923658.6,119726181.9,60480839.4,59245342.5,1006,11367,12373,541,7864,8405,37084,553370,590454,9846,188827,198673,5998,118219,124217,34567,470946,505513
US Prison Total,1996,194790694.20000002,164590799.2,263421990.2,134901085.8,128520904.39999999,101483203.4,93307490.8,83656556.6,80934242.6,1838699.8,932742.8,905957,1221087.6,629957,591130.6,1122535.8,571698.4,550837.4,9229215.2,4727240.2,4501975,6863501.8,3568276.8,3295225,6276730.8,3233335,3043395.8000000003,30609484,16404101.4,14205382.6,20756215.6,11523325.8,9232889.8,18398785.4,10070931.4,8327854,29293599.4,14357321.2,14936278.200000001,18966377.8,9370565,9595812.8,17665575.6,8601242.8,9064332.8,2975095.6,1506620.6,1468475,1642445.8,857030,785415.8,1502423.4,775263.7999999999,727159.6,189475896.2,96973059.6,92502836.6,145341065.6,75534048.8,69807016.8,119624748.2,60404085.2,59220663,959,10434,11393,428,7154,7582,35409,530140,565549,9241,177520,186761,5563,110703,116266,32172,446136,478308
US Prison Total,1995,193107141,163118305.5,260869596.5,133619615.5,127249981,100621797,92485344,82859930.5,80258375,1840719,934397,906322,1222297.5,631072,591225.5,1122940,572406.5,550533.5,8853920.5,4536472,4317448.5,6555598.5,3410228,3145370.5,6001737.5,3095263,2906474.5,30372646,16242916.5,14129729.5,20611754.5,11410967,9200787.5,18269614,9964720.5,8304893.5,28050808,13756e3,14294808,18172719.5,8979711.5,9193008,16929850,8244708.5,8685141.5,2519355.5,1275705,1243650.5,1389161,724583.5,664577.5,1270849.5,655501,615348.5,189232147.5,96874125,92358022.5,145155610,75465235,69690375,119523314.5,60327331,59195983.5,874,9302,10176,340,6143,6483,33245,510760,544005,8073,166221,174294,4793,105809,110602,29225,425796,455021
US Prison Total,1994,191423587.79999998,161645811.8,258317202.8,132338145.2,125979057.60000001,99760390.6,91663197.2,82063304.4,79582507.4,1842738.2,936051.2,906687,1223507.4,632187,591320.4,1123344.2,573114.6,550229.6,8478625.8,4345703.8,4132922,6247695.2,3252179.2,2995516,5726744.2,2957191,2769553.2,30135808,16081731.6,14054076.4,20467293.4,11298608.2,9168685.2,18140442.6,9858509.6,8281933,26808016.6,13154678.8,13653337.799999999,17379061.2,8588858,8790203.2,16194124.4,7888174.2,8305950.2,2063615.4,1044789.4,1018826,1135876.2,592137,543739.2,1039275.6,535738.2,503537.4,188988398.8,96775190.4,92213208.4,144970154.4,75396421.2,69573733.2,119421880.8,60250576.8,59171304,768,8515,9283,300,5705,6005,30089,471583,501672,7356,149552,156908,5469,68178,73647,27714,436453,464167
US Prison Total,1993,189740034.6,160173318.1,255764809.1,131056674.9,124708134.2,98898984.2,90841050.4,81266678.3,78906639.8,1844757.4,937705.4,907052,1224717.3,633302,591415.3,1123748.4,573822.7,549925.7,8103331.1,4154935.6,3948395.5,5939791.9,3094130.4,2845661.5,5451750.9,2819119,2632631.9,29898970,15920546.7,13978423.3,20322832.3,11186249.4,9136582.9,18011271.2,9752298.7,8258972.5,25565225.2,12553357.6,13011867.6,16585402.9,8198004.5,8387398.4,15458398.8,7531639.9,7926758.899999999,1607875.3,813873.8,794001.5,882591.4,459690.5,422900.9,807701.7,415975.39999999997,391726.3,188744650.1,96676255.8,92068394.3,144784698.8,75327607.4,69457091.4,119320447.1,60173822.6,59146624.5,574,7726,8300,294,5114,5408,27292,429278,456570,6721,131978,138699,1753,43135,44888,25148,406632,431780
US Prison Total,1992,188056481.4,158700824.4,253212415.4,129775204.6,123437210.8,98037577.8,90018903.6,80470052.2,78230772.2,1846776.6,939359.6,907417,1225927.2,634417,591510.2,1124152.6,574530.8,549621.8,7728036.4,3964167.4,3763869,5631888.6,2936081.6,2695807,5176757.6,2681047,2495710.6,29662132,15759361.8,13902770.2,20178371.2,11073890.6,9104480.6,17882099.8,9646087.8,8236012,24322433.8,11952036.4,12370397.4,15791744.6,7807151,7984593.6,14722673.2,7175105.6,7547567.600000001,1152135.2,582958.2,569177,629306.6,327244,302062.6,576127.8,296212.60000000003,279915.2,188500901.4,96577321.2,91923580.2,144599243.2,75258793.6,69340449.6,119219013.4,60097068.4,59121945,525,7160,7685,230,3793,4023,24931,399775,424706,5793,119225,125018,1645,36352,37997,23162,386103,409265
US Prison Total,1991,186372928.20000002,157228330.7,250660021.7,128493734.3,122166287.39999999,97176171.4,89196756.8,79673426.1,77554904.6,1848795.8,941013.8,907782,1227137.1,635532,591605.1,1124556.8,575238.9,549317.9,7352741.7,3773399.1999999997,3579342.5,5323985.3,2778032.8000000003,2545952.5,4901764.3,2542975,2358789.3,29425294,15598176.9,13827117.1,20033910.1,10961531.8,9072378.3,17752928.4,9539876.9,8213051.5,23079642.4,11350715.2,11728927.2,14998086.3,7416297.5,7581788.8,13986947.6,6818571.3,7168376.3,696395.1,352042.6,344352.5,376021.8,194797.5,181224.3,344553.9,176449.80000000002,168104.1,188257152.7,96478386.6,91778766.1,144413787.6,75189979.8,69223807.8,119117579.7,60020314.2,59097265.5,547,6860,7407,183,3240,3423,23381,371864,395245,5541,106979,112520,1399,31312,32711,22073,363274,385347
US Prison Total,1990,184689375,155755837,248107628,127212264,120895364,96314765,88374610,78876800,76879037,1850815,942668,908147,1228347,636647,591700,1124961,575947,549014,6977447,3582631,3394816,5016082,2619984,2396098,4626771,2404903,2221868,29188456,15436992,13751464,19889449,10849173,9040276,17623757,9433666,8190091,21836851,10749394,11087457,14204428,7025444,7178984,13251222,6462037,6789185,240655,121127,119528,122737,62351,60386,112980,56687,56293,188013404,96379452,91633952,144228332,75121166,69107166,119016146,59943560,59072586,396,5847,6243,164,2645,2809,19269,345940,365209,5138,97927,103065,1391,27305,28696,19426,348404,367830
US Prison Total,1989,182464019.5,154062039.3,245983105.20000002,126180925.6,119802179.6,95222236.5,87241783,78107908,75954131.3,1809557.5,921307.2,888250.3,1194380.3,618670.3,575710,1094236.9,560030.3,534206.6,6639412.3,3411331.9,3228080.4000000004,4764413.8,2490911.6,2273502.1999999997,4394185.9,2286746.7,2107439.2,28897414.4,15285370.8,13612043.6,19578996.1,10684579.7,8894416.4,17351731.3,9297789.4,8053941.9,21130673.9,10418798.6,10711875.3,13676737.2,6779897.6,6896839.600000001,12756981.8,6237591.3,6519390.5,238585.5,119780.3,118805.2,123773.3,62461.9,61311.4,113906,56716.299999999996,57189.700000000004,187267461.6,96024336.8,91243124.8,143125718.8,74585715.4,68540003.4,118350997.4,59669034,58681963.4,396,5598,5994,164,2316,2480,19269,315683,334952,4585,85798,90383,1391,24196,25587,19426,324124,343550
US Prison Total,1988,180238664,152368241.6,243858582.4,125149587.2,118708995.2,94129708,86108956,77339016,75029225.6,1768300,899946.4,868353.6,1160413.6,600693.6,559720,1063512.8,544113.6,519399.2,6301377.600000001,3240032.8,3061344.8,4512745.6,2361839.2,2150906.4,4161600.8,2168590.4,1993010.4000000001,28606372.8,15133749.6,13472623.200000001,19268543.2,10519986.4,8748556.8,17079705.6,9161912.8,7917792.8,20424496.8,10088203.2,10336293.6,13149046.4,6534351.2,6614695.2,12262741.6,6013145.6,6249596,236516,118433.6,118082.4,124809.6,62572.799999999996,62236.8,114832,56745.6,58086.4,186521519.2,95669221.6,90852297.6,142023105.6,74050264.8,67972840.8,117685848.8,59394508,58291340.8,310,5040,5350,141,2036,2177,14892,274570,289462,3616,72784,76400,1083,20816,21899,16178,292534,308712
US Prison Total,1987,178013308.5,150674443.9,241734059.6,124118248.8,117615810.8,93037179.5,84976129,76570124,74104319.9,1727042.5,878585.6,848456.9,1126446.9,582716.9,543730,1032788.7000000001,528196.9,504591.8,5963342.899999999,3068733.7,2894609.2,4261077.4,2232766.8,2028310.5999999999,3929015.7,2050434.1,1878581.5999999999,28315331.2,14982128.4,13333202.799999999,18958090.3,10355393.1,8602697.2,16807679.9,9026036.2,7781643.7,19718319.7,9757607.8,9960711.9,12621355.6,6288804.8,6332550.8,11768501.4,5788699.9,5979801.5,234446.5,117086.9,117359.6,125845.9,62683.700000000004,63162.2,115758,56774.9,58983.1,185775576.8,95314106.4,90461470.4,140920492.4,73514814.2,67405678.2,117020700.2,59119982,57900718.2,355,5106,5461,88,1909,1997,13228,249730,262958,3029,66781,69810,839,18159,18998,14377,277229,291606
US Prison Total,1986,175787953,148980646.2,239609536.79999998,123086910.4,116522626.4,91944651,83843302,75801232,73179414.2,1685785,857224.8,828560.2,1092480.2,564740.2,527740,1002064.6,512280.2,489784.4,5625308.2,2897434.6,2727873.6,4009409.2,2103694.4,1905714.8,3696430.6,1932277.8,1764152.8,28024289.6,14830507.2,13193782.4,18647637.4,10190799.8,8456837.6,16535654.200000001,8890159.6,7645494.6,19012142.6,9427012.4,9585130.2,12093664.8,6043258.4,6050406.4,11274261.2,5564254.2,5710007,232377,115740.2,116636.8,126882.2,62794.6,64087.6,116684,56804.200000000004,59879.8,185029634.4,94958991.2,90070643.2,139817879.2,72979363.6,66838515.6,116355551.6,58845456,57510095.6,363,4928,5291,94,1756,1850,12403,234430,246833,2702,59908,62610,752,15706,16458,13043,261658,274701
US Prison Total,1985,173562597.5,147286848.5,237485014,122055572,115429442,90852122.5,82710475,75032340,72254508.5,1644527.5,835864,808663.5,1058513.5,546763.5,511750,971340.5,496363.5,474977,5287273.5,2726135.5,2561138,3757741,1974622,1783119,3463845.5,1814121.5,1649724,27733248,14678886,13054362,18337184.5,10026206.5,8310978,16263628.5,8754283,7509345.5,18305965.5,9096417,9209548.5,11565974,5797712,5768262,10780021,5339808.5,5440212.5,230307.5,114393.5,115914,127918.5,62905.5,65013,117610,56833.5,60776.5,184283692,94603876,89679816,138715266,72443913,66271353,115690403,58570930,57119473,310,4480,4790,104,1800,1904,10793,216344,227137,2212,52460,54672,463,7235,7698,11429,249418,260847
US Prison Total,1984,171337242,145593050.8,235360491.20000002,121024233.6,114336257.6,89759594,81577648,74263448,71329602.8,1603270,814503.2,788766.8,1024546.8,528786.8,495760,940616.4,480446.8,460169.6,4949238.8,2554836.4,2394402.4,3506072.8,1845549.6,1660523.2,3231260.4,1695965.2,1535295.2,27442206.4,14527264.8,12914941.6,18026731.6,9861613.2,8165118.4,15991602.799999999,8618406.4,7373196.4,17599788.4,8765821.6,8833966.8,11038283.2,5552165.6,5486117.6,10285780.8,5115362.8,5170418,228238,113046.8,115191.2,128954.8,63016.4,65938.4,118536,56862.799999999996,61673.2,183537749.6,94248760.8,89288988.8,137612652.8,71908462.4,65704190.4,115025254.4,58296404,56728850.4,285,4189,4474,119,2061,2180,9981,199692,209673,1781,46125,47906,328,6359,6687,10105,229323,239428
US Prison Total,1983,169111886.5,143899253.1,233235968.4,119992895.2,113243073.2,88667065.5,80444821,73494556,70404697.1,1562012.5,793142.4,768870.1,990580.1,510810.1,479770,909892.2999999999,464530.1,445362.2,4611204.1,2383537.3,2227666.8,3254404.6,1716477.2,1537927.4000000001,2998675.3,1577808.9,1420866.4000000001,27151164.8,14375643.6,12775521.200000001,17716278.7,9697019.9,8019258.8,15719577.1,8482529.8,7237047.3,16893611.3,8435226.2,8458385.1,10510592.4,5306619.2,5203973.2,9791540.6,4890917.1,4900623.5,226168.5,111700.1,114468.4,129991.1,63127.3,66863.8,119462,56892.1,62569.9,182791807.2,93893645.6,88898161.6,136510039.6,71373011.8,65137027.8,114360105.8,58021878,56338227.8,253,3833,4086,74,1503,1577,9196,191020,200216,1344,39744,41088,251,5206,5457,9380,216522,225902
