state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Indiana,2006,4728787,4004157,6313520,3209437,3104083,2432776,2296011,2005047,1999110,NA,NA,NA,0,0,0,2099,13020,15119,NA,NA,NA,84,601,685,189,1633,1822,2,35,37,0,8,8,NA,NA,NA,2374,15297,17671,0,0,0
Indiana,2005,4483771,3805819,6081212,3088367,2992845,2310691,2173080,1916143,1889676,4,12,16,0,1,1,2047,12389,14436,13,175,188,0,0,0,0,0,0,93,833,926,161,1246,1407,0,0,0,2318,14656,16974,0,0,0
Indiana,2004,4458244,3786739,6058172,3081262,2976910,2305886,2152358,1912890,1873849,1,13,14,0,0,0,1827,11609,13436,21,192,213,0,0,0,0,0,0,80,814,894,154,1332,1486,0,0,0,2083,13960,16043,0,0,0
Indiana,2003,4419110,3752996,6021480,3079814,2941666,2289946,2129164,1897880,1855116,1,6,7,0,1,1,1762,11938,13700,20,234,254,0,0,0,0,0,0,77,418,495,128,1038,1166,0,0,0,1988,13635,15623,0,0,0
Indiana,2002,4401277,3731166,5985228,3043809,2941419,2273009,2128268,1878923,1852243,0,7,7,0,2,2,1462,10965,12427,20,145,165,0,0,0,0,0,0,29,376,405,86,918,1004,0,0,0,1597,12413,14010,0,0,0
Indiana,2001,4452695,3800964,5934871,3028199,2906672,2306480,2146215,1922907,1878057,1,5,6,0,3,3,1379,10318,11697,6,34,40,0,0,0,0,0,0,26,297,323,79,873,952,0,0,0,1491,11530,13021,0,0,0
Indiana,2000,4294738,3641917,5839634,2989490,2850144,2234554,2060184,1850873,1791044,1,12,13,0,1,1,1271,9271,10542,0,0,0,0,0,0,0,0,0,33,381,414,68,852,920,0,0,0,1373,10517,11890,0,0,0
Indiana,1999,4273798.4,3621784.8,5810503.5,2976967.3,2833536.2,2225989.7,2047808.7,1841041.7,1780743.1,3,6,9,0,1,1,979,8568,9547,0,0,0,NA,NA,NA,NA,NA,NA,25,285,310,65,642,707,NA,NA,NA,1072,9502,10574,0,0,0
Indiana,1998,4252858.8,3601652.6,5781373,2964444.6,2816928.4,2217425.4,2035433.4,1831210.4,1770442.2,NA,NA,NA,NA,NA,NA,952,8543,9495,0,0,0,NA,NA,NA,NA,NA,NA,27,282,309,68,675,743,NA,NA,NA,1047,9519,10566,0,2,2
Indiana,1997,4231919.2,3581520.4,5752242.5,2951921.9,2800320.6,2208861.1,2023058.1,1821379.1,1760141.3,NA,NA,NA,NA,NA,NA,826,8163,8989,0,0,0,NA,NA,NA,NA,NA,NA,13,232,245,45,547,592,NA,NA,NA,891,8983,9874,3,27,30
Indiana,1996,4210979.6,3561388.2,5723112,2939399.2,2783712.8,2200296.8,2010682.8,1811547.8,1749840.4,NA,NA,NA,NA,NA,NA,741,7275,8016,0,0,0,NA,NA,NA,NA,NA,NA,9,214,223,41,505,546,NA,NA,NA,796,8051,8847,2,52,54
Indiana,1995,4190040,3541256,5693981.5,2926876.5,2767105,2191732.5,1998307.5,1801716.5,1739539.5,NA,NA,NA,NA,NA,NA,640,6952,7592,0,0,0,NA,NA,NA,NA,NA,NA,10,185,195,33,463,496,NA,NA,NA,692,7652,8344,6,37,43
Indiana,1994,4169100.4,3521123.8,5664851,2914353.8,2750497.2,2183168.2,1985932.2,1791885.2,1729238.6,NA,NA,NA,NA,NA,NA,529,6014,6543,0,0,0,NA,NA,NA,NA,NA,NA,9,204,213,22,359,381,NA,NA,NA,563,6623,7186,2,39,41
Indiana,1993,4148160.8,3500991.6,5635720.5,2901831.1,2733889.4,2174603.9,1973556.9,1782053.9,1718937.7,NA,NA,NA,NA,NA,NA,501,5716,6217,0,0,0,NA,NA,NA,NA,NA,NA,8,196,204,17,360,377,NA,NA,NA,532,6298,6830,1,19,20
Indiana,1992,4127221.2,3480859.4,5606590,2889308.4,2717281.6,2166039.6,1961181.6,1772222.6,1708636.8,NA,NA,NA,NA,NA,NA,480,5464,5944,0,0,0,NA,NA,NA,NA,NA,NA,14,213,227,18,307,325,NA,NA,NA,515,6007,6522,1,9,10
Indiana,1991,4106281.6,3460727.2,5577459.5,2876785.7,2700673.8,2157475.3,1948806.3,1762391.3,1698335.9,NA,NA,NA,NA,NA,NA,458,5045,5503,0,0,0,28,381,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,5437,5927,2,6,8
Indiana,1990,4085342,3440595,5548329,2864263,2684066,2148911,1936431,1752560,1688035,NA,NA,NA,NA,NA,NA,432,4520,4952,0,0,0,32,243,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,465,4783,5248,0,0,0
Indiana,1989,4063843.8,3429201.5,5542780.1,2860790.7,2681989.4,2137919.9,1925923.9,1748088,1681113.5,NA,NA,NA,NA,NA,NA,409,4490,4899,0,0,0,25,321,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,4863,5304,0,0,0
Indiana,1988,4042345.6,3417808,5537231.2,2857318.4,2679912.8,2126928.8,1915416.8,1743616,1674192,NA,NA,NA,NA,NA,NA,333,4509,4842,0,0,0,20,252,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,4822,5187,0,0,0
Indiana,1987,4020847.4,3406414.5,5531682.3,2853846.1,2677836.2,2115937.7,1904909.7,1739144,1667270.5,NA,NA,NA,NA,NA,NA,329,4224,4553,0,0,0,17,172,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,4473,4825,0,0,0
Indiana,1986,3999349.2,3395021,5526133.4,2850373.8,2675759.6,2104946.6,1894402.6,1734672,1660349,NA,NA,NA,NA,NA,NA,283,3997,4280,0,0,0,5,146,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,4214,4513,0,0,0
Indiana,1985,3977851,3383627.5,5520584.5,2846901.5,2673683,2093955.5,1883895.5,1730200,1653427.5,NA,NA,NA,NA,NA,NA,300,3835,4135,0,0,0,8,175,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,4081,4404,0,0,0
Indiana,1984,3956352.8,3372234,5515035.6,2843429.2,2671606.4,2082964.4,1873388.4,1725728,1646506,NA,NA,NA,NA,NA,NA,258,3661,3919,0,0,0,6,141,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,3880,4151,0,0,0
Indiana,1983,3934854.6,3360840.5,5509486.7,2839956.9,2669529.8,2071973.3,1862881.3,1721256,1639584.5,NA,NA,NA,NA,NA,NA,299,4044,4343,0,0,0,1,177,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,4334,4637,0,0,0
Indiana,1982,3913356.4,3349447,5503937.8,2836484.6,2667453.2,2060982.2,1852374.2,1716784,1632663,NA,NA,NA,NA,NA,NA,249,3855,4104,0,0,0,1,231,232,0,0,0,0,0,0,0,0,0,0,0,0,260,4175,4435,0,0,0
Indiana,1981,3891858.2,3338053.5,5498388.9,2833012.3,2665376.6,2049991.1,1841867.1,1712312,1625741.5,NA,NA,NA,NA,NA,NA,228,3867,4095,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,0,0,229,4155,4384,0,0,0
Indiana,1980,3870360,3326660,5492840,2829540,2663300,2039e3,1831360,1707840,1618820,NA,NA,NA,NA,NA,NA,190,3205,3395,0,0,0,5,245,250,0,0,0,0,0,0,0,0,0,0,0,0,198,3528,3726,0,0,0
Indiana,1979,3817924,3283384,5462216,2813676,2648540,2011210,1806714,1686446,1596938,NA,NA,NA,NA,NA,NA,174,2614,2788,0,0,0,5,198,203,0,0,0,0,0,0,0,0,0,0,0,0,180,2882,3062,0,0,0
Indiana,1978,3765488,3240108,5431592,2797812,2633780,1983420,1782068,1665052,1575056,0,0,0,1,42,43,120,2309,2429,0,0,0,4,114,118,0,0,0,0,0,0,0,0,0,0,0,0,125,2465,2590,0,0,0
