year,state,total_admissions,aggravated_or_simple_assault_total_admissions,burglary_total_admissions,drugs_total_admissions,fraud_total_admissions,motor_vehicle_theft_total_admissions,murder_total_admissions,negligent_manslaughter_total_admissions,other_property_offenses_total_admissions,other_unknown_total_admissions,other_violent_offenses_total_admissions,public_order_total_admissions,rape_or_sexual_assault_total_admissions,robbery_total_admissions,theft_total_admissions,aggravated_or_simple_assault_female_total_admissions,aggravated_or_simple_assault_male_total_admissions,burglary_female_total_admissions,burglary_male_total_admissions,drugs_female_total_admissions,drugs_male_total_admissions,fraud_female_total_admissions,fraud_male_total_admissions,motor_vehicle_theft_female_total_admissions,motor_vehicle_theft_male_total_admissions,murder_female_total_admissions,murder_male_total_admissions,negligent_manslaughter_female_total_admissions,negligent_manslaughter_male_total_admissions,other_property_offenses_female_total_admissions,other_property_offenses_male_total_admissions,other_unknown_female_total_admissions,other_unknown_male_total_admissions,other_violent_offenses_female_total_admissions,other_violent_offenses_male_total_admissions,public_order_female_total_admissions,public_order_male_total_admissions,rape_or_sexual_assault_female_total_admissions,rape_or_sexual_assault_male_total_admissions,robbery_female_total_admissions,robbery_male_total_admissions,theft_female_total_admissions,theft_male_total_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
1991,Ohio,21365,1498,2477,6009,769,84,425,160,2009,215,248,1355,1126,1699,3291,95,1403,78,2399,803,5206,231,538,5,79,37,388,24,136,144,1865,10,205,33,215,84,1271,14,1112,125,1574,647,2644,7,11,1471,9,25,10,2417,25,7,24,5973,5,3,1,759,6,NA,NA,84,NA,3,NA,420,2,2,NA,158,NA,8,2,1989,10,10,NA,195,10,2,1,244,1,5,2,1344,4,5,3,1105,13,24,10,1642,23,9,4,3268,10,NA,7,NA,11,95,1376,NA,9,1,24,NA,10,77,2340,NA,25,NA,7,NA,24,803,5170,NA,5,1,2,NA,1,229,530,1,5,NA,NA,NA,NA,5,79,NA,NA,1,2,NA,NA,36,384,NA,2,NA,2,NA,NA,24,134,NA,NA,NA,8,NA,2,143,1846,1,9,NA,10,NA,NA,10,185,NA,10,1,1,NA,1,32,212,NA,1,1,4,NA,2,83,1261,NA,4,1,4,NA,3,13,1092,NA,13,2,22,NA,10,123,1519,NA,23,NA,9,NA,4,647,2621,NA,10
1992,Ohio,22826,1556,2696,6890,840,79,337,226,2108,214,278,1480,1153,1724,3245,127,1429,88,2608,994,5896,230,610,5,74,27,310,21,205,175,1933,3,211,37,241,83,1397,20,1133,119,1605,638,2607,4,16,1529,7,21,9,2625,41,3,54,6830,3,2,1,831,6,NA,NA,78,1,1,4,330,2,NA,NA,224,2,8,8,2088,4,12,2,189,11,2,3,269,4,3,9,1465,3,8,3,1134,8,34,9,1661,20,19,14,3200,12,NA,4,NA,16,127,1402,NA,7,NA,21,NA,9,88,2537,NA,41,NA,3,NA,54,994,5836,NA,3,NA,2,NA,1,230,601,NA,6,NA,NA,NA,NA,5,73,NA,1,NA,1,NA,4,27,303,NA,2,NA,NA,NA,NA,21,203,NA,2,NA,8,NA,8,175,1913,NA,4,NA,12,NA,2,2,187,1,10,NA,2,NA,3,37,232,NA,4,NA,3,NA,9,82,1383,1,2,NA,8,NA,3,20,1114,NA,8,3,31,NA,9,116,1545,NA,20,1,18,NA,14,637,2563,NA,12
1993,Ohio,22319,1625,2553,6399,771,72,404,235,1875,66,294,1656,1218,1924,3227,137,1488,87,2466,871,5528,242,529,3,69,34,370,32,203,170,1705,4,62,30,264,88,1568,22,1196,138,1786,730,2497,NA,16,1607,2,1,15,2537,NA,NA,69,6323,7,NA,5,766,NA,NA,2,70,NA,NA,3,401,NA,NA,2,233,NA,NA,17,1858,NA,1,NA,65,NA,NA,4,290,NA,1,10,1645,NA,2,14,1201,1,1,6,1916,1,2,28,3196,1,NA,NA,1,15,136,1471,NA,2,NA,1,NA,15,87,2450,NA,NA,NA,NA,11,58,857,5466,3,4,NA,NA,1,4,241,525,NA,NA,NA,NA,NA,2,3,67,NA,NA,NA,NA,NA,3,34,367,NA,NA,NA,NA,NA,2,32,201,NA,NA,NA,NA,2,15,168,1690,NA,NA,NA,1,NA,NA,4,61,NA,NA,NA,NA,1,3,29,261,NA,NA,NA,1,1,9,87,1558,NA,NA,NA,2,NA,14,22,1179,NA,1,1,NA,1,5,136,1780,NA,1,1,1,7,21,721,2475,1,NA
1994,Ohio,21342,1560,2438,6326,676,60,364,189,1783,29,316,1681,1100,1755,3065,114,1446,78,2360,955,5371,201,475,2,58,34,330,26,163,159,1624,1,28,58,258,94,1587,18,1082,131,1624,694,2371,3,10,1546,1,2,20,2416,NA,29,80,6215,2,2,4,670,NA,NA,NA,60,NA,2,1,361,NA,1,4,184,NA,2,16,1765,NA,NA,NA,29,NA,1,6,309,NA,3,8,1670,NA,3,11,1086,NA,3,8,1743,1,4,10,3051,NA,NA,3,3,7,111,1435,NA,1,NA,2,3,17,75,2341,NA,NA,1,28,23,57,931,5284,NA,2,1,1,1,3,199,471,NA,NA,NA,NA,NA,NA,2,58,NA,NA,NA,2,NA,1,34,327,NA,NA,NA,1,1,3,25,159,NA,NA,NA,2,NA,16,159,1606,NA,NA,NA,NA,NA,NA,1,28,NA,NA,NA,1,2,4,56,253,NA,NA,NA,3,NA,8,94,1576,NA,NA,NA,3,NA,11,18,1068,NA,NA,NA,3,NA,8,130,1613,1,NA,NA,4,3,7,691,2360,NA,NA
1995,Ohio,21877,2033,2342,6511,739,73,370,195,1756,22,305,1784,1020,1580,3147,157,1876,86,2256,1007,5504,247,492,4,69,33,337,27,168,166,1590,3,19,54,251,114,1670,16,1004,119,1461,726,2421,NA,29,2003,1,1,21,2320,NA,7,144,6360,NA,NA,2,737,NA,NA,NA,73,NA,1,3,366,NA,NA,1,194,NA,1,13,1742,NA,NA,NA,22,NA,1,3,301,NA,NA,12,1772,NA,1,9,1010,NA,NA,9,1571,NA,1,10,3135,1,NA,NA,1,28,156,1847,NA,1,NA,1,2,19,84,2236,NA,NA,NA,7,33,111,974,5386,NA,NA,NA,NA,NA,2,247,490,NA,NA,NA,NA,NA,NA,4,69,NA,NA,NA,1,1,2,32,334,NA,NA,NA,NA,NA,1,27,167,NA,NA,NA,1,4,9,162,1580,NA,NA,NA,NA,NA,NA,3,19,NA,NA,NA,1,1,2,53,248,NA,NA,NA,NA,3,9,111,1661,NA,NA,NA,1,NA,9,16,994,NA,NA,NA,NA,1,8,118,1453,NA,NA,NA,1,5,5,721,2414,NA,1
1996,Ohio,21427,2192,2375,6245,733,65,335,184,1633,18,331,1708,982,1740,2886,171,2021,97,2278,915,5330,202,531,4,61,32,303,25,159,174,1459,1,17,71,260,120,1588,21,961,120,1620,652,2234,3,44,2145,NA,2,19,2354,NA,20,130,6093,2,1,21,711,NA,NA,1,64,NA,2,2,331,NA,NA,2,182,NA,1,16,1616,NA,NA,NA,18,NA,NA,5,326,NA,1,14,1693,NA,2,18,962,NA,5,18,1717,NA,4,22,2860,NA,NA,3,1,43,170,1975,NA,NA,NA,2,NA,19,97,2257,NA,NA,1,19,26,104,888,5205,NA,2,1,NA,3,18,198,513,NA,NA,NA,NA,NA,1,4,60,NA,NA,NA,2,NA,2,32,299,NA,NA,NA,NA,1,1,24,158,NA,NA,NA,1,2,14,172,1444,NA,NA,NA,NA,NA,NA,1,17,NA,NA,NA,NA,NA,5,71,255,NA,NA,1,NA,NA,14,119,1574,NA,NA,NA,2,2,16,19,943,NA,NA,NA,5,1,17,119,1598,NA,NA,NA,4,8,14,644,2216,NA,NA
1997,Ohio,19820,2238,2358,5647,667,66,381,102,1460,27,347,1729,933,1977,1888,166,2072,98,2260,788,4859,195,472,7,59,28,353,14,88,141,1319,4,23,58,289,117,1612,13,920,146,1831,438,1450,3,30,2205,NA,3,33,2322,NA,8,92,5547,NA,NA,4,663,NA,NA,NA,66,NA,1,5,375,NA,1,1,100,NA,2,16,1442,NA,NA,2,25,NA,1,2,344,NA,1,20,1708,NA,2,17,914,NA,2,16,1959,NA,2,16,1870,NA,NA,3,4,26,162,2043,NA,NA,NA,3,2,31,96,2226,NA,NA,NA,8,9,83,779,4768,NA,NA,NA,NA,2,2,193,470,NA,NA,NA,NA,NA,NA,7,59,NA,NA,NA,1,1,4,27,348,NA,NA,NA,1,NA,1,14,86,NA,NA,NA,2,3,13,138,1304,NA,NA,NA,NA,1,1,3,22,NA,NA,NA,1,NA,2,58,286,NA,NA,NA,1,1,19,116,1592,NA,NA,NA,2,1,16,12,902,NA,NA,NA,2,2,14,144,1815,NA,NA,1,1,1,15,436,1434,NA,NA
1998,Ohio,19971,2360,2435,5841,701,47,370,63,1374,50,396,1894,954,1849,1637,164,2196,136,2299,893,4948,211,490,3,44,32,338,13,50,145,1229,10,40,69,327,123,1771,12,942,151,1698,376,1261,9,31,2319,1,7,16,2411,1,39,93,5709,NA,1,8,692,NA,NA,1,46,NA,2,5,363,NA,NA,NA,63,NA,4,15,1355,NA,NA,3,47,NA,NA,8,388,NA,4,19,1871,NA,1,20,933,NA,11,18,1820,NA,3,24,1610,NA,NA,9,3,28,161,2158,NA,1,NA,7,NA,16,136,2275,NA,1,NA,39,12,81,881,4828,NA,NA,1,NA,1,7,209,483,NA,NA,NA,NA,NA,1,3,43,NA,NA,NA,2,NA,5,32,331,NA,NA,NA,NA,NA,NA,13,50,NA,NA,NA,4,1,14,144,1211,NA,NA,NA,NA,NA,3,10,37,NA,NA,NA,NA,2,6,67,321,NA,NA,NA,4,NA,19,123,1748,NA,NA,NA,1,1,19,11,922,NA,NA,NA,11,3,15,148,1672,NA,NA,NA,3,4,20,372,1238,NA,NA
1999,Ohio,20072,2411,2451,5906,707,43,383,84,1293,63,368,2129,911,1828,1495,185,2226,130,2321,904,5002,250,457,6,37,29,354,12,72,151,1142,5,58,47,321,132,1997,11,900,117,1711,355,1140,13,27,2371,NA,2,18,2431,NA,26,65,5815,NA,1,7,699,NA,1,NA,42,NA,2,4,377,NA,NA,2,82,NA,9,9,1275,NA,NA,1,62,NA,2,3,363,NA,3,15,2111,NA,3,12,896,NA,6,17,1805,NA,2,11,1482,NA,NA,13,4,23,181,2190,NA,NA,NA,2,1,17,129,2302,NA,NA,1,25,14,51,889,4926,NA,NA,NA,1,2,5,248,451,NA,NA,NA,1,NA,NA,6,36,NA,NA,1,1,NA,4,28,349,NA,NA,NA,NA,NA,2,12,70,NA,NA,NA,9,1,8,150,1125,NA,NA,NA,NA,NA,1,5,57,NA,NA,NA,2,1,2,46,317,NA,NA,2,1,NA,15,130,1981,NA,NA,NA,3,NA,12,11,885,NA,NA,NA,6,1,16,116,1689,NA,NA,NA,2,2,9,353,1129,NA,NA
2e3,Ohio,20902,2321,2140,6206,698,41,289,169,1872,52,393,2363,959,1946,1453,150,2171,86,2054,781,5425,186,512,5,36,14,275,17,152,151,1721,7,45,43,350,141,2222,13,946,111,1835,301,1152,38,NA,2273,10,20,NA,2113,7,85,NA,6084,37,4,NA,694,NA,NA,NA,41,NA,6,NA,283,NA,1,NA,168,NA,16,NA,1848,8,1,NA,50,1,10,NA,383,NA,17,NA,2335,11,15,NA,938,6,12,NA,1926,8,14,NA,1437,2,NA,38,NA,NA,150,2123,NA,10,NA,20,NA,NA,86,2027,NA,7,6,79,NA,NA,773,5311,2,35,1,3,NA,NA,185,509,NA,NA,NA,NA,NA,NA,5,36,NA,NA,NA,6,NA,NA,14,269,NA,NA,NA,1,NA,NA,17,151,NA,NA,1,15,NA,NA,150,1698,NA,8,NA,1,NA,NA,7,43,NA,1,NA,10,NA,NA,43,340,NA,NA,NA,17,NA,NA,139,2196,2,9,NA,15,NA,NA,13,925,NA,6,NA,12,NA,NA,111,1815,NA,8,4,10,NA,NA,297,1140,NA,2
