state,year,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_female_total_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_male_total_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_total_total_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_black_total_admissions,burglary_female_total_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_hispanic_total_admissions,burglary_male_total_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_other_or_unknown_total_admissions,burglary_total_total_admissions,burglary_white_female_admissions,burglary_white_male_admissions,burglary_white_total_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_black_total_admissions,drugs_female_total_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_hispanic_total_admissions,drugs_male_total_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_other_or_unknown_total_admissions,drugs_total_total_admissions,drugs_white_female_admissions,drugs_white_male_admissions,drugs_white_total_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_black_total_admissions,fraud_female_total_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_hispanic_total_admissions,fraud_male_total_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_other_or_unknown_total_admissions,fraud_total_total_admissions,fraud_white_female_admissions,fraud_white_male_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_female_total_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_male_total_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_total_total_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,motor_vehicle_theft_white_total_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_black_total_admissions,murder_female_total_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_hispanic_total_admissions,murder_male_total_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_other_or_unknown_total_admissions,murder_total_total_admissions,murder_white_female_admissions,murder_white_male_admissions,murder_white_total_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_female_total_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_male_total_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_total_total_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_black_total_admissions,other_property_offenses_female_total_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_male_total_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_total_total_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_property_offenses_white_total_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_black_total_admissions,other_unknown_female_total_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_hispanic_total_admissions,other_unknown_male_total_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_total_total_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_female_total_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_male_total_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_total_total_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,other_violent_offenses_white_total_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_black_total_admissions,public_order_female_total_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_hispanic_total_admissions,public_order_male_total_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_other_or_unknown_total_admissions,public_order_total_total_admissions,public_order_white_female_admissions,public_order_white_male_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_female_total_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_male_total_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_total_total_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_black_total_admissions,robbery_female_total_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_hispanic_total_admissions,robbery_male_total_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_other_or_unknown_total_admissions,robbery_total_total_admissions,robbery_white_female_admissions,robbery_white_male_admissions,robbery_white_total_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_black_total_admissions,theft_female_total_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_hispanic_total_admissions,theft_male_total_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_other_or_unknown_total_admissions,theft_total_total_admissions,theft_white_female_admissions,theft_white_male_admissions,theft_white_total_admissions,total_black_female_admissions,total_black_male_admissions,total_black_total_admissions,total_hispanic_female_admissions,total_hispanic_male_admissions,total_hispanic_total_admissions,total_other_or_unknown_female_admissions,total_other_or_unknown_male_admissions,total_other_or_unknown_total_admissions,total_total_female_admissions,total_total_male_admissions,total_total_total_admissions,total_white_female_admissions,total_white_male_admissions,total_white_total_admissions,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white
Mississippi,1991,12,218,230,13,NA,1,1,274,NA,2,2,287,1,53,54,18,769,787,29,NA,1,1,1123,NA,4,4,1152,11,349,360,97,743,840,139,3,16,19,971,NA,NA,NA,1110,39,212,251,67,181,248,117,NA,NA,NA,283,NA,NA,NA,400,50,102,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,46,49,7,NA,NA,NA,77,NA,NA,NA,84,4,31,35,21,85,106,21,NA,NA,NA,122,NA,3,3,143,NA,34,34,7,73,80,7,NA,NA,NA,107,NA,1,1,114,NA,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,16,4,NA,NA,NA,20,NA,NA,NA,24,1,7,8,8,97,105,13,NA,NA,NA,155,1,NA,1,168,4,58,62,2,101,103,5,NA,NA,NA,170,NA,1,1,175,3,68,71,7,281,288,7,NA,NA,NA,326,NA,NA,NA,333,NA,45,45,43,301,344,53,NA,NA,NA,435,NA,NA,NA,488,10,134,144,288,2908,3196,3,18,21,1,11,12,415,4063,4478,123,1126,1249,1832493.4,1535598.8,2575621.9,1347841.6,1227780.3,980199.4,852294,799290.6,736308.2,914378.3,494581.1,419797.2,580462.9,325024.9,255438,498869.8,275711.9,223157.9,16166.2,8028.3,8137.9,10807.2,5438.2,5369,9696.7,4602.8,5093.9,3035.3,1792.4,1242.9,1696.7,1142.3,554.4,1415.2,893.2,522,1621670.6,833027.8,788642.8,1226482.9,641733,584749.9,1013378.5,511748.7,501629.8
Mississippi,1992,17,253,270,18,NA,NA,NA,301,NA,NA,NA,319,1,48,49,12,844,856,25,NA,1,1,1168,NA,3,3,1193,13,320,333,118,977,1095,147,NA,26,26,1188,1,1,2,1335,28,184,212,59,199,258,94,NA,NA,NA,278,NA,NA,NA,372,35,79,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,68,74,12,NA,NA,NA,91,NA,2,2,103,6,21,27,18,108,126,23,NA,2,2,136,NA,NA,NA,159,5,26,31,6,84,90,8,NA,1,1,129,NA,NA,NA,137,2,44,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,20,7,NA,NA,NA,24,NA,NA,NA,31,4,7,11,12,195,207,21,NA,NA,NA,325,NA,2,2,346,9,128,137,1,117,118,4,NA,NA,NA,202,NA,1,1,206,3,84,87,9,291,300,11,NA,NA,NA,344,NA,1,1,355,2,52,54,55,310,365,66,NA,NA,NA,470,NA,2,2,536,11,158,169,316,3463,3779,NA,30,30,1,12,13,436,4656,5092,119,1151,1270,1847070.8,1550971.6,2591049.8,1357845.2,1233204.6,987621.8,859449,807097.2,743874.4,923485.6,500591.2,422894.4,588192.8,328485.8,259707,508619.6,280457.8,228161.8,17209.4,8799.6,8409.8,11522.4,5983.4,5539,10261.4,5071.6,5189.8,5779.6,3455.8,2323.8,3291.4,2284.6,1006.8,2764.4,1786.4,978,1624112.2,834821.6,789290.6,1230699.8,644091,586608.8,1016792,513587.4,503204.6
Mississippi,1993,16,275,291,16,NA,NA,NA,340,NA,1,1,356,NA,64,64,19,740,759,42,NA,2,2,1083,NA,4,4,1125,23,337,360,121,1138,1259,158,1,27,28,1350,NA,2,2,1508,36,183,219,54,177,231,96,NA,NA,NA,289,1,NA,1,385,41,112,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,81,6,NA,1,1,102,NA,NA,NA,108,2,24,26,17,112,129,22,NA,NA,NA,137,NA,NA,NA,159,5,25,30,7,105,112,9,NA,NA,NA,136,NA,NA,NA,145,2,31,33,NA,2,2,NA,NA,NA,NA,4,NA,NA,NA,4,NA,2,2,2,24,26,4,NA,NA,NA,37,NA,NA,NA,41,2,13,15,23,300,323,39,NA,NA,NA,469,NA,2,2,508,16,167,183,NA,86,86,NA,NA,2,2,167,NA,NA,NA,167,NA,79,79,8,293,301,15,NA,1,1,356,NA,NA,NA,371,7,62,69,53,300,353,61,NA,NA,NA,430,NA,2,2,491,8,128,136,324,3629,3953,1,33,34,1,11,12,468,4900,5368,142,1227,1369,1861648.2,1566344.4,2606477.7,1367848.8,1238628.9,995044.2,866604,814903.8,751440.6,932592.9,506601.3,425991.6,595922.7,331946.7,263976,518369.4,285203.7,233165.7,18252.6,9570.9,8681.7,12237.6,6528.6,5709,10826.1,5540.4,5285.7,8523.9,5119.2,3404.7,4886.1,3426.9,1459.2,4113.6,2679.6,1434,1626553.8,836615.4,789938.4,1234916.7,646449,588467.7,1020205.5,515426.1,504779.4
Mississippi,1994,18,239,257,21,NA,NA,NA,285,NA,1,1,306,3,45,48,20,685,705,33,NA,2,2,1028,NA,2,2,1061,13,339,352,105,1146,1251,133,1,36,37,1375,NA,1,1,1508,27,192,219,60,170,230,94,NA,NA,NA,281,NA,1,1,375,34,110,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,76,80,8,NA,NA,NA,101,NA,NA,NA,109,4,25,29,11,118,129,15,NA,NA,NA,130,NA,NA,NA,145,4,12,16,5,88,93,7,NA,1,1,124,NA,NA,NA,131,2,35,37,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,16,16,1,NA,NA,NA,28,NA,NA,NA,29,1,12,13,18,288,306,35,NA,1,1,449,NA,NA,NA,484,17,160,177,NA,85,85,1,NA,NA,NA,168,NA,1,1,169,1,82,83,14,332,346,16,NA,NA,NA,392,NA,1,1,408,2,59,61,58,288,346,70,NA,NA,NA,415,NA,3,3,485,12,124,136,313,3531,3844,1,40,41,NA,10,10,434,4777,5211,120,1196,1316,1876225.6,1581717.2,2621905.6,1377852.4,1244053.2,1002466.6,873759,822710.4,759006.8,941700.2,512611.4,429088.8,603652.6,335407.6,268245,528119.2,289949.6,238169.6,19295.8,10342.2,8953.6,12952.8,7073.8,5879,11390.8,6009.2,5381.6,11268.2,6782.6,4485.6,6480.8,4569.2,1911.6,5462.8,3572.8,1890,1628995.4,838409.2,790586.2,1239133.6,648807,590326.6,1023619,517264.8,506354.2
Mississippi,1995,20,295,315,23,NA,NA,NA,353,NA,1,1,376,3,57,60,21,704,725,39,NA,2,2,1053,NA,2,2,1092,18,345,363,117,1190,1307,165,1,38,39,1494,NA,3,3,1659,47,263,310,78,211,289,130,NA,NA,NA,342,NA,NA,NA,472,52,131,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,94,101,10,NA,NA,NA,114,NA,NA,NA,124,3,20,23,12,105,117,17,NA,NA,NA,122,NA,NA,NA,139,5,17,22,9,111,120,13,NA,NA,NA,150,NA,1,1,163,4,38,42,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,18,18,2,NA,NA,NA,24,NA,NA,NA,26,2,6,8,20,408,428,43,NA,2,2,668,NA,3,3,711,23,255,278,1,88,89,1,NA,NA,NA,168,NA,1,1,169,NA,79,79,9,353,362,11,NA,3,3,399,NA,3,3,410,2,40,42,69,309,378,92,1,1,2,459,NA,NA,NA,551,22,149,171,363,3887,4250,2,46,48,NA,14,14,546,5347,5893,181,1400,1581,1890803,1597090,2637333.5,1387856,1249477.5,1009889,880914,830517,766573,950807.5,518621.5,432186,611382.5,338868.5,272514,537869,294695.5,243173.5,20339,11113.5,9225.5,13668,7619,6049,11955.5,6478,5477.5,14012.5,8446,5566.5,8075.5,5711.5,2364,6812,4466,2346,1631437,840203,791234,1243350.5,651165,592185.5,1027032.5,519103.5,507929
Mississippi,1996,21,300,321,26,NA,1,1,364,NA,NA,NA,390,5,63,68,18,754,772,33,NA,3,3,1152,2,3,5,1185,13,392,405,113,1362,1475,168,3,28,31,1683,NA,2,2,1851,52,291,343,83,206,289,161,NA,NA,NA,339,NA,1,1,500,78,132,210,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,4,73,77,5,NA,NA,NA,102,NA,2,2,107,1,27,28,16,100,116,19,NA,NA,NA,119,NA,NA,NA,138,3,19,22,4,116,120,9,NA,NA,NA,156,NA,NA,NA,165,5,40,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,21,24,6,NA,NA,NA,32,NA,NA,NA,38,3,11,14,32,494,526,63,NA,5,5,873,NA,9,9,936,31,365,396,1,79,80,2,NA,NA,NA,147,NA,NA,NA,149,1,68,69,13,380,393,15,NA,1,1,415,NA,1,1,430,2,33,35,88,353,441,106,NA,1,1,541,NA,NA,NA,647,18,187,205,396,4239,4635,3,39,42,2,18,20,613,5924,6537,212,1628,1840,1905380.4,1612462.8,2652761.4,1397859.6,1254901.8,1017311.4,888069,838323.6,774139.2,959914.8,524631.6,435283.2,619112.4,342329.4,276783,547618.8,299441.4,248177.4,21382.2,11884.8,9497.4,14383.2,8164.2,6219,12520.2,6946.8,5573.4,16756.8,10109.4,6647.4,9670.2,6853.8,2816.4,8161.2,5359.2,2802,1633878.6,841996.8,791881.8,1247567.4,653523,594044.4,1030446,520942.2,509503.8
Mississippi,1997,25,298,323,26,NA,NA,NA,353,NA,2,2,379,1,53,54,18,824,842,41,NA,5,5,1304,NA,9,9,1345,23,466,489,192,1665,1857,278,2,26,28,2008,NA,NA,NA,2286,84,317,401,99,234,333,192,NA,NA,NA,387,NA,NA,NA,579,93,153,246,NA,3,3,NA,NA,NA,NA,4,NA,NA,NA,4,NA,1,1,3,71,74,5,NA,1,1,95,NA,NA,NA,100,2,23,25,8,96,104,17,NA,NA,NA,121,NA,NA,NA,138,9,25,34,14,158,172,19,NA,NA,NA,200,NA,NA,NA,219,5,42,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,18,4,NA,NA,NA,22,NA,NA,NA,26,1,7,8,33,646,679,92,NA,3,3,1106,NA,6,6,1198,59,451,510,NA,89,89,NA,NA,3,3,162,NA,NA,NA,162,NA,70,70,17,341,358,24,NA,1,1,393,NA,NA,NA,417,7,51,58,91,403,494,114,NA,2,2,621,NA,NA,NA,735,23,216,239,503,4843,5346,2,41,43,NA,17,17,812,6776,7588,307,1875,2182,1919957.8,1627835.6,2668189.3,1407863.2,1260326.1,1024733.8,895224,846130.2,781705.4,969022.1,530641.7,438380.4,626842.3,345790.3,281052,557368.6,304187.3,253181.3,22425.4,12656.1,9769.3,15098.4,8709.4,6389,13084.9,7415.6,5669.3,19501.1,11772.8,7728.3,11264.9,7996.1,3268.8,9510.4,6252.4,3258,1636320.2,843790.6,792529.6,1251784.3,655881,595903.3,1033859.5,522780.9,511078.6
Mississippi,1998,31,254,285,38,NA,NA,NA,309,NA,NA,NA,347,7,55,62,25,904,929,55,NA,4,4,1350,1,3,4,1405,29,439,468,163,1682,1845,239,1,16,17,2061,NA,1,1,2300,75,362,437,88,223,311,155,NA,2,2,383,NA,NA,NA,538,67,158,225,1,23,24,3,NA,NA,NA,31,NA,NA,NA,34,2,8,10,5,86,91,8,NA,NA,NA,113,NA,NA,NA,121,3,27,30,14,88,102,20,NA,1,1,111,NA,NA,NA,131,6,22,28,11,162,173,14,NA,NA,NA,207,NA,NA,NA,221,3,45,48,1,6,7,2,NA,NA,NA,11,NA,NA,NA,13,1,5,6,1,22,23,3,NA,NA,NA,30,NA,NA,NA,33,2,8,10,31,627,658,86,NA,4,4,1117,1,12,13,1203,54,474,528,NA,94,94,NA,NA,1,1,167,NA,NA,NA,167,NA,72,72,20,376,396,24,NA,NA,NA,440,NA,1,1,464,4,63,67,76,381,457,100,NA,NA,NA,582,1,NA,1,682,23,201,224,467,4928,5395,1,28,29,3,17,20,747,6912,7659,276,1939,2215,1934535.2,1643208.4,2683617.2,1417866.8,1265750.4,1032156.2,902379,853936.8,789271.6,978129.4,536651.8,441477.6,634572.2,349251.2,285321,567118.4,308933.2,258185.2,23468.6,13427.4,10041.2,15813.6,9254.6,6559,13649.6,7884.4,5765.2,22245.4,13436.2,8809.2,12859.6,9138.4,3721.2,10859.6,7145.6,3714,1638761.8,845584.4,793177.4,1256001.2,658239,597762.2,1037273,524619.6,512653.4
Mississippi,1999,28,272,300,28,NA,3,3,320,NA,NA,NA,348,NA,45,45,30,833,863,55,NA,6,6,1276,1,1,2,1331,24,436,460,186,1801,1987,297,3,14,17,2210,3,2,5,2507,105,393,498,111,236,347,190,2,6,8,385,NA,1,1,575,77,142,219,NA,51,51,1,NA,NA,NA,85,NA,NA,NA,86,1,34,35,6,50,56,10,NA,NA,NA,74,NA,NA,NA,84,4,24,28,14,73,87,26,NA,1,1,100,1,1,2,126,11,25,36,12,160,172,18,NA,NA,NA,225,NA,NA,NA,243,6,65,71,2,13,15,3,NA,NA,NA,21,NA,NA,NA,24,1,8,9,5,28,33,8,NA,NA,NA,35,1,NA,1,43,2,7,9,17,490,507,62,NA,3,3,939,4,5,9,1001,41,441,482,1,105,106,4,NA,1,1,187,NA,1,1,191,3,80,83,12,405,417,17,NA,NA,NA,467,NA,1,1,484,5,61,66,87,367,454,113,NA,1,1,598,NA,1,1,711,26,229,255,511,4884,5395,5,35,40,10,13,23,832,6922,7754,306,1990,2296,1949112.6,1658581.2,2699045.1,1427870.4,1271174.7,1039578.6,909534,861743.4,796837.8,987236.7,542661.9,444574.8,642302.1,352712.1,289590,576868.2,313679.1,263189.1,24511.8,14198.7,10313.1,16528.8,9799.8,6729,14214.3,8353.2,5861.1,24989.7,15099.6,9890.1,14454.3,10280.7,4173.6,12208.8,8038.8,4170,1641203.4,847378.2,793825.2,1260218.1,660597,599621.1,1040686.5,526458.3,514228.2
Mississippi,2e3,33,277,310,40,NA,3,3,378,NA,1,1,418,7,97,104,31,865,896,67,NA,3,3,1382,NA,4,4,1449,36,510,546,173,1874,2047,283,3,15,18,2361,1,9,10,2644,106,463,569,126,255,381,246,NA,3,3,453,NA,NA,NA,699,120,195,315,1,91,92,2,NA,NA,NA,122,NA,2,2,124,1,29,30,8,55,63,12,NA,NA,NA,84,NA,NA,NA,96,4,29,33,11,88,99,14,NA,3,3,122,NA,NA,NA,136,3,31,34,9,134,143,20,NA,NA,NA,185,NA,NA,NA,205,11,51,62,1,5,6,1,NA,NA,NA,10,NA,NA,NA,11,NA,5,5,5,29,34,8,NA,NA,NA,41,NA,NA,NA,49,3,12,15,13,556,569,60,NA,5,5,1164,NA,11,11,1224,47,592,639,1,118,119,2,NA,NA,NA,244,NA,1,1,246,1,125,126,18,376,394,26,NA,NA,NA,457,NA,1,1,483,8,80,88,110,358,468,139,NA,1,1,578,NA,NA,NA,717,29,219,248,540,5081,5621,3,33,36,1,29,30,920,7581,8501,376,2438,2814,1963690,1673954,2714473,1437874,1276599,1047001,916689,869550,804404,996344,548672,447672,650032,356173,293859,586618,318425,268193,25555,14970,10585,17244,10345,6899,14779,8822,5957,27734,16763,10971,16049,11423,4626,13558,8932,4626,1643645,849172,794473,1264435,662955,601480,1044100,528297,515803
