state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Nevada,2003,1630262,1402849,2207574,1094028,1113546,810407,819855,689119,713730,0,0,0,0,0,0,457,3118,3575,26,261,287,0,0,0,0,0,0,8,60,68,99,836,935,0,0,0,590,4275,4865,0,0,0
Nevada,2002,1571877,1354731,2139794,1055004,1084790,779880,791997,664252,690479,0,0,0,0,0,0,457,3118,3575,5,261,266,0,0,0,0,0,0,8,60,68,99,836,935,0,0,0,569,4275,4844,0,0,0
Nevada,2001,1514832,1301739,2072391,1027191,1045200,753075,761757,637356,664383,0,0,0,0,0,0,421,3032,3453,9,229,238,0,0,0,0,0,0,19,45,64,86,798,884,0,0,0,535,4104,4639,0,0,0
Nevada,2000,1448097,1251824,1950488,990509,959979,738015,710082,627693,624131,0,0,0,0,0,0,492,3186,3678,2,286,288,0,0,0,0,0,0,29,53,82,86,795,881,0,0,0,609,4320,4929,0,0,0
Nevada,1999,1393375.5,1205128.6,1875034.8,950116.3,924918.5,708525.1,684850.4,602929.8,602198.8,NA,NA,NA,NA,NA,NA,435,2950,3385,8,294,302,NA,NA,NA,NA,NA,NA,10,49,59,56,677,733,NA,NA,NA,509,3970,4479,NA,NA,NA
Nevada,1998,1338654,1158433.2,1799581.6,909723.6,889858,679035.2,659618.8,578166.6,580266.6,NA,NA,NA,NA,NA,NA,440,3177,3617,9,353,362,NA,NA,NA,NA,NA,NA,6,51,57,64,673,737,NA,NA,NA,519,4254,4773,NA,NA,NA
Nevada,1997,1283932.5,1111737.8,1724128.4,869330.9,854797.5,649545.3,634387.2,553403.4,558334.4,NA,NA,NA,NA,NA,NA,382,2913,3295,37,473,510,NA,NA,NA,NA,NA,NA,4,67,71,41,616,657,NA,NA,NA,464,4069,4533,NA,NA,NA
Nevada,1996,1229211,1065042.4,1648675.2,828938.2,819737,620055.4,609155.6,528640.2,536402.2,NA,NA,NA,NA,NA,NA,346,2629,2975,41,578,619,NA,NA,NA,NA,NA,NA,11,59,70,34,532,566,NA,NA,NA,437,3835,4272,NA,NA,NA
Nevada,1995,1174489.5,1018347,1573222,788545.5,784676.5,590565.5,583924,503877,514470,NA,NA,NA,NA,NA,NA,365,2745,3110,9,72,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,603,642,NA,NA,NA,430,3490,3920,NA,NA,NA
Nevada,1994,1119768,971651.6,1497768.8,748152.8,749616,561075.6,558692.4,479113.8,492537.8,NA,NA,NA,NA,NA,NA,292,2672,2964,3,73,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,569,612,NA,NA,NA,346,3355,3701,NA,NA,NA
Nevada,1993,1065046.5,924956.2,1422315.6,707760.1,714555.5,531585.7,533460.8,454350.6,470605.6,NA,NA,NA,NA,NA,NA,274,2299,2573,0,0,0,0,0,0,0,0,0,NA,NA,NA,54,507,561,NA,NA,NA,345,2857,3202,0,0,0
Nevada,1992,1010325,878260.8,1346862.4,667367.4,679495,502095.8,508229.2,429587.4,448673.4,NA,NA,NA,NA,NA,NA,268,2229,2497,0,0,0,0,0,0,0,0,0,NA,NA,NA,58,619,677,NA,NA,NA,330,2900,3230,0,0,0
Nevada,1991,955603.5,831565.4,1271409.2,626974.7,644434.5,472605.9,482997.6,404824.2,426741.2,NA,NA,NA,NA,NA,NA,290,2131,2421,0,0,0,0,0,0,0,0,0,8,100,108,20,571,591,NA,NA,NA,319,2844,3163,0,0,0
Nevada,1990,900882,784870,1195956,586582,609374,443116,457766,380061,404809,NA,NA,NA,NA,NA,NA,252,2258,2510,0,0,0,0,0,0,0,0,0,6,221,227,39,306,345,NA,NA,NA,303,2818,3121,0,0,0
Nevada,1989,869281.8,758819,1156844.4,567861.8,588982.6,428060.4,441221.4,368032.9,390786.1,NA,NA,NA,NA,NA,NA,290,2224,2514,0,0,0,0,0,0,0,0,0,1,107,108,43,358,401,NA,NA,NA,340,2717,3057,0,0,0
Nevada,1988,837681.6,732768,1117732.8,549141.6,568591.2,413004.8,424676.8,356004.8,376763.2,NA,NA,NA,NA,NA,NA,209,1796,2005,0,0,0,0,0,0,0,0,0,4,33,37,37,426,463,NA,NA,NA,257,2284,2541,0,0,0
Nevada,1987,806081.4,706717,1078621.2,530421.4,548199.8,397949.2,408132.2,343976.7,362740.3,NA,NA,NA,NA,NA,NA,193,1464,1657,0,0,0,0,0,0,0,0,0,3,47,50,20,236,256,0,0,0,221,1775,1996,0,0,0
Nevada,1986,774481.2,680666,1039509.6,511701.2,527808.4,382893.6,391587.6,331948.6,348717.4,NA,NA,NA,NA,NA,NA,145,1569,1714,0,0,0,0,0,0,0,0,0,7,53,60,12,256,268,0,0,0,164,1905,2069,0,0,0
Nevada,1985,742881,654615,1000398,492981,507417,367838,375043,319920.5,334694.5,NA,NA,NA,NA,NA,NA,120,1355,1475,0,0,0,0,0,0,0,0,0,4,40,44,10,173,183,NA,NA,NA,134,1605,1739,0,0,0
Nevada,1984,711280.8,628564,961286.4,474260.8,487025.6,352782.4,358498.4,307892.4,320671.6,NA,NA,NA,NA,NA,NA,102,1108,1210,0,0,0,0,0,0,0,0,0,5,35,40,15,161,176,NA,NA,NA,122,1321,1443,0,0,0
Nevada,1983,679680.6,602513,922174.8,455540.6,466634.2,337726.8,341953.8,295864.3,306648.7,NA,NA,NA,NA,NA,NA,92,1105,1197,0,0,0,0,0,0,0,0,0,8,48,56,12,200,212,0,0,0,112,1375,1487,0,0,0
Nevada,1982,648080.4,576462,883063.2,436820.4,446242.8,322671.2,325409.2,283836.2,292625.8,NA,NA,NA,NA,NA,NA,83,1078,1161,0,0,0,0,0,0,0,0,0,6,40,46,11,169,180,0,0,0,105,1334,1439,4,13,17
Nevada,1981,616480.2,550411,843951.6,418100.2,425851.4,307615.6,308864.6,271808.1,278602.9,NA,NA,NA,NA,NA,NA,42,914,956,0,0,0,0,0,0,0,0,0,1,34,35,5,156,161,0,0,0,54,1141,1195,6,18,24
Nevada,1980,584880,524360,804840,399380,405460,292560,292320,259780,264580,NA,NA,NA,NA,NA,NA,54,739,793,0,0,0,0,0,0,0,0,0,2,32,34,17,208,225,0,0,0,73,1014,1087,0,0,0
Nevada,1979,558222,500914,773226,383522,389704,278964,279258,248052,252862,NA,NA,NA,NA,NA,NA,65,683,748,0,0,0,0,0,0,0,0,0,0,36,36,7,130,137,0,3,3,72,869,941,0,0,0
Nevada,1978,531564,477468,741612,367664,373948,265368,266196,236324,241144,0,0,0,2,11,13,51,626,677,0,0,0,0,0,0,0,0,0,0,42,42,10,100,110,0,0,0,63,779,842,0,0,0
