state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,design_capacity_female,design_capacity_male,design_capacity_total,operational_capacity_female,operational_capacity_male,operational_capacity_total,rated_capacity_female,rated_capacity_male,rated_capacity_total
Colorado,2016,4280618,3594974,5540545,2750477,2790068,2137926,2142692,1764528,1830446,1439,11716,13155,1556,13026,14582,NA,NA,NA
Colorado,2015,4199053,3550797,5456574,2713952,2742622,2100768,2098285,1747545,1803252,1556,13028,14584,1556,13028,14584,NA,NA,NA
Colorado,2014,4108534,3488581,5355866,2664744,2691122,2061256,2047278,1722475,1766106,1476,13026,14502,1476,13026,14502,NA,NA,NA
Colorado,2013,4027780,3444514,5268367,2616599,2651768,2017621,2010159,1694605,1749909,1540,12988,14528,1464,12625,14089,NA,NA,NA
Colorado,2012,3956423,3405027,5187582,2582695,2604887,1981592,1974831,1676679,1728348,1419,11759,13178,1471,12750,14221,NA,NA,NA
Colorado,2011,3890434,3356506,5116796,2548745,2568051,1954486,1935948,1656763,1699743,1419,12365,13784,1471,13364,14835,NA,NA,NA
Colorado,2010,3820050,3309314,5049071,2514593,2534478,1921492,1898558,1636743,1672571,1419,11646,13065,1495,13537,15032,NA,NA,NA
Colorado,2009,3797239,3303684,5024748,2496186,2528562,1896008,1901231,1617218,1686466,1512,11543,13055,1719,13337,15056,NA,NA,NA
Colorado,2008,3733023,3260695,4939456,2451628,2487828,1865840,1867183,1599383,1661312,1512,11543,13055,1609,13337,14946,NA,NA,NA
Colorado,2007,3671619,3217074,4861515,2409823,2451692,1825429,1846190,1566941,1650133,1512,11515,13027,1609,13328,14937,NA,NA,NA
Colorado,2006,3585699,3145647,4753377,2360934,2392443,1794196,1791503,1545274,1600373,1512,11515,13027,1571,12789,14360,NA,NA,NA
Colorado,2005,3372564,2963293,4540639,2264462,2276177,1693374,1679190,1465322,1497971,1291,11545,12836,1380,12773,14153,NA,NA,NA
Colorado,2004,3325951,2920097,4498611,2240875,2257736,1672841,1653110,1443154,1476943,1291,11545,12836,1380,12773,14153,NA,NA,NA
Colorado,2003,3301536,2906682,4447892,2212333,2235559,1658402,1643134,1434500,1472182,1098,11513,12611,1284,12785,14069,NA,NA,NA
Colorado,2002,3260358,2880256,4403659,2202416,2201243,1642939,1617419,1426258,1453998,1099,11494,12593,1187,12738,13925,NA,NA,NA
Colorado,2001,3164594,2790285,4314724,2162634,2152090,1599739,1564855,1385021,1405264,1028,10720,11748,1098,11824,12922,NA,NA,NA
Colorado,2000,3126471,2756861,4247729,2108803,2138926,1565190,1561281,1355536,1401325,1008,10599,11607,1099,11727,12826,NA,NA,NA
Colorado,1999,3056479.2,2693606.1,4151231.7,2063662.2,2087569.5,1532728.2,1523751,1326063.9,1367542.2,792,8632,9424,883,10347,11230,NA,NA,NA
Colorado,1998,2986487.4,2630351.2,4054734.4,2018521.4,2036213,1500266.4,1486221,1296591.8,1333759.4,NA,NA,8037,NA,NA,9842,NA,NA,NA
Colorado,1997,2916495.6,2567096.3,3958237.1,1973380.6,1984856.5,1467804.6,1448691,1267119.7,1299976.6,NA,NA,7643,NA,NA,9046,NA,NA,NA
Colorado,1996,2846503.8,2503841.4,3861739.8,1928239.8,1933500,1435342.8,1411161,1237647.6,1266193.8,NA,NA,7104,NA,NA,8605,NA,NA,NA
Colorado,1995,2776512,2440586.5,3765242.5,1883099,1882143.5,1402881,1373631,1208175.5,1232411,NA,NA,7050,NA,NA,8543,NA,NA,NA
Colorado,1994,2706520.2,2377331.6,3668745.2,1837958.2,1830787,1370419.2,1336101,1178703.4,1198628.2,NA,NA,6848,NA,NA,8051,NA,NA,NA
Colorado,1993,2636528.4,2314076.7,3572247.9,1792817.4,1779430.5,1337957.4,1298571,1149231.3,1164845.4,NA,NA,6612,NA,NA,7880,NA,NA,NA
Colorado,1992,2566536.6,2250821.8,3475750.6,1747676.6,1728074,1305495.6,1261041,1119759.2,1131062.6,NA,NA,6136,NA,NA,7496,NA,NA,NA
Colorado,1991,2496544.8,2187566.9,3379253.3,1702535.8,1676717.5,1273033.8,1223511,1090287.1,1097279.8,NA,NA,6239,NA,NA,7416,NA,NA,NA
Colorado,1990,2426553,2124312,3282756,1657395,1625361,1240572,1185981,1060815,1063497,NA,NA,4605,NA,NA,6120,NA,NA,NA
Colorado,1989,2391383.7,2096310.8,3244088.4,1637875.5,1606212.9,1222460.8,1168922.9,1046765.5,1049545.3,NA,NA,3538,NA,NA,5590,NA,NA,4299
Colorado,1988,2356214.4,2068309.6,3205420.8,1618356,1587064.8,1204349.6,1151864.8,1032716,1035593.6,NA,NA,3538,NA,NA,5058,NA,NA,4985
Colorado,1987,2321045.1,2040308.4,3166753.2,1598836.5,1567916.7,1186238.4,1134806.7,1018666.5,1021641.9,NA,NA,3560,NA,NA,NA,NA,NA,4597
Colorado,1986,2285875.8,2012307.2,3128085.6,1579317,1548768.6,1168127.2,1117748.6,1004617,1007690.2,NA,NA,NA,NA,NA,3760,NA,NA,3760
Colorado,1985,2250706.5,1984306,3089418,1559797.5,1529620.5,1150016,1100690.5,990567.5,993738.5,NA,NA,NA,NA,NA,3381,NA,NA,3381
Colorado,1984,2215537.2,1956304.8,3050750.4,1540278,1510472.4,1131904.8,1083632.4,976518,979786.8,NA,NA,NA,NA,NA,3182,NA,NA,NA
Colorado,1983,2180367.9,1928303.6,3012082.8,1520758.5,1491324.3,1113793.6,1066574.3,962468.5,965835.1,NA,NA,NA,NA,NA,3049,NA,NA,NA
