year,state,total_releases,aggravated_or_simple_assault_total_releases,burglary_total_releases,drugs_total_releases,fraud_total_releases,motor_vehicle_theft_total_releases,murder_total_releases,negligent_manslaughter_total_releases,other_property_offenses_total_releases,other_unknown_total_releases,other_violent_offenses_total_releases,public_order_total_releases,rape_or_sexual_assault_total_releases,robbery_total_releases,theft_total_releases,aggravated_or_simple_assault_female_total_releases,aggravated_or_simple_assault_male_total_releases,burglary_female_total_releases,burglary_male_total_releases,drugs_female_total_releases,drugs_male_total_releases,fraud_female_total_releases,fraud_male_total_releases,motor_vehicle_theft_female_total_releases,motor_vehicle_theft_male_total_releases,murder_female_total_releases,murder_male_total_releases,negligent_manslaughter_female_total_releases,negligent_manslaughter_male_total_releases,other_property_offenses_female_total_releases,other_property_offenses_male_total_releases,other_unknown_female_total_releases,other_unknown_male_total_releases,other_violent_offenses_female_total_releases,other_violent_offenses_male_total_releases,public_order_female_total_releases,public_order_male_total_releases,rape_or_sexual_assault_female_total_releases,rape_or_sexual_assault_male_total_releases,robbery_female_total_releases,robbery_male_total_releases,theft_female_total_releases,theft_male_total_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,Maryland,9193,944,643,2042,112,88,168,78,64,19,77,2831,244,929,954,49,895,12,631,163,1879,16,96,1,87,19,149,8,70,2,62,1,18,6,71,318,2513,4,240,20,909,118,836,NA,NA,944,NA,NA,NA,643,NA,NA,NA,2042,NA,NA,NA,112,NA,NA,NA,88,NA,NA,NA,168,NA,NA,NA,78,NA,NA,NA,64,NA,NA,NA,19,NA,NA,NA,77,NA,NA,NA,2831,NA,NA,NA,244,NA,NA,NA,929,NA,NA,NA,954,NA,NA,NA,NA,NA,49,895,NA,NA,NA,NA,NA,NA,12,631,NA,NA,NA,NA,NA,NA,163,1879,NA,NA,NA,NA,NA,NA,16,96,NA,NA,NA,NA,NA,NA,1,87,NA,NA,NA,NA,NA,NA,19,149,NA,NA,NA,NA,NA,NA,8,70,NA,NA,NA,NA,NA,NA,2,62,NA,NA,NA,NA,NA,NA,1,18,NA,NA,NA,NA,NA,NA,6,71,NA,NA,NA,NA,NA,NA,318,2513,NA,NA,NA,NA,NA,NA,4,240,NA,NA,NA,NA,NA,NA,20,909,NA,NA,NA,NA,NA,NA,118,836,NA,NA
1992,Maryland,9170,839,642,2061,95,87,153,82,38,16,67,2921,275,946,948,49,790,6,636,179,1882,16,79,2,85,15,138,8,74,3,35,3,13,6,61,372,2549,2,273,21,925,143,805,NA,NA,839,NA,NA,NA,642,NA,NA,NA,2061,NA,NA,NA,95,NA,NA,NA,87,NA,NA,NA,153,NA,NA,NA,82,NA,NA,NA,38,NA,NA,NA,16,NA,NA,NA,67,NA,NA,NA,2921,NA,NA,NA,275,NA,NA,NA,946,NA,NA,NA,948,NA,NA,NA,NA,NA,49,790,NA,NA,NA,NA,NA,NA,6,636,NA,NA,NA,NA,NA,NA,179,1882,NA,NA,NA,NA,NA,NA,16,79,NA,NA,NA,NA,NA,NA,2,85,NA,NA,NA,NA,NA,NA,15,138,NA,NA,NA,NA,NA,NA,8,74,NA,NA,NA,NA,NA,NA,3,35,NA,NA,NA,NA,NA,NA,3,13,NA,NA,NA,NA,NA,NA,6,61,NA,NA,NA,NA,NA,NA,372,2549,NA,NA,NA,NA,NA,NA,2,273,NA,NA,NA,NA,NA,NA,21,925,NA,NA,NA,NA,NA,NA,143,805,NA,NA
1993,Maryland,10700,928,646,2416,118,92,183,77,64,20,95,3629,287,1112,1033,46,882,19,627,218,2198,26,92,2,90,8,175,4,73,5,59,4,16,6,89,385,3244,6,281,32,1080,157,876,NA,NA,928,NA,NA,NA,646,NA,NA,NA,2416,NA,NA,NA,118,NA,NA,NA,92,NA,NA,NA,183,NA,NA,NA,77,NA,NA,NA,64,NA,NA,NA,20,NA,NA,NA,95,NA,NA,NA,3629,NA,NA,NA,287,NA,NA,NA,1112,NA,NA,NA,1033,NA,NA,NA,NA,NA,46,882,NA,NA,NA,NA,NA,NA,19,627,NA,NA,NA,NA,NA,NA,218,2198,NA,NA,NA,NA,NA,NA,26,92,NA,NA,NA,NA,NA,NA,2,90,NA,NA,NA,NA,NA,NA,8,175,NA,NA,NA,NA,NA,NA,4,73,NA,NA,NA,NA,NA,NA,5,59,NA,NA,NA,NA,NA,NA,4,16,NA,NA,NA,NA,NA,NA,6,89,NA,NA,NA,NA,NA,NA,385,3244,NA,NA,NA,NA,NA,NA,6,281,NA,NA,NA,NA,NA,NA,32,1080,NA,NA,NA,NA,NA,NA,157,876,NA,NA
1994,Maryland,11962,1042,692,2795,111,132,184,67,63,10,102,4145,293,1111,1215,69,973,25,667,303,2492,35,76,6,126,11,173,4,63,4,59,2,8,4,98,526,3619,10,283,22,1089,219,996,NA,NA,1042,NA,NA,NA,692,NA,NA,NA,2795,NA,NA,NA,111,NA,NA,NA,132,NA,NA,NA,184,NA,NA,NA,67,NA,NA,NA,63,NA,NA,NA,10,NA,NA,NA,102,NA,NA,NA,4145,NA,NA,NA,293,NA,NA,NA,1111,NA,NA,NA,1215,NA,NA,NA,NA,NA,69,973,NA,NA,NA,NA,NA,NA,25,667,NA,NA,NA,NA,NA,NA,303,2492,NA,NA,NA,NA,NA,NA,35,76,NA,NA,NA,NA,NA,NA,6,126,NA,NA,NA,NA,NA,NA,11,173,NA,NA,NA,NA,NA,NA,4,63,NA,NA,NA,NA,NA,NA,4,59,NA,NA,NA,NA,NA,NA,2,8,NA,NA,NA,NA,NA,NA,4,98,NA,NA,NA,NA,NA,NA,526,3619,NA,NA,NA,NA,NA,NA,10,283,NA,NA,NA,NA,NA,NA,22,1089,NA,NA,NA,NA,NA,NA,219,996,NA,NA
1995,Maryland,13933,1179,770,3479,108,173,144,71,82,19,101,4872,292,1032,1611,73,1106,14,756,321,3158,36,72,5,168,7,137,14,57,3,79,4,15,7,94,672,4200,18,274,33,999,242,1369,NA,NA,1179,NA,NA,NA,770,NA,NA,NA,3479,NA,NA,NA,108,NA,NA,NA,173,NA,NA,NA,144,NA,NA,NA,71,NA,NA,NA,82,NA,NA,NA,19,NA,NA,NA,101,NA,NA,NA,4872,NA,NA,NA,292,NA,NA,NA,1032,NA,NA,NA,1611,NA,NA,NA,NA,NA,73,1106,NA,NA,NA,NA,NA,NA,14,756,NA,NA,NA,NA,NA,NA,321,3158,NA,NA,NA,NA,NA,NA,36,72,NA,NA,NA,NA,NA,NA,5,168,NA,NA,NA,NA,NA,NA,7,137,NA,NA,NA,NA,NA,NA,14,57,NA,NA,NA,NA,NA,NA,3,79,NA,NA,NA,NA,NA,NA,4,15,NA,NA,NA,NA,NA,NA,7,94,NA,NA,NA,NA,NA,NA,672,4200,NA,NA,NA,NA,NA,NA,18,274,NA,NA,NA,NA,NA,NA,33,999,NA,NA,NA,NA,NA,NA,242,1369,NA,NA
1996,Maryland,14324,1257,785,3836,115,210,144,73,85,15,103,4930,226,990,1555,66,1191,18,767,302,3534,26,89,10,200,11,133,2,71,NA,85,6,9,5,98,561,4369,6,220,35,955,180,1375,NA,NA,1257,NA,NA,NA,785,NA,NA,NA,3836,NA,NA,NA,115,NA,NA,NA,210,NA,NA,NA,144,NA,NA,NA,73,NA,NA,NA,85,NA,NA,NA,15,NA,NA,NA,103,NA,NA,NA,4930,NA,NA,NA,226,NA,NA,NA,990,NA,NA,NA,1555,NA,NA,NA,NA,NA,66,1191,NA,NA,NA,NA,NA,NA,18,767,NA,NA,NA,NA,NA,NA,302,3534,NA,NA,NA,NA,NA,NA,26,89,NA,NA,NA,NA,NA,NA,10,200,NA,NA,NA,NA,NA,NA,11,133,NA,NA,NA,NA,NA,NA,2,71,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,6,9,NA,NA,NA,NA,NA,NA,5,98,NA,NA,NA,NA,NA,NA,561,4369,NA,NA,NA,NA,NA,NA,6,220,NA,NA,NA,NA,NA,NA,35,955,NA,NA,NA,NA,NA,NA,180,1375,NA,NA
1997,Maryland,15455,1610,884,4536,134,294,156,70,110,31,112,4402,267,1089,1760,82,1528,29,855,448,4088,25,109,9,285,8,148,10,60,NA,110,9,22,6,106,441,3961,13,254,34,1055,257,1503,NA,NA,1610,NA,NA,NA,884,NA,NA,NA,4536,NA,NA,NA,134,NA,NA,NA,294,NA,NA,NA,156,NA,NA,NA,70,NA,NA,NA,110,NA,NA,NA,31,NA,NA,NA,112,NA,NA,NA,4402,NA,NA,NA,267,NA,NA,NA,1089,NA,NA,NA,1760,NA,NA,NA,NA,NA,82,1528,NA,NA,NA,NA,NA,NA,29,855,NA,NA,NA,NA,NA,NA,448,4088,NA,NA,NA,NA,NA,NA,25,109,NA,NA,NA,NA,NA,NA,9,285,NA,NA,NA,NA,NA,NA,8,148,NA,NA,NA,NA,NA,NA,10,60,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,9,22,NA,NA,NA,NA,NA,NA,6,106,NA,NA,NA,NA,NA,NA,441,3961,NA,NA,NA,NA,NA,NA,13,254,NA,NA,NA,NA,NA,NA,34,1055,NA,NA,NA,NA,NA,NA,257,1503,NA,NA
1998,Maryland,15646,1992,1038,5419,211,353,172,86,119,66,165,2501,299,1223,2002,109,1883,23,1015,490,4929,43,168,9,344,11,161,9,77,5,114,7,59,12,153,243,2258,13,286,44,1179,286,1716,NA,NA,1992,NA,NA,NA,1038,NA,NA,NA,5419,NA,NA,NA,211,NA,NA,NA,353,NA,NA,NA,172,NA,NA,NA,86,NA,NA,NA,119,NA,NA,NA,66,NA,NA,NA,165,NA,NA,NA,2501,NA,NA,NA,299,NA,NA,NA,1223,NA,NA,NA,2002,NA,NA,NA,NA,NA,109,1883,NA,NA,NA,NA,NA,NA,23,1015,NA,NA,NA,NA,NA,NA,490,4929,NA,NA,NA,NA,NA,NA,43,168,NA,NA,NA,NA,NA,NA,9,344,NA,NA,NA,NA,NA,NA,11,161,NA,NA,NA,NA,NA,NA,9,77,NA,NA,NA,NA,NA,NA,5,114,NA,NA,NA,NA,NA,NA,7,59,NA,NA,NA,NA,NA,NA,12,153,NA,NA,NA,NA,NA,NA,243,2258,NA,NA,NA,NA,NA,NA,13,286,NA,NA,NA,NA,NA,NA,44,1179,NA,NA,NA,NA,NA,NA,286,1716,NA,NA
1999,Maryland,15150,2063,944,5700,185,366,148,86,111,40,144,1988,304,1166,1905,107,1956,35,909,607,5093,40,145,15,351,8,140,7,79,4,107,9,31,10,134,168,1820,5,299,36,1130,302,1603,NA,NA,2063,NA,NA,NA,944,NA,NA,NA,5700,NA,NA,NA,185,NA,NA,NA,366,NA,NA,NA,148,NA,NA,NA,86,NA,NA,NA,111,NA,NA,NA,40,NA,NA,NA,144,NA,NA,NA,1988,NA,NA,NA,304,NA,NA,NA,1166,NA,NA,NA,1905,NA,NA,NA,NA,NA,107,1956,NA,NA,NA,NA,NA,NA,35,909,NA,NA,NA,NA,NA,NA,607,5093,NA,NA,NA,NA,NA,NA,40,145,NA,NA,NA,NA,NA,NA,15,351,NA,NA,NA,NA,NA,NA,8,140,NA,NA,NA,NA,NA,NA,7,79,NA,NA,NA,NA,NA,NA,4,107,NA,NA,NA,NA,NA,NA,9,31,NA,NA,NA,NA,NA,NA,10,134,NA,NA,NA,NA,NA,NA,168,1820,NA,NA,NA,NA,NA,NA,5,299,NA,NA,NA,NA,NA,NA,36,1130,NA,NA,NA,NA,NA,NA,302,1603,NA,NA
2e3,Maryland,14800,1921,916,5997,169,373,205,83,100,34,140,1618,315,1196,1733,99,1822,39,877,608,5389,46,123,18,355,11,194,7,76,4,96,7,27,9,131,120,1498,4,311,39,1157,211,1522,NA,NA,1921,NA,NA,NA,916,NA,NA,NA,5997,NA,NA,NA,169,NA,NA,NA,373,NA,NA,NA,205,NA,NA,NA,83,NA,NA,NA,100,NA,NA,NA,34,NA,NA,NA,140,NA,NA,NA,1618,NA,NA,NA,315,NA,NA,NA,1196,NA,NA,NA,1733,NA,NA,NA,NA,NA,99,1822,NA,NA,NA,NA,NA,NA,39,877,NA,NA,NA,NA,NA,NA,608,5389,NA,NA,NA,NA,NA,NA,46,123,NA,NA,NA,NA,NA,NA,18,355,NA,NA,NA,NA,NA,NA,11,194,NA,NA,NA,NA,NA,NA,7,76,NA,NA,NA,NA,NA,NA,4,96,NA,NA,NA,NA,NA,NA,7,27,NA,NA,NA,NA,NA,NA,9,131,NA,NA,NA,NA,NA,NA,120,1498,NA,NA,NA,NA,NA,NA,4,311,NA,NA,NA,NA,NA,NA,39,1157,NA,NA,NA,NA,NA,NA,211,1522,NA,NA
