state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Kentucky,2006,3215998,2716606,4206074,2147910,2058164,1661794,1554204,1368264,1348342,NA,NA,NA,431,1255,1686,1135,5444,6579,12,83,95,3,18,21,NA,NA,NA,NA,NA,NA,30,82,112,2265,11211,13476,0,1,1,0,0,0,642,4242,4884
Kentucky,2005,3089485,2627495,4065635,2077708,1987927,1602611,1486874,1334689,1292806,0,0,0,371,1226,1597,872,4821,5693,10,93,103,4,29,33,0,0,0,0,0,0,26,114,140,1891,10569,12460,0,1,1,0,0,0,605,4242,4847
Kentucky,2004,3057341,2603381,4031134,2068573,1962561,1590904,1466437,1326755,1276626,0,0,0,950,5208,6158,645,3559,4204,12,119,131,4,16,20,0,0,0,0,0,0,33,235,268,1648,9224,10872,1,0,1,0,0,0,1,45,46
Kentucky,2003,3013737,2565499,4003036,2046711,1956325,1568461,1445276,1305839,1259660,NA,NA,NA,282,956,1238,679,4213,4892,8,100,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,74,76,1225,8093,9318,0,2,2,20,192,212,226,2487,2713
Kentucky,2002,3049835,2606380,3978103,2043188,1934915,1594560,1455275,1335326,1271054,0,0,0,236,932,1168,459,3325,3784,3,100,103,1,3,4,3,0,3,0,0,0,0,29,29,1015,7402,8417,0,1,1,43,328,371,241,2470,2711
Kentucky,2001,2956198,2509806,3950704,2029683,1921021,1542861,1413337,1281351,1228455,1,15,16,262,963,1225,335,2562,2897,3,91,94,1,4,5,0,0,0,18,142,160,1,30,31,1005,7340,8345,0,1,1,0,0,0,383,3493,3876
Kentucky,2000,2940381,2509732,3922149,2022654,1899495,1539550,1400831,1275233,1234499,0,0,0,242,1052,1294,288,2099,2387,5,126,131,0,3,3,0,0,0,14,111,125,0,9,9,945,6921,7866,0,2,2,0,0,0,394,3473,3867
Kentucky,1999,2918241.3,2487399.5,3896673.6,2008901.7,1887771.9,1528115,1390126.3,1264040.2,1223359.3,NA,NA,NA,235,1462,1697,319,2482,2801,8,129,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,5849,6647,0,1,1,0,0,0,218,1665,1883
Kentucky,1998,2896101.6,2465067,3871198.2,1995149.4,1876048.8,1516680,1379421.6,1252847.4,1212219.6,NA,NA,NA,186,942,1128,328,2283,2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875,6727,7602,1,3,4,0,0,0,341,3288,3629
Kentucky,1997,2873961.9,2442734.5,3845722.8,1981397.1,1864325.7,1505245,1368716.9,1241654.6,1201079.9,NA,NA,NA,165,811,976,230,2041,2271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,5861,6544,0,4,4,0,0,0,266,2813,3079
Kentucky,1996,2851822.2,2420402,3820247.4,1967644.8,1852602.6,1493810,1358012.2,1230461.8,1189940.2,NA,NA,NA,144,782,926,311,2546,2857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,6130,6835,0,9,9,0,0,0,240,2587,2827
Kentucky,1995,2829682.5,2398069.5,3794772,1953892.5,1840879.5,1482375,1347307.5,1219269,1178800.5,NA,NA,NA,117,586,703,254,2185,2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,5363,5974,0,6,6,0,0,0,223,2394,2617
Kentucky,1994,2807542.8,2375737,3769296.6,1940140.2,1829156.4,1470940,1336602.8,1208076.2,1167660.8,NA,NA,NA,105,572,677,278,2471,2749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,5495,6047,1,10,11,0,0,0,155,2231,2386
Kentucky,1993,2785403.1,2353404.5,3743821.2,1926387.9,1817433.3,1459505,1325898.1,1196883.4,1156521.1,NA,NA,NA,109,581,690,289,2385,2674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,5215,5749,0,13,13,0,0,0,126,2032,2158
Kentucky,1992,2763263.4,2331072,3718345.8,1912635.6,1805710.2,1448070,1315193.4,1185690.6,1145381.4,NA,NA,NA,99,608,707,275,2270,2545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,4802,5307,3,21,24,0,0,0,117,1690,1807
Kentucky,1991,2741123.7,2308739.5,3692870.4,1898883.3,1793987.1,1436635,1304488.7,1174497.8,1134241.7,NA,NA,NA,76,484,560,229,1835,2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,3913,4340,3,21,24,0,0,0,110,1395,1505
Kentucky,1990,2718984,2286407,3667395,1885131,1782264,1425200,1293784,1163305,1123102,NA,NA,NA,69,423,492,202,1751,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,3589,3964,1,17,18,0,0,0,92,1230,1322
Kentucky,1989,2703801.6,2276204.3,3666283.5,1883931.9,1782351.6,1417014,1286787.6,1158548.5,1117655.8,NA,NA,NA,75,356,431,174,1526,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,2996,3330,2,14,16,0,0,0,69,920,989
Kentucky,1988,2688619.2,2266001.6,3665172,1882732.8,1782439.2,1408828,1279791.2,1153792,1112209.6,NA,NA,NA,53,298,351,174,1834,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,3027,3311,1,8,9,0,0,0,45,742,787
Kentucky,1987,2673436.8,2255798.9,3664060.5,1881533.7,1782526.8,1400642,1272794.8,1149035.5,1106763.4,NA,NA,NA,12,121,133,102,1623,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,2571,2717,0,8,8,0,0,0,26,695,721
Kentucky,1986,2658254.4,2245596.2,3662949,1880334.6,1782614.4,1392456,1265798.4,1144279,1101317.2,NA,NA,NA,24,170,194,145,1862,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,2705,2910,0,3,3,0,0,0,26,517,543
Kentucky,1985,2643072,2235393.5,3661837.5,1879135.5,1782702,1384270,1258802,1139522.5,1095871,NA,NA,NA,18,138,156,134,2026,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,2776,2957,0,0,0,0,0,0,25,467,492
Kentucky,1984,2627889.6,2225190.8,3660726,1877936.4,1782789.6,1376084,1251805.6,1134766,1090424.8,NA,NA,NA,38,190,228,159,1992,2151,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,217,2658,2875,0,0,0,0,0,0,13,336,349
Kentucky,1983,2612707.2,2214988.1,3659614.5,1876737.3,1782877.2,1367898,1244809.2,1130009.5,1084978.6,NA,NA,NA,43,205,248,131,2110,2241,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,199,2770,2969,0,0,0,0,0,0,20,310,330
Kentucky,1982,2597524.8,2204785.4,3658503,1875538.2,1782964.8,1359712,1237812.8,1125253,1079532.4,NA,NA,NA,42,289,331,139,2164,2303,NA,NA,NA,0,0,0,0,0,0,2,38,40,0,0,0,201,2913,3114,0,0,0,0,0,0,14,298,312
Kentucky,1981,2582342.4,2194582.7,3657391.5,1874339.1,1783052.4,1351526,1230816.4,1120496.5,1074086.2,NA,NA,NA,45,265,310,113,1913,2026,NA,NA,NA,0,0,0,0,3,3,2,27,29,7,243,250,168,2619,2787,0,0,0,0,0,0,1,29,30
Kentucky,1980,2567160,2184380,3656280,1873140,1783140,1343340,1223820,1115740,1068640,NA,NA,NA,35,311,346,109,2063,2172,NA,NA,NA,0,0,0,0,0,0,3,52,55,10,344,354,161,2924,3085,1,0,1,0,0,0,1,36,37
Kentucky,1979,2519524,2142722,3612422,1849826,1762596,1317816,1201708,1094826,1047896,NA,NA,NA,33,268,301,77,1521,1598,NA,NA,NA,0,0,0,0,0,0,3,43,46,21,345,366,141,2315,2456,0,1,1,0,2,2,4,32,36
Kentucky,1978,2471888,2101064,3568564,1826512,1742052,1292292,1179596,1073912,1027152,0,0,0,26,315,341,97,1726,1823,0,115,115,0,0,0,0,0,0,6,32,38,17,402,419,146,2679,2825,0,0,0,0,0,0,0,79,79
