state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Hawaii,2006,986139,816614,1285498,641788,643710,499935,486204,402829,413785,NA,NA,NA,0,10,10,134,630,764,NA,NA,NA,28,138,166,NA,NA,NA,73,68,141,65,319,384,NA,NA,NA,300,1165,1465,NA,NA,NA
Hawaii,2005,948756,785155,1258528,639622,618906,490860,457896,394120,391035,0,0,0,2,20,22,104,630,734,0,0,0,31,171,202,0,0,0,32,149,181,73,472,545,0,0,0,242,1442,1684,0,0,0
Hawaii,2004,930178,767908,1227008,620276,606732,477513,452665,382957,384951,1,10,11,1,9,10,141,623,764,0,0,0,35,184,219,0,0,0,54,139,193,61,440,501,0,0,0,293,1405,1698,0,0,0
Hawaii,2003,926971,772541,1221885,614713,607172,471135,455836,384857,387684,0,10,10,3,8,11,133,652,785,0,0,0,35,170,205,0,0,0,19,135,154,65,623,688,0,0,0,255,1598,1853,0,0,0
Hawaii,2002,915388,762887,1208537,609679,598858,466965,448423,381232,381655,3,13,16,1,5,6,130,674,804,0,0,0,31,200,231,0,0,0,36,114,150,88,619,707,0,0,0,289,1625,1914,0,0,0
Hawaii,2001,886445,737459,1188615,597621,590994,450505,435940,367137,370322,0,0,0,2,16,18,117,585,702,0,0,0,30,177,207,0,0,0,21,66,87,116,588,704,0,0,0,286,1432,1718,0,0,0
Hawaii,2000,890920,746577,1198101,590966,607135,449071,441849,369583,376994,0,12,12,1,2,3,222,797,1019,0,0,0,0,0,0,0,0,0,0,0,0,75,500,575,0,0,0,298,1311,1609,0,0,0
Hawaii,1999,884337,742969.3,1188757.7,585938,602819.7,444861.6,439475.4,367317.3,375652,5,30,35,5,19,24,106,674,780,0,0,0,27,142,169,0,0,0,52,29,81,75,428,503,NA,NA,NA,270,1322,1592,NA,NA,NA
Hawaii,1998,877754,739361.6,1179414.4,580910,598504.4,440652.2,437101.8,365051.6,374310,NA,NA,NA,NA,NA,NA,346,1657,2003,0,44,44,86,265,351,119,495,614,12,31,43,39,361,400,NA,NA,NA,602,2879,3481,NA,NA,NA
Hawaii,1997,871171,735753.9,1170071.1,575882,594189.1,436442.8,434728.2,362785.9,372968,NA,NA,NA,NA,NA,NA,257,1478,1735,0,0,0,53,280,333,55,248,303,27,34,61,0,382,382,0,0,0,394,2445,2839,0,0,0
Hawaii,1996,864588,732146.2,1160727.8,570854,589873.8,432233.4,432354.6,360520.2,371626,NA,NA,NA,NA,NA,NA,189,1164,1353,7,0,7,37,186,223,51,226,277,16,41,57,10,349,359,0,0,0,341,2015,2356,0,0,0
Hawaii,1995,858005,728538.5,1151384.5,565826,585558.5,428024,429981,358254.5,370284,NA,NA,NA,NA,NA,NA,110,671,781,0,0,0,40,223,263,49,324,373,3,103,106,14,266,280,0,0,0,217,1589,1806,0,0,0
Hawaii,1994,851422,724930.8,1142041.2,560798,581243.2,423814.6,427607.4,355988.8,368942,NA,NA,NA,NA,NA,NA,128,865,993,0,0,0,21,158,179,31,246,277,6,78,84,22,283,305,0,0,0,208,1636,1844,0,0,0
Hawaii,1993,844839,721323.1,1132697.9,555770,576927.9,419605.2,425233.8,353723.1,367600,NA,NA,NA,NA,NA,NA,96,914,1010,0,0,0,36,185,221,41,212,253,1,48,49,12,270,282,0,0,0,186,1637,1823,0,0,0
Hawaii,1992,838256,717715.4,1123354.6,550742,572612.6,415395.8,422860.2,351457.4,366258,NA,NA,NA,NA,NA,NA,103,818,921,0,0,0,11,44,55,32,209,241,2,59,61,7,247,254,0,0,0,155,1382,1537,0,0,0
Hawaii,1991,831673,714107.7,1114011.3,545714,568297.3,411186.4,420486.6,349191.7,364916,NA,NA,NA,NA,NA,NA,98,748,846,0,0,0,0,3,3,49,367,416,1,5,6,56,420,476,0,0,0,206,1544,1750,0,0,0
Hawaii,1990,825090,710500,1104668,540686,563982,406977,418113,346926,363574,NA,NA,NA,NA,NA,NA,59,533,592,0,0,0,1,14,15,4,37,41,4,14,18,9,144,153,NA,NA,NA,77,749,826,0,0,0
Hawaii,1989,811481,701238,1091147.2,534091.4,557055.8,399939.3,411541.7,342335.4,358902.6,NA,NA,NA,NA,NA,NA,14,246,260,0,0,0,1,19,20,5,10,15,0,22,22,9,129,138,NA,NA,NA,29,426,455,0,0,0
Hawaii,1988,797872,691976,1077626.4,527496.8,550129.6,392901.6,404970.4,337744.8,354231.2,NA,NA,NA,NA,NA,NA,29,409,438,0,0,0,NA,NA,NA,NA,NA,NA,2,2,4,7,33,40,NA,NA,NA,39,449,488,0,0,0
Hawaii,1987,784263,682714,1064105.6,520902.2,543203.4,385863.9,398399.1,333154.2,349559.8,NA,NA,NA,NA,NA,NA,51,377,428,0,0,0,NA,NA,NA,NA,NA,NA,0,11,11,3,22,25,0,0,0,54,410,464,0,0,0
Hawaii,1986,770654,673452,1050584.8,514307.6,536277.2,378826.2,391827.8,328563.6,344888.4,NA,NA,NA,NA,NA,NA,29,472,501,0,0,0,NA,NA,NA,NA,NA,NA,3,13,16,3,16,19,0,0,0,35,501,536,0,0,0
Hawaii,1985,757045,664190,1037064,507713,529351,371788.5,385256.5,323973,340217,NA,NA,NA,NA,NA,NA,29,348,377,0,0,0,0,0,0,10,36,46,2,8,10,0,0,0,0,0,0,41,396,437,0,4,4
Hawaii,1984,743436,654928,1023543.2,501118.4,522424.8,364750.8,378685.2,319382.4,335545.6,NA,NA,NA,NA,NA,NA,21,346,367,0,0,0,0,0,0,10,30,40,0,7,7,3,13,16,0,0,0,34,396,430,0,0,0
Hawaii,1983,729827,645666,1010022.4,494523.8,515498.6,357713.1,372113.9,314791.8,330874.2,NA,NA,NA,NA,NA,NA,20,271,291,0,0,0,0,0,0,4,15,19,0,1,1,0,8,8,0,0,0,24,295,319,0,0,0
Hawaii,1982,716218,636404,996501.6,487929.2,508572.4,350675.4,365542.6,310201.2,326202.8,NA,NA,NA,NA,NA,NA,16,181,197,0,1,1,0,0,0,0,22,22,0,3,3,0,8,8,0,0,0,16,215,231,0,0,0
Hawaii,1981,702609,627142,982980.8,481334.6,501646.2,343637.7,358971.3,305610.6,321531.4,NA,NA,NA,NA,NA,NA,6,193,199,0,0,0,0,0,0,2,16,18,0,10,10,0,10,10,0,0,0,8,235,243,0,0,0
Hawaii,1980,689e3,617880,969460,474740,494720,336600,352400,301020,316860,NA,NA,NA,NA,NA,NA,9,186,195,0,0,0,0,19,19,0,0,0,0,4,4,1,4,5,0,0,0,10,236,246,0,0,0
Hawaii,1979,668740,600712,949244,464166,485078,326130,342610,292108,308604,NA,NA,NA,NA,NA,NA,9,149,158,0,0,0,0,11,11,0,0,0,0,8,8,0,10,10,0,0,0,9,197,206,0,9,9
Hawaii,1978,648480,583544,929028,453592,475436,315660,332820,283196,300348,0,0,0,0,14,14,7,149,156,0,0,0,0,13,13,0,0,0,0,13,13,0,9,9,0,0,0,7,198,205,0,0,0
