state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Minnesota,2006,3915729,3324271,5167101,2598805,2568296,1987674,1928055,1646345,1677926,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,9,9,0,0,0,0,0,0,0,9,9
Minnesota,2005,3732482,3197058,4969152,2501040,2468112,1897309,1835173,1593986,1603072,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,10,11,0,0,0,0,2,2,1,12,13
Minnesota,2004,3722060,3185624,4958748,2498800,2459948,1897193,1824867,1593933,1591691,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,5,5,0,0,0,0,1,1,0,6,6
Minnesota,2003,3677177,3148010,4919584,2484582,2435002,1874367,1802810,1571511,1576499,NA,NA,NA,0,1,1,0,0,0,NA,NA,NA,0,0,0,1,8,9,0,0,0,0,4,4,1,13,14
Minnesota,2002,3634196,3111914,4882303,2459611,2422692,1855568,1778628,1556887,1555027,NA,NA,NA,0,1,1,0,0,0,NA,NA,NA,0,0,0,1,12,13,0,0,0,0,1,1,1,14,15
Minnesota,2001,3637692,3120740,4836367,2443178,2393189,1858524,1779168,1561798,1558942,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,13,13,0,0,0,0,0,0,0,13,13
Minnesota,2000,3549788,3025178,4850802,2438317,2412485,1798963,1750825,1495249,1529929,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,2,2,0,6,6,0,0,0,0,2,2,0,10,10
Minnesota,1999,3515225.1,2992208.2,4802378.6,2416758.9,2385619.7,1784918,1730307.1,1480958.7,1511249.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,7,7,0,0,0,0,2,2,0,9,9
Minnesota,1998,3480662.2,2959238.4,4753955.2,2395200.8,2358754.4,1770873,1709789.2,1466668.4,1492570,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,6,6,NA,NA,NA,0,1,1,NA,NA,NA
Minnesota,1997,3446099.3,2926268.6,4705531.8,2373642.7,2331889.1,1756828,1689271.3,1452378.1,1473890.5,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Minnesota,1996,3411536.4,2893298.8,4657108.4,2352084.6,2305023.8,1742783,1668753.4,1438087.8,1455211,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,7,8,NA,NA,NA,0,1,1,NA,NA,NA
Minnesota,1995,3376973.5,2860329,4608685,2330526.5,2278158.5,1728738,1648235.5,1423797.5,1436531.5,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,1,1,2,NA,NA,NA
Minnesota,1994,3342410.6,2827359.2,4560261.6,2308968.4,2251293.2,1714693,1627717.6,1409507.2,1417852,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,10,10,NA,NA,NA,0,2,2,NA,NA,NA
Minnesota,1993,3307847.7,2794389.4,4511838.2,2287410.3,2224427.9,1700648,1607199.7,1395216.9,1399172.5,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Minnesota,1992,3273284.8,2761419.6,4463414.8,2265852.2,2197562.6,1686603,1586681.8,1380926.6,1380493,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,4,5,NA,NA,NA,0,1,1,NA,NA,NA
Minnesota,1991,3238721.9,2728449.8,4414991.4,2244294.1,2170697.3,1672558,1566163.9,1366636.3,1361813.5,0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,0,6,6,NA,NA,NA,0,2,2,NA,NA,NA
Minnesota,1990,3204159,2695480,4366568,2222736,2143832,1658513,1545646,1352346,1343134,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,NA,NA,NA,0,3,3,NA,NA,NA
Minnesota,1989,3172923.1,2670652,4337353.2,2208678.4,2128674.8,1643013.7,1529909.4,1341135.4,1329516.6,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,1,1,NA,NA,NA
Minnesota,1988,3141687.2,2645824,4308138.4,2194620.8,2113517.6,1627514.4,1514172.8,1329924.8,1315899.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,0,3,3,NA,NA,NA
Minnesota,1987,3110451.3,2620996,4278923.6,2180563.2,2098360.4,1612015.1,1498436.2,1318714.2,1302281.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,NA,NA,NA,0,4,4,NA,NA,NA
Minnesota,1986,3079215.4,2596168,4249708.8,2166505.6,2083203.2,1596515.8,1482699.6,1307503.6,1288664.4,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,2,2,NA,NA,NA
Minnesota,1985,3047979.5,2571340,4220494,2152448,2068046,1581016.5,1466963,1296293,1275047,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,1,2,3,NA,NA,NA
Minnesota,1984,3016743.6,2546512,4191279.2,2138390.4,2052888.8,1565517.2,1451226.4,1285082.4,1261429.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,0,5,5,NA,NA,NA
Minnesota,1983,2985507.7,2521684,4162064.4,2124332.8,2037731.6,1550017.9,1435489.8,1273871.8,1247812.2,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,1,1,NA,NA,NA
Minnesota,1982,2954271.8,2496856,4132849.6,2110275.2,2022574.4,1534518.6,1419753.2,1262661.2,1234194.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA
Minnesota,1981,2923035.9,2472028,4103634.8,2096217.6,2007417.2,1519019.3,1404016.6,1251450.6,1220577.4,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Minnesota,1980,2891800,2447200,4074420,2082160,1992260,1503520,1388280,1240240,1206960,0,3,3,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,0,2,2,NA,NA,NA
Minnesota,1979,2844120,2405070,4047178,2068734,1978444,1479448,1364672,1220526,1184544,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,0,3,3,NA,NA,NA
Minnesota,1978,2796440,2362940,4019936,2055308,1964628,1455376,1341064,1200812,1162128,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,5,5,NA,NA,NA
