year,state,total_releases,aggravated_or_simple_assault_total_releases,burglary_total_releases,drugs_total_releases,fraud_total_releases,motor_vehicle_theft_total_releases,murder_total_releases,negligent_manslaughter_total_releases,other_property_offenses_total_releases,other_unknown_total_releases,other_violent_offenses_total_releases,public_order_total_releases,rape_or_sexual_assault_total_releases,robbery_total_releases,theft_total_releases,aggravated_or_simple_assault_female_total_releases,aggravated_or_simple_assault_male_total_releases,burglary_female_total_releases,burglary_male_total_releases,drugs_female_total_releases,drugs_male_total_releases,fraud_female_total_releases,fraud_male_total_releases,motor_vehicle_theft_female_total_releases,motor_vehicle_theft_male_total_releases,murder_female_total_releases,murder_male_total_releases,negligent_manslaughter_female_total_releases,negligent_manslaughter_male_total_releases,other_property_offenses_female_total_releases,other_property_offenses_male_total_releases,other_unknown_female_total_releases,other_unknown_male_total_releases,other_violent_offenses_female_total_releases,other_violent_offenses_male_total_releases,public_order_female_total_releases,public_order_male_total_releases,rape_or_sexual_assault_female_total_releases,rape_or_sexual_assault_male_total_releases,robbery_female_total_releases,robbery_male_total_releases,theft_female_total_releases,theft_male_total_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,North Carolina,26490,2240,3982,4555,1782,718,225,204,1532,256,159,5881,471,1078,3407,134,2106,99,3883,521,4034,471,1311,26,692,18,207,26,178,116,1416,31,225,17,142,408,5473,2,469,42,1036,519,2888,NA,17,2223,NA,NA,17,3965,NA,NA,35,4520,NA,NA,7,1775,NA,NA,2,716,NA,NA,3,222,NA,NA,4,200,NA,NA,7,1525,NA,NA,2,254,NA,NA,NA,159,NA,NA,64,5817,NA,NA,4,467,NA,NA,3,1075,NA,NA,6,3401,NA,NA,NA,NA,17,134,2089,NA,NA,NA,NA,NA,17,99,3866,NA,NA,NA,NA,1,34,520,4000,NA,NA,NA,NA,NA,7,471,1304,NA,NA,NA,NA,NA,2,26,690,NA,NA,NA,NA,NA,3,18,204,NA,NA,NA,NA,NA,4,26,174,NA,NA,NA,NA,NA,7,116,1409,NA,NA,NA,NA,NA,2,31,223,NA,NA,NA,NA,NA,NA,17,142,NA,NA,NA,NA,NA,64,408,5409,NA,NA,NA,NA,NA,4,2,465,NA,NA,NA,NA,NA,3,42,1033,NA,NA,NA,NA,NA,6,519,2882,NA,NA
1992,North Carolina,28044,2374,4071,5364,1852,692,250,216,1551,230,160,6276,454,1109,3445,133,2241,132,3939,595,4769,526,1326,23,669,21,229,26,190,106,1445,25,205,10,150,370,5906,2,452,50,1059,577,2868,NA,NA,2374,NA,NA,NA,4071,NA,NA,NA,5364,NA,NA,NA,1852,NA,NA,NA,692,NA,NA,NA,250,NA,NA,NA,216,NA,NA,NA,1551,NA,NA,NA,230,NA,NA,NA,160,NA,NA,NA,6276,NA,NA,NA,454,NA,NA,NA,1109,NA,NA,NA,3445,NA,NA,NA,NA,NA,133,2241,NA,NA,NA,NA,NA,NA,132,3939,NA,NA,NA,NA,NA,NA,595,4769,NA,NA,NA,NA,NA,NA,526,1326,NA,NA,NA,NA,NA,NA,23,669,NA,NA,NA,NA,NA,NA,21,229,NA,NA,NA,NA,NA,NA,26,190,NA,NA,NA,NA,NA,NA,106,1445,NA,NA,NA,NA,NA,NA,25,205,NA,NA,NA,NA,NA,NA,10,150,NA,NA,NA,NA,NA,NA,370,5906,NA,NA,NA,NA,NA,NA,2,452,NA,NA,NA,NA,NA,NA,50,1059,NA,NA,NA,NA,NA,NA,577,2868,NA,NA
1993,North Carolina,28433,2434,4160,5905,1755,716,308,250,1590,217,160,5864,542,1221,3311,162,2272,115,4045,602,5303,510,1245,31,685,30,278,28,222,138,1452,25,192,16,144,403,5461,6,536,60,1161,578,2733,NA,NA,2434,NA,NA,NA,4160,NA,NA,NA,5905,NA,NA,NA,1755,NA,NA,NA,716,NA,NA,NA,308,NA,NA,NA,250,NA,NA,NA,1590,NA,NA,NA,217,NA,NA,NA,160,NA,NA,NA,5864,NA,NA,NA,542,NA,NA,NA,1221,NA,NA,NA,3311,NA,NA,NA,NA,NA,162,2272,NA,NA,NA,NA,NA,NA,115,4045,NA,NA,NA,NA,NA,NA,602,5303,NA,NA,NA,NA,NA,NA,510,1245,NA,NA,NA,NA,NA,NA,31,685,NA,NA,NA,NA,NA,NA,30,278,NA,NA,NA,NA,NA,NA,28,222,NA,NA,NA,NA,NA,NA,138,1452,NA,NA,NA,NA,NA,NA,25,192,NA,NA,NA,NA,NA,NA,16,144,NA,NA,NA,NA,NA,NA,403,5461,NA,NA,NA,NA,NA,NA,6,536,NA,NA,NA,NA,NA,NA,60,1161,NA,NA,NA,NA,NA,NA,578,2733,NA,NA
1994,North Carolina,26984,2001,3941,6480,1739,714,125,151,1485,235,129,5545,453,950,3036,129,1872,132,3809,722,5758,534,1205,31,683,17,108,25,126,132,1353,31,204,8,121,449,5096,2,451,55,895,561,2475,NA,NA,2001,NA,NA,NA,3941,NA,NA,NA,6480,NA,NA,NA,1739,NA,NA,NA,714,NA,NA,NA,125,NA,NA,NA,151,NA,NA,NA,1485,NA,NA,NA,235,NA,NA,NA,129,NA,NA,NA,5545,NA,NA,NA,453,NA,NA,NA,950,NA,NA,NA,3036,NA,NA,NA,NA,NA,129,1872,NA,NA,NA,NA,NA,NA,132,3809,NA,NA,NA,NA,NA,NA,722,5758,NA,NA,NA,NA,NA,NA,534,1205,NA,NA,NA,NA,NA,NA,31,683,NA,NA,NA,NA,NA,NA,17,108,NA,NA,NA,NA,NA,NA,25,126,NA,NA,NA,NA,NA,NA,132,1353,NA,NA,NA,NA,NA,NA,31,204,NA,NA,NA,NA,NA,NA,8,121,NA,NA,NA,NA,NA,NA,449,5096,NA,NA,NA,NA,NA,NA,2,451,NA,NA,NA,NA,NA,NA,55,895,NA,NA,NA,NA,NA,NA,561,2475,NA,NA
1995,North Carolina,18873,1463,2528,4406,1171,148,347,180,966,164,192,3519,546,1011,2232,105,1358,106,2422,490,3916,353,818,20,128,35,312,16,164,86,880,45,119,28,164,274,3245,10,536,50,961,328,1904,341,2,960,160,484,7,1637,400,1193,4,3038,171,183,4,810,174,47,NA,85,16,71,3,225,48,23,NA,147,10,246,4,585,131,30,2,114,18,42,2,124,24,567,14,2400,538,73,1,411,61,280,2,685,44,519,3,1345,365,25,316,NA,2,77,883,3,157,7,477,NA,7,94,1543,5,395,55,1138,1,3,406,2632,28,143,42,141,NA,4,273,537,38,136,5,42,NA,NA,12,73,3,13,NA,71,NA,3,35,190,NA,48,NA,23,NA,NA,16,131,NA,10,15,231,NA,4,64,521,7,124,5,25,NA,2,37,77,3,15,9,33,NA,2,18,106,1,23,44,523,NA,14,188,2212,42,496,1,72,NA,1,9,402,NA,61,5,275,NA,2,43,642,2,42,93,426,NA,3,196,1149,39,326
1996,North Carolina,20818,1396,2812,5409,1323,132,193,195,1010,38,189,4001,540,1215,2365,89,1307,113,2699,636,4773,434,889,8,124,15,178,27,168,78,932,6,32,20,169,333,3668,2,538,62,1153,328,2037,425,6,756,209,703,23,1488,598,2019,9,3069,312,291,3,788,241,49,NA,51,32,23,1,155,14,24,3,152,16,278,5,521,206,9,NA,18,11,43,1,105,40,899,52,1888,1162,80,3,357,100,349,1,783,82,747,14,1069,535,34,391,NA,6,46,710,9,200,15,688,NA,23,84,1404,14,584,117,1902,NA,9,476,2593,43,269,87,204,NA,3,293,495,54,187,2,47,NA,NA,2,49,4,28,1,22,NA,1,13,142,1,13,2,22,NA,3,25,127,NA,16,16,262,NA,5,51,470,11,195,1,8,NA,NA,5,13,NA,11,6,37,NA,1,10,95,4,36,120,779,2,50,71,1817,140,1022,NA,80,NA,3,2,355,NA,100,4,345,NA,1,51,732,7,75,153,594,3,11,119,950,53,482
1997,North Carolina,22499,1517,2881,6057,1471,131,192,210,1123,42,238,4170,628,1332,2507,106,1411,113,2768,747,5310,494,977,11,120,19,173,30,180,91,1032,5,37,25,213,361,3809,4,624,77,1255,296,2211,532,10,720,255,858,19,1281,723,2851,17,2736,453,390,3,751,327,60,1,37,33,15,NA,166,11,42,8,132,28,399,8,454,262,12,NA,18,12,71,1,115,51,1063,90,1477,1540,94,7,396,131,465,3,757,107,932,13,926,636,45,487,NA,10,56,664,5,250,17,841,NA,19,78,1203,18,705,199,2652,2,15,459,2277,87,366,116,274,1,2,286,465,91,236,4,56,NA,1,1,36,6,27,1,14,NA,NA,17,149,1,10,3,39,1,7,24,108,2,26,26,373,NA,8,49,405,16,246,NA,12,NA,NA,4,14,1,11,6,65,NA,1,17,98,2,49,108,955,3,87,73,1404,177,1363,NA,94,NA,7,2,394,2,129,7,458,1,2,65,692,4,103,153,779,NA,13,95,831,48,588
1998,North Carolina,24040,1651,3183,6368,1553,163,212,230,1152,53,263,4486,628,1517,2581,126,1525,110,3073,746,5622,478,1075,11,152,19,193,34,196,85,1067,6,47,30,233,383,4103,7,621,78,1439,296,2285,716,17,598,320,986,27,1169,1001,3489,36,2210,633,475,5,621,452,83,2,40,38,26,NA,173,13,69,3,120,38,456,7,378,311,17,1,16,19,76,NA,97,90,1497,109,1250,1630,124,4,343,157,614,2,741,160,1046,26,716,793,66,650,NA,17,50,548,10,310,29,957,1,26,44,1125,36,965,299,3190,1,35,321,1889,125,508,145,330,2,3,194,427,137,315,3,80,NA,2,2,38,6,32,1,25,NA,NA,17,156,1,12,4,65,NA,3,27,93,3,35,27,429,NA,7,35,343,23,288,1,16,NA,1,3,13,2,17,10,66,NA,NA,13,84,7,83,150,1347,NA,109,38,1212,195,1435,2,122,NA,4,5,338,NA,157,14,600,NA,2,45,696,19,141,143,903,3,23,65,651,85,708
1999,North Carolina,23926,1908,2968,5832,1506,159,194,220,1219,65,312,4879,704,1511,2449,124,1784,134,2834,712,5120,460,1046,14,145,13,181,30,190,79,1140,11,54,43,269,391,4488,10,694,68,1443,274,2175,939,29,468,472,882,22,1103,961,3293,39,1814,686,485,9,507,505,91,NA,26,42,18,NA,162,14,68,5,101,46,519,12,356,332,23,2,10,30,129,1,104,78,1846,155,838,2040,135,9,340,220,609,7,710,185,1074,19,569,787,71,868,NA,29,31,437,22,450,40,842,NA,22,46,1057,48,913,373,2920,2,37,193,1621,144,542,178,307,3,6,114,393,165,340,4,87,NA,NA,1,25,9,33,NA,18,NA,NA,11,151,2,12,6,62,1,4,17,84,6,40,26,493,NA,12,22,334,31,301,3,20,NA,2,4,6,4,26,16,113,NA,1,15,89,12,66,127,1719,NA,155,38,800,226,1814,1,134,NA,9,6,334,3,217,24,585,NA,7,32,678,12,173,160,914,NA,19,38,531,76,711
2e3,North Carolina,22394,1927,2424,5455,1397,167,201,199,1045,95,364,4804,707,1361,2248,102,1825,114,2310,662,4793,429,968,19,148,18,183,21,178,77,968,17,78,34,330,353,4451,12,695,67,1294,262,1986,1047,26,361,493,870,21,641,892,3396,76,1209,774,548,9,291,549,99,1,22,45,19,1,168,13,59,3,74,63,536,9,217,283,41,1,11,42,159,3,93,109,1913,159,666,2066,180,19,269,239,653,10,500,198,994,19,376,859,62,985,NA,26,19,342,21,472,47,823,1,20,20,621,46,846,374,3022,6,70,87,1122,195,579,195,353,1,8,57,234,176,373,7,92,NA,1,4,18,8,37,3,16,NA,1,14,154,1,12,9,50,NA,3,7,67,5,58,37,499,1,8,11,206,28,255,5,36,NA,1,4,7,8,34,18,141,NA,3,8,85,8,101,102,1811,NA,159,29,637,222,1844,3,177,NA,19,3,266,6,233,22,631,NA,10,24,476,21,177,121,873,2,17,20,356,119,740
