state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Arkansas,2016,2282468,1831610,2988248,1517509,1470739,1177218,1105250,925184,906426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2015,2271414,1827973,2978204,1517455,1460749,1174261,1097153,926094,901879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2014,2259516,1825937,2966369,1512141,1454228,1166047,1093469,923302,902635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2013,2249166,1831045,2959373,1498176,1461197,1158142,1091024,924608,906437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2012,2238946,1828899,2949131,1501450,1447681,1156973,1081973,923513,905386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2011,2226659,1824848,2937979,1484798,1453181,1144173,1082486,917622,907226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2010,2212082,1817710,2921606,1490353,1431253,1140908,1071174,919210,898500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2009,2181681,1793355,2889450,1478480,1410970,1130711,1050970,907891,885464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2008,2156214,1773950,2855390,1456831,1398559,1111613,1044601,891985,881965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2007,2135054,1760542,2834797,1447346,1387451,1106521,1028533,891266,869276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2006,2118675,1751944,2810872,1433812,1377060,1098641,1020034,883108,868836,NA,NA,NA,0,1,1,0,2,2,0,0,0,0,1,1,1,32,33,0,0,0,0,1,1,1,37,38
Arkansas,2005,2025759,169e4,2694665,1373735,1320930,1049419,976340,854863,835137,NA,NA,NA,0,2,2,0,3,3,0,1,1,0,2,2,1,38,39,0,8,8,0,2,2,1,57,58
Arkansas,2004,2001494,1667193,2668372,1362433,1305939,1039884,961610,847438,819755,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,2,5,7,3,39,42,NA,NA,NA,NA,2,NA,5,56,61
Arkansas,2003,1975063,1635204,2650703,1357688,1293015,1027216,947847,833607,801597,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,2,2,1,27,28,NA,NA,NA,0,2,2,1,38,39
Arkansas,2002,1961923,1631366,2638797,1355424,1283373,1031555,930368,838552,792814,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,34,35,0,0,0,0,0,0,1,34,35
Arkansas,2001,1930416,1598218,2618888,1350372,1268516,1007703,922713,814512,783706,NA,NA,NA,0,1,1,0,2,2,0,1,1,0,1,1,0,36,36,0,0,0,0,7,7,0,48,48
Arkansas,2000,1891385,1566855,2581195,1322703,1258492,986023,905362,803352,763503,NA,NA,NA,0,0,0,0,0,0,1,1,2,0,0,0,2,23,25,0,0,0,0,3,3,3,27,30
Arkansas,1999,1874918.9,1550333.2,2557496,1311410.4,1246085.6,978665.9,896253,795054.6,755278.6,NA,NA,NA,0,0,0,0,0,0,0,4,4,0,0,0,1,25,26,0,0,0,0,1,1,1,30,31
Arkansas,1998,1858452.8,1533811.4,2533797,1300117.8,1233679.2,971308.8,887144,786757.2,747054.2,0,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,30,30,NA,NA,NA,0,3,3,NA,NA,NA
Arkansas,1997,1841986.7,1517289.6,2510098,1288825.2,1221272.8,963951.7,878035,778459.8,738829.8,0,3,3,0,0,0,0,0,0,0,4,4,NA,NA,NA,1,20,21,NA,NA,NA,0,3,3,NA,NA,NA
Arkansas,1996,1825520.6,1500767.8,2486399,1277532.6,1208866.4,956594.6,868926,770162.4,730605.4,0,1,1,0,1,1,0,2,2,0,1,1,NA,NA,NA,0,18,18,NA,NA,NA,0,0,0,NA,NA,NA
Arkansas,1995,1809054.5,1484246,2462700,1266240,1196460,949237.5,859817,761865,722381,0,2,2,0,1,1,0,1,1,0,2,2,NA,NA,NA,2,16,18,NA,NA,NA,0,2,2,NA,NA,NA
Arkansas,1994,1792588.4,1467724.2,2439001,1254947.4,1184053.6,941880.4,850708,753567.6,714156.6,0,4,4,0,2,2,0,2,2,0,5,5,NA,NA,NA,0,20,20,NA,NA,NA,0,1,1,NA,NA,NA
Arkansas,1993,1776122.3,1451202.4,2415302,1243654.8,1171647.2,934523.3,841599,745270.2,705932.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,9,9,NA,NA,NA,0,1,1,NA,NA,NA
Arkansas,1992,1759656.2,1434680.6,2391603,1232362.2,1159240.8,927166.2,832490,736972.8,697707.8,0,2,2,0,0,0,1,1,2,0,2,2,NA,NA,NA,0,12,12,NA,NA,NA,0,1,1,NA,NA,NA
Arkansas,1991,1743190.1,1418158.8,2367904,1221069.6,1146834.4,919809.1,823381,728675.4,689483.4,0,1,1,0,2,2,0,1,1,0,0,0,NA,NA,NA,1,15,16,NA,NA,NA,0,2,2,NA,NA,NA
Arkansas,1990,1726724,1401637,2344205,1209777,1134428,912452,814272,720378,681259,0,1,1,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,13,13,NA,NA,NA,0,2,2,NA,NA,NA
Arkansas,1989,1715095.6,1393469.3,2338640.5,1207581.3,1131059.2,906682.8,808412.8,716998.2,676471.1,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,12,12,NA,NA,NA,0,0,0,NA,NA,NA
Arkansas,1988,1703467.2,1385301.6,2333076,1205385.6,1127690.4,900913.6,802553.6,713618.4,671683.2,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,11,12,NA,NA,NA,0,2,2,NA,NA,NA
Arkansas,1987,1691838.8,1377133.9,2327511.5,1203189.9,1124321.6,895144.4,796694.4,710238.6,666895.3,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,10,11,NA,NA,NA,0,2,2,NA,NA,NA
Arkansas,1986,1680210.4,1368966.2,2321947,1200994.2,1120952.8,889375.2,790835.2,706858.8,662107.4,0,1,1,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,10,10,NA,NA,NA,0,0,0,NA,NA,NA
Arkansas,1985,1668582,1360798.5,2316382.5,1198798.5,1117584,883606,784976,703479,657319.5,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,10,10,NA,NA,NA,0,1,1,NA,NA,NA
Arkansas,1984,1656953.6,1352630.8,2310818,1196602.8,1114215.2,877836.8,779116.8,700099.2,652531.6,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,5,5,NA,NA,NA,0,1,1,NA,NA,NA
Arkansas,1983,1645325.2,1344463.1,2305253.5,1194407.1,1110846.4,872067.6,773257.6,696719.4,647743.7,0,3,3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,7,7,NA,NA,NA,0,0,0,NA,NA,NA
Arkansas,1982,1633696.8,1336295.4,2299689,1192211.4,1107477.6,866298.4,767398.4,693339.6,642955.8,0,2,2,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,8,8,NA,NA,NA,0,0,0,NA,NA,NA
Arkansas,1981,1622068.4,1328127.7,2294124.5,1190015.7,1104108.8,860529.2,761539.2,689959.8,638167.9,0,2,2,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA
Arkansas,1980,1610440,1319960,2288560,1187820,1100740,854760,755680,686580,633380,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,8,8,NA,NA,NA,0,1,1,NA,NA,NA
Arkansas,1979,1575156,1292274,2252244,1169968,1082276,836264,738892,673122,619152,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA
Arkansas,1978,1539872,1264588,2215928,1152116,1063812,817768,722104,659664,604924,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
