year,state,total_releases,aggravated_or_simple_assault_total_releases,burglary_total_releases,drugs_total_releases,fraud_total_releases,motor_vehicle_theft_total_releases,murder_total_releases,negligent_manslaughter_total_releases,other_property_offenses_total_releases,other_unknown_total_releases,other_violent_offenses_total_releases,public_order_total_releases,rape_or_sexual_assault_total_releases,robbery_total_releases,theft_total_releases,aggravated_or_simple_assault_female_total_releases,aggravated_or_simple_assault_male_total_releases,burglary_female_total_releases,burglary_male_total_releases,drugs_female_total_releases,drugs_male_total_releases,fraud_female_total_releases,fraud_male_total_releases,motor_vehicle_theft_female_total_releases,motor_vehicle_theft_male_total_releases,murder_female_total_releases,murder_male_total_releases,negligent_manslaughter_female_total_releases,negligent_manslaughter_male_total_releases,other_property_offenses_female_total_releases,other_property_offenses_male_total_releases,other_unknown_female_total_releases,other_unknown_male_total_releases,other_violent_offenses_female_total_releases,other_violent_offenses_male_total_releases,public_order_female_total_releases,public_order_male_total_releases,rape_or_sexual_assault_female_total_releases,rape_or_sexual_assault_male_total_releases,robbery_female_total_releases,robbery_male_total_releases,theft_female_total_releases,theft_male_total_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,Oregon,5843,289,1266,1275,244,342,43,64,87,139,62,481,436,623,492,15,274,70,1196,188,1087,74,170,16,326,1,42,5,59,7,80,17,122,7,55,33,448,NA,436,50,573,72,420,NA,32,257,NA,NA,44,1222,NA,NA,332,943,NA,NA,6,238,NA,NA,10,332,NA,NA,1,42,NA,NA,6,58,NA,NA,2,85,NA,NA,19,120,NA,NA,3,59,NA,NA,33,448,NA,NA,28,408,NA,NA,16,607,NA,NA,18,474,NA,NA,NA,NA,32,15,242,NA,NA,NA,NA,2,42,68,1154,NA,NA,NA,NA,4,328,184,759,NA,NA,NA,NA,2,4,72,166,NA,NA,NA,NA,NA,10,16,316,NA,NA,NA,NA,NA,1,1,41,NA,NA,NA,NA,NA,6,5,53,NA,NA,NA,NA,NA,2,7,78,NA,NA,NA,NA,NA,19,17,103,NA,NA,NA,NA,NA,3,7,52,NA,NA,NA,NA,NA,33,33,415,NA,NA,NA,NA,NA,28,NA,408,NA,NA,NA,NA,1,15,49,558,NA,NA,NA,NA,NA,18,72,402,NA,NA
1992,Oregon,6572,371,1241,1457,298,385,43,92,104,68,84,549,580,715,585,20,351,68,1173,239,1218,116,182,19,366,NA,43,13,79,7,97,7,61,7,77,41,508,6,574,58,657,72,513,NA,37,334,NA,NA,46,1195,NA,NA,382,1075,NA,NA,9,289,NA,NA,7,378,NA,NA,3,40,NA,NA,6,86,NA,NA,5,99,NA,NA,5,63,NA,NA,4,80,NA,NA,40,509,NA,NA,43,537,NA,NA,27,688,NA,NA,23,562,NA,NA,NA,1,36,19,315,NA,NA,NA,NA,NA,46,68,1127,NA,NA,NA,NA,11,371,228,847,NA,NA,NA,NA,4,5,112,177,NA,NA,NA,NA,NA,7,19,359,NA,NA,NA,NA,NA,3,NA,40,NA,NA,NA,NA,NA,6,13,73,NA,NA,NA,NA,NA,5,7,92,NA,NA,NA,NA,NA,5,7,56,NA,NA,NA,NA,NA,4,7,73,NA,NA,NA,NA,NA,40,41,468,NA,NA,NA,NA,NA,43,6,531,NA,NA,NA,NA,2,25,56,632,NA,NA,NA,NA,NA,23,72,490,NA,NA
1993,Oregon,5803,395,1028,1411,186,291,65,76,87,42,90,471,611,597,453,23,372,41,987,235,1176,68,118,17,274,2,63,9,67,4,83,8,34,7,83,32,439,5,606,36,561,58,395,NA,39,356,NA,NA,37,991,NA,NA,519,892,NA,NA,7,179,NA,NA,9,282,NA,NA,2,63,NA,NA,8,68,NA,NA,1,86,NA,NA,4,38,NA,NA,9,81,NA,NA,54,417,NA,NA,50,561,NA,NA,31,566,NA,NA,21,432,NA,NA,NA,NA,39,23,333,NA,NA,NA,NA,2,35,39,952,NA,NA,NA,NA,9,510,226,666,NA,NA,NA,NA,1,6,67,112,NA,NA,NA,NA,NA,9,17,265,NA,NA,NA,NA,NA,2,2,61,NA,NA,NA,NA,NA,8,9,59,NA,NA,NA,NA,NA,1,4,82,NA,NA,NA,NA,NA,4,8,30,NA,NA,NA,NA,NA,9,7,74,NA,NA,NA,NA,NA,54,32,385,NA,NA,NA,NA,NA,50,5,556,NA,NA,NA,NA,1,30,35,531,NA,NA,NA,NA,NA,21,58,374,NA,NA
1994,Oregon,5252,344,844,1382,155,309,54,73,59,37,87,445,559,538,366,19,325,46,798,204,1178,63,92,22,287,5,49,10,63,5,54,5,32,4,83,37,408,6,553,35,503,54,312,NA,46,298,NA,NA,24,820,NA,NA,495,887,NA,NA,8,147,NA,NA,8,301,NA,NA,7,47,NA,NA,6,67,NA,NA,1,58,NA,NA,3,34,NA,NA,8,79,NA,NA,36,409,NA,NA,40,519,NA,NA,26,512,NA,NA,14,352,NA,NA,NA,NA,46,19,279,NA,NA,NA,NA,1,23,45,775,NA,NA,NA,NA,7,488,197,690,NA,NA,NA,NA,2,6,61,86,NA,NA,NA,NA,NA,8,22,279,NA,NA,NA,NA,NA,7,5,42,NA,NA,NA,NA,1,5,9,58,NA,NA,NA,NA,NA,1,5,53,NA,NA,NA,NA,NA,3,5,29,NA,NA,NA,NA,NA,8,4,75,NA,NA,NA,NA,1,35,36,373,NA,NA,NA,NA,NA,40,6,513,NA,NA,NA,NA,NA,26,35,477,NA,NA,NA,NA,1,13,53,299,NA,NA
1995,Oregon,6323,382,1083,1433,209,407,54,93,78,40,92,608,734,638,472,18,364,55,1028,261,1172,84,125,32,375,5,49,12,81,5,73,2,38,5,87,61,547,7,727,52,586,65,407,NA,36,346,NA,NA,37,1046,NA,NA,342,1091,NA,NA,7,202,NA,NA,16,391,NA,NA,7,47,NA,NA,7,86,NA,NA,5,73,NA,NA,4,36,NA,NA,7,85,NA,NA,54,554,NA,NA,65,669,NA,NA,32,606,NA,NA,14,458,NA,NA,NA,NA,36,18,328,NA,NA,NA,NA,NA,37,55,991,NA,NA,NA,NA,5,337,256,835,NA,NA,NA,NA,3,4,81,121,NA,NA,NA,NA,2,14,30,361,NA,NA,NA,NA,NA,7,5,42,NA,NA,NA,NA,NA,7,12,74,NA,NA,NA,NA,NA,5,5,68,NA,NA,NA,NA,1,3,1,35,NA,NA,NA,NA,NA,7,5,80,NA,NA,NA,NA,2,52,59,495,NA,NA,NA,NA,1,64,6,663,NA,NA,NA,NA,1,31,51,555,NA,NA,NA,NA,NA,14,65,393,NA,NA
1996,Oregon,6894,466,1039,1783,174,477,46,81,95,48,101,723,716,615,530,32,434,54,985,318,1465,69,105,46,431,2,44,8,73,6,89,5,43,4,97,44,679,10,706,50,565,66,464,NA,42,424,NA,NA,41,998,NA,NA,355,1428,NA,NA,4,170,NA,NA,12,465,NA,NA,5,41,NA,NA,7,74,NA,NA,5,90,NA,NA,1,47,NA,NA,5,96,NA,NA,62,661,NA,NA,48,668,NA,NA,30,585,NA,NA,8,522,NA,NA,NA,1,41,31,393,NA,NA,NA,NA,NA,41,54,944,NA,NA,NA,NA,7,348,311,1117,NA,NA,NA,NA,1,3,68,102,NA,NA,NA,NA,2,10,44,421,NA,NA,NA,NA,NA,5,2,39,NA,NA,NA,NA,NA,7,8,66,NA,NA,NA,NA,NA,5,6,84,NA,NA,NA,NA,NA,1,5,42,NA,NA,NA,NA,NA,5,4,92,NA,NA,NA,NA,3,59,41,620,NA,NA,NA,NA,1,47,9,659,NA,NA,NA,NA,NA,30,50,535,NA,NA,NA,NA,1,7,65,457,NA,NA
1997,Oregon,5608,404,819,1166,87,262,55,81,56,642,102,461,650,530,293,23,381,47,772,223,943,30,57,20,242,4,51,11,70,4,52,113,529,11,91,33,428,9,641,47,483,34,259,NA,40,364,NA,NA,26,793,NA,NA,289,877,NA,NA,2,85,NA,NA,4,258,NA,NA,7,48,NA,NA,6,75,NA,NA,2,54,NA,NA,73,569,NA,NA,10,92,NA,NA,41,420,NA,NA,46,604,NA,NA,32,498,NA,NA,6,287,NA,NA,NA,1,39,22,342,NA,NA,NA,NA,NA,26,47,746,NA,NA,NA,NA,12,277,211,666,NA,NA,NA,NA,NA,2,30,55,NA,NA,NA,NA,1,3,19,239,NA,NA,NA,NA,NA,7,4,44,NA,NA,NA,NA,1,5,10,65,NA,NA,NA,NA,NA,2,4,50,NA,NA,NA,NA,5,68,108,461,NA,NA,NA,NA,NA,10,11,81,NA,NA,NA,NA,1,40,32,388,NA,NA,NA,NA,NA,46,9,595,NA,NA,NA,NA,NA,32,47,451,NA,NA,NA,NA,1,5,33,254,NA,NA
1998,Oregon,4170,235,525,1088,62,204,49,54,62,155,87,693,483,329,144,26,209,34,491,179,909,17,45,15,189,4,45,5,49,7,55,11,144,8,79,55,638,9,474,20,309,15,129,NA,33,202,NA,NA,19,506,NA,NA,261,827,NA,NA,1,61,NA,NA,6,198,NA,NA,3,46,NA,NA,5,49,NA,NA,3,59,NA,NA,14,141,NA,NA,9,78,NA,NA,29,664,NA,NA,49,434,NA,NA,23,306,NA,NA,5,139,NA,NA,NA,1,32,25,177,NA,NA,NA,NA,NA,19,34,472,NA,NA,NA,NA,6,255,173,654,NA,NA,NA,NA,NA,1,17,44,NA,NA,NA,NA,1,5,14,184,NA,NA,NA,NA,NA,3,4,42,NA,NA,NA,NA,NA,5,5,44,NA,NA,NA,NA,NA,3,7,52,NA,NA,NA,NA,NA,14,11,130,NA,NA,NA,NA,1,8,7,71,NA,NA,NA,NA,1,28,54,610,NA,NA,NA,NA,NA,49,9,425,NA,NA,NA,NA,NA,23,20,286,NA,NA,NA,NA,NA,5,15,124,NA,NA
1999,Oregon,3249,303,459,648,24,271,58,49,38,149,84,324,426,261,155,23,280,18,441,117,531,5,19,14,257,3,55,6,43,1,37,11,138,9,75,17,307,6,420,21,240,25,130,NA,44,259,NA,NA,23,436,NA,NA,155,493,NA,NA,1,23,NA,NA,4,267,NA,NA,6,52,NA,NA,4,45,NA,NA,1,37,NA,NA,15,134,NA,NA,5,79,NA,NA,23,301,NA,NA,38,388,NA,NA,11,250,NA,NA,2,153,NA,NA,NA,NA,44,23,236,NA,NA,NA,NA,NA,23,18,418,NA,NA,NA,NA,7,148,110,383,NA,NA,NA,NA,1,NA,4,19,NA,NA,NA,NA,1,3,13,254,NA,NA,NA,NA,NA,6,3,49,NA,NA,NA,NA,NA,4,6,39,NA,NA,NA,NA,NA,1,1,36,NA,NA,NA,NA,NA,15,11,123,NA,NA,NA,NA,NA,5,9,70,NA,NA,NA,NA,NA,23,17,284,NA,NA,NA,NA,NA,38,6,382,NA,NA,NA,NA,NA,11,21,229,NA,NA,NA,NA,NA,2,25,128,NA,NA
2e3,Oregon,1626,103,263,284,21,117,30,28,16,77,43,205,203,123,113,5,98,15,248,32,252,4,17,2,115,NA,30,2,26,1,15,9,68,1,42,7,198,2,201,10,113,14,99,14,3,3,83,43,9,3,208,58,30,5,191,2,NA,NA,19,3,2,2,110,2,4,1,23,5,3,3,17,3,NA,NA,13,9,5,1,62,9,4,3,27,24,11,2,168,17,13,8,165,38,5,2,78,17,2,2,92,3,11,NA,3,NA,3,2,81,6,37,NA,9,NA,3,9,199,5,53,3,27,1,4,23,168,1,1,NA,NA,NA,NA,3,16,NA,3,NA,2,NA,2,2,108,NA,2,NA,4,NA,1,NA,23,NA,5,NA,3,2,1,NA,17,1,2,NA,NA,NA,NA,NA,13,1,8,NA,5,NA,1,8,54,NA,9,NA,4,NA,3,1,26,NA,24,NA,11,NA,2,7,161,NA,17,NA,13,NA,8,2,163,4,34,NA,5,NA,2,6,72,3,14,NA,2,1,1,10,82
