state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Hawaii,1995,858005,728538.5,1151384.5,565826,585558.5,428024,429981,358254.5,370284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,834,902,312,3248,3560
Hawaii,1994,851422,724930.8,1142041.2,560798,581243.2,423814.6,427607.4,355988.8,368942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,772,838,257,3076,3333
Hawaii,1993,844839,721323.1,1132697.9,555770,576927.9,419605.2,425233.8,353723.1,367600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,643,696,206,2923,3129
Hawaii,1992,838256,717715.4,1123354.6,550742,572612.6,415395.8,422860.2,351457.4,366258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,586,630,197,2729,2926
Hawaii,1991,831673,714107.7,1114011.3,545714,568297.3,411186.4,420486.6,349191.7,364916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,767,815,167,2533,2700
Hawaii,1990,825090,710500,1104668,540686,563982,406977,418113,346926,363574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,611,683,171,2362,2533
Hawaii,1989,811481,701238,1091147.2,534091.4,557055.8,399939.3,411541.7,342335.4,358902.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,530,602,172,2287,2459
Hawaii,1988,797872,691976,1077626.4,527496.8,550129.6,392901.6,404970.4,337744.8,354231.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,501,573,172,2128,2300
Hawaii,1987,784263,682714,1064105.6,520902.2,543203.4,385863.9,398399.1,333154.2,349559.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,434,477,158,2106,2264
Hawaii,1986,770654,673452,1050584.8,514307.6,536277.2,378826.2,391827.8,328563.6,344888.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,380,406,136,2044,2180
Hawaii,1985,757045,664190,1037064,507713,529351,371788.5,385256.5,323973,340217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,367,420,148,1963,2111
Hawaii,1984,743436,654928,1023543.2,501118.4,522424.8,364750.8,378685.2,319382.4,335545.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,352,389,107,1858,1965
Hawaii,1983,729827,645666,1010022.4,494523.8,515498.6,357713.1,372113.9,314791.8,330874.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,379,416,109,1591,1700
Hawaii,1982,716218,636404,996501.6,487929.2,508572.4,350675.4,365542.6,310201.2,326202.8,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,375,406,75,1386,1461
Hawaii,1981,702609,627142,982980.8,481334.6,501646.2,343637.7,358971.3,305610.6,321531.4,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,341,364,49,1158,1207
Hawaii,1980,689e3,617880,969460,474740,494720,336600,352400,301020,316860,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,225,238,31,954,985
Hawaii,1979,668740,600712,949244,464166,485078,326130,342610,292108,308604,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,201,221,47,809,856
Hawaii,1978,648480,583544,929028,453592,475436,315660,332820,283196,300348,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,158,175,37,690,727
