state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Georgia,2016,7798957,6546036,10310371,5295521,5014850,4068101,3730856,3356054,3189982,17272,10085,7187,13236,7974,5262,11718,6819,4899,398939,208445,190494,310592,163347,147245,278312,146813,131499,3205474,1706738,1498736,2371397,1296877,1074520,2090526,1124254,966272,962360,459371,502989,605959,289660,316299,575799,273002,302797,243041,122295,120746,121294,65336,55958,109076,58236,50840,5483285,2788587,2694698,4376479,2244907,2131572,3480605,1746930,1733675,2,26,28,10,173,183,1529,31042,32571,46,1915,1961,0,0,0,2195,16619,18814
Georgia,2015,7712805,6517028,10214860,5237746,4977114,4017116,3695689,3335293,3181735,16146,6443,9703,13568,5180,8388,11417,4331,7086,386874,200998,185876,296260,155641,140619,269934,140572,129362,3161626,1683368,1478258,2320740,1269695,1051045,2062083,1112436,949647,950471,454545,495926,600771,283322,317449,574593,267663,306930,216019,113587,102432,115852,65222,50630,105895,58460,47435,5483724,2778805,2704919,4365614,2238056,2127558,3493106,1751831,1741275,1,22,23,11,162,173,1505,30379,31884,50,1944,1994,0,0,0,2043,16013,18056
Georgia,2014,7607044,6460153,10097343,5173573,4923770,3961007,3646037,3306918,3153235,14398,7329,7069,11722,6371,5351,10093,5693,4400,375457,194788,180669,290013,154606,135407,263290,138620,124670,3115397,1657869,1457528,2281707,1246836,1034871,2034275,1095368,938907,923184,440108,483076,583975,276941,307034,561625,263430,298195,196512,101703,94809,96029,49942,46087,88685,45725,42960,5472395,2771776,2700619,4343598,2226311,2117287,3502185,1758082,1744103,1,25,26,13,161,174,1508,31020,32528,60,2097,2157,0,0,0,1923,16087,18010
Georgia,2013,7504789,6410870,9992167,5113796,4878371,3898341,3606448,3273170,3137700,17316,8540,8776,13246,6826,6420,10523,5692,4831,356177,184170,172007,272905,144657,128248,250276,132670,117606,3061422,1627034,1434388,2230938,1219080,1011858,1999602,1075906,923696,906788,423370,483418,571476,261357,310119,550954,250726,300228,194820,100500,94320,96314,50328,45986,91434,47428,44006,5455644,2770182,2685462,4319910,2216093,2103817,3508081,1760748,1747333,4,22,26,9,140,149,1562,31751,33313,63,2206,2269,0,0,0,1921,16288,18209
Georgia,2012,7429713,6396154,9919945,5068718,4851227,3851053,3578660,3256039,3140115,18058,8481,9577,12576,5841,6735,11758,5407,6351,337086,176148,160938,258667,135562,123105,239813,125993,113820,3019232,1599169,1420063,2183739,1188579,995160,1968527,1054811,913716,903300,416273,487027,568507,258178,310329,543473,244069,299404,180786,95031,85755,93474,49647,43827,85913,44824,41089,5461483,2773616,2687867,4312750,2213246,2099504,3546670,1780935,1765735,2,29,31,7,146,153,1600,32662,34262,73,2320,2393,0,0,0,1901,16682,18583
Georgia,2011,7327051,6333123,9815210,5008348,4806862,3798787,3528264,3224498,3108625,16904,8183,8721,14155,7053,7102,12785,6420,6365,326499,171041,155458,249156,131322,117834,230492,120608,109884,2977389,1578437,1398952,2147596,1168501,979095,1940349,1040590,899759,879858,405012,474846,556118,249348,306770,540602,240520,300082,173352,88916,84436,81e3,46323,34677,74739,42274,32465,5441208,2756759,2684449,4279026,2196240,2082786,3534156,1774086,1760070,3,26,29,6,120,126,1862,33230,35092,50,2091,2141,0,0,0,1994,16503,18497
Georgia,2010,7219911,6267819,9712587,4969897,4742690,3755208,3464703,3201946,3065873,17333,8245,9088,13363,5827,7536,12092,5103,6989,314638,164300,150338,237332,126064,111268,220075,116426,103649,2949644,1568686,1380958,2100644,1152245,948399,1907680,1031177,876503,856417,395199,461218,540626,243201,297425,522818,232661,290157,155370,78631,76739,77678,41743,35935,71071,37836,33235,5419185,2754836,2664349,4250268,2186128,2064140,3534083,1778743,1755340,3,28,31,3,89,92,1814,28915,30729,0,0,0,0,0,0,1969,14649,16618
Georgia,2009,7246007,6312570,9829211,5000171,4829040,3740303,3505704,3189592,3122978,16426,7820,8606,13211,6439,6772,11886,5606,6280,295685,149098,146587,220701,112070,108631,204016,103253,100763,2905120,1535809,1369311,2080492,1134180,946312,1888819,1012967,875852,815688,362691,452997,493730,205764,287966,477021,195192,281829,159697,82334,77363,84780,45414,39366,79553,42763,36790,5636595,2862419,2774176,4353093,2236436,2116657,3651275,1829811,1821464,3,31,34,NA,NA,NA,1800,31619,33419,NA,NA,NA,NA,NA,NA,1953,16019,17972
Georgia,2008,7137004,6239554,9685744,4918070,4767674,3674362,3462642,3140753,3098801,16377,7036,9341,12867,5956,6911,11437,5232,6205,277831,143224,134607,207732,108309,99423,190976,99179,91797,2848804,1509914,1338890,2027409,1103023,924386,1846641,987407,859234,780408,333389,447019,479263,193230,286033,461822,183499,278323,142203,73390,68813,76359,38698,37661,71616,35323,36293,5620121,2851117,2769004,4333374,2225146,2108228,3657062,1830113,1826949,2,68,70,9,57,66,1693,30972,32665,NA,NA,NA,NA,NA,NA,1974,17698,19672
Georgia,2007,7015513,6149840,9544750,4846718,4698032,3620356,3395157,3101158,3048682,16078,8361,7717,12024,5569,6455,11272,5111,6161,262176,136760,125416,194906,102615,92291,182413,95703,86710,2838841,1497405,1341436,1998649,1090126,908523,1822509,975786,846723,733510,315790,417720,467412,186496,280916,451735,176616,275119,123574,60129,63445,64011,33474,30537,59533,30647,28886,5570571,2828273,2742298,4278511,2202076,2076435,3622378,1817295,1805083,4,58,62,3,50,53,1589,31552,33141,0,0,0,NA,NA,NA,1935,18824,20759
