state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
West Virginia,2006,1428728,1164212,1818470,927833,890637,737806,690922,584605,579607,0,0,0,35,111,146,133,946,1079,3,13,16,NA,NA,NA,27,183,210,6,14,20,0,0,0,300,2107,2407,0,0,0,0,0,0,54,611,665
West Virginia,2005,1396212,1146453,1781817,906603,875214,721008,675204,578620,567833,0,0,0,0,0,0,95,953,1048,0,10,10,0,0,0,29,293,322,0,0,0,0,0,0,192,1965,2157,0,0,0,0,0,0,52,535,587
West Virginia,2004,1387973,1140089,1771784,907959,863825,723574,664399,580722,559367,0,0,0,0,0,0,70,704,774,0,10,10,0,1,1,47,475,522,0,0,0,0,0,0,174,1782,1956,0,0,0,0,0,0,43,438,481
West Virginia,2003,1378583,1131390,1767580,906693,860887,720228,658355,576390,555e3,0,0,0,0,0,0,75,731,806,0,5,5,0,0,0,41,396,437,0,0,0,0,0,0,174,1712,1886,0,0,0,0,0,0,41,401,442
West Virginia,2002,1373614,1126911,1761291,910684,850607,716730,656884,571859,555052,0,2,2,0,0,0,85,630,715,0,0,0,0,0,0,15,177,192,0,0,0,0,0,0,200,1609,1809,0,0,0,0,0,0,67,415,482
West Virginia,2001,1361659,1115905,1758405,904323,854082,711497,650162,566993,548912,0,1,1,0,0,0,30,465,495,0,3,3,0,0,0,16,241,257,0,0,0,0,0,0,86,1340,1426,0,0,0,0,0,0,23,346,369
West Virginia,2000,1376793,1115609,1770413,905382,865031,706516,670277,562725,552884,0,0,0,0,0,0,60,590,650,0,8,8,0,0,0,17,150,167,0,0,0,0,0,0,115,1154,1269,0,0,0,0,0,0,26,257,283
West Virginia,1999,1373385.7,1113313.4,1771971.6,907676.7,864294.9,707388,665997.7,562733.6,550579.8,NA,NA,NA,0,64,64,19,726,745,0,9,9,0,0,0,0,67,67,0,7,7,NA,NA,NA,37,1217,1254,0,5,5,0,3,3,18,329,347
West Virginia,1998,1369978.4,1111017.8,1773530.2,909971.4,863558.8,708260,661718.4,562742.2,548275.6,NA,NA,NA,1,21,22,47,617,664,NA,NA,NA,0,0,0,0,0,0,0,2,2,NA,NA,NA,91,1023,1114,0,0,0,0,0,0,43,367,410
West Virginia,1997,1366571.1,1108722.2,1775088.8,912266.1,862822.7,709132,657439.1,562750.8,545971.4,NA,NA,NA,1,16,17,20,353,373,NA,NA,NA,0,0,0,0,0,0,0,2,2,NA,NA,NA,49,605,654,0,0,0,0,0,0,28,221,249
West Virginia,1996,1363163.8,1106426.6,1776647.4,914560.8,862086.6,710004,653159.8,562759.4,543667.2,NA,NA,NA,1,28,29,31,350,381,NA,NA,NA,0,0,0,0,0,0,0,8,8,NA,NA,NA,66,741,807,0,0,0,0,0,0,34,339,373
West Virginia,1995,1359756.5,1104131,1778206,916855.5,861350.5,710876,648880.5,562768,541363,NA,NA,NA,11,47,58,41,535,576,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,70,895,965,0,0,0,0,0,0,18,286,304
West Virginia,1994,1356349.2,1101835.4,1779764.6,919150.2,860614.4,711748,644601.2,562776.6,539058.8,NA,NA,NA,2,3,5,26,476,502,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,32,713,745,0,0,0,0,0,0,3,216,219
West Virginia,1993,1352941.9,1099539.8,1781323.2,921444.9,859878.3,712620,640321.9,562785.2,536754.6,NA,NA,NA,3,23,26,23,543,566,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,59,692,751,2,12,14,0,0,0,29,79,108
West Virginia,1992,1349534.6,1097244.2,1782881.8,923739.6,859142.2,713492,636042.6,562793.8,534450.4,NA,NA,NA,7,36,43,24,235,259,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,41,374,415,0,0,0,0,0,0,7,75,82
West Virginia,1991,1346127.3,1094948.6,1784440.4,926034.3,858406.1,714364,631763.3,562802.4,532146.2,NA,NA,NA,4,198,202,12,387,399,NA,NA,NA,0,32,32,0,0,0,0,0,0,NA,NA,NA,42,711,753,0,0,0,0,0,0,23,60,83
West Virginia,1990,1342720,1092653,1785999,928329,857670,715236,627484,562811,529842,NA,NA,NA,6,82,88,24,491,515,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,38,806,844,0,0,0,0,0,0,2,38,40
West Virginia,1989,1347154,1100131.7,1802083.1,935696.1,866387,716904.4,630249.6,566719.9,533411.8,NA,NA,NA,7,127,134,49,453,502,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,77,765,842,1,0,1,0,0,0,6,97,103
West Virginia,1988,1351588,1107610.4,1818167.2,943063.2,875104,718572.8,633015.2,570628.8,536981.6,NA,NA,NA,0,146,146,28,348,376,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,42,658,700,0,0,0,0,0,0,12,55,67
West Virginia,1987,1356022,1115089.1,1834251.3,950430.3,883821,720241.2,635780.8,574537.7,540551.4,NA,NA,NA,4,171,175,23,351,374,NA,NA,NA,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,43,767,810,2,0,2,0,1,1,12,125,137
West Virginia,1986,1360456,1122567.8,1850335.4,957797.4,892538,721909.6,638546.4,578446.6,544121.2,NA,NA,NA,4,156,160,23,511,534,NA,NA,NA,1,0,1,0,0,0,4,NA,NA,NA,NA,NA,39,868,907,2,0,2,0,8,8,5,92,97
West Virginia,1985,1364890,1130046.5,1866419.5,965164.5,901255,723578,641312,582355.5,547691,NA,NA,NA,3,218,221,21,353,374,NA,NA,NA,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,34,717,751,2,0,2,0,0,0,3,73,76
West Virginia,1984,1369324,1137525.2,1882503.6,972531.6,909972,725246.4,644077.6,586264.4,551260.8,NA,NA,NA,1,220,221,25,417,442,NA,NA,NA,0,NA,NA,0,2,2,0,NA,NA,NA,NA,NA,45,849,894,0,0,0,0,0,0,18,137,155
West Virginia,1983,1373758,1145003.9,1898587.7,979898.7,918689,726914.8,646843.2,590173.3,554830.6,NA,NA,NA,0,173,173,19,420,439,NA,NA,NA,0,0,0,0,8,8,0,NA,NA,NA,NA,NA,28,816,844,0,0,0,0,0,0,8,105,113
West Virginia,1982,1378192,1152482.6,1914671.8,987265.8,927406,728583.2,649608.8,594082.2,558400.4,NA,NA,NA,2,143,145,13,370,383,NA,NA,NA,0,1,1,0,8,8,0,0,0,0,0,0,16,624,640,0,1,1,0,0,0,0,71,71
West Virginia,1981,1382626,1159961.3,1930755.9,994632.9,936123,730251.6,652374.4,597991.1,561970.2,NA,NA,NA,0,79,79,20,280,300,NA,NA,NA,0,27,27,0,5,5,4,0,4,0,0,0,26,493,519,0,0,0,0,0,0,2,66,68
West Virginia,1980,1387060,1167440,1946840,1002e3,944840,731920,655140,601900,565540,NA,NA,NA,2,89,91,14,348,362,NA,NA,NA,0,18,18,0,6,6,8,0,8,0,0,0,25,585,610,0,0,0,0,0,0,1,83,84
West Virginia,1979,1363974,1148846,1927496,992410,935086,719908,644066,593150,555696,NA,NA,NA,0,86,86,10,327,337,NA,NA,NA,0,5,5,0,24,24,4,0,4,0,0,0,16,553,569,0,0,0,0,0,0,1,64,65
West Virginia,1978,1340888,1130252,1908152,982820,925332,707896,632992,584400,545852,0,0,0,3,2,5,22,310,332,0,36,36,4,21,25,0,10,10,6,0,6,0,0,0,38,436,474,0,0,0,0,0,0,3,54,57
