state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Delaware,2004,612417,514329,805421,413177,392244,320190,292227,264417,249912,8,41,49,0,1,1,106,1028,1134,15,1,16,71,404,475,0,0,0,1,22,23,0,0,0,0,0,0,205,1535,1740,4,38,42
Delaware,2003,594441,498017,792494,408205,384289,311297,283144,257136,240881,2,22,24,0,1,1,142,1272,1414,49,93,142,111,522,633,NA,NA,NA,1,22,23,NA,NA,NA,NA,NA,NA,306,1944,2250,1,12,13
Delaware,2002,593063,499100,782221,403618,378603,311271,281792,257501,241599,0,0,0,0,0,0,293,2349,2642,148,794,942,92,583,675,0,0,0,0,35,35,0,0,0,0,0,0,534,3764,4298,1,3,4
Delaware,2001,574499,481719,771580,398780,372800,302532,271967,249202,232517,7,38,45,0,0,0,190,1187,1377,33,158,191,NA,NA,NA,98,721,819,NA,NA,NA,2,28,30,0,0,0,330,2135,2465,0,3,3
Delaware,2000,564517,478344,756530,384350,372180,292964,271553,244069,234275,9,41,50,0,0,0,178,1276,1454,1,382,383,117,727,844,0,0,0,1,27,28,0,0,0,0,0,0,306,2454,2760,0,1,1
Delaware,1999,558107.1,473202.8,747043.7,380029.3,367014.4,289962.3,268144.8,241613.1,231589.7,17,45,62,0,0,0,192,1136,1328,48,585,633,37,595,632,NA,NA,NA,1,30,31,NA,NA,NA,0,0,0,295,2394,2689,0,3,3
Delaware,1998,551697.2,468061.6,737557.4,375708.6,361848.8,286960.6,264736.6,239157.2,228904.4,NA,NA,NA,NA,NA,NA,168,950,1118,32,190,222,26,462,488,NA,NA,NA,0,25,25,NA,NA,NA,0,0,0,231,1657,1888,0,2,2
Delaware,1997,545287.3,462920.4,728071.1,371387.9,356683.2,283958.9,261328.4,236701.3,226219.1,NA,NA,NA,NA,NA,NA,112,951,1063,10,240,250,36,326,362,NA,NA,NA,2,43,45,NA,NA,NA,0,0,0,165,1597,1762,0,1,1
Delaware,1996,538877.4,457779.2,718584.8,367067.2,351517.6,280957.2,257920.2,234245.4,223533.8,NA,NA,NA,NA,NA,NA,104,832,936,17,126,143,26,305,331,NA,NA,NA,2,30,32,NA,NA,NA,0,0,0,153,1328,1481,0,0,0
Delaware,1995,532467.5,452638,709098.5,362746.5,346352,277955.5,254512,231789.5,220848.5,NA,NA,NA,NA,NA,NA,85,745,830,11,92,103,47,240,287,NA,NA,NA,3,49,52,NA,NA,NA,0,0,0,153,1174,1327,2,1,3
Delaware,1994,526057.6,447496.8,699612.2,358425.8,341186.4,274953.8,251103.8,229333.6,218163.2,NA,NA,NA,NA,NA,NA,112,778,890,4,40,44,12,133,145,NA,NA,NA,1,48,49,NA,NA,NA,0,0,0,150,1104,1254,4,22,26
Delaware,1993,519647.7,442355.6,690125.9,354105.1,336020.8,271952.1,247695.6,226877.7,215477.9,NA,NA,NA,NA,NA,NA,94,881,975,4,70,74,17,64,81,NA,NA,NA,1,37,38,NA,NA,NA,0,0,0,132,1195,1327,4,43,47
Delaware,1992,513237.8,437214.4,680639.6,349784.4,330855.2,268950.4,244287.4,224421.8,212792.6,NA,NA,NA,NA,NA,NA,89,929,1018,6,88,94,2,50,52,NA,NA,NA,4,41,45,NA,NA,NA,0,0,0,114,1209,1323,2,26,28
Delaware,1991,506827.9,432073.2,671153.3,345463.7,325689.6,265948.7,240879.2,221965.9,210107.3,NA,NA,NA,NA,NA,NA,73,721,794,28,266,294,1,15,16,NA,NA,NA,2,16,18,NA,NA,NA,0,0,0,120,1086,1206,NA,NA,NA
Delaware,1990,500418,426932,661667,341143,320524,262947,237471,219510,207422,NA,NA,NA,NA,NA,NA,75,760,835,7,104,111,0,41,41,NA,NA,NA,0,21,21,0,0,0,0,0,0,91,983,1074,0,0,0
Delaware,1989,492824.2,421208.8,654544.3,337732.7,316811.6,259142.3,233681.9,216685,204523.8,NA,NA,NA,NA,NA,NA,68,800,868,6,120,126,10,42,52,NA,NA,NA,2,27,29,0,0,0,0,0,0,89,1020,1109,0,0,0
Delaware,1988,485230.4,415485.6,647421.6,334322.4,313099.2,255337.6,229892.8,213860,201625.6,NA,NA,NA,NA,NA,NA,54,778,832,8,52,60,NA,NA,NA,NA,NA,NA,0,5,5,2,16,18,0,0,0,74,967,1041,0,0,0
Delaware,1987,477636.6,409762.4,640298.9,330912.1,309386.8,251532.9,226103.7,211035,198727.4,NA,NA,NA,NA,NA,NA,51,686,737,7,135,142,NA,NA,NA,NA,NA,NA,0,2,2,2,20,22,0,0,0,77,957,1034,0,0,0
Delaware,1986,470042.8,404039.2,633176.2,327501.8,305674.4,247728.2,222314.6,208210,195829.2,NA,NA,NA,NA,NA,NA,56,653,709,NA,75,NA,NA,NA,NA,NA,NA,NA,0,6,6,0,7,7,0,0,0,69,882,951,0,0,0
Delaware,1985,462449,398316,626053.5,324091.5,301962,243923.5,218525.5,205385,192931,NA,NA,NA,NA,NA,NA,43,629,672,3,47,50,NA,NA,NA,NA,NA,NA,0,3,3,2,16,18,0,0,0,61,859,920,0,0,0
Delaware,1984,454855.2,392592.8,618930.8,320681.2,298249.6,240118.8,214736.4,202560,190032.8,NA,NA,NA,NA,NA,NA,30,436,466,0,46,46,NA,NA,NA,NA,NA,NA,0,1,1,1,18,19,0,0,0,31,640,671,0,0,0
Delaware,1983,447261.4,386869.6,611808.1,317270.9,294537.2,236314.1,210947.3,199735,187134.6,NA,NA,NA,NA,NA,NA,29,495,524,3,99,102,NA,NA,NA,NA,NA,NA,0,5,5,0,19,19,0,0,0,34,701,735,0,0,0
Delaware,1982,439667.6,381146.4,604685.4,313860.6,290824.8,232509.4,207158.2,196910,184236.4,NA,NA,NA,NA,NA,NA,38,575,613,0,82,82,0,0,0,0,0,0,1,10,11,2,19,21,0,0,0,43,745,788,0,0,0
Delaware,1981,432073.8,375423.2,597562.7,310450.3,287112.4,228704.7,203369.1,194085,181338.2,NA,NA,NA,NA,NA,NA,43,520,563,3,95,98,0,0,0,0,0,0,0,3,3,1,21,22,0,0,0,48,687,735,0,0,0
Delaware,1980,424480,369700,590440,307040,283400,224900,199580,191260,178440,NA,NA,NA,NA,NA,NA,21,356,377,0,5,5,0,0,0,0,0,0,0,4,4,0,12,12,0,0,0,21,408,429,0,15,15
Delaware,1979,416852,363360,586126,304856,281270,220770,196082,187964,175396,NA,NA,NA,NA,NA,NA,12,336,348,0,0,0,0,0,0,0,0,0,0,2,2,0,19,19,0,0,0,15,447,462,0,59,59
Delaware,1978,409224,357020,581812,302672,279140,216640,192584,184668,172352,0,0,0,0,26,26,22,311,333,10,292,302,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,32,661,693,0,26,26
