year,state,total_releases,aggravated_or_simple_assault_total_releases,burglary_total_releases,drugs_total_releases,fraud_total_releases,motor_vehicle_theft_total_releases,murder_total_releases,negligent_manslaughter_total_releases,other_property_offenses_total_releases,other_unknown_total_releases,other_violent_offenses_total_releases,public_order_total_releases,rape_or_sexual_assault_total_releases,robbery_total_releases,theft_total_releases,aggravated_or_simple_assault_female_total_releases,aggravated_or_simple_assault_male_total_releases,burglary_female_total_releases,burglary_male_total_releases,drugs_female_total_releases,drugs_male_total_releases,fraud_female_total_releases,fraud_male_total_releases,motor_vehicle_theft_female_total_releases,motor_vehicle_theft_male_total_releases,murder_female_total_releases,murder_male_total_releases,negligent_manslaughter_female_total_releases,negligent_manslaughter_male_total_releases,other_property_offenses_female_total_releases,other_property_offenses_male_total_releases,other_unknown_female_total_releases,other_unknown_male_total_releases,other_violent_offenses_female_total_releases,other_violent_offenses_male_total_releases,public_order_female_total_releases,public_order_male_total_releases,rape_or_sexual_assault_female_total_releases,rape_or_sexual_assault_male_total_releases,robbery_female_total_releases,robbery_male_total_releases,theft_female_total_releases,theft_male_total_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1994,Alaska,1347,194,61,99,35,2,35,19,59,22,24,507,188,30,72,7,187,NA,61,2,97,11,24,NA,2,2,33,7,12,2,57,2,20,NA,24,30,477,NA,188,NA,30,8,64,NA,1,193,NA,NA,NA,61,NA,NA,9,90,NA,NA,NA,35,NA,NA,NA,2,NA,NA,2,33,NA,NA,1,18,NA,NA,NA,59,NA,NA,NA,22,NA,NA,NA,24,NA,NA,6,501,NA,NA,3,185,NA,NA,1,29,NA,NA,2,70,NA,NA,NA,NA,1,7,186,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,9,2,88,NA,NA,NA,NA,NA,NA,11,24,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,31,NA,NA,NA,NA,NA,1,7,11,NA,NA,NA,NA,NA,NA,2,57,NA,NA,NA,NA,NA,NA,2,20,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,6,30,471,NA,NA,NA,NA,NA,3,NA,185,NA,NA,NA,NA,NA,1,NA,29,NA,NA,NA,NA,NA,2,8,62,NA,NA
1998,Alaska,1333,190,10,55,13,9,2,4,44,12,22,872,44,9,47,20,170,NA,10,16,39,7,6,3,6,NA,2,1,3,7,37,4,8,4,18,167,705,NA,44,2,7,13,34,5,4,100,81,1,NA,7,2,10,1,13,31,2,NA,4,7,1,2,4,2,NA,NA,NA,2,NA,NA,2,2,3,NA,18,23,NA,3,2,7,NA,NA,10,12,45,18,370,439,1,NA,29,14,2,1,1,5,12,1,13,21,NA,5,NA,4,13,87,7,74,NA,1,NA,NA,NA,7,NA,2,2,8,NA,1,4,9,10,21,1,1,NA,NA,1,3,5,2,1,NA,1,1,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,1,1,2,NA,NA,3,15,3,20,NA,NA,3,NA,NA,2,1,6,NA,NA,NA,NA,1,9,3,9,6,39,NA,18,90,280,71,368,NA,1,NA,NA,NA,29,NA,14,NA,2,NA,1,1,NA,1,4,5,7,1,NA,1,12,6,15
1999,Alaska,2074,363,46,154,33,20,3,16,96,16,16,1045,117,30,119,26,337,2,44,29,125,5,28,1,19,NA,3,4,12,7,89,1,15,NA,16,141,904,1,116,4,26,22,97,NA,10,353,NA,NA,NA,46,NA,NA,13,141,NA,NA,NA,33,NA,NA,NA,20,NA,NA,NA,3,NA,NA,NA,16,NA,NA,3,93,NA,NA,1,15,NA,NA,NA,16,NA,NA,20,1025,NA,NA,3,114,NA,NA,1,29,NA,NA,1,118,NA,NA,NA,NA,10,26,327,NA,NA,NA,NA,NA,NA,2,44,NA,NA,NA,NA,NA,13,29,112,NA,NA,NA,NA,NA,NA,5,28,NA,NA,NA,NA,NA,NA,1,19,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,12,NA,NA,NA,NA,NA,3,7,86,NA,NA,NA,NA,NA,1,1,14,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,3,17,138,887,NA,NA,NA,NA,NA,3,1,113,NA,NA,NA,NA,NA,1,4,25,NA,NA,NA,NA,NA,1,22,96,NA,NA
2e3,Alaska,10886,1575,80,328,54,56,25,1,297,10,70,7531,225,58,576,185,1390,3,77,66,262,21,33,2,54,4,21,NA,1,33,264,2,8,7,63,1376,6155,4,221,7,51,126,450,NA,31,1544,NA,NA,1,79,NA,NA,15,313,NA,NA,1,53,NA,NA,2,54,NA,NA,NA,25,NA,NA,NA,1,NA,NA,1,296,NA,NA,1,9,NA,NA,NA,70,NA,NA,173,7358,NA,NA,8,217,NA,NA,1,57,NA,NA,16,560,NA,NA,NA,NA,31,185,1359,NA,NA,NA,NA,NA,1,3,76,NA,NA,NA,NA,NA,15,66,247,NA,NA,NA,NA,NA,1,21,32,NA,NA,NA,NA,NA,2,2,52,NA,NA,NA,NA,NA,NA,4,21,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,33,263,NA,NA,NA,NA,NA,1,2,7,NA,NA,NA,NA,NA,NA,7,63,NA,NA,NA,NA,22,151,1354,6004,NA,NA,NA,NA,NA,8,4,213,NA,NA,NA,NA,1,NA,6,51,NA,NA,NA,NA,3,13,123,437,NA,NA
2001,Alaska,23323,4555,265,1034,209,266,240,28,362,8,214,13361,958,404,1419,387,4168,3,262,146,888,68,141,22,244,8,232,2,26,24,338,1,7,38,176,2057,11304,4,954,15,389,282,1137,381,86,2521,1567,18,2,113,132,198,48,229,559,25,13,41,130,21,13,117,115,45,10,77,108,NA,NA,19,9,50,8,173,131,5,NA,3,NA,4,3,104,103,999,322,5451,6589,55,6,559,338,90,15,63,236,210,15,480,714,11,370,NA,86,296,2225,80,1487,NA,18,NA,2,2,111,1,131,4,194,3,45,46,183,93,466,11,14,4,9,15,26,38,92,4,17,NA,13,9,108,9,106,NA,45,NA,10,2,75,6,102,NA,NA,NA,NA,2,17,NA,9,NA,50,NA,8,16,157,8,123,NA,5,NA,NA,1,2,NA,NA,NA,4,NA,3,18,86,20,83,111,888,21,301,941,4510,984,5605,1,54,NA,6,1,558,2,336,2,88,1,14,2,61,10,226,44,166,5,10,95,385,138,576
2002,Alaska,12769,2031,173,590,86,226,26,NA,231,18,166,8012,373,113,724,252,1779,13,160,145,445,31,55,32,194,4,22,NA,NA,31,200,NA,18,31,135,1447,6565,2,371,8,105,201,523,173,53,1134,671,17,NA,80,76,68,19,154,349,10,3,22,51,17,1,131,77,3,NA,6,17,NA,NA,NA,NA,28,6,131,66,NA,NA,11,7,13,NA,81,72,554,202,3666,3590,14,6,275,78,29,1,15,68,92,15,242,375,6,167,2,51,172,962,72,599,NA,17,NA,NA,5,75,8,68,7,61,6,13,50,104,82,267,4,6,NA,3,9,13,18,33,5,12,NA,1,24,107,3,74,NA,3,NA,NA,2,4,2,15,NA,NA,NA,NA,NA,NA,NA,NA,4,24,NA,6,26,105,1,65,NA,NA,NA,NA,NA,11,NA,7,NA,13,NA,NA,21,60,10,62,68,486,14,188,785,2881,580,3010,NA,14,NA,6,2,273,NA,78,3,26,NA,1,2,13,3,65,22,70,7,8,57,185,115,260
2003,Alaska,16411,2616,190,750,125,135,24,NA,316,20,158,10700,345,93,939,381,2235,8,182,203,547,61,64,7,128,6,18,NA,NA,33,283,8,12,27,131,2246,8454,3,342,5,88,273,666,230,55,1403,928,21,NA,91,78,70,21,174,485,18,2,25,80,19,1,64,51,4,1,11,8,NA,NA,NA,NA,30,7,125,154,NA,1,5,14,19,NA,71,68,756,328,3664,5952,20,9,189,127,13,NA,26,54,130,29,247,533,16,214,4,51,263,1140,98,830,NA,21,NA,NA,4,87,4,74,9,61,3,18,67,107,124,361,8,10,NA,2,12,13,41,39,2,17,NA,1,5,59,NA,51,1,3,1,NA,2,9,2,6,NA,NA,NA,NA,NA,NA,NA,NA,2,28,NA,7,19,106,12,142,NA,NA,NA,1,1,4,7,7,1,18,NA,NA,18,53,8,60,91,665,48,280,961,2703,1146,4806,NA,20,NA,9,2,187,1,126,2,11,NA,NA,2,24,1,53,39,91,12,17,71,176,151,382
2004,Alaska,14604,2175,193,662,139,166,18,NA,225,21,144,9686,182,67,926,326,1849,8,185,163,499,60,79,12,154,1,17,NA,NA,49,176,4,17,28,116,2057,7629,5,177,1,66,241,685,186,48,1111,830,10,NA,93,90,73,14,194,381,23,1,35,80,16,3,59,88,2,1,10,5,NA,NA,NA,NA,11,3,110,101,2,NA,3,16,18,5,68,53,664,280,3413,5329,14,2,126,40,20,2,16,29,111,36,300,479,11,175,1,47,239,872,75,755,NA,10,NA,NA,3,90,5,85,10,63,NA,14,61,133,92,289,13,10,NA,1,24,11,23,57,4,12,NA,3,6,53,2,86,NA,2,1,NA,NA,10,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,3,26,84,23,78,NA,2,NA,NA,1,2,3,13,4,14,NA,5,16,52,8,45,68,596,47,233,918,2495,1024,4305,3,11,NA,2,2,124,NA,40,NA,20,NA,2,NA,16,1,28,28,83,10,26,78,222,125,354
2005,Alaska,13426,2206,134,702,109,157,41,1,187,36,165,8542,295,76,775,327,1879,13,121,163,539,57,52,19,138,4,37,NA,1,23,164,13,23,47,118,1772,6770,1,294,9,67,180,595,206,36,1238,726,10,3,63,58,61,21,186,434,14,2,32,61,17,3,59,78,5,2,13,21,NA,NA,NA,1,11,4,100,72,3,NA,22,11,8,3,101,53,558,228,3393,4363,14,7,180,94,9,3,15,49,75,17,261,422,26,180,4,32,229,1009,68,658,NA,10,NA,3,6,57,7,51,4,57,1,20,60,126,98,336,6,8,2,NA,18,14,31,30,5,12,NA,3,7,52,7,71,NA,5,NA,2,2,11,2,19,NA,NA,NA,NA,NA,NA,NA,1,3,8,NA,4,14,86,6,66,NA,3,NA,NA,9,13,4,7,2,6,NA,3,34,67,11,42,73,485,24,204,819,2574,856,3507,NA,14,NA,7,1,179,NA,94,NA,9,NA,3,2,13,7,42,17,58,5,12,60,201,98,324
2006,Alaska,14854,2427,177,680,119,153,29,NA,214,54,178,9540,266,71,946,335,2092,19,158,169,511,48,71,20,133,4,25,NA,NA,41,173,22,32,53,125,2084,7456,4,262,8,63,277,669,188,64,1364,811,14,2,77,84,81,20,148,431,10,2,27,80,18,1,56,78,2,NA,16,11,NA,NA,NA,NA,12,1,118,83,2,NA,28,24,8,5,105,60,611,208,3758,4963,12,5,179,70,8,4,21,38,120,23,302,501,12,176,8,56,230,1134,85,726,1,13,NA,2,8,69,10,74,6,75,2,18,49,99,112,319,5,5,1,1,10,17,32,48,6,12,NA,1,8,48,6,72,NA,2,NA,NA,1,15,3,8,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,1,26,92,12,71,1,1,NA,NA,13,15,8,16,2,6,1,4,31,74,19,41,84,527,35,173,997,2761,968,3995,1,11,NA,5,2,177,1,69,3,5,1,3,2,19,2,36,28,92,7,16,86,216,156,345
