state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,design_capacity_female,design_capacity_male,design_capacity_total,operational_capacity_female,operational_capacity_male,operational_capacity_total,rated_capacity_female,rated_capacity_male,rated_capacity_total
Georgia,2016,7798957,6546036,10310371,5295521,5014850,4068101,3730856,3356054,3189982,NA,NA,NA,4563,48964,53527,4738,54237,58975
Georgia,2015,7712805,6517028,10214860,5237746,4977114,4017116,3695689,3335293,3181735,NA,NA,NA,4521,49440,53961,4670,54662,59332
Georgia,2014,7607044,6460153,10097343,5173573,4923770,3961007,3646037,3306918,3153235,NA,NA,NA,4251,49167,53418,4468,55098,59566
Georgia,2013,7504789,6410870,9992167,5113796,4878371,3898341,3606448,3273170,3137700,NA,NA,NA,4175,50408,54583,4537,56101,60638
Georgia,2012,7429713,6396154,9919945,5068718,4851227,3851053,3578660,3256039,3140115,NA,NA,NA,3953,52111,56064,4284,56900,61184
Georgia,2011,7327051,6333123,9815210,5008348,4806862,3798787,3528264,3224498,3108625,NA,NA,NA,3953,51169,55122,4284,56324,60608
Georgia,2010,7219911,6267819,9712587,4969897,4742690,3755208,3464703,3201946,3065873,NA,NA,NA,4325,49812,54137,4587,54176,58763
Georgia,2009,7246007,6312570,9829211,5000171,4829040,3740303,3505704,3189592,3122978,NA,NA,NA,4422,53809,58231,NA,NA,NA
Georgia,2008,7137004,6239554,9685744,4918070,4767674,3674362,3462642,3140753,3098801,NA,NA,NA,3548,52757,56305,NA,NA,NA
Georgia,2007,7015513,6149840,9544750,4846718,4698032,3620356,3395157,3101158,3048682,NA,NA,NA,4422,53809,58231,NA,NA,NA
Georgia,2006,6910518,6071969,9363941,4749676,4614265,3551372,3359146,3051233,3020736,NA,NA,NA,3907,52077,55984,NA,NA,NA
Georgia,2005,6468912,5720615,8811648,4484200,4327448,3342251,3126661,2906350,2814265,NA,NA,NA,2383,45159,47542,NA,NA,NA
Georgia,2004,6279787,5555067,8580307,4370848,4209459,3236126,3043661,2818080,2736987,NA,NA,NA,3505,46226,49731,NA,NA,NA
Georgia,2003,6155477,5434852,8438710,4300894,4137816,3189135,2966342,2760583,2674269,NA,NA,NA,3153,44099,47252,NA,NA,NA
Georgia,2002,6068492,5359670,8328862,4273763,4055099,3163391,2905101,2741355,2618315,NA,NA,NA,3383,44323,47706,NA,NA,NA
Georgia,2001,5900735,5203896,8158938,4174762,3984176,3075813,2824922,2661873,2542023,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2000,5778754,5047399,7951518,4087125,3864393,3031583,2747171,2599311,2448088,NA,NA,NA,2807,42349,45156,NA,NA,NA
Georgia,1999,5674893.5,4955975.8,7802968.5,4011779.3,3791189.2,2977344.2,2697549.3,2550374.9,2405600.9,NA,NA,NA,2803,41005,43808,NA,NA,NA
Georgia,1998,5571033,4864552.6,7654419,3936433.6,3717985.4,2923105.4,2647927.6,2501438.8,2363113.8,NA,NA,NA,NA,NA,39320,NA,NA,NA
Georgia,1997,5467172.5,4773129.4,7505869.5,3861087.9,3644781.6,2868866.6,2598305.9,2452502.7,2320626.7,NA,NA,NA,NA,NA,NA,NA,NA,36610
Georgia,1996,5363312,4681706.2,7357320,3785742.2,3571577.8,2814627.8,2548684.2,2403566.6,2278139.6,NA,NA,NA,NA,NA,32889,NA,NA,NA
Georgia,1995,5259451.5,4590283,7208770.5,3710396.5,3498374,2760389,2499062.5,2354630.5,2235652.5,NA,NA,35659,NA,NA,35659,NA,NA,35659
Georgia,1994,5155591,4498859.8,7060221,3635050.8,3425170.2,2706150.2,2449440.8,2305694.4,2193165.4,NA,NA,32918,NA,NA,32918,NA,NA,32918
Georgia,1993,5051730.5,4407436.6,6911671.5,3559705.1,3351966.4,2651911.4,2399819.1,2256758.3,2150678.3,NA,NA,NA,NA,NA,27791,NA,NA,NA
Georgia,1992,4947870,4316013.4,6763122,3484359.4,3278762.6,2597672.6,2350197.4,2207822.2,2108191.2,NA,NA,NA,NA,NA,25252,NA,NA,NA
Georgia,1991,4844009.5,4224590.2,6614572.5,3409013.7,3205558.8,2543433.8,2300575.7,2158886.1,2065704.1,NA,NA,NA,NA,NA,22895,NA,NA,NA
Georgia,1990,4740149,4133167,6466023,3333668,3132355,2489195,2250954,2109950,2023217,NA,NA,NA,NA,NA,22424,NA,NA,NA
Georgia,1989,4646926.1,4052734.3,6365880.7,3283165.2,3082715.5,2442333.5,2204592.6,2071005,1981729.3,NA,NA,NA,NA,NA,20421,NA,NA,NA
Georgia,1988,4553703.2,3972301.6,6265738.4,3232662.4,3033076,2395472,2158231.2,2032060,1940241.6,NA,NA,NA,NA,NA,17296,NA,NA,NA
Georgia,1987,4460480.3,3891868.9,6165596.1,3182159.6,2983436.5,2348610.5,2111869.8,1993115,1898753.9,NA,NA,NA,NA,NA,17098,NA,NA,NA
Georgia,1986,4367257.4,3811436.2,6065453.8,3131656.8,2933797,2301749,2065508.4,1954170,1857266.2,NA,NA,NA,NA,NA,16323,NA,NA,NA
Georgia,1985,4274034.5,3731003.5,5965311.5,3081154,2884157.5,2254887.5,2019147,1915225,1815778.5,NA,NA,NA,NA,NA,16021,NA,NA,NA
Georgia,1984,4180811.6,3650570.8,5865169.2,3030651.2,2834518,2208026,1972785.6,1876280,1774290.8,NA,NA,NA,NA,NA,15502,NA,NA,NA
Georgia,1983,4087588.7,3570138.1,5765026.9,2980148.4,2784878.5,2161164.5,1926424.2,1837335,1732803.1,NA,NA,NA,NA,NA,15534,NA,NA,NA
