year,state,total_releases,aggravated_or_simple_assault_total_total_releases,burglary_total_total_releases,drugs_total_total_releases,fraud_total_total_releases,motor_vehicle_theft_total_total_releases,murder_total_total_releases,negligent_manslaughter_total_total_releases,other_property_offenses_total_total_releases,other_unknown_total_total_releases,other_violent_offenses_total_total_releases,public_order_total_total_releases,rape_or_sexual_assault_total_total_releases,robbery_total_total_releases,theft_total_total_releases,aggravated_or_simple_assault_total_female_releases,aggravated_or_simple_assault_total_male_releases,burglary_total_female_releases,burglary_total_male_releases,drugs_total_female_releases,drugs_total_male_releases,fraud_total_female_releases,fraud_total_male_releases,motor_vehicle_theft_total_female_releases,motor_vehicle_theft_total_male_releases,murder_total_female_releases,murder_total_male_releases,negligent_manslaughter_total_female_releases,negligent_manslaughter_total_male_releases,other_property_offenses_total_female_releases,other_property_offenses_total_male_releases,other_unknown_total_female_releases,other_unknown_total_male_releases,other_violent_offenses_total_female_releases,other_violent_offenses_total_male_releases,public_order_total_female_releases,public_order_total_male_releases,rape_or_sexual_assault_total_female_releases,rape_or_sexual_assault_total_male_releases,robbery_total_female_releases,robbery_total_male_releases,theft_total_female_releases,theft_total_male_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,Missouri,7469,424,1516,1464,532,90,154,75,583,NA,66,587,226,597,1155,27,397,37,1479,145,1319,134,398,1,89,11,143,11,64,24,559,NA,NA,8,58,21,566,2,224,17,580,166,989,175,5,NA,244,444,9,6,1057,634,24,6,800,148,1,3,380,45,1,NA,44,83,1,NA,70,21,NA,NA,54,222,4,1,356,NA,NA,NA,NA,28,NA,NA,38,117,6,1,463,70,1,NA,155,393,3,NA,201,455,6,4,690,17,158,NA,5,NA,NA,10,234,11,433,NA,9,NA,6,26,1031,49,585,2,22,2,4,92,708,36,112,1,NA,NA,3,97,283,1,44,NA,1,NA,NA,NA,44,5,78,NA,1,NA,NA,6,64,5,16,NA,NA,NA,NA,6,48,12,210,NA,4,NA,1,12,344,NA,NA,NA,NA,NA,NA,NA,NA,6,22,NA,NA,NA,NA,2,36,6,111,NA,6,NA,1,15,448,NA,70,NA,1,NA,NA,2,153,14,379,NA,3,NA,NA,3,198,96,359,NA,6,NA,4,70,620
1992,Missouri,7858,403,1509,1686,555,86,148,79,593,NA,76,719,264,620,1120,24,379,28,1481,198,1488,147,408,2,84,13,135,5,74,24,569,NA,NA,5,71,26,693,2,262,27,593,174,946,154,8,NA,241,440,12,3,1054,750,49,4,883,147,3,6,399,43,NA,NA,43,88,1,NA,59,22,1,1,55,200,5,NA,388,NA,NA,NA,NA,34,NA,NA,42,140,1,2,576,81,1,NA,182,394,7,NA,219,435,9,4,672,14,140,NA,8,NA,NA,10,231,6,434,NA,12,NA,3,22,1032,76,674,5,44,2,2,115,768,48,99,NA,3,1,5,98,301,NA,43,NA,NA,NA,NA,2,41,6,82,NA,1,NA,NA,7,52,2,20,NA,1,NA,1,3,52,7,193,NA,5,NA,NA,17,371,NA,NA,NA,NA,NA,NA,NA,NA,2,32,NA,NA,NA,NA,3,39,6,134,NA,1,NA,2,20,556,NA,81,NA,1,NA,NA,2,180,13,381,NA,7,NA,NA,14,205,100,335,NA,9,2,2,72,600
1993,Missouri,8279,504,1410,1904,615,93,137,76,580,NA,72,653,340,611,1284,40,464,37,1373,248,1656,183,432,9,84,14,123,9,67,25,555,NA,NA,11,61,27,626,4,336,28,583,228,1056,213,8,NA,283,452,12,1,945,893,47,1,963,190,5,5,415,57,NA,1,35,73,2,1,61,20,NA,2,54,201,8,2,369,NA,NA,NA,NA,30,2,NA,40,149,1,4,499,104,3,2,231,395,4,NA,212,492,14,4,774,17,196,NA,8,NA,NA,23,260,14,438,NA,12,NA,1,23,922,107,786,2,45,1,NA,138,825,64,126,1,4,2,3,116,299,5,52,NA,NA,NA,1,4,31,5,68,NA,2,NA,1,9,52,6,14,NA,NA,NA,2,3,51,10,191,NA,8,NA,2,15,354,NA,NA,NA,NA,NA,NA,NA,NA,7,23,1,1,NA,NA,3,37,6,143,NA,1,NA,4,21,478,1,103,NA,3,NA,2,3,228,14,381,1,3,NA,NA,13,199,131,361,1,13,1,3,95,679
1994,Missouri,7705,478,1285,1725,519,87,112,55,568,NA,65,752,309,674,1076,22,456,39,1246,232,1493,164,355,7,80,10,102,8,47,33,535,NA,NA,8,57,31,721,1,308,34,640,185,891,172,7,3,296,407,16,4,858,886,62,3,774,157,1,5,356,46,NA,1,40,68,1,1,42,15,NA,1,39,183,5,2,378,NA,NA,NA,NA,32,2,NA,31,162,4,2,584,91,2,1,215,438,4,3,229,421,7,8,640,11,161,NA,7,1,2,10,286,9,398,NA,16,1,3,29,829,114,772,3,59,NA,3,115,659,48,109,NA,1,2,3,114,242,2,44,NA,NA,NA,1,5,35,6,62,NA,1,NA,1,4,38,3,12,NA,NA,1,NA,4,35,9,174,NA,5,NA,2,24,354,NA,NA,NA,NA,NA,NA,NA,NA,3,29,NA,2,NA,NA,5,26,12,150,NA,4,NA,2,19,565,1,90,NA,2,NA,1,NA,215,22,416,1,3,NA,3,11,218,104,317,3,4,3,5,75,565
1995,Missouri,6272,389,1074,1247,463,62,129,60,480,NA,59,553,287,504,965,18,371,26,1048,108,1139,123,340,2,60,12,117,13,47,19,461,NA,NA,5,54,20,533,1,286,23,481,169,796,165,5,2,217,370,9,8,687,663,33,4,547,142,5,1,315,27,1,NA,34,72,NA,1,56,19,1,1,39,178,6,NA,296,NA,NA,NA,NA,27,1,NA,31,135,4,3,411,79,5,NA,203,338,4,2,160,395,9,8,553,13,152,NA,5,NA,2,5,212,9,361,NA,9,NA,8,17,670,50,613,NA,33,1,3,57,490,49,93,1,4,NA,1,73,242,2,25,NA,1,NA,NA,NA,34,6,66,NA,NA,NA,1,6,50,5,14,NA,1,1,NA,7,32,7,171,NA,6,NA,NA,12,284,NA,NA,NA,NA,NA,NA,NA,NA,4,23,NA,1,NA,NA,1,30,7,128,NA,4,1,2,12,399,1,78,NA,5,NA,NA,NA,203,18,320,NA,4,NA,2,5,155,100,295,1,8,NA,8,68,485
1996,Missouri,5874,324,903,1257,441,55,137,70,425,NA,54,621,294,413,880,19,305,29,874,135,1122,130,311,2,53,9,128,6,64,13,412,NA,NA,4,50,32,589,4,290,17,396,143,737,131,8,1,184,316,14,6,567,672,46,5,534,148,2,10,281,30,NA,2,23,68,1,1,67,17,1,NA,52,145,7,4,269,NA,NA,NA,NA,22,1,NA,31,124,1,8,488,61,5,1,227,264,NA,2,147,339,7,4,530,7,124,NA,8,NA,1,12,172,12,304,NA,14,NA,6,17,550,60,612,2,44,1,4,72,462,54,94,1,1,4,6,71,210,1,29,NA,NA,NA,2,1,22,5,63,NA,1,NA,1,4,63,2,15,1,NA,NA,NA,3,49,6,139,NA,7,NA,4,7,262,NA,NA,NA,NA,NA,NA,NA,NA,2,20,NA,1,NA,NA,2,29,8,116,NA,1,1,7,23,465,NA,61,NA,5,NA,1,4,223,7,257,NA,NA,1,1,9,138,74,265,2,5,NA,4,67,463
1997,Missouri,6635,352,949,1561,487,64,116,66,510,NA,51,824,274,381,1000,21,331,40,909,224,1337,145,342,2,62,16,100,12,54,35,475,NA,NA,3,48,40,784,6,268,13,368,195,805,129,8,1,214,318,10,5,616,754,39,7,761,141,3,6,337,28,NA,NA,36,52,1,4,59,23,NA,NA,43,154,11,5,340,NA,NA,NA,NA,18,1,NA,32,155,7,3,659,64,3,1,206,256,7,NA,118,384,8,6,602,6,123,NA,8,NA,1,15,199,14,304,NA,10,NA,5,26,590,90,664,2,37,1,6,131,630,41,100,2,1,2,4,100,237,NA,28,NA,NA,NA,NA,2,34,5,47,1,NA,NA,4,10,49,2,21,NA,NA,NA,NA,10,33,11,143,1,10,1,4,22,318,NA,NA,NA,NA,NA,NA,NA,NA,1,17,NA,1,NA,NA,2,30,11,144,NA,7,NA,3,29,630,NA,64,NA,3,NA,1,6,200,6,250,NA,7,NA,NA,7,111,93,291,1,7,3,3,98,504
1998,Missouri,12928,622,1578,3462,948,116,151,70,1007,78,98,1890,423,709,1776,44,578,62,1516,537,2925,301,647,6,110,15,136,8,62,43,964,17,61,23,75,117,1773,6,417,31,678,304,1472,238,12,16,356,483,8,19,1068,1608,73,95,1686,258,6,24,660,53,2,NA,61,73,1,3,74,15,NA,1,54,303,12,12,680,35,1,5,37,29,1,NA,68,341,20,40,1489,109,2,7,305,447,3,11,248,643,11,30,1092,18,220,NA,12,6,10,20,336,17,466,NA,8,5,14,40,1028,185,1423,11,62,46,49,295,1391,96,162,4,2,15,9,186,474,NA,53,NA,2,NA,NA,6,55,3,70,1,NA,1,2,10,64,4,11,NA,NA,1,NA,3,51,16,287,NA,12,4,8,23,657,5,30,NA,1,2,3,10,27,7,22,NA,1,NA,NA,16,52,18,323,NA,20,12,28,87,1402,1,108,NA,2,NA,7,5,300,17,430,1,2,3,8,10,238,142,501,NA,11,14,16,148,944
1999,Missouri,13693,620,1632,3858,990,119,153,68,1103,113,138,2047,443,752,1657,54,566,69,1563,650,3208,316,674,3,116,15,138,11,57,76,1027,22,91,25,113,121,1926,4,439,44,708,303,1354,241,12,10,357,488,15,14,1115,1722,81,59,1996,254,5,33,698,58,1,1,59,98,1,1,53,14,3,1,50,341,19,13,730,35,4,5,69,45,1,6,86,360,22,25,1640,99,13,6,325,508,9,6,229,591,10,26,1030,20,221,1,11,4,6,29,328,20,468,NA,15,5,9,44,1071,230,1492,6,75,40,19,374,1622,92,162,2,3,24,9,198,500,1,57,NA,1,NA,1,2,57,11,87,NA,1,NA,1,4,49,3,11,1,2,NA,1,7,43,24,317,1,18,5,8,46,684,3,32,NA,4,4,1,15,54,7,38,1,NA,2,4,15,71,17,343,NA,22,6,19,98,1542,2,97,NA,13,1,5,1,324,29,479,1,8,3,3,11,218,152,439,2,8,17,9,132,898
2e3,Missouri,14443,754,1578,3895,1021,112,156,82,1106,771,154,2042,391,770,1611,63,691,70,1508,696,3199,335,686,1,111,8,148,10,72,57,1049,126,645,35,119,126,1916,11,380,33,737,293,1318,281,12,31,430,495,12,28,1043,1692,64,104,2035,252,7,23,739,53,4,1,54,106,2,2,46,20,2,3,57,333,14,21,738,189,14,29,539,53,4,3,94,340,31,68,1603,96,5,1,289,495,10,17,248,570,15,42,984,23,258,NA,12,1,30,39,391,18,477,NA,12,NA,28,52,991,219,1473,8,56,20,84,449,1586,101,151,4,3,4,19,226,513,1,52,NA,4,NA,1,NA,54,3,103,NA,2,NA,2,5,41,NA,20,1,1,NA,3,9,48,15,318,NA,14,NA,21,42,696,29,160,1,13,NA,29,96,443,9,44,NA,4,1,2,25,69,14,326,NA,31,3,65,109,1494,NA,96,NA,5,NA,1,11,278,17,478,NA,10,1,16,15,233,142,428,2,13,12,30,137,847
