state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Kentucky,1992,2763263.4,2331072,3718345.8,1912635.6,1805710.2,1448070,1315193.4,1185690.6,1145381.4,6068.4,3030.2,3038.2,4699.4,2368.6,2330.8,4413.6,2178.8,2234.8,16921.6,9238,7683.6,12244.2,6657.4,5586.8,11837.8,6416.4,5421.4,256411.2,134336.6,122074.6,177347,95520.2,81826.8,152498.2,80252.4,72245.8,27110.2,12619.6,14490.6,17935.8,7722.4,10213.4,17041.6,7045,9996.6,12867,6674.6,6192.4,5725,3497.2,2227.8,5328,3295.6,2032.4,3398967.4,1746736.6,1652230.8,2545312,1332304.2,1213007.8,2139952.8,1086502.4,1053450.4,0,0,0,0,0,0,212,3140,3352,0,7,7,1,3,4,332,6676,7008
Kentucky,1991,2741123.7,2308739.5,3692870.4,1898883.3,1793987.1,1436635,1304488.7,1174497.8,1134241.7,6262.7,3091.6,3171.1,4781.7,2347.3,2434.4,4521.3,2194.9,2326.4,15668.3,8549,7119.3,11132.1,6112.7,5019.4,10856.9,5961.7,4895.2,257996.6,135079.8,122916.8,177402.5,95583.1,81819.4,152062.1,79975.2,72086.9,23310.1,10856.3,12453.8,15346.9,6755.7,8591.2,14466.8,6119.5,8347.3,7057,3571.3,3485.7,3066.5,1826.1,1240.4,2859,1721.8,1137.2,3382575.7,1737735.3,1644840.4,2529394,1324010.1,1205383.9,2123973.4,1078524.7,1045448.7,0,2,2,0,0,0,194,2929,3123,NA,NA,NA,1,1,2,318,6354,6672
Kentucky,1990,2718984,2286407,3667395,1885131,1782264,1425200,1293784,1163305,1123102,6457,3153,3304,4864,2326,2538,4629,2211,2418,14415,7860,6555,10020,5568,4452,9876,5507,4369,259582,135823,123759,177458,95646,81812,151626,79698,71928,19510,9093,10417,12758,5789,6969,11892,5194,6698,1247,468,779,408,155,253,390,148,242,3366184,1728734,1637450,2513476,1315716,1197760,2107994,1070547,1037447,0,2,2,0,0,0,170,2563,2733,0,0,0,0,0,0,277,5979,6256
Kentucky,1989,2703801.6,2276204.3,3666283.5,1883931.9,1782351.6,1417014,1286787.6,1158548.5,1117655.8,6255.3,3055.7,3199.6,4681.6,2243.4,2438.2,4448.1,2129.9,2318.2,14029.5,7672,6357.5,9752,5431.2,4320.8,9576.4,5346.3,4230.1,259549.8,135866.7,123683.1,176620.2,95117.4,81502.8,150975.4,79302.2,71673.2,20321,9547.7,10773.3,13230.2,6024.1,7206.1,12240.8,5366.6,6874.2,1268.3,489.2,779.1,431.2,155.5,275.7,413,147.2,265.8,3364859.6,1727300.6,1637559,2499086.4,1308042.4,1191044,2098550.6,1066256.3,1032294.3,0,1,1,0,0,0,170,2356,2526,0,0,0,0,0,0,277,5485,5762
Kentucky,1988,2688619.2,2266001.6,3665172,1882732.8,1782439.2,1408828,1279791.2,1153792,1112209.6,6053.6,2958.4,3095.2,4499.2,2160.8,2338.4,4267.2,2048.8,2218.4,13644,7484,6160,9484,5294.4,4189.6,9276.8,5185.6,4091.2,259517.6,135910.4,123607.2,175782.4,94588.8,81193.6,150324.8,78906.4,71418.4,21132,10002.4,11129.6,13702.4,6259.2,7443.2,12589.6,5539.2,7050.4,1289.6,510.4,779.2,454.4,156,298.4,436,146.4,289.6,3363535.2,1725867.2,1637668,2484696.8,1300368.8,1184328,2089107.2,1061965.6,1027141.6,0,1,1,0,0,0,121,2058,2179,0,0,0,0,0,0,227,4712,4939
Kentucky,1987,2673436.8,2255798.9,3664060.5,1881533.7,1782526.8,1400642,1272794.8,1149035.5,1106763.4,5851.9,2861.1,2990.8,4316.8,2078.2,2238.6,4086.3,1967.7,2118.6,13258.5,7296,5962.5,9216,5157.6,4058.4,8977.2,5024.9,3952.3,259485.4,135954.1,123531.3,174944.6,94060.2,80884.4,149674.2,78510.6,71163.6,21943,10457.1,11485.9,14174.6,6494.3,7680.3,12938.4,5711.8,7226.6,1310.9,531.6,779.3,477.6,156.5,321.1,459,145.6,313.4,3362210.8,1724433.8,1637777,2470307.2,1292695.2,1177612,2079663.8,1057674.9,1021988.9,0,1,1,0,0,0,90,1702,1792,0,0,0,0,0,0,135,3543,3678
Kentucky,1986,2658254.4,2245596.2,3662949,1880334.6,1782614.4,1392456,1265798.4,1144279,1101317.2,5650.2,2763.8,2886.4,4134.4,1995.6,2138.8,3905.4,1886.6,2018.8,12873,7108,5765,8948,5020.8,3927.2,8677.6,4864.2,3813.4,259453.2,135997.8,123455.4,174106.8,93531.6,80575.2,149023.6,78114.8,70908.8,22754,10911.8,11842.2,14646.8,6729.4,7917.4,13287.2,5884.4,7402.8,1332.2,552.8,779.4,500.8,157,343.8,482,144.8,337.2,3360886.4,1723000.4,1637886,2455917.6,1285021.6,1170896,2070220.4,1053384.2,1016836.2,0,1,1,0,0,0,88,1645,1733,0,0,0,0,0,0,133,3421,3554
Kentucky,1985,2643072,2235393.5,3661837.5,1879135.5,1782702,1384270,1258802,1139522.5,1095871,5448.5,2666.5,2782,3952,1913,2039,3724.5,1805.5,1919,12487.5,6920,5567.5,8680,4884,3796,8378,4703.5,3674.5,259421,136041.5,123379.5,173269,93003,80266,148373,77719,70654,23565,11366.5,12198.5,15119,6964.5,8154.5,13636,6057,7579,1353.5,574,779.5,524,157.5,366.5,505,144,361,3359562,1721567,1637995,2441528,1277348,1164180,2060777,1049093.5,1011683.5,0,1,1,0,0,0,72,1520,1592,0,0,0,0,0,0,152,3230,3382
Kentucky,1984,2627889.6,2225190.8,3660726,1877936.4,1782789.6,1376084,1251805.6,1134766,1090424.8,5246.8,2569.2,2677.6,3769.6,1830.4,1939.2,3543.6,1724.4,1819.2,12102,6732,5370,8412,4747.2,3664.8,8078.4,4542.8,3535.6,259388.8,136085.2,123303.6,172431.2,92474.4,79956.8,147722.4,77323.2,70399.2,24376,11821.2,12554.8,15591.2,7199.6,8391.6,13984.8,6229.6,7755.2,1374.8,595.2,779.6,547.2,158,389.2,528,143.2,384.8,3358237.6,1720133.6,1638104,2427138.4,1269674.4,1157464,2051333.6,1044802.8,1006530.8,0,1,1,0,0,0,74,1523,1597,5,0,5,5,0,5,124,3093,3217
Kentucky,1983,2612707.2,2214988.1,3659614.5,1876737.3,1782877.2,1367898,1244809.2,1130009.5,1084978.6,5045.1,2471.9,2573.2,3587.2,1747.8,1839.4,3362.7,1643.3,1719.4,11716.5,6544,5172.5,8144,4610.4,3533.6,7778.8,4382.1,3396.7,259356.6,136128.9,123227.7,171593.4,91945.8,79647.6,147071.8,76927.4,70144.4,25187,12275.9,12911.1,16063.4,7434.7,8628.7,14333.6,6402.2,7931.4,1396.1,616.4,779.7,570.4,158.5,411.9,551,142.4,408.6,3356913.2,1718700.2,1638213,2412748.8,1262000.8,1150748,2041890.2,1040512.1,1001378.1,0,1,1,0,0,0,118,1368,1486,0,0,0,0,0,0,75,3190,3265
Kentucky,1982,2597524.8,2204785.4,3658503,1875538.2,1782964.8,1359712,1237812.8,1125253,1079532.4,4843.4,2374.6,2468.8,3404.8,1665.2,1739.6,3181.8,1562.2,1619.6,11331,6356,4975,7876,4473.6,3402.4,7479.2,4221.4,3257.8,259324.4,136172.6,123151.8,170755.6,91417.2,79338.4,146421.2,76531.6,69889.6,25998,12730.6,13267.4,16535.6,7669.8,8865.8,14682.4,6574.8,8107.6,1417.4,637.6,779.8,593.6,159,434.6,574,141.6,432.4,3355588.8,1717266.8,1638322,2398359.2,1254327.2,1144032,2032446.8,1036221.4,996225.4,0,0,0,0,0,0,58,1061,1119,0,0,0,0,0,0,90,2868,2958
Kentucky,1981,2582342.4,2194582.7,3657391.5,1874339.1,1783052.4,1351526,1230816.4,1120496.5,1074086.2,4641.7,2277.3,2364.4,3222.4,1582.6,1639.8,3000.9,1481.1,1519.8,10945.5,6168,4777.5,7608,4336.8,3271.2,7179.6,4060.7,3118.9,259292.2,136216.3,123075.9,169917.8,90888.6,79029.2,145770.6,76135.8,69634.8,26809,13185.3,13623.7,17007.8,7904.9,9102.9,15031.2,6747.4,8283.8,1438.7,658.8,779.9,616.8,159.5,457.3,597,140.8,456.2,3354264.4,1715833.4,1638431,2383969.6,1246653.6,1137316,2023003.4,1031930.7,991072.7,0,0,0,0,0,0,32,1139,1171,0,0,0,0,0,0,68,2928,2996
Kentucky,1980,2567160,2184380,3656280,1873140,1783140,1343340,1223820,1115740,1068640,4440,2180,2260,3040,1500,1540,2820,1400,1420,10560,5980,4580,7340,4200,3140,6880,3900,2980,259260,136260,123e3,169080,90360,78720,145120,75740,69380,27620,13640,13980,17480,8140,9340,15380,6920,8460,1460,680,780,640,160,480,620,140,480,3352940,1714400,1638540,2369580,1238980,1130600,2013560,1027640,985920,0,0,0,0,0,0,35,976,1011,1,0,1,0,0,0,83,2514,2597
Kentucky,1979,2519524,2142722,3612422,1849826,1762596,1317816,1201708,1094826,1047896,4086,2002,2084,2826,1390,1436,2618,1290,1328,9684,5492,4192,6756,3880,2876,6332,3610,2722,256694,134834,121860,166362,88774,77588,142428,74366,68062,25158,12406,12752,15852,7376,8476,13952,6278,7674,1344,622,722,606,154,452,578,136,442,3315456,1694470,1620986,2327122,1216242,1110880,1976814,1009146,967668,0,0,0,0,0,0,47,1022,1069,0,6,6,0,0,0,94,2528,2622
Kentucky,1978,2471888,2101064,3568564,1826512,1742052,1292292,1179596,1073912,1027152,3732,1824,1908,2612,1280,1332,2416,1180,1236,8808,5004,3804,6172,3560,2612,5784,3320,2464,254128,133408,120720,163644,87188,76456,139736,72992,66744,22696,11172,11524,14224,6612,7612,12524,5636,6888,1228,564,664,572,148,424,536,132,404,3277972,1674540,1603432,2284664,1193504,1091160,1940068,990652,949416,0,0,0,0,0,0,44,947,991,NA,NA,NA,0,0,0,67,2332,2399
