state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
South Carolina,2006,3286547,2768324,4321249,2218563,2102686,1712945,1573602,1406847,1361477,10707,4692,6015,9222,4058,5164,8295,3739,4556,49788,28006,21782,38395,21991,16404,34782,19709,15073,1234108,649912,584196,888553,485213,403340,783857,419536,364321,149931,65058,84873,100718,39530,61188,98324,38402,59922,53269,27369,25900,25972,12409,13563,23996,11086,12910,2823446,1443526,1379920,2223687,1149744,1073943,1819070,914375,904695,5,43,48,0,17,17,774,14717,15491,13,279,292,6,96,102,805,6861,7666
South Carolina,2005,3094471,2627450,4127391,2132509,1994882,1624157,1470314,1352612,1274838,11586,6725,4861,9311,5247,4064,8243,4759,3484,43698,23415,20283,33002,17731,15271,30291,16182,14109,1185025,638351,546674,827320,463264,364056,732941,403275,329666,136616,61012,75604,94114,38791,55323,90566,36542,54024,43975,23765,20210,20686,10936,9750,19134,10042,9092,2706491,1379241,1327250,2110038,1088188,1021850,1746275,881812,864463,2,45,47,0,14,14,736,14451,15187,8,227,235,7,99,106,761,6810,7571
South Carolina,2004,3044353,2588976,4059838,2092909,1966929,1599268,1445085,1335847,1253129,6986,4069,2917,6027,3349,2678,4911,2416,2495,44650,23908,20742,35672,19626,16046,34273,18802,15471,1170558,632948,537610,809600,452847,356753,714485,396514,317971,120681,48476,72205,85621,33447,52174,83505,32448,51057,42751,19102,23649,26029,12685,13344,24348,11004,13344,2674212,1364406,1309806,2081404,1077314,1004090,1727454,874663,852791,3,46,49,2,14,16,800,14777,15577,11,190,201,4,92,96,742,6747,7489
South Carolina,2003,2992670,2540019,4008553,2077207,1931346,1579461,1413209,1315697,1224322,8196,4261,3935,6063,3128,2935,5165,2993,2172,42656,23452,19204,34302,19468,14834,31441,17933,13508,1192535,645958,546577,825415,462975,362440,729933,403079,326854,93580,36992,56588,67337,26595,40742,63613,25134,38479,44831,24272,20559,21001,12332,8669,19354,12001,7353,2626755,1342272,1284483,2038552,1054963,983589,1690513,854557,835956,3,39,42,4,13,17,859,15085,15944,4,159,163,7,86,93,699,6761,7460
South Carolina,2002,2999792,2567073,3971899,2058953,1912946,1583580,1416212,1327760,1239313,10416,6019,4397,8380,4929,3451,8380,4929,3451,38208,21518,16690,29245,17211,12034,28271,16656,11615,1169408,633240,536168,818515,458857,359658,731028,401925,329103,104814,44348,60466,75857,30666,45191,73246,29301,43945,38492,20648,17844,21732,12522,9210,19857,11561,8296,2610561,1333180,1277381,2046063,1059395,986668,1706291,863388,842903,7,32,39,3,15,18,926,15090,16016,9,160,169,11,73,84,715,6674,7389
South Carolina,2001,2906457,2474126,3927982,2034167,1893815,1536762,1369695,1284889,1189237,8458,2666,5792,7300,2464,4836,6219,1750,4469,31338,17248,14090,25568,15465,10103,24009,14274,9735,1155877,626789,529088,792701,446550,346151,702198,390674,311524,80044,35711,44333,56648,23134,33514,53444,21577,31867,56372,28090,28282,23771,12912,10859,21450,11751,9699,2595893,1323663,1272230,2000469,1036237,964232,1666806,844863,821943,5,35,40,1,15,16,853,14439,15292,5,143,148,9,53,62,636,6382,7018
South Carolina,2000,2858798,2433016,3847726,2008095,1839631,1518275,1340523,1279258,1153758,11480,6087,5393,8869,4149,4720,8178,4149,4029,39190,17373,21817,31149,14945,16204,27311,13039,14272,1066153,568663,497490,732836,410078,322758,644781,359095,285686,96057,40911,55146,64026,23747,40279,63177,23747,39430,52393,35054,17339,16354,11268,5086,15734,11268,4466,2582453,1340007,1242446,2005564,1054088,951476,1673835,867960,805875,5,30,35,2,13,15,849,14467,15316,8,127,135,6,45,51,550,5676,6226
South Carolina,1999,2829136.2,2409552.3,3811047,1987101.3,1823945.7,1501231.5,1327904.7,1263788.4,1145763.9,11201.4,5943.6,5257.8,8628.6,4059.9,4568.7,7984.5,4043.1,3941.4,37174.8,16723.8,20451,29407.8,14265.6,15142.2,25915.2,12523.2,13392,1063128.3,567429.6,495698.7,728263.5,407251.5,321012,640531.2,355914,284617.2,89251.8,38122.2,51129.6,59557.5,22286.1,37271.4,58678.8,22229.4,36449.4,47212.2,31571.7,15640.5,14742.9,10150.5,4592.4,14181.9,10150.5,4031.4,2563078.5,1327310.4,1235768.1,1988535.9,1043217.9,945318,1662260.7,858928.2,803332.5,4,13,17,2,4,6,902,14269,15171,11,106,117,11,111,122,528,6163,6691
South Carolina,1998,2799474.4,2386088.6,3774368,1966107.6,1808260.4,1484188,1315286.4,1248318.8,1137769.8,10922.8,5800.2,5122.6,8388.2,3970.8,4417.4,7791,3937.2,3853.8,35159.6,16074.6,19085,27666.6,13586.2,14080.4,24519.4,12007.4,12512,1060103.6,566196.2,493907.4,723691,404425,319266,636281.4,352733,283548.4,82446.6,35333.4,47113.2,55089,20825.2,34263.8,54180.6,20711.8,33468.8,42031.4,28089.4,13942,13131.8,9033,4098.8,12629.8,9033,3596.8,2543704,1314613.8,1229090.2,1971507.8,1032347.8,939160,1650686.4,849896.4,800790,1,19,20,NA,NA,NA,910,14429,15339,8,94,102,8,92,100,493,6158,6651
South Carolina,1997,2769812.6,2362624.9,3737689,1945113.9,1792575.1,1467144.5,1302668.1,1232849.2,1129775.7,10644.2,5656.8,4987.4,8147.8,3881.7,4266.1,7597.5,3831.3,3766.2,33144.4,15425.4,17719,25925.4,12906.8,13018.6,23123.6,11491.6,11632,1057078.9,564962.8,492116.1,719118.5,401598.5,317520,632031.6,349552,282479.6,75641.4,32544.6,43096.8,50620.5,19364.3,31256.2,49682.4,19194.2,30488.2,36850.6,24607.1,12243.5,11520.7,7915.5,3605.2,11077.7,7915.5,3162.2,2524329.5,1301917.2,1222412.3,1954479.7,1021477.7,933002,1639112.1,840864.6,798247.5,1,17,18,NA,NA,NA,869,13893,14762,3,116,119,8,100,108,424,5858,6282
South Carolina,1996,2740150.8,2339161.2,3701010,1924120.2,1776889.8,1450101,1290049.8,1217379.6,1121781.6,10365.6,5513.4,4852.2,7907.4,3792.6,4114.8,7404,3725.4,3678.6,31129.2,14776.2,16353,24184.2,12227.4,11956.8,21727.8,10975.8,10752,1054054.2,563729.4,490324.8,714546,398772,315774,627781.8,346371,281410.8,68836.2,29755.8,39080.4,46152,17903.4,28248.6,45184.2,17676.6,27507.6,31669.8,21124.8,10545,9909.6,6798,3111.6,9525.6,6798,2727.6,2504955,1289220.6,1215734.4,1937451.6,1010607.6,926844,1627537.8,831832.8,795705,2,20,22,0,7,7,795,13464,14259,4,159,163,5,72,77,400,5681,6081
South Carolina,1995,2710489,2315697.5,3664331,1903126.5,1761204.5,1433057.5,1277431.5,1201910,1113787.5,10087,5370,4717,7667,3703.5,3963.5,7210.5,3619.5,3591,29114,14127,14987,22443,11548,10895,20332,10460,9872,1051029.5,562496,488533.5,709973.5,395945.5,314028,623532,343190,280342,62031,26967,35064,41683.5,16442.5,25241,40686,16159,24527,26489,17642.5,8846.5,8298.5,5680.5,2618,7973.5,5680.5,2293,2485580.5,1276524,1209056.5,1920423.5,999737.5,920686,1615963.5,822801,793162.5,3,17,20,0,9,9,710,12931,13641,5,65,70,4,72,76,328,5537,5865
South Carolina,1994,2680827.2,2292233.8,3627652,1882132.8,1745519.2,1416014,1264813.2,1186440.4,1105793.4,9808.4,5226.6,4581.8,7426.6,3614.4,3812.2,7017,3513.6,3503.4,27098.8,13477.8,13621,20701.8,10868.6,9833.2,18936.2,9944.2,8992,1048004.8,561262.6,486742.2,705401,393119,312282,619282.2,340009,279273.2,55225.8,24178.2,31047.6,37215,14981.6,22233.4,36187.8,14641.4,21546.4,21308.2,14160.2,7148,6687.4,4563,2124.4,6421.4,4563,1858.4,2466206,1263827.4,1202378.6,1903395.4,988867.4,914528,1604389.2,813769.2,790620,1,19,20,0,5,5,672,12502,13174,6,46,52,4,53,57,345,5398,5743
South Carolina,1993,2651165.4,2268770.1,3590973,1861139.1,1729833.9,1398970.5,1252194.9,1170970.8,1097799.3,9529.8,5083.2,4446.6,7186.2,3525.3,3660.9,6823.5,3407.7,3415.8,25083.6,12828.6,12255,18960.6,10189.2,8771.4,17540.4,9428.4,8112,1044980.1,560029.2,484950.9,700828.5,390292.5,310536,615032.4,336828,278204.4,48420.6,21389.4,27031.2,32746.5,13520.7,19225.8,31689.6,13123.8,18565.8,16127.4,10677.9,5449.5,5076.3,3445.5,1630.8,4869.3,3445.5,1423.8,2446831.5,1251130.8,1195700.7,1886367.3,977997.3,908370,1592814.9,804737.4,788077.5,0,13,13,0,6,6,739,12151,12890,3,32,35,6,53,59,360,5376,5736
South Carolina,1992,2621503.6,2245306.4,3554294,1840145.4,1714148.6,1381927,1239576.6,1155501.2,1089805.2,9251.2,4939.8,4311.4,6945.8,3436.2,3509.6,6630,3301.8,3328.2,23068.4,12179.4,10889,17219.4,9509.8,7709.6,16144.6,8912.6,7232,1041955.4,558795.8,483159.6,696256,387466,308790,610782.6,333647,277135.6,41615.4,18600.6,23014.8,28278,12059.8,16218.2,27191.4,11606.2,15585.2,10946.6,7195.6,3751,3465.2,2328,1137.2,3317.2,2328,989.2,2427457,1238434.2,1189022.8,1869339.2,967127.2,902212,1581240.6,795705.6,785535,0,10,10,0,3,3,740,11857,12597,7,38,45,8,45,53,379,5601,5980
South Carolina,1991,2591841.8,2221842.7,3517615,1819151.7,1698463.3,1364883.5,1226958.3,1140031.6,1081811.1,8972.6,4796.4,4176.2,6705.4,3347.1,3358.3,6436.5,3195.9,3240.6,21053.2,11530.2,9523,15478.2,8830.4,6647.8,14748.8,8396.8,6352,1038930.7,557562.4,481368.3,691683.5,384639.5,307044,606532.8,330466,276066.8,34810.2,15811.8,18998.4,23809.5,10598.9,13210.6,22693.2,10088.6,12604.6,5765.8,3713.3,2052.5,1854.1,1210.5,643.6,1765.1,1210.5,554.6,2408082.5,1225737.6,1182344.9,1852311.1,956257.1,896054,1569666.3,786673.8,782992.5,0,13,13,0,2,2,710,11410,12120,3,40,43,3,32,35,332,5767,6099
South Carolina,1990,2562180,2198379,3480936,1798158,1682778,1347840,1214340,1124562,1073817,8694,4653,4041,6465,3258,3207,6243,3090,3153,19038,10881,8157,13737,8151,5586,13353,7881,5472,1035906,556329,479577,687111,381813,305298,602283,327285,274998,28005,13023,14982,19341,9138,10203,18195,8571,9624,585,231,354,243,93,150,213,93,120,2388708,1213041,1175667,1835283,945387,889896,1558092,777642,780450,0,11,11,0,3,3,625,10598,11223,1,31,32,1,33,34,303,5621,5924
South Carolina,1989,2523670,2169921.1,3445460.4,1778968.2,1666492.2,1327278,1196392,1109979.8,1059941.3,8502.6,4511.7,3990.9,6262.5,3154.2,3108.3,6046.7,2995,3051.7,18352.2,10466.9,7885.3,13145.3,7781.9,5363.4,12761.7,7506.9,5254.8,1026129.4,550486.1,475643.3,677109.9,375969.7,301140.2,593694.7,322510.5,271184.2,28600.5,13390.7,15209.8,19570.9,9280.2,10290.7,18393.5,8683.9,9709.6,732.5,305.9,426.6,346.7,143.7,203,313.7,141.7,172,2363143.2,1199806.9,1163336.3,1807234.7,930948.3,876286.4,1538710.8,768141.8,770569,0,9,9,0,2,2,625,9361,9986,1,32,33,1,33,34,303,5386,5689
South Carolina,1988,2485160,2141463.2,3409984.8,1759778.4,1650206.4,1306716,1178444,1095397.6,1046065.6,8311.2,4370.4,3940.8,6060,3050.4,3009.6,5850.4,2900,2950.4,17666.4,10052.8,7613.6,12553.6,7412.8,5140.8,12170.4,7132.8,5037.6,1016352.8,544643.2,471709.6,667108.8,370126.4,296982.4,585106.4,317736,267370.4,29196,13758.4,15437.6,19800.8,9422.4,10378.4,18592,8796.8,9795.2,880,380.8,499.2,450.4,194.4,256,414.4,190.4,224,2337578.4,1186572.8,1151005.6,1779186.4,916509.6,862676.8,1519329.6,758641.6,760688,1,7,8,0,2,2,489,8131,8620,2,28,30,2,31,33,307,4918,5225
South Carolina,1987,2446650,2113005.3,3374509.2,1740588.6,1633920.6,1286154,1160496,1080815.4,1032189.9,8119.8,4229.1,3890.7,5857.5,2946.6,2910.9,5654.1,2805,2849.1,16980.6,9638.7,7341.9,11961.9,7043.7,4918.2,11579.1,6758.7,4820.4,1006576.2,538800.3,467775.9,657107.7,364283.1,292824.6,576518.1,312961.5,263556.6,29791.5,14126.1,15665.4,20030.7,9564.6,10466.1,18790.5,8909.7,9880.8,1027.5,455.7,571.8,554.1,245.1,309,515.1,239.1,276,2312013.6,1173338.7,1138674.9,1751138.1,902070.9,849067.2,1499948.4,749141.4,750807,1,7,8,0,3,3,384,7242,7626,3,32,35,3,28,31,273,4723,4996
South Carolina,1986,2408140,2084547.4,3339033.6,1721398.8,1617634.8,1265592,1142548,1066233.2,1018314.2,7928.4,4087.8,3840.6,5655,2842.8,2812.2,5457.8,2710,2747.8,16294.8,9224.6,7070.2,11370.2,6674.6,4695.6,10987.8,6384.6,4603.2,996799.6,532957.4,463842.2,647106.6,358439.8,288666.8,567929.8,308187,259742.8,30387,14493.8,15893.2,20260.6,9706.8,10553.8,18989,9022.6,9966.4,1175,530.6,644.4,657.8,295.8,362,615.8,287.8,328,2286448.8,1160104.6,1126344.2,1723089.8,887632.2,835457.6,1480567.2,739641.2,740926,0,2,2,1,4,5,362,6489,6851,1,25,26,0,16,16,238,4564,4802
South Carolina,1985,2369630,2056089.5,3303558,1702209,1601349,1245030,1124600,1051651,1004438.5,7737,3946.5,3790.5,5452.5,2739,2713.5,5261.5,2615,2646.5,15609,8810.5,6798.5,10778.5,6305.5,4473,10396.5,6010.5,4386,987023,527114.5,459908.5,637105.5,352596.5,284509,559341.5,303412.5,255929,30982.5,14861.5,16121,20490.5,9849,10641.5,19187.5,9135.5,10052,1322.5,605.5,717,761.5,346.5,415,716.5,336.5,380,2260884,1146870.5,1114013.5,1695041.5,873193.5,821848,1461186,730141,731045,0,4,4,0,3,3,294,6032,6326,1,33,34,1,17,18,206,3953,4159
South Carolina,1984,2331120,2027631.6,3268082.4,1683019.2,1585063.2,1224468,1106652,1037068.8,990562.8,7545.6,3805.2,3740.4,5250,2635.2,2614.8,5065.2,2520,2545.2,14923.2,8396.4,6526.8,10186.8,5936.4,4250.4,9805.2,5636.4,4168.8,977246.4,521271.6,455974.8,627104.4,346753.2,280351.2,550753.2,298638,252115.2,31578,15229.2,16348.8,20720.4,9991.2,10729.2,19386,9248.4,10137.6,1470,680.4,789.6,865.2,397.2,468,817.2,385.2,432,2235319.2,1133636.4,1101682.8,1666993.2,858754.8,808238.4,1441804.8,720640.8,721164,0,5,5,0,2,2,249,5627,5876,0,17,17,0,17,17,188,3770,3958
South Carolina,1983,2292610,1999173.7,3232606.8,1663829.4,1568777.4,1203906,1088704,1022486.6,976687.1,7354.2,3663.9,3690.3,5047.5,2531.4,2516.1,4868.9,2425,2443.9,14237.4,7982.3,6255.1,9595.1,5567.3,4027.8,9213.9,5262.3,3951.6,967469.8,515428.7,452041.1,617103.3,340909.9,276193.4,542164.9,293863.5,248301.4,32173.5,15596.9,16576.6,20950.3,10133.4,10816.9,19584.5,9361.3,10223.2,1617.5,755.3,862.2,968.9,447.9,521,917.9,433.9,484,2209754.4,1120402.3,1089352.1,1638944.9,844316.1,794628.8,1422423.6,711140.6,711283,0,9,9,0,2,2,247,5414,5661,NA,NA,NA,0,13,13,179,3712,3891
South Carolina,1982,2254100,1970715.8,3197131.2,1644639.6,1552491.6,1183344,1070756,1007904.4,962811.4,7162.8,3522.6,3640.2,4845,2427.6,2417.4,4672.6,2330,2342.6,13551.6,7568.2,5983.4,9003.4,5198.2,3805.2,8622.6,4888.2,3734.4,957693.2,509585.8,448107.4,607102.2,335066.6,272035.6,533576.6,289089,244487.6,32769,15964.6,16804.4,21180.2,10275.6,10904.6,19783,9474.2,10308.8,1765,830.2,934.8,1072.6,498.6,574,1018.6,482.6,536,2184189.6,1107168.2,1077021.4,1610896.6,829877.4,781019.2,1403042.4,701640.4,701402,0,8,8,0,0,0,234,5124,5358,NA,NA,NA,1,8,9,170,3592,3762
South Carolina,1981,2215590,1942257.9,3161655.6,1625449.8,1536205.8,1162782,1052808,993322.2,948935.7,6971.4,3381.3,3590.1,4642.5,2323.8,2318.7,4476.3,2235,2241.3,12865.8,7154.1,5711.7,8411.7,4829.1,3582.6,8031.3,4514.1,3517.2,947916.6,503742.9,444173.7,597101.1,329223.3,267877.8,524988.3,284314.5,240673.8,33364.5,16332.3,17032.2,21410.1,10417.8,10992.3,19981.5,9587.1,10394.4,1912.5,905.1,1007.4,1176.3,549.3,627,1119.3,531.3,588,2158624.8,1093934.1,1064690.7,1582848.3,815438.7,767409.6,1383661.2,692140.2,691521,0,8,8,0,0,0,201,4771,4972,NA,NA,NA,0,0,0,160,3398,3558
South Carolina,1980,2177080,1913800,3126180,1606260,1519920,1142220,1034860,978740,935060,6780,3240,3540,4440,2220,2220,4280,2140,2140,12180,6740,5440,7820,4460,3360,7440,4140,3300,938140,497900,440240,587100,323380,263720,516400,279540,236860,33960,16700,17260,21640,10560,11080,20180,9700,10480,2060,980,1080,1280,600,680,1220,580,640,2133060,1080700,1052360,1554800,801e3,753800,1364280,682640,681640,0,9,9,0,0,0,179,4406,4585,NA,NA,NA,0,5,5,148,3115,3263
South Carolina,1979,2121622,1867150,3072402,1578294,1494108,1112758,1008864,954826,912324,6232,2966,3266,4076,2038,2038,3932,1966,1966,11252,6226,5026,7228,4114,3114,6886,3826,3060,923176,489730,433446,570560,314102,256458,502330,271826,230504,31294,15330,15964,19966,9724,10242,18652,8950,9702,1924,922,1002,1202,580,622,1138,552,586,2098524,1063120,1035404,1518590,782200,736390,1334212,667706,666506,0,7,7,0,0,0,178,4166,4344,NA,NA,NA,0,0,0,138,3154,3292
South Carolina,1978,2066164,1820500,3018624,1550328,1468296,1083296,982868,930912,889588,5684,2692,2992,3712,1856,1856,3584,1792,1792,10324,5712,4612,6636,3768,2868,6332,3512,2820,908212,481560,426652,554020,304824,249196,488260,264112,224148,28628,13960,14668,18292,8888,9404,17124,8200,8924,1788,864,924,1124,560,564,1056,524,532,2063988,1045540,1018448,1482380,763400,718980,1304144,652772,651372,0,4,4,0,0,0,178,4028,4206,NA,NA,NA,0,0,0,132,3054,3186
