state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
New Jersey,2001,6357318,5375232,8289599,4295870,3993729,3345181,3012137,2755563,2619669,NA,NA,NA,0,0,0,0,19,19,0,0,0,0,0,0,5,39,44,0,1,1,0,1,1,5,66,71
New Jersey,2000,6091506,5119380,8206336,4209681,3996655,3208416,2883090,2631332,2488048,NA,NA,NA,0,1,1,0,20,20,0,0,0,0,1,1,1,52,53,0,0,0,0,2,2,2,92,94
New Jersey,1999,6073078.1,5102803.5,8155602.2,4186746.4,3968855.8,3198096.7,2874981.4,2620906.1,2481897.4,NA,NA,NA,0,0,0,0,14,14,0,0,0,0,1,1,3,61,64,0,0,0,0,7,7,3,89,92
New Jersey,1998,6054650.2,5086227,8104868.4,4163811.8,3941056.6,3187777.4,2866872.8,2610480.2,2475746.8,0,1,1,0,1,1,1,15,16,0,0,0,NA,NA,NA,2,34,36,NA,NA,NA,0,2,2,NA,NA,NA
New Jersey,1997,6036222.3,5069650.5,8054134.6,4140877.2,3913257.4,3177458.1,2858764.2,2600054.3,2469596.2,0,5,5,0,4,4,1,40,41,0,0,0,NA,NA,NA,4,39,43,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1996,6017794.4,5053074,8003400.8,4117942.6,3885458.2,3167138.8,2850655.6,2589628.4,2463445.6,0,0,0,0,0,0,2,72,74,0,0,0,NA,NA,NA,4,37,41,NA,NA,NA,0,0,0,NA,NA,NA
New Jersey,1995,5999366.5,5036497.5,7952667,4095008,3857659,3156819.5,2842547,2579202.5,2457295,0,1,1,0,2,2,8,58,66,0,0,0,NA,NA,NA,1,25,26,NA,NA,NA,0,6,6,NA,NA,NA
New Jersey,1994,5980938.6,5019921,7901933.2,4072073.4,3829859.8,3146500.2,2834438.4,2568776.6,2451144.4,0,2,2,0,0,0,4,62,66,0,0,0,NA,NA,NA,1,22,23,NA,NA,NA,0,4,4,NA,NA,NA
New Jersey,1993,5962510.7,5003344.5,7851199.4,4049138.8,3802060.6,3136180.9,2826329.8,2558350.7,2444993.8,0,1,1,0,0,0,5,65,70,0,0,0,NA,NA,NA,3,35,38,NA,NA,NA,0,3,3,NA,NA,NA
New Jersey,1992,5944082.8,4986768,7800465.6,4026204.2,3774261.4,3125861.6,2818221.2,2547924.8,2438843.2,0,1,1,0,0,0,3,62,65,0,0,0,NA,NA,NA,1,36,37,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1991,5925654.9,4970191.5,7749731.8,4003269.6,3746462.2,3115542.3,2810112.6,2537498.9,2432692.6,0,0,0,0,0,0,0,66,66,0,0,0,NA,NA,NA,2,27,29,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1990,5907227,4953615,7698998,3980335,3718663,3105223,2802004,2527073,2426542,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,57,57,NA,NA,NA,0,2,2,NA,NA,NA
New Jersey,1989,5852722.3,4915451.5,7666630.2,3967153.5,3699476.7,3080698.7,2772023.6,2512275.7,2403175.8,0,1,1,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,2,87,89,NA,NA,NA,0,3,3,NA,NA,NA
New Jersey,1988,5798217.6,4877288,7634262.4,3953972,3680290.4,3056174.4,2742043.2,2497478.4,2379809.6,0,1,1,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,3,69,72,NA,NA,NA,0,3,3,NA,NA,NA
New Jersey,1987,5743712.9,4839124.5,7601894.6,3940790.5,3661104.1,3031650.1,2712062.8,2482681.1,2356443.4,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,71,71,NA,NA,NA,0,0,0,NA,NA,NA
New Jersey,1986,5689208.2,4800961,7569526.8,3927609,3641917.8,3007125.8,2682082.4,2467883.8,2333077.2,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,54,54,NA,NA,NA,0,2,2,NA,NA,NA
New Jersey,1985,5634703.5,4762797.5,7537159,3914427.5,3622731.5,2982601.5,2652102,2453086.5,2309711,0,0,0,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,4,54,58,NA,NA,NA,0,2,2,NA,NA,NA
New Jersey,1984,5580198.8,4724634,7504791.2,3901246,3603545.2,2958077.2,2622121.6,2438289.2,2286344.8,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,24,24,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1983,5525694.1,4686470.5,7472423.4,3888064.5,3584358.9,2933552.9,2592141.2,2423491.9,2262978.6,0,1,1,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,1,11,12,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1982,5471189.4,4648307,7440055.6,3874883,3565172.6,2909028.6,2562160.8,2408694.6,2239612.4,0,3,3,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,4,4,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1981,5416684.7,4610143.5,7407687.8,3861701.5,3545986.3,2884504.3,2532180.4,2393897.3,2216246.2,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1980,5362180,4571980,7375320,3848520,3526800,2859980,2502200,2379100,2192880,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,0,1,1,NA,NA,NA
New Jersey,1979,5301522,4524822,7353038,3833408,3519630,2826622,2474900,2354910,2169912,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,NA,NA,0,3,3,NA,NA,NA
New Jersey,1978,5240864,4477664,7330756,3818296,3512460,2793264,2447600,2330720,2146944,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,NA,NA,NA,0,3,3,NA,NA,NA
