state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
New Hampshire,1999,892254.9,762146.3,1190894,616162.1,574731.9,468692.9,423562,390168.8,371977.5,2641,1510.6,1130.4,2262,1496,766,2246.3,1490.2,756.1,13579.6,9956.2,3623.4,11517.5,8358.1,3159.4,10225,7709.8,2515.2,5703.3,2649.1,3054.2,3525.7,1779.8,1745.9,3197.1,1772,1425.1,13218.8,4235.8,8983,10788.6,3699.2,7089.4,10760.6,3677.8,7082.8,14980,6845.9,8134.1,9150.5,4326.6,4823.9,9150.5,4326.6,4823.9,1140771.3,590964.5,549806.8,855010.6,449033.2,405977.4,726566.8,371192.4,355374.4,2,5,7,NA,NA,NA,8,115,123,3,101,104,0,0,0,103,1987,2090
New Hampshire,1998,884934.8,756371.6,1181266,609954.2,571311.8,463972.8,420962,386382.6,369989,2612,1455.2,1156.8,2229,1426,803,2197.6,1414.4,783.2,13047.2,9400.4,3646.8,10899,7781.2,3117.8,9727,7188.6,2538.4,5798.6,2663.2,3135.4,3644.4,1781.6,1862.8,3337.2,1766,1571.2,13197.6,4474.6,8723,10452.2,3686.4,6765.8,10396.2,3643.6,6752.6,13365,6115.8,7249.2,8142,3849.2,4292.8,8142,3849.2,4292.8,1133245.6,585845,547400.6,849568.2,445448.4,404119.8,722571.6,368520.8,354050.8,2,0,2,NA,NA,NA,7,108,115,4,91,95,1,2,3,106,1925,2031
New Hampshire,1997,877614.7,750596.9,1171638,603746.3,567891.7,459252.7,418362,382596.4,368000.5,2583,1399.8,1183.2,2196,1356,840,2148.9,1338.6,810.3,12514.8,8844.6,3670.2,10280.5,7204.3,3076.2,9229,6667.4,2561.6,5893.9,2677.3,3216.6,3763.1,1783.4,1979.7,3477.3,1760,1717.3,13176.4,4713.4,8463,10115.8,3673.6,6442.2,10031.8,3609.4,6422.4,11750,5385.7,6364.3,7133.5,3371.8,3761.7,7133.5,3371.8,3761.7,1125719.9,580725.5,544994.4,844125.8,441863.6,402262.2,718576.4,365849.2,352727.2,1,0,1,0,21,21,3,117,120,6,92,98,2,1,3,103,1916,2019
New Hampshire,1996,870294.6,744822.2,1162010,597538.4,564471.6,454532.6,415762,378810.2,366012,2554,1344.4,1209.6,2163,1286,877,2100.2,1262.8,837.4,11982.4,8288.8,3693.6,9662,6627.4,3034.6,8731,6146.2,2584.8,5989.2,2691.4,3297.8,3881.8,1785.2,2096.6,3617.4,1754,1863.4,13155.2,4952.2,8203,9779.4,3660.8,6118.6,9667.4,3575.2,6092.2,10135,4655.6,5479.4,6125,2894.4,3230.6,6125,2894.4,3230.6,1118194.2,575606,542588.2,838683.4,438278.8,400404.6,714581.2,363177.6,351403.6,0,1,1,0,14,14,5,110,115,5,103,108,0,1,1,100,1831,1931
New Hampshire,1995,862974.5,739047.5,1152382,591330.5,561051.5,449812.5,413162,375024,364023.5,2525,1289,1236,2130,1216,914,2051.5,1187,864.5,11450,7733,3717,9043.5,6050.5,2993,8233,5625,2608,6084.5,2705.5,3379,4000.5,1787,2213.5,3757.5,1748,2009.5,13134,5191,7943,9443,3648,5795,9303,3541,5762,8520,3925.5,4594.5,5116.5,2417,2699.5,5116.5,2417,2699.5,1110668.5,570486.5,540182,833241,434694,398547,710586,360506,350080,0,1,1,0,11,11,8,121,129,5,111,116,0,1,1,99,1773,1872
New Hampshire,1994,855654.4,733272.8,1142754,585122.6,557631.4,445092.4,410562,371237.8,362035,2496,1233.6,1262.4,2097,1146,951,2002.8,1111.2,891.6,10917.6,7177.2,3740.4,8425,5473.6,2951.4,7735,5103.8,2631.2,6179.8,2719.6,3460.2,4119.2,1788.8,2330.4,3897.6,1742,2155.6,13112.8,5429.8,7683,9106.6,3635.2,5471.4,8938.6,3506.8,5431.8,6905,3195.4,3709.6,4108,1939.6,2168.4,4108,1939.6,2168.4,1103142.8,565367,537775.8,827798.6,431109.2,396689.4,706590.8,357834.4,348756.4,0,1,1,1,7,8,4,97,101,6,146,152,0,0,0,105,1806,1911
New Hampshire,1993,848334.3,727498.1,1133126,578914.7,554211.3,440372.3,407962,367451.6,360046.5,2467,1178.2,1288.8,2064,1076,988,1954.1,1035.4,918.7,10385.2,6621.4,3763.8,7806.5,4896.7,2909.8,7237,4582.6,2654.4,6275.1,2733.7,3541.4,4237.9,1790.6,2447.3,4037.7,1736,2301.7,13091.6,5668.6,7423,8770.2,3622.4,5147.8,8574.2,3472.6,5101.6,5290,2465.3,2824.7,3099.5,1462.2,1637.3,3099.5,1462.2,1637.3,1095617.1,560247.5,535369.6,822356.2,427524.4,394831.8,702595.6,355162.8,347432.8,0,1,1,2,5,7,3,73,76,11,133,144,0,0,0,81,1610,1691
New Hampshire,1992,841014.2,721723.4,1123498,572706.8,550791.2,435652.2,405362,363665.4,358058,2438,1122.8,1315.2,2031,1006,1025,1905.4,959.6,945.8,9852.8,6065.6,3787.2,7188,4319.8,2868.2,6739,4061.4,2677.6,6370.4,2747.8,3622.6,4356.6,1792.4,2564.2,4177.8,1730,2447.8,13070.4,5907.4,7163,8433.8,3609.6,4824.2,8209.8,3438.4,4771.4,3675,1735.2,1939.8,2091,984.8,1106.2,2091,984.8,1106.2,1088091.4,555128,532963.4,816913.8,423939.6,392974.2,698600.4,352491.2,346109.2,0,5,5,1,6,7,1,78,79,6,118,124,0,0,0,77,1609,1686
New Hampshire,1991,833694.1,715948.7,1113870,566498.9,547371.1,430932.1,402762,359879.2,356069.5,2409,1067.4,1341.6,1998,936,1062,1856.7,883.8,972.9,9320.4,5509.8,3810.6,6569.5,3742.9,2826.6,6241,3540.2,2700.8,6465.7,2761.9,3703.8,4475.3,1794.2,2681.1,4317.9,1724,2593.9,13049.2,6146.2,6903,8097.4,3596.8,4500.6,7845.4,3404.2,4441.2,2060,1005.1,1054.9,1082.5,507.4,575.1,1082.5,507.4,575.1,1080565.7,550008.5,530557.2,811471.4,420354.8,391116.6,694605.2,349819.6,344785.6,0,5,5,0,5,5,1,79,80,5,98,103,0,0,0,72,1371,1443
New Hampshire,1990,826374,710174,1104242,560291,543951,426212,400162,356093,354081,2380,1012,1368,1965,866,1099,1808,808,1e3,8788,4954,3834,5951,3166,2785,5743,3019,2724,6561,2776,3785,4594,1796,2798,4458,1718,2740,13028,6385,6643,7761,3584,4177,7481,3370,4111,445,275,170,74,30,44,74,30,44,1073040,544889,528151,806029,416770,389259,690610,347148,343462,0,0,0,0,3,3,1,56,57,3,55,58,0,0,0,37,1239,1276
New Hampshire,1989,809728.6,695516.6,1085707.8,551569.9,534137.9,418172.8,391555.8,349235.7,346280.9,2266,952.8,1313.2,1846.5,803.4,1043.1,1703.2,751.2,952,8259.2,4656.6,3602.6,5585.9,2993.4,2592.5,5390.7,2855.1,2535.6,6338.9,2700.4,3638.5,4402.6,1726.4,2676.2,4260.2,1646.2,2614,12209.2,5968.5,6240.7,7292.9,3371.6,3921.3,7006.9,3157,3849.9,426.5,267.5,159,82.6,39,43.6,80.6,37,43.6,1056208,537024.1,519183.9,790518.1,409239,381279.1,677075,340789.2,336285.8,0,0,0,0,3,3,1,46,47,3,41,44,0,0,0,37,1079,1116
New Hampshire,1988,793083.2,680859.2,1067173.6,542848.8,524324.8,410133.6,382949.6,342378.4,338480.8,2152,893.6,1258.4,1728,740.8,987.2,1598.4,694.4,904,7730.4,4359.2,3371.2,5220.8,2820.8,2400,5038.4,2691.2,2347.2,6116.8,2624.8,3492,4211.2,1656.8,2554.4,4062.4,1574.4,2488,11390.4,5552,5838.4,6824.8,3159.2,3665.6,6532.8,2944,3588.8,408,260,148,91.2,48,43.2,87.2,44,43.2,1039376,529159.2,510216.8,775007.2,401708,373299.2,663540,334430.4,329109.6,0,0,0,0,1,1,2,32,34,2,32,34,0,0,0,22,962,984
New Hampshire,1987,776437.8,666201.8,1048639.4,534127.7,514511.7,402094.4,374343.4,335521.1,330680.7,2038,834.4,1203.6,1609.5,678.2,931.3,1493.6,637.6,856,7201.6,4061.8,3139.8,4855.7,2648.2,2207.5,4686.1,2527.3,2158.8,5894.7,2549.2,3345.5,4019.8,1587.2,2432.6,3864.6,1502.6,2362,10571.6,5135.5,5436.1,6356.7,2946.8,3409.9,6058.7,2731,3327.7,389.5,252.5,137,99.8,57,42.8,93.8,51,42.8,1022544,521294.3,501249.7,759496.3,394177,365319.3,650005,328071.6,321933.4,0,1,1,0,0,0,3,21,24,1,19,20,0,0,0,15,827,842
New Hampshire,1986,759792.4,651544.4,1030105.2,525406.6,504698.6,394055.2,365737.2,328663.8,322880.6,1924,775.2,1148.8,1491,615.6,875.4,1388.8,580.8,808,6672.8,3764.4,2908.4,4490.6,2475.6,2015,4333.8,2363.4,1970.4,5672.6,2473.6,3199,3828.4,1517.6,2310.8,3666.8,1430.8,2236,9752.8,4719,5033.8,5888.6,2734.4,3154.2,5584.6,2518,3066.6,371,245,126,108.4,66,42.4,100.4,58,42.4,1005712,513429.4,492282.6,743985.4,386646,357339.4,636470,321712.8,314757.2,0,0,0,0,1,1,2,21,23,1,16,17,0,0,0,20,738,758
New Hampshire,1985,743147,636887,1011571,516685.5,494885.5,386016,357131,321806.5,315080.5,1810,716,1094,1372.5,553,819.5,1284,524,760,6144,3467,2677,4125.5,2303,1822.5,3981.5,2199.5,1782,5450.5,2398,3052.5,3637,1448,2189,3469,1359,2110,8934,4302.5,4631.5,5420.5,2522,2898.5,5110.5,2305,2805.5,352.5,237.5,115,117,75,42,107,65,42,988880,505564.5,483315.5,728474.5,379115,349359.5,622935,315354,307581,0,0,0,0,0,0,3,11,14,1,6,7,0,0,0,15,654,669
New Hampshire,1984,726501.6,622229.6,993036.8,507964.4,485072.4,377976.8,348524.8,314949.2,307280.4,1696,656.8,1039.2,1254,490.4,763.6,1179.2,467.2,712,5615.2,3169.6,2445.6,3760.4,2130.4,1630,3629.2,2035.6,1593.6,5228.4,2322.4,2906,3445.6,1378.4,2067.2,3271.2,1287.2,1984,8115.2,3886,4229.2,4952.4,2309.6,2642.8,4636.4,2092,2544.4,334,230,104,125.6,84,41.6,113.6,72,41.6,972048,497699.6,474348.4,712963.6,371584,341379.6,609400,308995.2,300404.8,0,0,0,0,0,0,1,10,11,1,6,7,0,0,0,13,557,570
New Hampshire,1983,709856.2,607572.2,974502.6,499243.3,475259.3,369937.6,339918.6,308091.9,299480.3,1582,597.6,984.4,1135.5,427.8,707.7,1074.4,410.4,664,5086.4,2872.2,2214.2,3395.3,1957.8,1437.5,3276.9,1871.7,1405.2,5006.3,2246.8,2759.5,3254.2,1308.8,1945.4,3073.4,1215.4,1858,7296.4,3469.5,3826.9,4484.3,2097.2,2387.1,4162.3,1879,2283.3,315.5,222.5,93,134.2,93,41.2,120.2,79,41.2,955216,489834.7,465381.3,697452.7,364053,333399.7,595865,302636.4,293228.6,0,0,0,0,0,0,0,12,12,1,10,11,0,0,0,14,453,467
New Hampshire,1982,693210.8,592914.8,955968.4,490522.2,465446.2,361898.4,331312.4,301234.6,291680.2,1468,538.4,929.6,1017,365.2,651.8,969.6,353.6,616,4557.6,2574.8,1982.8,3030.2,1785.2,1245,2924.6,1707.8,1216.8,4784.2,2171.2,2613,3062.8,1239.2,1823.6,2875.6,1143.6,1732,6477.6,3053,3424.6,4016.2,1884.8,2131.4,3688.2,1666,2022.2,297,215,82,142.8,102,40.8,126.8,86,40.8,938384,481969.8,456414.2,681941.8,356522,325419.8,582330,296277.6,286052.4,0,1,1,0,0,0,0,7,7,1,8,9,0,0,0,10,427,437
New Hampshire,1981,676565.4,578257.4,937434.2,481801.1,455633.1,353859.2,322706.2,294377.3,283880.1,1354,479.2,874.8,898.5,302.6,595.9,864.8,296.8,568,4028.8,2277.4,1751.4,2665.1,1612.6,1052.5,2572.3,1543.9,1028.4,4562.1,2095.6,2466.5,2871.4,1169.6,1701.8,2677.8,1071.8,1606,5658.8,2636.5,3022.3,3548.1,1672.4,1875.7,3214.1,1453,1761.1,278.5,207.5,71,151.4,111,40.4,133.4,93,40.4,921552,474104.9,447447.1,666430.9,348991,317439.9,568795,289918.8,278876.2,0,3,3,0,0,0,0,5,5,0,4,4,0,0,0,7,383,390
New Hampshire,1980,659920,563600,918900,473080,445820,345820,314100,287520,276080,1240,420,820,780,240,540,760,240,520,3500,1980,1520,2300,1440,860,2220,1380,840,4340,2020,2320,2680,1100,1580,2480,1e3,1480,4840,2220,2620,3080,1460,1620,2740,1240,1500,260,200,60,160,120,40,140,100,40,904720,466240,438480,650920,341460,309460,555260,283560,271700,0,3,3,0,6,6,0,7,7,0,1,1,0,0,0,5,305,310
New Hampshire,1979,641988,547930,900650,463482,437168,336408,305580,279618,268312,1156,398,758,732,226,506,714,226,488,3330,1872,1458,2150,1346,804,2078,1292,786,4176,1938,2238,2532,1040,1492,2342,950,1392,4456,2058,2398,2832,1344,1488,2526,1146,1380,234,180,54,144,108,36,126,90,36,887298,457036,430262,633598,332344,301254,540144,275914,264230,0,1,1,0,0,0,0,6,6,0,2,2,0,0,0,5,304,309
New Hampshire,1978,624056,532260,882400,453884,428516,326996,297060,271716,260544,1072,376,696,684,212,472,668,212,456,3160,1764,1396,2e3,1252,748,1936,1204,732,4012,1856,2156,2384,980,1404,2204,900,1304,4072,1896,2176,2584,1228,1356,2312,1052,1260,208,160,48,128,96,32,112,80,32,869876,447832,422044,616276,323228,293048,525028,268268,256760,0,1,1,0,0,0,0,6,6,0,0,0,0,0,0,6,270,276
