state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Oklahoma,2003,2519290,2120092,3396794,1737919,1658875,1315134,1204156,1087133,1032959,0,0,0,469,2342,2811,354,1556,1910,5,37,42,NA,NA,NA,20,116,136,0,0,0,0,0,0,1213,6993,8206,0,0,0,72,224,296,285,2630,2915
Oklahoma,2002,2511143,2106111,3379515,1737877,1641638,1307960,1203183,1072390,1033721,44,84,128,425,2667,3092,422,1405,1827,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1305,7203,8508,0,0,0,95,434,529,318,2538,2856
Oklahoma,2001,2476237,2068748,3347660,1711024,1636636,1287589,1188648,1050754,1017994,31,64,95,387,2028,2415,543,1771,2314,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1307,7059,8366,0,0,0,96,481,577,244,2638,2882
Oklahoma,2000,2455010,2059902,3330738,1722543,1608195,1307876,1147134,1070827,989075,8,66,74,362,1978,2340,214,647,861,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,957,5751,6708,0,0,0,53,260,313,315,2738,3053
Oklahoma,1999,2439428.3,2044606.2,3311376.1,1711113.9,1600262.2,1297333.8,1142094.5,1060313.7,984292.5,5,48,53,492,2125,2617,147,463,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,5190,6193,0,0,0,0,0,0,355,2475,2830
Oklahoma,1998,2423846.6,2029310.4,3292014.2,1699684.8,1592329.4,1286791.6,1137055,1049800.4,979510,NA,NA,NA,447,2085,2532,80,237,317,NA,NA,NA,40,215,255,86,573,659,0,0,0,0,0,0,1099,5848,6947,0,0,0,0,0,0,423,2603,3026
Oklahoma,1997,2408264.9,2014014.6,3272652.3,1688255.7,1584396.6,1276249.4,1132015.5,1039287.1,974727.5,NA,NA,NA,495,2430,2925,91,351,442,NA,NA,NA,33,238,271,127,722,849,0,0,0,0,0,0,1e3,5655,6655,0,0,0,0,0,0,230,1690,1920
Oklahoma,1996,2392683.2,1998718.8,3253290.4,1676826.6,1576463.8,1265707.2,1126976,1028773.8,969945,NA,NA,NA,334,1717,2051,107,358,465,NA,NA,NA,16,152,168,90,471,561,0,0,0,0,0,0,912,5079,5991,0,0,0,0,0,0,286,1956,2242
Oklahoma,1995,2377101.5,1983423,3233928.5,1665397.5,1568531,1255165,1121936.5,1018260.5,965162.5,NA,NA,NA,267,1544,1811,148,513,661,NA,NA,NA,31,172,203,87,594,681,0,0,0,0,0,0,867,5339,6206,0,0,0,3,23,26,234,1992,2226
Oklahoma,1994,2361519.8,1968127.2,3214566.6,1653968.4,1560598.2,1244622.8,1116897,1007747.2,960380,NA,NA,NA,254,1565,1819,205,774,979,NA,NA,NA,28,141,169,56,367,423,0,2,2,0,0,0,929,6016,6945,2,8,10,0,0,0,290,2678,2968
Oklahoma,1993,2345938.1,1952831.4,3195204.7,1642539.3,1552665.4,1234080.6,1111857.5,997233.9,955597.5,NA,NA,NA,237,1562,1799,143,606,749,NA,NA,NA,23,138,161,58,328,386,0,0,0,NA,NA,NA,666,4795,5461,0,0,0,4,16,20,140,1676,1816
Oklahoma,1992,2330356.4,1937535.6,3175842.8,1631110.2,1544732.6,1223538.4,1106818,986720.6,950815,NA,NA,NA,178,1443,1621,177,774,951,NA,NA,NA,49,256,305,47,396,443,0,4,4,NA,NA,NA,705,5042,5747,0,4,4,0,3,3,208,1760,1968
Oklahoma,1991,2314774.7,1922239.8,3156480.9,1619681.1,1536799.8,1212996.2,1101778.5,976207.3,946032.5,NA,NA,NA,141,1241,1382,274,1451,1725,NA,NA,NA,19,156,175,18,169,187,0,0,0,NA,NA,NA,620,4568,5188,1,4,5,2,8,10,140,1182,1322
Oklahoma,1990,2299193,1906944,3137119,1608252,1528867,1202454,1096739,965694,941250,NA,NA,NA,95,792,887,265,1725,1990,NA,NA,NA,56,327,383,16,137,153,0,1,1,NA,NA,NA,635,5120,5755,0,3,3,47,225,272,122,1497,1619
Oklahoma,1989,2285801.7,1897837.6,3126003.1,1602352.8,1523650.3,1195350.6,1090451.1,961318.6,936519,NA,NA,NA,54,492,546,163,1032,1195,NA,NA,NA,135,778,913,60,570,630,0,0,0,NA,NA,NA,641,5196,5837,1,0,1,85,532,617,93,1339,1432
Oklahoma,1988,2272410.4,1888731.2,3114887.2,1596453.6,1518433.6,1188247.2,1084163.2,956943.2,931788,NA,NA,NA,30,409,439,64,426,490,NA,NA,NA,42,262,304,87,826,913,0,2,2,NA,NA,NA,486,4735,5221,0,9,9,145,1091,1236,74,1378,1452
Oklahoma,1987,2259019.1,1879624.8,3103771.3,1590554.4,1513216.9,1181143.8,1077875.3,952567.8,927057,NA,NA,NA,64,1043,1107,52,486,538,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,430,5208,5638,0,15,15,86,663,749,200,2603,2803
Oklahoma,1986,2245627.8,1870518.4,3092655.4,1584655.2,1508000.2,1174040.4,1071587.4,948192.4,922326,NA,NA,NA,51,662,713,40,520,560,NA,NA,NA,0,0,0,41,391,432,0,3,3,NA,NA,NA,272,3544,3816,0,14,14,23,297,320,78,1147,1225
Oklahoma,1985,2232236.5,1861412,3081539.5,1578756,1502783.5,1166937,1065299.5,943817,917595,NA,NA,NA,28,407,435,31,458,489,NA,NA,NA,0,0,0,28,401,429,0,2,2,NA,NA,NA,243,3653,3896,0,19,19,25,360,385,110,1605,1715
Oklahoma,1984,2218845.2,1852305.6,3070423.6,1572856.8,1497566.8,1159833.6,1059011.6,939441.6,912864,NA,NA,NA,30,670,700,44,544,588,NA,NA,NA,0,0,0,39,449,488,0,1,1,NA,NA,NA,314,3637,3951,0,7,7,20,207,227,162,1431,1593
Oklahoma,1983,2205453.9,1843199.2,3059307.7,1566957.6,1492350.1,1152730.2,1052723.7,935066.2,908133,NA,NA,NA,32,638,670,67,657,724,NA,NA,NA,0,0,0,0,1,1,0,4,4,NA,NA,NA,303,3282,3585,1,4,5,33,353,386,144,1112,1256
Oklahoma,1982,2192062.6,1834092.8,3048191.8,1561058.4,1487133.4,1145626.8,1046435.8,930690.8,903402,NA,NA,NA,19,423,442,60,702,762,NA,NA,NA,0,0,0,0,0,0,0,6,6,0,0,0,183,2591,2774,0,0,0,11,230,241,63,859,922
Oklahoma,1981,2178671.3,1824986.4,3037075.9,1555159.2,1481916.7,1138523.4,1040147.9,926315.4,898671,NA,NA,NA,0,0,0,94,919,1013,NA,NA,NA,0,0,0,0,0,0,1,6,7,0,0,0,201,2199,2400,0,0,0,18,355,373,63,690,753
Oklahoma,1980,2165280,1815880,3025960,1549260,1476700,1131420,1033860,921940,893940,NA,NA,NA,0,0,0,103,903,1006,NA,NA,NA,0,0,0,0,0,0,0,4,4,0,0,0,186,2156,2342,0,0,0,10,165,175,54,887,941
Oklahoma,1979,2120052,1777322,2978784,1525314,1453470,1108288,1011764,903446,873876,NA,NA,NA,0,0,0,56,1173,1229,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,176,2610,2786,0,0,0,0,0,0,78,1302,1380
Oklahoma,1978,2074824,1738764,2931608,1501368,1430240,1085156,989668,884952,853812,8,28,36,0,0,0,35,802,837,17,94,111,0,0,0,0,0,0,0,0,0,0,0,0,110,2078,2188,0,0,0,0,0,0,49,1104,1153
