state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Maryland,2006,4253201,3651864,5615727,2900643,2715084,2234705,2018496,1882176,1769688,NA,162,NA,NA,NA,NA,0,0,121,121,121,0,0,0,121,1081,21743,22824,NA,NA,NA,1081,21864,22945
Maryland,2005,4064639,3498789,5453441,2820544,2632897,2142612,1922027,1815111,1683678,0,142,142,NA,NA,NA,0,0,129,129,129,0,0,0,129,1097,21511,22608,0,0,0,1097,21640,22737
Maryland,2004,4036800,3474970,5424648,2805891,2618757,2138682,1898118,1809034,1665936,0,135,135,NA,NA,NA,0,0,127,127,127,0,0,0,127,1180,21978,23158,0,0,0,1180,22105,23285
Maryland,2003,4006514,3451110,5380487,2797390,2583097,2118017,1888497,1793580,1657530,0,234,234,NA,NA,NA,0,0,122,122,122,0,0,0,122,1248,22421,23669,0,0,0,1248,22543,23791
Maryland,2002,3950234,3402432,5329992,2759027,2570965,2091828,1858406,1773481,1628951,0,168,168,NA,NA,NA,0,0,127,127,127,0,0,0,127,1264,22771,24035,NA,NA,NA,1264,22898,24162
Maryland,2001,3845370,3306163,5247157,2720491,2526666,2041140,1804230,1723282,1582881,NA,140,NA,NA,NA,NA,0,0,128,128,128,0,0,0,128,1207,22417,23624,NA,NA,NA,1207,22545,23752
Maryland,2000,3792153,3259443,5120923,2684195,2436728,2051425,1740728,1725905,1533538,NA,118,NA,NA,NA,NA,0,0,127,127,127,0,0,0,127,1219,22192,23411,NA,NA,NA,1219,22319,23538
Maryland,1999,3774410.3,3247239,5086910.3,2661619.6,2425290.7,2035421.4,1738988.9,1713614.9,1533624.1,0,141,141,0,0,0,0,0,131,131,131,0,0,0,131,1113,21851,22964,0,0,0,1113,21982,23095
Maryland,1998,3756667.6,3235035,5052897.6,2639044.2,2413853.4,2019417.8,1737249.8,1701324.8,1533710.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,21432,22572
Maryland,1997,3738924.9,3222831,5018884.9,2616468.8,2402416.1,2003414.2,1735510.7,1689034.7,1533796.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108,21124,22232
Maryland,1996,3721182.2,3210627,4984872.2,2593893.4,2390978.8,1987410.6,1733771.6,1676744.6,1533882.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055,20995,22050
Maryland,1995,3703439.5,3198423,4950859.5,2571318,2379541.5,1971407,1732032.5,1664454.5,1533968.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079,20374,21453
Maryland,1994,3685696.8,3186219,4916846.8,2548742.6,2368104.2,1955403.4,1730293.4,1652164.4,1534054.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039,19959,20998
Maryland,1993,3667954.1,3174015,4882834.1,2526167.2,2356666.9,1939399.8,1728554.3,1639874.3,1534140.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976,19288,20264
Maryland,1992,3650211.4,3161811,4848821.4,2503591.8,2345229.6,1923396.2,1726815.2,1627584.2,1534226.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,19023,19977
Maryland,1991,3632468.7,3149607,4814808.7,2481016.4,2333792.3,1907392.6,1725076.1,1615294.1,1534312.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931,18360,19291
Maryland,1990,3614726,3137403,4780796,2458441,2322355,1891389,1723337,1603004,1534399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,16971,17848
Maryland,1989,3557175.4,3090990.7,4724354.4,2430210.9,2294143.5,1862082.1,1695093.3,1580199.6,1510791.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,15786,16514
Maryland,1988,3499624.8,3044578.4,4667912.8,2401980.8,2265932,1832775.2,1666849.6,1557395.2,1487183.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,13760,14276
Maryland,1987,3442074.2,2998166.1,4611471.2,2373750.7,2237720.5,1803468.3,1638605.9,1534590.8,1463575.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,13010,13467
Maryland,1986,3384523.6,2951753.8,4555029.6,2345520.6,2209509,1774161.4,1610362.2,1511786.4,1439967.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444,12882,13326
Maryland,1985,3326973,2905341.5,4498588,2317290.5,2181297.5,1744854.5,1582118.5,1488982,1416359.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,12594,13005
Maryland,1984,3269422.4,2858929.2,4442146.4,2289060.4,2153086,1715547.6,1553874.8,1466177.6,1392751.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,12683,13124
Maryland,1983,3211871.8,2812516.9,4385704.8,2260830.3,2124874.5,1686240.7,1525631.1,1443373.2,1369143.7,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,12208,12617
Maryland,1982,3154321.2,2766104.6,4329263.2,2232600.2,2096663,1656933.8,1497387.4,1420568.8,1345535.8,NA,NA,NA,0,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,366,11251,11617
Maryland,1981,3096770.6,2719692.3,4272821.6,2204370.1,2068451.5,1627626.9,1469143.7,1397764.4,1321927.9,NA,NA,NA,0,71,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,304,9031,9335
Maryland,1980,3039220,2673280,4216380,2176140,2040240,1598320,1440900,1374960,1298320,NA,NA,NA,0,277,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,229,7502,7731
Maryland,1979,2989148,2631612,4186272,2160866,2025406,1572038,1417110,1354044,1277568,NA,NA,NA,1,391,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,222,7638,7860
Maryland,1978,2939076,2589944,4156164,2145592,2010572,1545756,1393320,1333128,1256816,NA,NA,NA,0,394,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,244,7722,7966
