state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Montana,1999,643522,536649.5,871287,437055.2,434231.8,329361.8,314160.2,268915.5,267734,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5
Montana,1998,635704,529684,862957,433545.4,429411.6,325614.6,310089.4,265546,264138,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,5,5,NA,NA,NA,0,1,1,NA,NA,NA
Montana,1997,627886,522718.5,854627,430035.6,424591.4,321867.4,306018.6,262176.5,260542,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1996,620068,515753,846297,426525.8,419771.2,318120.2,301947.8,258807,256946,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1995,612250,508787.5,837967,423016,414951,314373,297877,255437.5,253350,0,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,9,9,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1994,604432,501822,829637,419506.2,410130.8,310625.8,293806.2,252068,249754,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1993,596614,494856.5,821307,415996.4,405310.6,306878.6,289735.4,248698.5,246158,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1992,588796,487891,812977,412486.6,400490.4,303131.4,285664.6,245329,242562,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1991,580978,480925.5,804647,408976.8,395670.2,299384.2,281593.8,241959.5,238966,0,5,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,1,1,NA,NA,NA
Montana,1990,573160,473960,796317,405467,390850,295637,277523,238590,235370,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,4,4,NA,NA,NA
Montana,1989,571412,474278,795881.3,404800.3,391081,294423.3,276988.7,238611,235667,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,0,1,1,NA,NA,NA
Montana,1988,569664,474596,795445.6,404133.6,391312,293209.6,276454.4,238632,235964,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1987,567916,474914,795009.9,403466.9,391543,291995.9,275920.1,238653,236261,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA
Montana,1986,566168,475232,794574.2,402800.2,391774,290782.2,275385.8,238674,236558,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,4,4,NA,NA,NA,0,2,2,NA,NA,NA
Montana,1985,564420,475550,794138.5,402133.5,392005,289568.5,274851.5,238695,236855,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,2,2,NA,NA,NA
Montana,1984,562672,475868,793702.8,401466.8,392236,288354.8,274317.2,238716,237152,0,0,0,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA
Montana,1983,560924,476186,793267.1,400800.1,392467,287141.1,273782.9,238737,237449,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1982,559176,476504,792831.4,400133.4,392698,285927.4,273248.6,238758,237746,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1981,557428,476822,792395.7,399466.7,392929,284713.7,272714.3,238779,238043,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1980,555680,477140,791960,398800,393160,283500,272180,238800,238340,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1979,544022,466716,782004,393280,388724,277280,266742,233500,233216,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Montana,1978,532364,456292,772048,387760,384288,271060,261304,228200,228092,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA
