state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Utah,1989,1076922.4,941500.3,1696013.2,851657.1,844356.1,551904.2,525018.2,474301.5,467198.8,NA,NA,NA,10,82,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,109,2285,2394
Utah,1988,1059388.8,927813.6,1670198.4,839275.2,830923.2,543070.4,516318.4,467528,460285.6,NA,NA,NA,0,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1872,1961
Utah,1987,1041855.2,914126.9,1644383.6,826893.3,817490.3,534236.6,507618.6,460754.5,453372.4,NA,NA,NA,4,102,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1778,1853
Utah,1986,1024321.6,900440.2,1618568.8,814511.4,804057.4,525402.8,498918.8,453981,446459.2,NA,NA,NA,4,80,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,1704,1776
Utah,1985,1006788,886753.5,1592754,802129.5,790624.5,516569,490219,447207.5,439546,NA,NA,NA,0,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,1570,1633
Utah,1984,989254.4,873066.8,1566939.2,789747.6,777191.6,507735.2,481519.2,440434,432632.8,NA,NA,NA,0,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1456,1504
Utah,1983,971720.8,859380.1,1541124.4,777365.7,763758.7,498901.4,472819.4,433660.5,425719.6,NA,NA,NA,0,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1223,1274
Utah,1982,954187.2,845693.4,1515309.6,764983.8,750325.8,490067.6,464119.6,426887,418806.4,NA,NA,NA,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,47,1169,1216
Utah,1981,936653.6,832006.7,1489494.8,752601.9,736892.9,481233.8,455419.8,420113.5,411893.2,NA,NA,NA,0,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,41,1099,1140
Utah,1980,919120,818320,1463680,740220,723460,472400,446720,413340,404980,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,27,905,932
Utah,1979,890608,792408,1422772,719388,703384,458250,432358,400806,391602,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,34,926,960
Utah,1978,862096,766496,1381864,698556,683308,444100,417996,388272,378224,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36,875,911
