state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Alaska,2001,424576,394247,615531,300465,315066,208455,216121,193241,201006,NA,NA,NA,NA,NA,NA,66,66,693,759,1471,0,778,778,1537,293,2741,3034,167,1465,1632,359,4212,4571
Alaska,2000,406721,373955,609687,296257,313430,196913,209808,180006,193949,NA,NA,NA,NA,NA,NA,44,44,546,590,1339,0,793,793,1383,240,2550,2790,159,1484,1643,284,3889,4173
Alaska,1999,403894.6,372421.2,603787.9,292809.6,310978.3,195021.8,208872.8,178647,193774.2,0,0,0,0,0,0,55,55,466,521,1332,0,866,866,1387,233,2329,2562,110,1023,1133,288,3661,3949
Alaska,1998,401068.2,370887.4,597888.8,289362.2,308526.6,193130.6,207937.6,177288,193599.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,908,1003,302,3795,4097
Alaska,1997,398241.8,369353.6,591989.7,285914.8,306074.9,191239.4,207002.4,175929,193424.6,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,963,1066,304,3861,4165
Alaska,1996,395415.4,367819.8,586090.6,282467.4,303623.2,189348.2,206067.2,174570,193249.8,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,864,953,270,3446,3716
Alaska,1995,392589,366286,580191.5,279020,301171.5,187457,205132,173211,193075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,893,986,243,3279,3522
Alaska,1994,389762.6,364752.2,574292.4,275572.6,298719.8,185565.8,204196.8,171852,192900.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,806,896,218,3074,3292
Alaska,1993,386936.2,363218.4,568393.3,272125.2,296268.1,183674.6,203261.6,170493,192725.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,2581,2703
Alaska,1992,384109.8,361684.6,562494.2,268677.8,293816.4,181783.4,202326.4,169134,192550.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,624,670,149,2716,2865
Alaska,1991,381283.4,360150.8,556595.1,265230.4,291364.7,179892.2,201391.2,167775,192375.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,635,691,132,2574,2706
Alaska,1990,378457,358617,550696,261783,288913,178001,200456,166416,192201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,530,564,128,2494,2622
Alaska,1989,367833.3,348949.3,536224.4,254824.7,281399.7,172918.9,194914.4,161988.4,186960.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,587,642,161,2583,2744
Alaska,1988,357209.6,339281.6,521752.8,247866.4,273886.4,167836.8,189372.8,157560.8,181720.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,509,549,123,2465,2588
Alaska,1987,346585.9,329613.9,507281.2,240908.1,266373.1,162754.7,183831.2,153133.2,176480.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,542,565,120,2408,2528
Alaska,1986,335962.2,319946.2,492809.6,233949.8,258859.8,157672.6,178289.6,148705.6,171240.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,557,593,116,2344,2460
Alaska,1985,325338.5,310278.5,478338,226991.5,251346.5,152590.5,172748,144278,166000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,536,583,122,2207,2329
Alaska,1984,314714.8,300610.8,463866.4,220033.2,243833.2,147508.4,167206.4,139850.4,160760.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,448,474,79,1888,1967
Alaska,1983,304091.1,290943.1,449394.8,213074.9,236319.9,142426.3,161664.8,135422.8,155520.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,384,407,74,1557,1631
Alaska,1982,293467.4,281275.4,434923.2,206116.6,228806.6,137344.2,156123.2,130995.2,150280.2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,309,320,46,1276,1322
Alaska,1981,282843.7,271607.7,420451.6,199158.3,221293.3,132262.1,150581.6,126567.6,145040.1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,223,235,47,977,1024
Alaska,1980,272220,261940,405980,192200,213780,127180,145040,122140,139800,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,195,204,21,801,822
Alaska,1979,262608,252706,395442,187010,208432,122192,140416,117346,135360,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,155,163,31,729,760
Alaska,1978,252996,243472,384904,181820,203084,117204,135792,112552,130920,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,153,159,34,678,712
