state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Kansas,2016,2192989,1788076,2907289,1459261,1448028,1112388,1080601,887741,900335,843,8810,0,0,0,843,8810,9653,0,0,0,843,8810,9653
Kansas,2015,2193124,1797342,2911641,1460937,1450704,1109029,1084095,886522,910820,824,8709,0,0,0,824,8709,9533,0,0,0,824,8709,9533
Kansas,2014,2180036,1795731,2904021,1464257,1439764,1109697,1070339,892494,903237,779,8760,0,0,0,779,8760,9539,0,0,0,779,8760,9539
Kansas,2013,2175437,1795636,2893957,1453067,1440890,1103324,1072113,887273,908363,729,8881,4,91,95,725,8790,9515,19,35,54,725,8790,9515
Kansas,2012,2166839,1805333,2885905,1448084,1437821,1098552,1068287,895183,910150,721,8784,5,78,83,716,8706,9422,0,5,5,716,8706,9422
Kansas,2011,2149637,1791252,2871238,1446165,1425073,1092579,1057058,887721,903531,675,8655,3,71,74,672,8584,9256,0,0,0,672,8584,9256
Kansas,2010,2133830,1777892,2859169,1445844,1413325,1089127,1044703,884090,893802,633,8422,0,0,0,633,8422,9055,0,0,0,633,8422,9055
Kansas,2009,2117954,1775254,2818747,1423616,1395131,1077871,1040083,879960,895294,574,8070,0,0,0,574,8070,8644,NA,NA,NA,574,8070,8644
Kansas,2008,2110849,1764747,2802134,1412794,1389340,1073023,1037826,871923,892824,587,7969,0,0,0,587,7969,8556,NA,NA,NA,587,7969,8556
Kansas,2007,2075908,1739587,2775997,1402897,1373100,1060316,1015592,862308,877279,646,8075,0,0,0,646,8075,8721,NA,NA,NA,646,8075,8721
Kansas,2006,2073023,1737404,2764075,1393515,1370560,1050940,1022083,855133,882271,653,8180,0,0,0,653,8180,8833,NA,NA,NA,653,8180,8833
Kansas,2005,1992340,1683311,2669699,1357557,1312142,1024277,968063,850254,833057,696,8394,0,0,0,696,8394,9090,0,0,0,696,8394,9090
Kansas,2004,1970151,1657921,2653454,1342077,1311377,1008894,961257,831192,826729,643,8348,0,0,0,643,8348,8991,0,0,0,643,8348,8991
Kansas,2003,1956836,1648442,2641747,1338202,1303545,1006251,950585,827752,820690,660,8508,0,0,0,660,8508,9168,0,0,0,660,8508,9168
Kansas,2002,1940300,1624106,2634122,1342330,1291792,1000558,939742,817835,806271,561,8406,0,0,0,561,8406,8967,NA,NA,NA,561,8406,8967
Kansas,2001,1955260,1643253,2612636,1327608,1285028,1008656,946604,827123,816130,500,8074,0,98,98,500,7976,8476,NA,NA,NA,500,8074,8574
Kansas,2000,1898076,1570341,2615759,1314627,1301132,975855,922221,784520,785821,509,7843,0,0,0,509,7843,8352,NA,NA,NA,509,7843,8352
Kansas,1999,1889539.2,1562631.4,2601317.3,1308679.5,1292637.8,971867,917672.2,780264.3,782367.1,573,7996,0,0,0,573,7996,8569,0,0,0,573,7996,8569
Kansas,1998,1881002.4,1554921.8,2586875.6,1302732,1284143.6,967879,913123.4,776008.6,778913.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,7655,8180
Kansas,1997,1872465.6,1547212.2,2572433.9,1296784.5,1275649.4,963891,908574.6,771752.9,775459.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,7435,7914
Kansas,1996,1863928.8,1539502.6,2557992.2,1290837,1267155.2,959903,904025.8,767497.2,772005.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,7277,7755
Kansas,1995,1855392,1531793,2543550.5,1284889.5,1258661,955915,899477,763241.5,768551.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,6601,7055
Kansas,1994,1846855.2,1524083.4,2529108.8,1278942,1250166.8,951927,894928.2,758985.8,765097.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,6020,6369
Kansas,1993,1838318.4,1516373.8,2514667.1,1272994.5,1241672.6,947939,890379.4,754730.1,761643.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,5456,5732
Kansas,1992,1829781.6,1508664.2,2500225.4,1267047,1233178.4,943951,885830.6,750474.4,758189.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,321,5712,6033
Kansas,1991,1821244.8,1500954.6,2485783.7,1261099.5,1224684.2,939963,881281.8,746218.7,754735.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,294,5617,5911
Kansas,1990,1812708,1493245,2471342,1255152,1216190,935975,876733,741963,751282,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,286,5504,5790
Kansas,1989,1802761.2,1486628.5,2460689.8,1250408.8,1210281,931403.5,871357.7,739616.7,747011.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,249,5379,5628
Kansas,1988,1792814.4,1480012,2450037.6,1245665.6,1204372,926832,865982.4,737270.4,742741.6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,272,5660,5932
Kansas,1987,1782867.6,1473395.5,2439385.4,1240922.4,1198463,922260.5,860607.1,734924.1,738471.4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,275,5600,5875
Kansas,1986,1772920.8,1466779,2428733.2,1236179.2,1192554,917689,855231.8,732577.8,734201.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,252,5048,5300
Kansas,1985,1762974,1460162.5,2418081,1231436,1186645,913117.5,849856.5,730231.5,729931,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,252,4321,4573
Kansas,1984,1753027.2,1453546,2407428.8,1226692.8,1180736,908546,844481.2,727885.2,725660.8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,214,3920,4134
Kansas,1983,1743080.4,1446929.5,2396776.6,1221949.6,1174827,903974.5,839105.9,725538.9,721390.6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,199,3424,3623
Kansas,1982,1733133.6,1440313,2386124.4,1217206.4,1168918,899403,833730.6,723192.6,717120.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,3024
Kansas,1981,1723186.8,1433696.5,2375472.2,1212463.2,1163009,894831.5,828355.3,720846.3,712850.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,2815
Kansas,1980,1713240,1427080,2364820,1207720,1157100,890260,822980,718500,708580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2454
Kansas,1979,1691056,1408192,2352768,1201918,1150850,879304,811752,709910,698282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,2182
Kansas,1978,1668872,1389304,2340716,1196116,1144600,868348,800524,701320,687984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2288
