state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Hawaii,2016,1121758,896686,1428557,709046,719511,561907,559851,436865,459821,0,0,0,2,10,12,92,487,579,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,216,1450,1666,0,0,0,0,0,0,44,321,365
Hawaii,2015,1119532,900769,1431603,709902,721701,554442,565090,433594,467175,0,0,0,2,17,19,106,456,562,0,0,0,0,0,0,0,2,2,1,6,7,0,0,0,211,1082,1293,0,0,0,0,0,0,32,296,328
Hawaii,2014,1112169,902764,1419561,703657,715904,553477,558692,433942,468822,0,0,0,2,17,19,118,498,616,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,174,1010,1184,0,0,0,0,0,0,31,275,306
Hawaii,2013,1097385,893685,1404054,694578,709476,546085,551300,432692,460993,0,0,0,3,13,16,131,655,786,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,222,1393,1615,0,0,0,0,0,0,30,263,293
Hawaii,2012,1090738,895103,1392313,687795,704518,543414,547324,434717,460386,0,0,0,4,19,23,85,546,631,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,206,1425,1631,0,0,0,0,0,0,29,284,313
Hawaii,2011,1070445,881517,1374810,687674,687136,538404,532041,432737,448780,0,0,0,2,8,10,113,496,609,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,241,1163,1404,0,0,0,0,0,0,24,281,305
Hawaii,2010,1061148,877239,1363621,680003,683618,533142,528006,430732,446507,0,0,0,3,15,18,114,537,651,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,363,1401,1764,0,0,0,0,0,0,27,319,346
Hawaii,2009,1007001,831136,1295178,637932,657246,500861,506140,399645,431491,NA,NA,NA,4,12,16,113,617,730,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,298,1618,1916,NA,NA,NA,0,0,0,32,358,390
Hawaii,2008,1002360,824737,1288198,638663,649535,500434,501926,399032,425705,NA,NA,NA,1,16,17,104,537,641,3,10,13,0,0,0,0,1,1,0,2,2,0,0,0,278,1530,1808,0,0,0,0,0,0,31,284,315
Hawaii,2007,1003521,833325,1283388,637636,645752,502493,501028,406056,427269,NA,NA,NA,2,17,19,101,579,680,3,10,13,NA,NA,NA,0,0,0,0,1,1,NA,NA,NA,223,1308,1531,NA,NA,NA,0,0,0,37,261,298
Hawaii,2006,986139,816614,1285498,641788,643710,499935,486204,402829,413785,NA,NA,NA,3,18,21,119,641,760,0,14,14,NA,NA,NA,0,2,2,0,4,4,NA,NA,NA,259,1255,1514,NA,NA,NA,0,0,0,26,263,289
Hawaii,2005,948756,785155,1258528,639622,618906,490860,457896,394120,391035,0,0,0,5,22,27,118,585,703,2,22,24,0,0,0,1,2,3,0,0,0,0,0,0,222,1217,1439,0,0,0,0,0,0,22,191,213
Hawaii,2004,930178,767908,1227008,620276,606732,477513,452665,382957,384951,1,10,11,8,26,34,147,830,977,3,10,13,NA,NA,NA,0,1,1,2,2,4,0,0,0,289,1402,1691,0,0,0,0,0,0,14,179,193
Hawaii,2003,926971,772541,1221885,614713,607172,471135,455836,384857,387684,0,11,11,6,11,17,149,784,933,3,8,11,0,0,0,0,0,0,1,2,3,0,0,0,248,1278,1526,0,0,0,0,0,0,20,161,181
Hawaii,2002,915388,762887,1208537,609679,598858,466965,448423,381232,381655,1,6,7,3,26,29,139,1006,1145,0,2,2,0,0,0,0,5,5,0,1,1,0,0,0,267,1477,1744,0,0,0,0,0,0,19,176,195
Hawaii,2001,886445,737459,1188615,597621,590994,450505,435940,367137,370322,0,0,0,3,11,14,151,857,1008,2,18,20,0,2,2,0,1,1,0,3,3,0,0,0,259,1342,1601,0,0,0,0,0,0,24,138,162
Hawaii,2000,890920,746577,1198101,590966,607135,449071,441849,369583,376994,1,10,11,5,12,17,113,569,682,1,0,1,1,3,4,0,2,2,1,2,3,0,0,0,287,1104,1391,0,0,0,0,0,0,5,87,92
Hawaii,1999,884337,742969.3,1188757.7,585938,602819.7,444861.6,439475.4,367317.3,375652,8,3,11,3,12,15,149,943,1092,0,39,39,0,2,2,0,2,2,0,2,2,NA,NA,NA,180,1203,1383,1,0,1,NA,NA,NA,1,97,98
Hawaii,1998,877754,739361.6,1179414.4,580910,598504.4,440652.2,437101.8,365051.6,374310,NA,NA,NA,239,947,1186,125,727,852,NA,NA,NA,0,4,4,0,3,3,22,103,125,NA,NA,NA,611,2648,3259,0,7,7,0,0,0,31,171,202
Hawaii,1997,871171,735753.9,1170071.1,575882,594189.1,436442.8,434728.2,362785.9,372968,NA,NA,NA,143,797,940,81,658,739,NA,NA,NA,4,6,10,0,6,6,31,112,143,0,0,0,329,2016,2345,3,2,5,0,0,0,20,114,134
Hawaii,1996,864588,732146.2,1160727.8,570854,589873.8,432233.4,432354.6,360520.2,371626,NA,NA,NA,122,717,839,57,586,643,NA,NA,NA,1,5,6,1,2,3,17,95,112,0,0,0,276,1716,1992,0,5,5,0,0,0,19,90,109
Hawaii,1995,858005,728538.5,1151384.5,565826,585558.5,428024,429981,358254.5,370284,NA,NA,NA,101,652,753,36,630,666,NA,NA,NA,0,2,2,3,26,29,0,0,0,0,0,0,155,1453,1608,0,9,9,0,0,0,11,106,117
Hawaii,1994,851422,724930.8,1142041.2,560798,581243.2,423814.6,427607.4,355988.8,368942,NA,NA,NA,73,637,710,70,747,817,NA,NA,NA,0,0,0,4,26,30,0,0,0,0,0,0,175,1607,1782,0,22,22,0,0,0,24,151,175
Hawaii,1993,844839,721323.1,1132697.9,555770,576927.9,419605.2,425233.8,353723.1,367600,NA,NA,NA,82,576,658,77,701,778,NA,NA,NA,1,21,22,1,14,15,0,0,0,0,0,0,183,1532,1715,1,23,24,0,0,0,21,187,208
Hawaii,1992,838256,717715.4,1123354.6,550742,572612.6,415395.8,422860.2,351457.4,366258,NA,NA,NA,70,504,574,43,591,634,NA,NA,NA,1,16,17,0,2,2,0,0,0,NA,NA,NA,130,1251,1381,0,2,2,0,0,0,13,89,102
Hawaii,1991,831673,714107.7,1114011.3,545714,568297.3,411186.4,420486.6,349191.7,364916,NA,NA,NA,67,537,604,52,416,468,NA,NA,NA,7,54,61,0,0,0,21,165,186,NA,NA,NA,187,1505,1692,0,0,0,0,0,0,35,281,316
Hawaii,1990,825090,710500,1104668,540686,563982,406977,418113,346926,363574,NA,NA,NA,37,319,356,39,401,440,NA,NA,NA,0,0,0,0,4,4,0,0,0,NA,NA,NA,76,799,875,0,0,0,0,0,0,0,66,66
Hawaii,1989,811481,701238,1091147.2,534091.4,557055.8,399939.3,411541.7,342335.4,358902.6,NA,NA,NA,1,12,13,30,293,323,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,31,328,359,0,1,1,0,0,0,0,10,10
Hawaii,1988,797872,691976,1077626.4,527496.8,550129.6,392901.6,404970.4,337744.8,354231.2,NA,NA,NA,6,67,73,34,330,364,NA,NA,NA,2,5,7,2,9,11,1,9,10,NA,NA,NA,49,461,510,1,7,8,0,0,0,2,28,30
