state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Oregon,2000,2501752,2106875,3355436,1719937,1635499,1293188,1208564,1056237,1050638,0,0,0,0,5,5,250,2823,3073,2,31,33,4,48,52,1,5,6,15,188,203,0,0,0,272,3132,3404,0,0,0,0,0,0,0,7,7
Oregon,1999,2462811.8,2071120.5,3303174.3,1692477.2,1610697.1,1272948.2,1189863.6,1038491.9,1032628.6,NA,NA,NA,1,4,5,248,2627,2875,3,46,49,3,61,64,0,3,3,9,195,204,NA,NA,NA,264,2970,3234,NA,NA,NA,0,0,0,0,6,6
Oregon,1998,2423871.6,2035366,3250912.6,1665017.4,1585895.2,1252708.4,1171163.2,1020746.8,1014619.2,NA,NA,NA,NA,NA,NA,182,2204,2386,NA,NA,NA,14,184,198,0,4,4,0,7,7,NA,NA,NA,202,2475,2677,NA,NA,NA,0,0,0,0,0,0
Oregon,1997,2384931.4,1999611.5,3198650.9,1637557.6,1561093.3,1232468.6,1152462.8,1003001.7,996609.8,NA,NA,NA,NA,NA,NA,210,2444,2654,NA,NA,NA,15,194,209,1,7,8,0,30,30,NA,NA,NA,230,2761,2991,NA,NA,NA,0,0,0,0,0,0
Oregon,1996,2345991.2,1963857,3146389.2,1610097.8,1536291.4,1212228.8,1133762.4,985256.6,978600.4,NA,NA,NA,NA,NA,NA,182,2598,2780,NA,NA,NA,0,0,0,0,6,6,1,30,31,NA,NA,NA,190,2721,2911,NA,NA,NA,0,0,0,1,1,2
Oregon,1995,2307051,1928102.5,3094127.5,1582638,1511489.5,1191989,1115062,967511.5,960591,NA,NA,NA,NA,NA,NA,205,2768,2973,NA,NA,NA,0,0,0,0,1,1,1,23,24,NA,NA,NA,218,2900,3118,NA,NA,NA,0,0,0,1,8,9
Oregon,1994,2268110.8,1892348,3041865.8,1555178.2,1486687.6,1171749.2,1096361.6,949766.4,942581.6,NA,NA,NA,NA,NA,NA,224,2554,2778,NA,NA,NA,0,0,0,0,1,1,0,8,8,NA,NA,NA,243,2668,2911,NA,NA,NA,0,0,0,0,6,6
Oregon,1993,2229170.6,1856593.5,2989604.1,1527718.4,1461885.7,1151509.4,1077661.2,932021.3,924572.2,NA,NA,NA,NA,NA,NA,283,3301,3584,NA,NA,NA,0,0,0,1,2,3,0,17,17,NA,NA,NA,299,3425,3724,NA,NA,NA,0,1,1,1,11,12
Oregon,1992,2190230.4,1820839,2937342.4,1500258.6,1437083.8,1131269.6,1058960.8,914276.2,906562.8,NA,NA,NA,NA,NA,NA,462,4238,4700,NA,NA,NA,0,1,1,1,6,7,0,2,2,NA,NA,NA,471,4381,4852,NA,NA,NA,0,0,0,0,32,32
Oregon,1991,2151290.2,1785084.5,2885080.7,1472798.8,1412281.9,1111029.8,1040260.4,896531.1,888553.4,NA,NA,NA,NA,NA,NA,538,5091,5629,NA,NA,NA,0,0,0,3,22,25,0,4,4,NA,NA,NA,577,5430,6007,NA,NA,NA,0,0,0,10,126,136
Oregon,1990,2112350,1749330,2832819,1445339,1387480,1090790,1021560,878786,870544,NA,NA,NA,1,2,3,336,3270,3606,NA,NA,NA,183,1562,1745,0,15,15,0,2,2,0,0,0,573,5141,5714,NA,NA,NA,1,0,1,12,79,91
Oregon,1989,2091977,1736937,2813499.1,1435185.1,1378314,1080433,1011544,873293.4,863643.6,NA,NA,NA,NA,NA,NA,359,3505,3864,NA,NA,NA,0,0,0,0,4,4,1,0,1,0,0,0,566,4510,5076,NA,NA,NA,0,0,0,6,31,37
Oregon,1988,2071604,1724544,2794179.2,1425031.2,1369148,1070076,1001528,867800.8,856743.2,NA,NA,NA,NA,NA,NA,306,3194,3500,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,543,4397,4940,NA,NA,NA,0,0,0,3,26,29
Oregon,1987,2051231,1712151,2774859.3,1414877.3,1359982,1059719,991512,862308.2,849842.8,NA,NA,NA,NA,NA,NA,227,2678,2905,NA,NA,NA,0,0,0,1,2,3,0,0,0,0,0,0,410,3834,4244,0,5,5,0,0,0,2,52,54
Oregon,1986,2030858,1699758,2755539.4,1404723.4,1350816,1049362,981496,856815.6,842942.4,NA,NA,NA,NA,NA,NA,200,2730,2930,NA,NA,NA,0,0,0,0,2,2,0,0,0,0,0,0,323,3395,3718,0,3,3,0,0,0,3,66,69
Oregon,1985,2010485,1687365,2736219.5,1394569.5,1341650,1039005,971480,851323,836042,NA,NA,NA,NA,NA,NA,140,2415,2555,NA,NA,NA,0,0,0,0,1,1,0,0,0,NA,NA,NA,236,3245,3481,0,3,3,0,0,0,7,106,113
Oregon,1984,1990112,1674972,2716899.6,1384415.6,1332484,1028648,961464,845830.4,829141.6,NA,NA,NA,NA,NA,NA,104,2217,2321,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,202,3043,3245,1,7,8,0,0,0,7,112,119
Oregon,1983,1969739,1662579,2697579.7,1374261.7,1323318,1018291,951448,840337.8,822241.2,NA,NA,NA,NA,NA,NA,126,2257,2383,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,178,2767,2945,0,4,4,0,0,0,7,129,136
Oregon,1982,1949366,1650186,2678259.8,1364107.8,1314152,1007934,941432,834845.2,815340.8,NA,NA,NA,0,0,0,88,1575,1663,NA,NA,NA,0,0,0,0,0,0,0,6,6,0,0,0,132,2206,2338,0,12,12,0,0,0,12,126,138
Oregon,1981,1928993,1637793,2658939.9,1353953.9,1304986,997577,931416,829352.6,808440.4,NA,NA,NA,0,0,0,94,1628,1722,NA,NA,NA,0,0,0,0,0,0,0,7,7,0,0,0,117,2368,2485,0,13,13,0,1,1,5,175,180
Oregon,1980,1908620,1625400,2639620,1343800,1295820,987220,921400,823860,801540,NA,NA,NA,0,0,0,95,1797,1892,NA,NA,NA,0,0,0,0,0,0,0,7,7,0,0,0,127,2339,2466,0,0,0,0,0,0,5,194,199
Oregon,1979,1856218,1580640,2584538,1316710,1267828,960698,895520,801884,778756,NA,NA,NA,0,0,0,110,1578,1688,NA,NA,NA,0,0,0,0,0,0,1,10,11,0,0,0,123,2029,2152,0,9,9,0,0,0,5,228,233
Oregon,1978,1803816,1535880,2529456,1289620,1239836,934176,869640,779908,755972,16,146,162,0,0,0,89,1562,1651,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,116,2009,2125,0,0,0,0,0,0,9,287,296
