state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Idaho,1997,847292,716052.8,1187753.2,605527.3,582225.9,434178,413114,360761.6,355291.2,NA,NA,NA,NA,NA,NA,247,1540,1787,0,0,0,7,44,51,26,155,181,3,39,42,17,238,255,0,0,0,300,2026,2326,NA,NA,NA
Idaho,1996,825068,696686.4,1159633.6,590659.4,568974.2,422924,402144,350864.8,345821.6,NA,NA,NA,NA,NA,NA,250,1721,1971,0,0,0,3,54,57,17,179,196,5,31,36,28,225,253,0,0,0,303,2223,2526,NA,NA,NA
Idaho,1995,802844,677320,1131514,575791.5,555722.5,411670,391174,340968,336352,NA,NA,NA,NA,NA,NA,184,1512,1696,2,65,67,7,61,68,6,156,162,NA,31,NA,16,312,328,0,0,0,215,2141,2356,NA,NA,NA
Idaho,1994,780620,657953.6,1103394.4,560923.6,542470.8,400416,380204,331071.2,326882.4,NA,NA,NA,NA,NA,NA,120,1056,1176,0,3,3,6,68,74,20,129,149,0,8,8,7,209,216,0,2,2,157,1491,1648,2,11,13
Idaho,1993,758396,638587.2,1075274.8,546055.7,529219.1,389162,369234,321174.4,317412.8,NA,NA,NA,NA,NA,NA,135,1192,1327,0,0,0,9,92,101,4,88,92,1,20,21,18,184,202,0,2,2,170,1600,1770,1,11,12
Idaho,1992,736172,619220.8,1047155.2,531187.8,515967.4,377908,358264,311277.6,307943.2,NA,NA,NA,NA,NA,NA,94,979,1073,0,0,0,9,80,89,10,86,96,1,19,20,10,138,148,0,6,6,127,1329,1456,2,16,18
Idaho,1991,713948,599854.4,1019035.6,516319.9,502715.7,366654,347294,301380.8,298473.6,NA,NA,NA,NA,NA,NA,92,1009,1101,0,1,1,2,72,74,9,76,85,3,11,14,7,100,107,0,0,0,113,1289,1402,0,11,11
Idaho,1990,691724,580488,990916,501452,489464,355400,336324,291484,289004,NA,NA,NA,NA,NA,NA,99,785,884,0,5,5,5,46,51,8,65,73,0,16,16,4,84,88,0,0,0,116,1013,1129,0,8,8
Idaho,1989,686259.6,577525.2,986304.4,498738.8,487565.6,352138,334121.6,289829.6,287695.6,NA,NA,NA,NA,NA,NA,86,792,878,0,6,6,3,36,39,13,93,106,0,10,10,3,111,114,0,5,5,106,1097,1203,0,33,33
Idaho,1988,680795.2,574562.4,981692.8,496025.6,485667.2,348876,331919.2,288175.2,286387.2,NA,NA,NA,NA,NA,NA,39,701,740,1,12,13,1,20,21,4,62,66,0,4,4,8,149,157,3,50,53,56,1003,1059,0,2,2
Idaho,1987,675330.8,571599.6,977081.2,493312.4,483768.8,345614,329716.8,286520.8,285078.8,NA,NA,NA,NA,NA,NA,60,611,671,1,9,10,3,31,34,4,40,44,NA,6,NA,12,118,130,NA,3,NA,82,849,931,2,19,21
Idaho,1986,669866.4,568636.8,972469.6,490599.2,481870.4,342352,327514.4,284866.4,283770.4,NA,NA,NA,NA,NA,NA,40,573,613,0,5,5,3,40,43,3,72,75,3,7,10,6,110,116,0,4,4,55,857,912,0,31,31
Idaho,1985,664402,565674,967858,487886,479972,339090,325312,283212,282462,NA,NA,NA,NA,NA,NA,21,582,603,0,3,3,1,44,45,1,59,60,1,19,20,5,113,118,0,5,5,33,924,957,3,84,87
Idaho,1984,658937.6,562711.2,963246.4,485172.8,478073.6,335828,323109.6,281557.6,281153.6,NA,NA,NA,NA,NA,NA,46,596,642,0,0,0,2,37,39,1,52,53,0,12,12,2,92,94,1,0,1,53,799,852,0,0,0
Idaho,1983,653473.2,559748.4,958634.8,482459.6,476175.2,332566,320907.2,279903.2,279845.2,NA,NA,NA,NA,NA,NA,43,621,664,0,0,0,4,63,67,2,30,32,1,19,20,5,67,72,0,3,3,57,815,872,0,0,0
Idaho,1982,648008.8,556785.6,954023.2,479746.4,474276.8,329304,318704.8,278248.8,278536.8,NA,NA,NA,NA,NA,NA,33,618,651,0,0,0,6,29,35,0,33,33,0,20,20,2,53,55,0,0,0,41,785,826,0,0,0
Idaho,1981,642544.4,553822.8,949411.6,477033.2,472378.4,326042,316502.4,276594.4,277228.4,NA,NA,NA,NA,NA,NA,30,566,596,0,8,8,6,28,34,0,30,30,0,13,13,2,57,59,0,2,2,38,717,755,0,0,0
Idaho,1980,637080,550860,944800,474320,470480,322780,314300,274940,275920,NA,NA,NA,NA,NA,NA,26,472,498,2,13,15,1,4,5,0,13,13,0,10,10,2,56,58,0,1,1,31,581,612,0,0,0
Idaho,1979,617972,533884,922310,462748,459562,313182,304790,266576,267308,NA,NA,NA,NA,NA,NA,28,441,469,1,18,19,0,11,11,0,20,20,0,12,12,5,59,64,0,3,3,35,623,658,1,38,39
Idaho,1978,598864,516908,899820,451176,448644,303584,295280,258212,258696,0,8,8,0,2,2,32,459,491,1,12,13,0,9,9,0,29,29,1,15,16,2,52,54,0,5,5,37,616,653,1,25,26
