state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Minnesota,2016,4236521,3467457,5519952,2776831,2743121,2151984,2084537,1727847,1739610,0,0,0,0,0,0,669,4176,4845,0,0,0,0,0,0,0,0,0,8,291,299,289,2594,2883,0,0,0,967,7070,8037,1,9,10
Minnesota,2015,4208742,3468203,5489594,2759489,2730105,2135853,2072889,1725528,1742675,0,0,0,0,0,0,669,4448,5117,0,0,0,0,0,0,0,0,0,12,315,327,238,2375,2613,0,0,0,919,7156,8075,0,18,18
Minnesota,2014,4181144,3463225,5457173,2750651,2706522,2124581,2056563,1723920,1739305,0,0,0,0,0,0,643,4452,5095,0,0,0,0,0,0,0,0,0,1,121,122,213,2436,2649,0,0,0,857,7019,7876,0,10,10
Minnesota,2013,4146028,3445541,5420380,2747152,2673228,2113374,2032654,1723353,1722188,0,0,0,0,0,0,601,4300,4901,0,0,0,0,0,0,0,0,0,14,339,353,210,2223,2433,0,0,0,826,6874,7700,1,12,13
Minnesota,2012,4104420,3437697,5379139,2706619,2672520,2084198,2020222,1707174,1730523,0,0,0,0,0,0,588,4147,4735,0,0,0,0,0,0,0,0,0,17,344,361,179,2137,2316,0,0,0,784,6639,7423,0,11,11
Minnesota,2011,4065715,3410073,5344861,2692488,2652373,2070032,1995683,1697111,1712962,0,0,0,0,0,0,519,3943,4462,0,0,0,0,0,0,0,0,0,11,332,343,184,2225,2409,0,0,0,714,6511,7225,0,11,11
Minnesota,2010,4027588,3389211,5310584,2672794,2637790,2050291,1977297,1688395,1700816,0,0,0,0,0,0,478,4044,4522,0,0,0,0,0,0,0,0,0,13,289,302,173,1992,2165,0,0,0,664,6335,6999,NA,10,NA
Minnesota,2009,4008244,3382159,5266215,2657192,2609023,2039761,1968483,1682770,1699389,NA,NA,NA,NA,NA,NA,544,4245,4789,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,296,310,174,2088,2262,NA,NA,NA,734,6635,7369,2,6,8
Minnesota,2008,3966043,3368484,5220393,2624060,2596333,2003426,1962617,1657378,1711106,NA,NA,NA,NA,NA,NA,536,4383,4919,0,12,12,NA,NA,NA,NA,NA,NA,15,332,347,140,2137,2277,NA,NA,NA,691,6880,7571,0,16,16
Minnesota,2007,3936036,3343268,5197621,2608076,2589545,1994521,1941515,1653199,1690069,NA,NA,NA,NA,NA,NA,534,4533,5067,0,8,8,NA,NA,NA,NA,NA,NA,9,283,292,188,2301,2489,NA,NA,NA,731,7128,7859,0,3,3
Minnesota,2006,3915729,3324271,5167101,2598805,2568296,1987674,1928055,1646345,1677926,NA,NA,NA,NA,NA,NA,501,4269,4770,0,6,6,0,0,0,0,0,0,11,234,245,173,2059,2232,NA,NA,NA,685,6576,7261,0,8,8
Minnesota,2005,3732482,3197058,4969152,2501040,2468112,1897309,1835173,1593986,1603072,0,0,0,0,0,0,513,4155,4668,0,0,0,0,0,0,0,0,0,24,257,281,141,2022,2163,0,0,0,678,6452,7130,0,18,18
Minnesota,2004,3722060,3185624,4958748,2498800,2459948,1897193,1824867,1593933,1591691,0,0,0,0,0,0,475,3912,4387,0,0,0,15,223,238,143,1836,1979,0,0,0,0,0,0,0,0,0,633,5971,6604,0,0,0
Minnesota,2003,3677177,3148010,4919584,2484582,2435002,1874367,1802810,1571511,1576499,0,0,0,0,0,0,411,3646,4057,0,0,0,9,189,198,117,1542,1659,0,0,0,0,0,0,0,0,0,537,5377,5914,0,0,0
Minnesota,2002,3634196,3111914,4882303,2459611,2422692,1855568,1778628,1556887,1555027,0,0,0,0,0,0,387,3173,3560,0,0,0,10,151,161,109,1435,1544,0,0,0,0,0,0,0,0,0,506,4774,5280,0,15,15
Minnesota,2001,3637692,3120740,4836367,2443178,2393189,1858524,1779168,1561798,1558942,0,0,0,0,0,0,286,2788,3074,8,93,101,5,133,138,70,1237,1307,0,0,0,0,0,0,0,0,0,370,4275,4645,1,24,25
Minnesota,2000,3549788,3025178,4850802,2438317,2412485,1798963,1750825,1495249,1529929,0,0,0,0,0,0,304,2719,3023,0,9,9,2,151,153,92,1129,1221,0,0,0,0,0,0,0,0,0,398,4008,4406,0,0,0
Minnesota,1999,3515225.1,2992208.2,4802378.6,2416758.9,2385619.7,1784918,1730307.1,1480958.7,1511249.5,NA,NA,NA,NA,NA,NA,312,2744,3056,1,38,39,5,161,166,88,1208,1296,0,0,0,0,0,0,NA,NA,NA,406,4151,4557,NA,NA,NA
Minnesota,1998,3480662.2,2959238.4,4753955.2,2395200.8,2358754.4,1770873,1709789.2,1466668.4,1492570,NA,NA,NA,NA,NA,NA,271,2730,3001,0,0,0,5,134,139,68,1099,1167,0,0,0,0,0,0,NA,NA,NA,344,3963,4307,NA,NA,NA
Minnesota,1997,3446099.3,2926268.6,4705531.8,2373642.7,2331889.1,1756828,1689271.3,1452378.1,1473890.5,NA,NA,NA,NA,NA,NA,232,2308,2540,0,0,0,9,131,140,58,859,917,0,0,0,0,0,0,NA,NA,NA,299,3298,3597,NA,NA,NA
Minnesota,1996,3411536.4,2893298.8,4657108.4,2352084.6,2305023.8,1742783,1668753.4,1438087.8,1455211,NA,NA,NA,NA,NA,NA,186,2292,2478,0,0,0,11,136,147,33,638,671,0,1,1,0,7,7,NA,NA,NA,230,3074,3304,NA,NA,NA
Minnesota,1995,3376973.5,2860329,4608685,2330526.5,2278158.5,1728738,1648235.5,1423797.5,1436531.5,NA,NA,NA,NA,NA,NA,194,2164,2358,0,0,0,7,127,134,53,771,824,0,0,0,0,6,6,NA,NA,NA,254,3068,3322,NA,NA,NA
Minnesota,1994,3342410.6,2827359.2,4560261.6,2308968.4,2251293.2,1714693,1627717.6,1409507.2,1417852,NA,NA,NA,NA,NA,NA,185,2029,2214,0,0,0,5,135,140,53,733,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,2897,3140,NA,NA,NA
Minnesota,1993,3307847.7,2794389.4,4511838.2,2287410.3,2224427.9,1700648,1607199.7,1395216.9,1399172.5,NA,NA,NA,NA,NA,NA,158,2033,2191,0,0,0,0,127,127,53,664,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,2824,3035,NA,NA,NA
Minnesota,1992,3273284.8,2761419.6,4463414.8,2265852.2,2197562.6,1686603,1586681.8,1380926.6,1380493,NA,NA,NA,NA,NA,NA,172,1972,2144,0,0,0,NA,NA,NA,NA,NA,NA,5,189,194,49,522,571,0,0,0,229,2689,2918,0,0,0
Minnesota,1991,3238721.9,2728449.8,4414991.4,2244294.1,2170697.3,1672558,1566163.9,1366636.3,1361813.5,NA,NA,NA,NA,NA,NA,161,1744,1905,0,0,0,NA,NA,NA,NA,NA,NA,4,169,173,34,439,473,0,0,0,202,2366,2568,0,0,0
Minnesota,1990,3204159,2695480,4366568,2222736,2143832,1658513,1545646,1352346,1343134,NA,NA,NA,NA,NA,NA,150,1668,1818,0,0,0,NA,NA,NA,NA,NA,NA,4,170,174,28,343,371,0,0,0,183,2223,2406,0,0,0
Minnesota,1989,3172923.1,2670652,4337353.2,2208678.4,2128674.8,1643013.7,1529909.4,1341135.4,1329516.6,NA,NA,NA,NA,NA,NA,159,1664,1823,0,0,0,NA,NA,NA,NA,NA,NA,9,167,176,24,361,385,0,0,0,194,2199,2393,0,0,0
Minnesota,1988,3141687.2,2645824,4308138.4,2194620.8,2113517.6,1627514.4,1514172.8,1329924.8,1315899.2,NA,NA,NA,NA,NA,NA,130,1560,1690,0,0,0,NA,NA,NA,NA,NA,NA,8,138,146,20,304,324,0,0,0,166,2031,2197,0,0,0
Minnesota,1987,3110451.3,2620996,4278923.6,2180563.2,2098360.4,1612015.1,1498436.2,1318714.2,1302281.8,NA,NA,NA,NA,NA,NA,100,1298,1398,0,0,0,NA,NA,NA,NA,NA,NA,4,145,149,13,237,250,0,0,0,120,1692,1812,0,0,0
