state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Wisconsin,2006,4230524,3544756,5556506,2797812,2758694,2151061,2079463,1750809,1793947,NA,NA,NA,0,0,0,0,3,3,NA,NA,NA,0,0,0,0,31,31,0,0,0,0,7,7,0,45,45
Wisconsin,2005,4093256,3461466,5401740,2740358,2661382,2095112,1998144,1734934,1726532,NA,NA,NA,0,0,0,0,2,2,NA,NA,NA,0,0,0,0,21,21,0,0,0,1,5,6,2,29,31
Wisconsin,2004,4050130,3427031,5353642,2706291,2647351,2070872,1979258,1715077,1711954,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,30,32,0,0,0,1,7,8,3,37,40
Wisconsin,2003,3989998,3369554,5313443,2694462,2618981,2040633,1949365,1685893,1683661,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,38,38,0,0,0,0,3,3,0,41,41
Wisconsin,2002,3970259,3352244,5294592,2669242,2625350,2028019,1942240,1672565,1679679,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,3,35,38,0,0,0,0,6,6,3,44,47
Wisconsin,2001,3952080,3338654,5247393,2658283,2589110,2026943,1925137,1673541,1665113,NA,NA,NA,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,33,33,0,0,0,0,6,6,0,48,48
Wisconsin,2000,3864150,3265111,5242190,2685321,2556869,1978908,1885242,1628646,1636465,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,25,27,0,0,0,0,3,3,2,31,33
Wisconsin,1999,3837410.3,3237283.8,5206115.1,2666003.1,2540112,1967790.6,1869619.7,1616083.6,1621200.2,NA,NA,NA,0,0,0,0,1,1,NA,NA,NA,0,0,0,1,13,14,0,0,0,0,5,5,2,19,21
Wisconsin,1998,3810670.6,3209456.6,5170040.2,2646685.2,2523355,1956673.2,1853997.4,1603521.2,1605935.4,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,24,24,NA,NA,NA,0,5,5,NA,NA,NA
Wisconsin,1997,3783930.9,3181629.4,5133965.3,2627367.3,2506598,1945555.8,1838375.1,1590958.8,1590670.6,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,15,15,NA,NA,NA,0,2,2,NA,NA,NA
Wisconsin,1996,3757191.2,3153802.2,5097890.4,2608049.4,2489841,1934438.4,1822752.8,1578396.4,1575405.8,0,0,0,0,0,0,0,4,4,NA,NA,NA,NA,NA,NA,1,8,9,NA,NA,NA,0,1,1,NA,NA,NA
Wisconsin,1995,3730451.5,3125975,5061815.5,2588731.5,2473084,1923321,1807130.5,1565834,1560141,0,0,0,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,0,10,10,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1994,3703711.8,3098147.8,5025740.6,2569413.6,2456327,1912203.6,1791508.2,1553271.6,1544876.2,0,3,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,10,10,NA,NA,NA,0,4,4,NA,NA,NA
Wisconsin,1993,3676972.1,3070320.6,4989665.7,2550095.7,2439570,1901086.2,1775885.9,1540709.2,1529611.4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,16,16,NA,NA,NA,0,3,3,NA,NA,NA
Wisconsin,1992,3650232.4,3042493.4,4953590.8,2530777.8,2422813,1889968.8,1760263.6,1528146.8,1514346.6,0,1,1,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,11,11,NA,NA,NA,0,3,3,NA,NA,NA
Wisconsin,1991,3623492.7,3014666.2,4917515.9,2511459.9,2406056,1878851.4,1744641.3,1515584.4,1499081.8,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1990,3596753,2986839,4881441,2492142,2389299,1867734,1729019,1503022,1483817,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1989,3571537.7,2970289.1,4864818.9,2483763.8,2381055.1,1854886.6,1716651.1,1495921.8,1474367.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1988,3546322.4,2953739.2,4848196.8,2475385.6,2372811.2,1842039.2,1704283.2,1488821.6,1464917.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1987,3521107.1,2937189.3,4831574.7,2467007.4,2364567.3,1829191.8,1691915.3,1481721.4,1455467.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1986,3495891.8,2920639.4,4814952.6,2458629.2,2356323.4,1816344.4,1679547.4,1474621.2,1446018.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1985,3470676.5,2904089.5,4798330.5,2450251,2348079.5,1803497,1667179.5,1467521,1436568.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1984,3445461.2,2887539.6,4781708.4,2441872.8,2339835.6,1790649.6,1654811.6,1460420.8,1427118.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1983,3420245.9,2870989.7,4765086.3,2433494.6,2331591.7,1777802.2,1642443.7,1453320.6,1417669.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1982,3395030.6,2854439.8,4748464.2,2425116.4,2323347.8,1764954.8,1630075.8,1446220.4,1408219.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,1981,3369815.3,2837889.9,4731842.1,2416738.2,2315103.9,1752107.4,1617707.9,1439120.2,1398769.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1980,3344600,2821340,4715220,2408360,2306860,1739260,1605340,1432020,1389320,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1979,3291970,2775926,4685468,2392384,2293084,1712434,1579536,1410528,1365398,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
Wisconsin,1978,3239340,2730512,4655716,2376408,2279308,1685608,1553732,1389036,1341476,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
