state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Nebraska,2016,1435296,1169912,1907116,956973,950143,724739,710557,578225,591687,12813,6339,6474,8980,4631,4349,7970,3992,3978,45156,25611,19545,32534,17483,15051,29479,15534,13945,86366,42033,44333,60202,28766,31436,53825,25433,28392,201976,93695,108281,120641,56543,64098,114248,54635,59613,39776,20378,19398,21622,10148,11474,20901,9767,11134,1521029,768917,752112,1191317,607168,584149,943489,468864,474625,30,196,226,2,40,42,80,1387,1467,40,636,676,8,14,22,264,2593,2857
Nebraska,2015,1426194,1165803,1896190,952942,943248,724298,701896,579144,586659,16441,8842,7599,10085,5388,4697,9237,4974,4263,39744,20341,19403,30294,16200,14094,28493,15214,13279,93005,44436,48569,64343,30646,33697,58756,27960,30796,196460,97353,99107,117713,58526,59187,109475,53393,56082,31265,15865,15400,14242,7502,6740,13128,6845,6283,1519275,766105,753170,1189517,606036,583481,946714,470758,475956,26,193,219,1,46,47,75,1339,1414,36,651,687,9,17,26,282,2687,2969
Nebraska,2014,1412937,1161182,1881503,942332,939171,717025,695912,575802,585380,12510,6238,6272,7396,4097,3299,6682,3602,3080,36349,18978,17371,27060,14707,12353,25609,13842,11767,86106,42121,43985,58528,28126,30402,52749,24651,28098,190154,90030,100124,114211,54816,59395,107248,50473,56775,41822,20379,21443,20303,11185,9118,19019,10100,8919,1514562,764586,749976,1185439,604094,581345,949875,473134,476741,24,194,218,1,37,38,77,1363,1440,39,626,665,12,17,29,287,2757,3044
Nebraska,2013,1404304,1158219,1868516,942838,925678,715133,689171,575868,582351,11209,6361,4848,7873,4494,3379,7407,4157,3250,33344,17147,16197,26164,13375,12789,24541,12435,12106,87611,43384,44227,59101,29529,29572,51395,24737,26658,183474,88798,94676,109803,52478,57325,104958,49854,55104,40054,21572,18482,18663,10776,7887,17483,9775,7708,1512824,765576,747248,1182700,604481,578219,952435,474910,477525,35,175,210,2,33,35,53,1290,1343,33,571,604,5,17,22,242,2568,2810
Nebraska,2012,1390194,1152335,1855525,937600,917925,709002,681192,574783,577552,13873,7744,6129,8353,4807,3546,7874,4683,3191,38313,19969,18344,28200,14602,13598,26303,13741,12562,86383,40992,45391,57413,27575,29838,51569,24424,27145,178793,88732,90061,106422,52563,53859,102291,50221,52070,29240,15715,13525,12003,6799,5204,11387,6552,4835,1508923,764448,744475,1177803,602656,575147,952911,475162,477749,30,162,192,0,33,33,70,1197,1267,25,564,589,15,12,27,213,2382,2595
Nebraska,2011,1383448,1149737,1842641,928462,914179,706151,677297,572429,577308,15907,7785,8122,9413,4756,4657,8152,3997,4155,33814,16868,16946,26123,14095,12028,24523,12991,11532,77830,39849,37981,55671,29694,25977,50170,26666,23504,173909,84451,89458,102677,48693,53984,97336,46250,51086,35281,16649,18632,13931,6810,7121,13249,6145,7104,1505900,762860,743040,1175633,602103,573530,956307,476380,479927,23,167,190,1,40,41,76,1163,1239,32,559,591,17,6,23,220,2300,2520
Nebraska,2010,1372662,1139817,1830429,921958,908471,697890,674772,562150,577667,12208,7564,4644,7970,5178,2792,7380,4828,2552,30311,16430,13881,22892,12888,10004,21848,12096,9752,78526,38551,39975,53280,26471,26809,49031,23804,25227,168179,80295,87884,98242,45371,52871,93775,42559,51216,35902,16292,19610,19093,7418,11675,18250,6951,11299,1505303,762826,742477,1171185,600564,570621,949533,471912,477621,28,162,190,0,38,38,88,1117,1205,35,526,561,18,6,24,242,2323,2565
Nebraska,2009,1349219,1122311,1796622,902165,894457,685233,663986,553903,568408,11764,5485,6279,7198,3757,3441,6740,3299,3441,31195,15576,15619,22159,11382,10777,21215,10967,10248,82097,39478,42619,54527,26844,27683,49514,23968,25546,150254,68522,81732,88096,39342,48754,83142,36697,46445,26328,12171,14157,15801,6460,9341,14465,6097,8368,1494984,760933,734051,1161438,597448,563990,947235,472875,474360,25,178,203,0,33,33,73,1106,1179,30,523,553,10,8,18,228,2260,2488
Nebraska,2008,1328234,1106692,1783432,900386,883046,680017,648217,550803,555889,12054,5271,6783,6893,3818,3075,6420,3497,2923,31729,16560,15169,22747,11203,11544,21603,10266,11337,75271,37573,37698,48257,24621,23636,43783,21955,21828,147968,69162,78806,84331,40129,44202,80189,37143,43046,25033,13341,11692,12778,6387,6391,11352,5610,5742,1491377,758479,732898,1153228,593859,559369,943345,472332,471013,27,181,208,2,31,33,66,1133,1199,29,527,556,8,4,12,258,2254,2512
Nebraska,2007,1314994,1096632,1774571,895567,879004,672429,642565,546689,549943,8293,4252,4041,5446,2952,2494,5146,2796,2350,30023,15121,14902,21105,11817,9288,19185,10692,8493,71642,37496,34146,48377,25617,22760,42979,22996,19983,133666,63166,70500,78872,37381,41491,75440,35732,39708,29021,14265,14756,12596,5573,7023,12214,5465,6749,1501926,761267,740659,1148598,589089,559509,941668,469008,472660,32,183,215,1,30,31,75,1074,1149,26,528,554,7,0,7,248,2291,2539
Nebraska,2006,1321027,1100473,1768331,891526,876805,675529,645498,546472,554001,15274,7606,7668,9183,4916,4267,8159,4445,3714,29010,14259,14751,21453,10643,10810,20468,10196,10272,75063,36160,38903,48992,24954,24038,44637,22171,22466,133646,61988,71658,79363,36455,42908,76291,34617,41674,24134,12503,11631,12312,7014,5298,11660,6703,4957,1491204,759010,732194,1149724,591547,558177,939258,468340,470918,38,181,219,NA,NA,NA,75,1020,1095,21,511,532,6,0,6,272,2250,2522
