state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Georgia,2005,6468912,5720615,8811648,4484200,4327448,3342251,3126661,2906350,2814265,NA,NA,NA,0,2,2,1,9,10,0,3,3,0,1,1,5,97,102,0,0,0,1,9,10,7,121,128
Georgia,2004,6279787,5555067,8580307,4370848,4209459,3236126,3043661,2818080,2736987,NA,NA,NA,0,1,1,1,5,6,0,1,1,0,3,3,4,75,79,0,0,0,0,7,7,5,92,97
Georgia,2003,6155477,5434852,8438710,4300894,4137816,3189135,2966342,2760583,2674269,NA,NA,NA,0,3,3,1,17,18,0,4,4,0,2,2,4,97,101,0,0,0,0,9,9,6,134,140
Georgia,2002,6068492,5359670,8328862,4273763,4055099,3163391,2905101,2741355,2618315,NA,NA,NA,0,0,0,2,14,16,0,4,4,0,3,3,4,76,80,0,0,0,0,4,4,6,104,110
Georgia,2001,5900735,5203896,8158938,4174762,3984176,3075813,2824922,2661873,2542023,NA,NA,NA,0,0,0,2,13,15,0,4,4,0,2,2,1,71,72,0,0,0,0,7,7,3,97,100
Georgia,2000,5778754,5047399,7951518,4087125,3864393,3031583,2747171,2599311,2448088,NA,NA,NA,0,0,0,0,8,8,0,0,0,0,0,0,0,90,90,0,0,0,0,5,5,0,103,103
Georgia,1999,5674893.5,4955975.8,7802968.5,4011779.3,3791189.2,2977344.2,2697549.3,2550374.9,2405600.9,NA,NA,NA,NA,0,NA,NA,13,NA,0,0,0,NA,0,NA,NA,59,NA,0,0,0,NA,1,NA,NA,82,NA
Georgia,1998,5571033,4864552.6,7654419,3936433.6,3717985.4,2923105.4,2647927.6,2501438.8,2363113.8,0,1,1,0,2,2,0,15,15,0,1,1,NA,NA,NA,2,68,70,NA,NA,NA,2,3,5,NA,NA,NA
Georgia,1997,5467172.5,4773129.4,7505869.5,3861087.9,3644781.6,2868866.6,2598305.9,2452502.7,2320626.7,0,0,0,0,1,1,3,38,41,0,0,0,NA,NA,NA,2,59,61,NA,NA,NA,0,6,6,NA,NA,NA
Georgia,1996,5363312,4681706.2,7357320,3785742.2,3571577.8,2814627.8,2548684.2,2403566.6,2278139.6,0,0,0,0,1,1,1,47,48,0,2,2,NA,NA,NA,1,55,56,NA,NA,NA,0,3,3,NA,NA,NA
Georgia,1995,5259451.5,4590283,7208770.5,3710396.5,3498374,2760389,2499062.5,2354630.5,2235652.5,0,0,0,0,1,1,4,46,50,0,2,2,NA,NA,NA,3,54,57,NA,NA,NA,1,9,10,NA,NA,NA
Georgia,1994,5155591,4498859.8,7060221,3635050.8,3425170.2,2706150.2,2449440.8,2305694.4,2193165.4,0,0,0,0,1,1,0,43,43,0,1,1,NA,NA,NA,2,45,47,NA,NA,NA,1,0,1,NA,NA,NA
Georgia,1993,5051730.5,4407436.6,6911671.5,3559705.1,3351966.4,2651911.4,2399819.1,2256758.3,2150678.3,0,0,0,0,1,1,2,38,40,0,2,2,NA,NA,NA,0,32,32,NA,NA,NA,0,3,3,NA,NA,NA
Georgia,1992,4947870,4316013.4,6763122,3484359.4,3278762.6,2597672.6,2350197.4,2207822.2,2108191.2,0,0,0,0,0,0,2,32,34,0,0,0,NA,NA,NA,2,30,32,NA,NA,NA,0,3,3,NA,NA,NA
Georgia,1991,4844009.5,4224590.2,6614572.5,3409013.7,3205558.8,2543433.8,2300575.7,2158886.1,2065704.1,0,0,0,0,1,1,0,13,13,0,1,1,NA,NA,NA,3,38,41,NA,NA,NA,0,2,2,NA,NA,NA
Georgia,1990,4740149,4133167,6466023,3333668,3132355,2489195,2250954,2109950,2023217,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,46,46,NA,NA,NA,0,3,3,NA,NA,NA
Georgia,1989,4646926.1,4052734.3,6365880.7,3283165.2,3082715.5,2442333.5,2204592.6,2071005,1981729.3,0,1,1,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,4,31,35,NA,NA,NA,0,2,2,NA,NA,NA
Georgia,1988,4553703.2,3972301.6,6265738.4,3232662.4,3033076,2395472,2158231.2,2032060,1940241.6,0,1,1,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,0,37,37,NA,NA,NA,0,2,2,NA,NA,NA
Georgia,1987,4460480.3,3891868.9,6165596.1,3182159.6,2983436.5,2348610.5,2111869.8,1993115,1898753.9,0,NA,NA,0,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,2,41,43,NA,NA,NA,0,6,6,NA,NA,NA
Georgia,1986,4367257.4,3811436.2,6065453.8,3131656.8,2933797,2301749,2065508.4,1954170,1857266.2,0,0,0,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,18,18,NA,NA,NA,0,5,5,NA,NA,NA
Georgia,1985,4274034.5,3731003.5,5965311.5,3081154,2884157.5,2254887.5,2019147,1915225,1815778.5,0,1,1,0,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,21,21,NA,NA,NA,0,5,5,NA,NA,NA
Georgia,1984,4180811.6,3650570.8,5865169.2,3030651.2,2834518,2208026,1972785.6,1876280,1774290.8,1,2,3,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,0,27,27,NA,NA,NA,0,3,3,NA,NA,NA
Georgia,1983,4087588.7,3570138.1,5765026.9,2980148.4,2784878.5,2161164.5,1926424.2,1837335,1732803.1,0,1,1,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,1,20,21,NA,NA,NA,0,1,1,NA,NA,NA
Georgia,1982,3994365.8,3489705.4,5664884.6,2929645.6,2735239,2114303,1880062.8,1798390,1691315.4,0,5,5,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,12,12,NA,NA,NA,0,4,4,NA,NA,NA
Georgia,1981,3901142.9,3409272.7,5564742.3,2879142.8,2685599.5,2067441.5,1833701.4,1759445,1649827.7,0,3,3,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,10,10,NA,NA,NA,0,1,1,NA,NA,NA
Georgia,1980,3807920,3328840,5464600,2828640,2635960,2020580,1787340,1720500,1608340,0,4,4,0,7,7,NA,NA,NA,0,0,0,NA,NA,NA,2,17,19,NA,NA,NA,0,2,2,NA,NA,NA
Georgia,1979,3719398,3254606,5377190,2781886,2595304,1973272,1746126,1682350,1572256,0,4,4,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,1,11,12,NA,NA,NA,0,1,1,NA,NA,NA
Georgia,1978,3630876,3180372,5289780,2735132,2554648,1925964,1704912,1644200,1536172,0,9,9,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,0,14,14,NA,NA,NA,0,2,2,NA,NA,NA
