state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Louisiana,1996,3059543.4,2602908,4268379.6,2213141.4,2055238.2,1623571.2,1435972.2,1349994,1252914,0,0,0,0,0,0,1,19,20,0,1,1,NA,NA,NA,2,50,52,NA,NA,NA,1,0,1,NA,NA,NA
Louisiana,1995,3044152.5,2591510.5,4255051,2207373,2047678,1615981,1428171.5,1343997.5,1247513,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1994,3028761.6,2580113,4241722.4,2201604.6,2040117.8,1608390.8,1420370.8,1338001,1242112,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1993,3013370.7,2568715.5,4228393.8,2195836.2,2032557.6,1600800.6,1412570.1,1332004.5,1236711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1992,2997979.8,2557318,4215065.2,2190067.8,2024997.4,1593210.4,1404769.4,1326008,1231310,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1991,2982588.9,2545920.5,4201736.6,2184299.4,2017437.2,1585620.2,1396968.7,1320011.5,1225909,0,NA,NA,0,NA,NA,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1990,2967198,2534523,4188408,2178531,2009877,1578030,1389168,1314015,1220508,0,1,1,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,1,34,35,NA,NA,NA,0,3,3,NA,NA,NA
Louisiana,1989,2957020.2,2530656.7,4190887.2,2178557.9,2012329.3,1571453,1385567.2,1311537.5,1219119.2,0,3,3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,38,38,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1988,2946842.4,2526790.4,4193366.4,2178584.8,2014781.6,1564876,1381966.4,1309060,1217730.4,0,0,0,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA,1,24,25,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1987,2936664.6,2522924.1,4195845.6,2178611.7,2017233.9,1558299,1378365.6,1306582.5,1216341.6,0,0,0,0,0,0,NA,NA,NA,0,8,8,NA,NA,NA,1,19,20,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1986,2926486.8,2519057.8,4198324.8,2178638.6,2019686.2,1551722,1374764.8,1304105,1214952.8,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,30,30,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1985,2916309,2515191.5,4200804,2178665.5,2022138.5,1545145,1371164,1301627.5,1213564,0,0,0,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,1,15,16,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1984,2906131.2,2511325.2,4203283.2,2178692.4,2024590.8,1538568,1367563.2,1299150,1212175.2,0,3,3,0,0,0,NA,NA,NA,0,5,5,NA,NA,NA,0,5,5,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1983,2895953.4,2507458.9,4205762.4,2178719.3,2027043.1,1531991,1363962.4,1296672.5,1210786.4,0,2,2,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,0,17,17,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1982,2885775.6,2503592.6,4208241.6,2178746.2,2029495.4,1525414,1360361.6,1294195,1209397.6,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,20,20,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1981,2875597.8,2499726.3,4210720.8,2178773.1,2031947.7,1518837,1356760.8,1291717.5,1208008.8,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,13,13,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1980,2865420,2495860,4213200,2178800,2034400,1512260,1353160,1289240,1206620,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1979,2803748,2442454,4156750,2148260,2008490,1479394,1324354,1261836,1180618,0,2,2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,9,9,NA,NA,NA,0,0,0,NA,NA,NA
Louisiana,1978,2742076,2389048,4100300,2117720,1982580,1446528,1295548,1234432,1154616,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
