state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Pennsylvania,2016,10119261,8048754,12784227,6524274,6259953,5219757,4899504,4039947,4008807,21,93,114,0,0,0,917,8176,9093,202,887,1089,0,0,0,0,0,0,101,1566,1667,668,7808,8476,1,0,1,1917,18532,20449,7,2,9
Pennsylvania,2015,10116359,8083089,12802503,6545794,6256709,5230031,4886328,4065590,4017499,27,131,158,0,2,2,922,8775,9697,164,798,962,0,0,0,0,0,0,92,1434,1526,550,7376,7926,0,2,2,1772,18523,20295,17,5,22
Pennsylvania,2014,10098269,8112593,12787209,6528001,6259208,5217314,4880955,4079610,4032983,21,80,101,0,0,0,932,9320,10252,168,584,752,0,0,0,0,0,0,80,1303,1383,568,7123,7691,1,5,6,1774,18419,20193,4,4,8
Pennsylvania,2013,10064792,8130010,12773801,6534366,6239435,5208898,4855894,4097145,4032865,16,124,140,0,0,0,1017,10462,11479,178,592,770,0,0,0,0,0,0,71,1108,1179,491,6531,7022,0,5,5,1773,18826,20599,0,4,4
Pennsylvania,2012,10031170,8146059,12763536,6527184,6236352,5199136,4832034,4104268,4041791,22,193,215,0,0,0,960,9798,10758,175,296,471,0,0,0,0,0,0,49,961,1010,408,5841,6249,0,4,4,1615,17099,18714,1,6,7
Pennsylvania,2011,9984572,8122136,12742886,6532395,6210491,5190611,4793961,4104405,4017731,6,164,170,0,1,1,946,9988,10934,147,194,341,0,0,0,0,0,0,59,919,978,379,5538,5917,1,4,5,1538,16811,18349,0,3,3
Pennsylvania,2010,9924558,8074859,12709630,6528412,6181218,5160353,4764205,4078808,3996051,14,129,143,1,0,1,946,9829,10775,110,153,263,0,0,0,0,0,0,43,894,937,267,4416,4683,1,3,4,1385,15460,16845,NA,36,NA
Pennsylvania,2009,9833768,8008609,12604767,6472777,6131990,5118730,4715038,4038752,3969857,15,120,135,0,0,0,916,9862,10778,129,287,416,NA,NA,NA,NA,NA,NA,69,1169,1238,252,4222,4474,2,6,8,1395,15741,17136,12,75,87
Pennsylvania,2008,9694803,7910971,12448279,6392051,6056228,5047321,4647482,3988968,3922003,16,221,237,0,0,0,906,9658,10564,163,657,820,0,0,0,NA,NA,NA,39,871,910,230,4959,5189,2,8,10,1403,16711,18114,47,337,384
Pennsylvania,2007,9631293,7852567,12432792,6379253,6053539,5021606,4609687,3966648,3885919,14,218,232,0,0,0,896,9326,10222,253,1434,1687,0,0,0,0,0,0,37,980,1017,243,4493,4736,0,4,4,1478,16802,18280,35,347,382
Pennsylvania,2006,9614874,7839414,12440621,6398155,6042466,5007770,4607104,3952622,3886792,4,117,121,0,2,2,827,8751,9578,196,1256,1452,0,0,0,0,0,0,40,850,890,257,4924,5181,0,5,5,1393,16347,17740,69,442,511
