year,state,total_releases,aggravated_or_simple_assault_total_releases,burglary_total_releases,drugs_total_releases,fraud_total_releases,motor_vehicle_theft_total_releases,murder_total_releases,negligent_manslaughter_total_releases,other_property_offenses_total_releases,other_unknown_total_releases,other_violent_offenses_total_releases,public_order_total_releases,rape_or_sexual_assault_total_releases,robbery_total_releases,theft_total_releases,aggravated_or_simple_assault_female_total_releases,aggravated_or_simple_assault_male_total_releases,burglary_female_total_releases,burglary_male_total_releases,drugs_female_total_releases,drugs_male_total_releases,fraud_female_total_releases,fraud_male_total_releases,motor_vehicle_theft_female_total_releases,motor_vehicle_theft_male_total_releases,murder_female_total_releases,murder_male_total_releases,negligent_manslaughter_female_total_releases,negligent_manslaughter_male_total_releases,other_property_offenses_female_total_releases,other_property_offenses_male_total_releases,other_unknown_female_total_releases,other_unknown_male_total_releases,other_violent_offenses_female_total_releases,other_violent_offenses_male_total_releases,public_order_female_total_releases,public_order_male_total_releases,rape_or_sexual_assault_female_total_releases,rape_or_sexual_assault_male_total_releases,robbery_female_total_releases,robbery_male_total_releases,theft_female_total_releases,theft_male_total_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,California,93354,5573,15485,31275,1990,3300,1178,449,487,3821,837,7139,3237,9009,9574,227,5346,788,14697,3516,27759,551,1439,92,3208,89,1089,37,412,39,448,224,3597,93,744,310,6829,18,3219,507,8502,1670,7904,2142,1553,285,1593,5229,4797,563,4896,14448,9786,1060,5981,540,303,94,1053,1018,866,114,1302,481,321,93,283,97,122,20,210,159,91,18,219,1038,936,142,1705,260,226,47,304,1357,2586,296,2900,872,827,197,1341,4561,2276,346,1826,3367,2724,355,3128,139,2003,23,1530,14,271,51,1542,234,4995,240,4557,43,520,271,4625,1414,13034,883,8903,122,938,1097,4884,162,378,85,218,39,55,265,788,27,991,19,847,2,112,44,1258,41,440,14,307,13,80,21,262,10,87,5,117,3,17,19,191,19,140,NA,91,3,15,17,202,61,977,51,885,12,130,100,1605,28,232,22,204,7,40,36,268,50,1307,74,2512,23,273,163,2737,4,868,6,821,2,195,6,1335,265,4296,102,2174,22,324,118,1708,626,2741,466,2258,112,243,466,2662
1992,California,88444,5762,13928,28889,1648,3774,1197,482,401,3409,838,7145,3233,8869,8869,230,5532,693,13235,3107,25782,487,1161,111,3663,94,1103,54,428,36,365,195,3214,78,760,265,6880,16,3217,440,8429,1448,7421,2119,1676,356,1611,4561,4422,517,4428,12695,9286,1037,5871,502,235,68,843,1119,1095,171,1389,526,322,81,268,108,154,26,194,142,72,20,167,1001,906,105,1397,251,251,46,290,1377,2553,275,2940,861,898,191,1283,4395,2479,355,1640,2945,2555,360,3009,119,2000,45,1631,6,350,60,1551,216,4345,200,4222,30,487,247,4181,1223,11472,755,8531,110,927,1019,4852,164,338,51,184,26,42,246,597,15,1104,31,1064,7,164,58,1331,44,482,15,307,12,69,23,245,14,94,7,147,7,19,26,168,21,121,1,71,1,19,13,154,54,947,51,855,9,96,81,1316,29,222,15,236,5,41,29,261,56,1321,52,2501,12,263,145,2795,5,856,1,897,2,189,8,1275,234,4161,95,2384,17,338,94,1546,565,2380,367,2188,86,274,430,2579
1993,California,90153,6067,14155,28877,1634,4716,1236,418,349,3491,896,7513,3379,8972,8450,242,5825,768,13387,3161,25716,462,1172,137,4579,73,1163,36,382,35,314,229,3262,94,802,285,7228,19,3360,485,8487,1378,7072,2042,1857,391,1777,4727,4370,639,4419,11703,9502,1334,6338,528,209,95,802,1248,1465,244,1759,516,324,79,317,89,109,22,198,112,64,17,156,1069,857,162,1403,237,254,79,326,1462,2680,429,2942,868,932,215,1364,4256,2566,425,1725,2802,2295,428,2925,138,1904,28,1829,12,379,64,1713,234,4493,205,4165,59,580,270,4149,1171,10532,643,8859,254,1080,1093,5245,164,364,47,162,27,68,224,578,31,1217,28,1437,11,233,67,1692,30,486,9,315,7,72,27,290,9,80,2,107,2,20,23,175,23,89,NA,64,4,13,8,148,65,1004,36,821,20,142,108,1295,25,212,15,239,13,66,41,285,51,1411,49,2631,41,388,144,2798,6,862,2,930,2,213,9,1355,253,4003,77,2489,28,397,127,1598,528,2274,311,1984,124,304,415,2510
1994,California,100607,6991,15341,32091,1917,5645,1343,492,411,3745,1143,8514,3805,9636,9533,260,6731,862,14479,3776,28315,555,1362,167,5478,82,1261,50,442,32,379,252,3493,98,1045,299,8215,24,3781,515,9121,1610,7923,2266,1969,693,2063,4873,4196,1230,5042,12188,9497,2587,7819,561,234,163,959,1459,1479,479,2228,519,388,110,326,91,155,44,202,117,63,32,199,1068,792,279,1606,306,269,125,443,1688,2590,874,3362,920,1015,311,1559,4473,2590,745,1828,3057,2384,802,3290,141,2125,30,1939,24,669,65,1998,284,4589,161,4035,109,1121,308,4734,1373,10815,592,8905,464,2123,1347,6472,159,402,60,174,56,107,280,679,38,1421,27,1452,18,461,84,2144,35,484,14,374,6,104,27,299,8,83,7,148,7,37,28,174,16,101,1,62,4,28,11,188,70,998,40,752,22,257,120,1486,29,277,12,257,14,111,43,400,56,1632,41,2549,42,832,160,3202,4,916,1,1014,4,307,15,1544,256,4217,71,2519,58,687,130,1698,595,2462,301,2083,205,597,509,2781
1995,California,107509,7953,15727,35159,2054,5897,1438,471,1453,2976,1384,9043,4050,9905,9999,325,7628,897,14830,4213,30946,588,1466,220,5677,85,1353,49,422,113,1340,205,2771,124,1260,362,8681,21,4029,550,9355,1806,8193,2479,2129,957,2388,4862,3793,1704,5368,12332,9609,3783,9435,596,228,201,1029,1326,1449,656,2466,562,413,130,333,86,138,51,196,341,330,153,629,866,536,289,1285,358,315,174,537,1744,2639,1053,3607,959,1005,456,1630,4546,2368,1082,1909,3236,2221,1089,3453,179,2300,44,2085,30,927,72,2316,298,4564,159,3634,93,1611,347,5021,1452,10880,666,8943,507,3276,1588,7847,197,399,53,175,57,144,281,748,38,1288,28,1421,27,629,127,2339,35,527,16,397,8,122,26,307,7,79,3,135,12,39,27,169,38,303,12,318,12,141,51,578,59,807,25,511,24,265,97,1188,36,322,22,293,12,162,54,483,69,1675,64,2575,47,1006,182,3425,4,955,3,1002,2,454,12,1618,284,4262,83,2285,64,1018,119,1790,682,2554,340,1881,218,871,566,2887
1996,California,114165,8936,15261,38571,2219,6163,1584,465,2522,2132,1518,9489,4478,10254,10573,361,8575,994,14267,4928,33643,651,1568,228,5935,94,1490,40,425,181,2341,178,1954,146,1372,418,9071,31,4447,555,9699,1945,8628,2656,2179,1296,2805,4640,3423,1814,5384,13209,10122,4461,10779,623,234,232,1130,1313,1513,807,2530,598,438,189,359,84,106,60,215,569,515,272,1166,613,323,300,896,388,355,183,592,1798,2693,1291,3707,1120,966,583,1809,4550,2461,1305,1938,3495,2049,1356,3673,188,2468,39,2140,44,1252,90,2715,345,4295,152,3271,120,1694,377,5007,1708,11501,720,9402,629,3832,1871,8908,178,445,72,162,80,152,321,809,45,1268,38,1475,41,766,104,2426,42,556,14,424,14,175,24,335,3,81,1,105,7,53,29,186,49,520,21,494,20,252,91,1075,54,559,16,307,25,275,83,813,38,350,26,329,20,163,62,530,88,1710,54,2639,63,1228,213,3494,6,1114,4,962,4,579,17,1792,252,4298,98,2363,79,1226,126,1812,782,2713,316,1733,256,1100,591,3082
1997,California,123518,10262,15926,42374,2636,6263,1667,503,3214,1697,1946,10082,4655,10840,11453,417,9845,1075,14851,5579,36795,765,1871,259,6004,77,1590,45,458,243,2971,118,1579,223,1723,482,9600,23,4632,620,10220,1940,9513,2974,2377,1687,3224,4774,3261,2096,5795,14157,10226,5238,12753,761,264,316,1295,1247,1367,959,2690,659,418,214,376,91,145,62,205,748,574,415,1477,512,250,250,685,484,425,254,783,1943,2645,1541,3953,1127,950,700,1878,4935,2485,1447,1973,3834,1965,1737,3917,189,2785,59,2318,56,1631,113,3111,370,4404,141,3120,166,1930,398,5397,1956,12201,683,9543,801,4437,2139,10614,219,542,71,193,104,212,371,924,47,1200,31,1336,54,905,127,2563,36,623,13,405,9,205,19,357,10,81,11,134,6,56,18,187,74,674,17,557,39,376,113,1364,35,477,11,239,23,227,49,636,62,422,33,392,28,226,100,683,80,1863,63,2582,81,1460,258,3695,6,1121,2,948,1,699,14,1864,274,4661,89,2396,92,1355,165,1808,779,3055,248,1717,348,1389,565,3352
1998,California,130541,11104,16295,46264,2747,6465,1676,497,3741,1338,2205,10393,4887,10905,12024,466,10638,1095,15200,6251,40013,775,1972,293,6172,89,1587,56,441,308,3433,107,1231,218,1987,488,9905,34,4853,618,10287,2036,9988,3222,2369,1976,3537,4870,2915,2461,6049,15260,9838,6597,14569,771,256,388,1332,1277,1271,1128,2789,689,377,246,364,94,144,67,192,853,609,517,1762,400,183,247,508,594,444,338,829,2203,2473,1823,3894,1181,937,718,2051,4891,2337,1707,1970,4233,1794,1936,4061,210,3012,48,2321,66,1910,142,3395,369,4501,116,2799,183,2278,427,5622,2142,13118,568,9270,1088,5509,2453,12116,228,543,46,210,133,255,368,964,57,1220,25,1246,73,1055,138,2651,44,645,12,365,11,235,22,342,12,82,8,136,9,58,27,165,76,777,25,584,55,462,152,1610,31,369,9,174,17,230,50,458,62,532,32,412,41,297,83,746,110,2093,44,2429,90,1733,244,3650,2,1179,6,931,2,716,24,2027,304,4587,70,2267,110,1597,134,1836,902,3331,176,1618,369,1567,589,3472
1999,California,130558,11919,15730,47400,2742,6313,1647,489,3804,966,2405,10146,4601,10702,11694,518,11401,1081,14649,6545,40855,765,1977,328,5985,84,1563,52,437,297,3507,111,855,251,2154,527,9619,26,4575,619,10083,1974,9720,3396,2393,2349,3781,4819,2390,2704,5817,16386,9240,7051,14723,808,248,326,1360,1318,1045,1242,2708,673,354,273,347,111,122,66,190,899,563,629,1713,268,136,192,370,672,485,392,856,2152,2254,1966,3774,1118,829,748,1906,4783,2162,1818,1939,4270,1510,2034,3880,237,3159,29,2364,93,2256,159,3622,375,4444,88,2302,224,2480,394,5423,2338,14048,483,8757,1185,5866,2539,12184,213,595,37,211,122,204,393,967,74,1244,18,1027,82,1160,154,2554,36,637,7,347,14,259,27,320,14,97,7,115,6,60,25,165,88,811,13,550,60,569,136,1577,39,229,7,129,16,176,49,321,71,601,27,458,47,345,106,750,110,2042,33,2221,106,1860,278,3496,3,1115,2,827,7,741,14,1892,282,4501,54,2108,135,1683,148,1791,840,3430,107,1403,439,1595,588,3292
2e3,California,126378,11129,14046,46892,2640,5933,1644,397,3857,739,2565,11216,4241,9702,11377,525,10604,1011,13035,6444,40448,738,1902,306,5627,88,1556,47,350,298,3559,99,640,259,2306,541,10675,30,4211,558,9144,1953,9424,3234,4040,516,3339,4345,4109,484,5108,16058,14840,1187,14807,734,509,140,1257,1184,2016,229,2504,636,569,88,351,96,133,14,154,923,1049,148,1737,200,229,16,294,703,895,109,858,2542,3878,447,4349,1052,1338,207,1644,4224,3330,366,1782,4107,3118,338,3814,242,2992,92,3948,31,485,160,3179,350,3995,248,3861,41,443,372,4736,2289,13769,1393,13447,171,1016,2591,12216,222,512,127,382,26,114,363,894,61,1123,97,1919,17,212,131,2373,41,595,14,555,8,80,25,326,13,83,11,122,5,9,18,136,79,844,64,985,12,136,143,1594,26,174,20,209,2,14,51,243,80,623,65,830,11,98,103,755,108,2434,127,3751,28,419,278,4071,5,1047,12,1326,NA,207,13,1631,247,3977,151,3179,19,347,141,1641,834,3273,450,2668,63,275,606,3208
