state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Utah,2006,1755313,1546663,2550063,1268177,1281886,886357,868956,768783,777880,0,0,0,0,0,0,414,2204,2618,0,0,0,0,5,5,124,680,804,0,0,0,0,0,0,538,2931,3469,0,0,0,0,0,0,0,32,32
Utah,2005,1695033,1506312,2452149,1223684,1228465,861112,833921,757088,749224,0,0,0,0,0,0,404,2097,2501,0,0,0,1,8,9,105,595,700,0,0,0,0,0,0,510,2740,3250,0,0,0,0,0,0,0,32,32
Utah,2004,1613371,1428245,2349472,1172858,1176614,817048,796323,712289,715956,0,0,0,0,0,0,322,1960,2282,0,1,1,1,9,10,83,624,707,0,0,0,0,0,0,409,2642,3051,0,0,0,0,0,0,3,34,37
Utah,2003,1571441,1385523,2309555,1150949,1158606,792758,778683,689369,696154,0,0,0,0,0,0,311,1990,2301,0,2,2,0,8,8,76,659,735,0,1,1,0,0,0,390,2700,3090,0,0,0,0,0,0,3,29,32
Utah,2002,1567874,1389095,2275861,1138389,1137472,794727,773147,694977,694118,0,1,1,0,0,0,250,1991,2241,0,1,1,0,0,0,55,508,563,0,7,7,0,0,0,308,2558,2866,0,0,0,0,0,0,2,42,44
Utah,2001,1512997,1336964,2229295,1114311,1114984,767560,745437,670252,666712,0,0,0,0,0,0,312,2254,2566,0,0,0,0,0,0,67,448,515,0,9,9,0,0,0,380,2771,3151,0,0,0,0,0,0,1,55,56
Utah,2000,1501387,1328761,2207325,1115833,1091492,758777,742610,661058,667703,0,5,5,0,0,0,310,2111,2421,0,2,2,0,0,0,37,348,385,0,9,9,0,0,0,350,2554,2904,0,0,0,0,0,0,3,71,74
Utah,1999,1460693.9,1291403.6,2158775.3,1090653.6,1068121.7,738973.1,721720.8,643059.7,648343.9,0,9,9,0,0,0,284,1965,2249,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,300,2263,2563,0,0,0,0,0,0,0,48,48
Utah,1998,1420000.8,1254046.2,2110225.6,1065474.2,1044751.4,719169.2,700831.6,625061.4,628984.8,NA,NA,NA,0,0,0,254,2419,2673,NA,NA,NA,0,0,0,19,180,199,0,16,16,0,0,0,274,2680,2954,0,2,2,0,0,0,1,53,54
Utah,1997,1379307.7,1216688.8,2061675.9,1040294.8,1021381.1,699365.3,679942.4,607063.1,609625.7,NA,NA,NA,0,0,0,247,2063,2310,NA,NA,NA,0,0,0,13,122,135,2,21,23,0,0,0,262,2269,2531,0,0,0,0,0,0,0,57,57
Utah,1996,1338614.6,1179331.4,2013126.2,1015115.4,998010.8,679561.4,659053.2,589064.8,590266.6,NA,NA,NA,0,0,0,203,1688,1891,NA,NA,NA,0,0,0,10,102,112,0,19,19,0,0,0,215,1873,2088,0,0,0,0,0,0,2,46,48
Utah,1995,1297921.5,1141974,1964576.5,989936,974640.5,659757.5,638164,571066.5,570907.5,NA,NA,NA,0,0,0,151,1657,1808,NA,NA,NA,0,0,0,6,102,108,1,14,15,0,0,0,162,1839,2001,0,0,0,0,0,0,4,52,56
Utah,1994,1257228.4,1104616.6,1916026.8,964756.6,951270.2,639953.6,617274.8,553068.2,551548.4,NA,NA,NA,0,0,0,129,1521,1650,NA,NA,NA,0,0,0,8,112,120,1,7,8,0,0,0,140,1698,1838,0,0,0,0,0,0,0,36,36
Utah,1993,1216535.3,1067259.2,1867477.1,939577.2,927899.9,620149.7,596385.6,535069.9,532189.3,NA,NA,NA,0,0,0,110,1435,1545,NA,NA,NA,0,0,0,12,138,150,0,16,16,0,0,0,125,1615,1740,0,0,0,0,0,0,3,17,20
Utah,1992,1175842.2,1029901.8,1818927.4,914397.8,904529.6,600345.8,575496.4,517071.6,512830.2,NA,NA,NA,0,0,0,111,1311,1422,NA,NA,NA,0,0,0,7,104,111,0,11,11,0,0,0,119,1469,1588,0,0,0,0,0,0,0,27,27
Utah,1991,1135149.1,992544.4,1770377.7,889218.4,881159.3,580541.9,554607.2,499073.3,493471.1,NA,NA,NA,0,0,0,117,1207,1324,NA,NA,NA,0,0,0,16,83,99,1,20,21,0,0,0,136,1356,1492,0,0,0,0,0,0,0,23,23
Utah,1990,1094456,955187,1721828,864039,857789,560738,533718,481075,474112,NA,NA,NA,0,0,0,96,1145,1241,NA,NA,NA,0,0,0,5,50,55,3,17,20,0,0,0,106,1275,1381,0,0,0,0,0,0,1,34,35
Utah,1989,1076922.4,941500.3,1696013.2,851657.1,844356.1,551904.2,525018.2,474301.5,467198.8,NA,NA,NA,0,0,0,69,769,838,NA,NA,NA,0,0,0,5,54,59,0,20,20,0,0,0,80,888,968,0,0,0,0,0,0,2,18,20
Utah,1988,1059388.8,927813.6,1670198.4,839275.2,830923.2,543070.4,516318.4,467528,460285.6,NA,NA,NA,0,0,0,68,771,839,NA,NA,NA,0,0,0,1,69,70,2,17,19,0,0,0,74,912,986,0,0,0,0,0,0,1,25,26
Utah,1987,1041855.2,914126.9,1644383.6,826893.3,817490.3,534236.6,507618.6,460754.5,453372.4,NA,NA,NA,NA,NA,NA,41,619,660,NA,NA,NA,0,0,0,1,67,68,0,1,1,NA,NA,NA,44,768,812,0,0,0,0,0,0,1,30,31
Utah,1986,1024321.6,900440.2,1618568.8,814511.4,804057.4,525402.8,498918.8,453981,446459.2,NA,NA,NA,NA,NA,NA,54,592,646,NA,NA,NA,0,0,0,11,97,108,0,0,0,NA,NA,NA,69,758,827,0,0,0,0,0,0,0,0,0
Utah,1985,1006788,886753.5,1592754,802129.5,790624.5,516569,490219,447207.5,439546,NA,NA,NA,NA,NA,NA,36,685,721,NA,NA,NA,0,0,0,1,48,49,0,0,0,NA,NA,NA,44,819,863,0,0,0,0,0,0,0,0,0
Utah,1984,989254.4,873066.8,1566939.2,789747.6,777191.6,507735.2,481519.2,440434,432632.8,NA,NA,NA,NA,NA,NA,40,635,675,NA,NA,NA,0,0,0,3,45,48,0,0,0,NA,NA,NA,52,779,831,0,0,0,0,0,0,0,0,0
Utah,1983,971720.8,859380.1,1541124.4,777365.7,763758.7,498901.4,472819.4,433660.5,425719.6,NA,NA,NA,NA,NA,NA,39,602,641,NA,NA,NA,0,0,0,1,27,28,1,3,4,NA,NA,NA,45,760,805,0,0,0,0,0,0,1,0,1
Utah,1982,954187.2,845693.4,1515309.6,764983.8,750325.8,490067.6,464119.6,426887,418806.4,NA,NA,NA,0,0,0,31,547,578,NA,NA,NA,0,0,0,0,32,32,0,5,5,0,0,0,36,692,728,0,0,0,0,0,0,0,2,2
Utah,1981,936653.6,832006.7,1489494.8,752601.9,736892.9,481233.8,455419.8,420113.5,411893.2,NA,NA,NA,0,0,0,11,422,433,NA,NA,NA,0,0,0,3,14,17,0,5,5,0,0,0,19,575,594,0,0,0,0,0,0,0,6,6
Utah,1980,919120,818320,1463680,740220,723460,472400,446720,413340,404980,NA,NA,NA,0,0,0,18,450,468,NA,NA,NA,0,0,0,1,15,16,0,10,10,0,0,0,28,570,598,0,0,0,0,0,0,1,8,9
Utah,1979,890608,792408,1422772,719388,703384,458250,432358,400806,391602,NA,NA,NA,0,0,0,17,305,322,NA,NA,NA,0,0,0,0,18,18,0,7,7,0,0,0,26,417,443,0,3,3,0,0,0,0,9,9
Utah,1978,862096,766496,1381864,698556,683308,444100,417996,388272,378224,5,42,47,0,0,0,12,239,251,3,31,34,0,0,0,1,4,5,0,6,6,0,0,0,21,325,346,0,0,0,0,0,0,0,2,2
