year,state,total_prisoners,aggravated_or_simple_assault_total_prisoners,burglary_total_prisoners,drugs_total_prisoners,fraud_total_prisoners,motor_vehicle_theft_total_prisoners,murder_total_prisoners,negligent_manslaughter_total_prisoners,other_property_offenses_total_prisoners,other_unknown_total_prisoners,other_violent_offenses_total_prisoners,public_order_total_prisoners,rape_or_sexual_assault_total_prisoners,robbery_total_prisoners,theft_total_prisoners,aggravated_or_simple_assault_female_total_prisoners,aggravated_or_simple_assault_male_total_prisoners,burglary_female_total_prisoners,burglary_male_total_prisoners,drugs_female_total_prisoners,drugs_male_total_prisoners,fraud_female_total_prisoners,fraud_male_total_prisoners,motor_vehicle_theft_female_total_prisoners,motor_vehicle_theft_male_total_prisoners,murder_female_total_prisoners,murder_male_total_prisoners,negligent_manslaughter_female_total_prisoners,negligent_manslaughter_male_total_prisoners,other_property_offenses_female_total_prisoners,other_property_offenses_male_total_prisoners,other_unknown_female_total_prisoners,other_unknown_male_total_prisoners,other_violent_offenses_female_total_prisoners,other_violent_offenses_male_total_prisoners,public_order_female_total_prisoners,public_order_male_total_prisoners,rape_or_sexual_assault_female_total_prisoners,rape_or_sexual_assault_male_total_prisoners,robbery_female_total_prisoners,robbery_male_total_prisoners,theft_female_total_prisoners,theft_male_total_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_total_prisoners,burglary_hispanic_total_prisoners,burglary_other_or_unknown_total_prisoners,burglary_white_total_prisoners,drugs_black_total_prisoners,drugs_hispanic_total_prisoners,drugs_other_or_unknown_total_prisoners,drugs_white_total_prisoners,fraud_black_total_prisoners,fraud_hispanic_total_prisoners,fraud_other_or_unknown_total_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_total_prisoners,murder_hispanic_total_prisoners,murder_other_or_unknown_total_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_total_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_total_prisoners,public_order_hispanic_total_prisoners,public_order_other_or_unknown_total_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_total_prisoners,robbery_hispanic_total_prisoners,robbery_other_or_unknown_total_prisoners,robbery_white_total_prisoners,theft_black_total_prisoners,theft_hispanic_total_prisoners,theft_other_or_unknown_total_prisoners,theft_white_total_prisoners,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_white_female_prisoners,theft_white_male_prisoners
2009,Virginia,34899,2915,2151,3915,1815,105,732,124,274,11774,832,4329,2719,1208,2006,176,2739,119,2032,380,3535,582,1233,6,99,67,665,13,111,22,252,463,11311,30,802,219,4110,37,2682,73,1135,301,1705,1134,85,1183,513,576,36,920,619,1624,79,1801,411,384,29,966,436,38,1,44,22,311,20,217,184,25,8,48,43,59,5,137,73,7692,185,399,3498,408,27,194,203,1631,69,1866,763,726,134,633,1226,672,15,352,169,549,26,1065,366,53,1081,1,84,92,1091,30,483,16,560,NA,36,66,854,37,582,83,1541,2,77,225,1576,70,341,98,286,5,24,317,649,162,274,NA,38,NA,1,3,41,3,19,23,288,NA,20,12,205,32,152,3,22,1,7,2,46,7,36,4,55,NA,5,10,127,8,65,208,7484,3,182,19,380,233,3265,15,393,1,26,9,185,5,198,54,1577,1,68,116,1750,48,715,5,721,1,133,14,619,17,1209,25,647,NA,15,27,325,21,148,65,484,2,24,170,895,64,302
2010,Virginia,36902,3104,2564,3870,1150,153,908,147,265,11944,1000,4780,2962,1475,2580,195,2909,145,2419,404,3466,398,752,16,137,79,829,10,137,24,241,416,11528,29,971,268,4512,29,2933,84,1391,509,2071,993,89,1584,438,535,36,1450,543,1226,87,2267,290,199,12,748,191,35,1,94,23,330,23,361,194,25,8,79,35,61,4,135,65,6996,241,1607,3100,407,37,354,202,1516,64,2532,668,718,150,958,1136,661,21,615,178,538,27,1607,408,47,946,2,87,118,1466,28,410,14,521,NA,36,96,1354,35,508,47,1179,5,82,303,1964,49,241,45,154,2,10,280,468,71,120,NA,35,NA,1,12,82,4,19,24,306,NA,23,22,339,33,161,2,23,NA,8,5,74,3,32,3,58,NA,4,13,122,8,57,175,6821,2,239,32,1575,207,2893,13,394,NA,37,11,343,5,197,59,1457,2,62,166,2366,41,627,5,713,1,149,8,950,15,1121,25,636,NA,21,40,575,19,159,77,461,4,23,340,1267,88,320
2011,Virginia,37194,3982,3120,5310,NA,NA,4395,NA,167,881,2375,1898,4161,6098,4807,290,3692,142,2978,441,4869,NA,NA,NA,NA,283,4112,NA,NA,15,152,5,876,42,2333,102,1796,41,4120,248,5850,979,3828,1445,99,1793,645,678,35,1663,744,1591,100,3242,377,NA,NA,NA,NA,NA,NA,NA,NA,2436,75,693,1191,NA,NA,NA,NA,32,2,79,54,5,75,789,12,1290,59,472,554,320,40,1243,295,1263,219,1251,1428,3214,72,1949,863,986,44,2952,825,63,1382,4,95,179,1614,44,601,14,664,NA,35,85,1578,43,701,49,1542,5,95,330,2912,57,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2338,2,73,48,645,135,1056,NA,NA,NA,NA,NA,NA,NA,NA,1,31,NA,2,11,68,3,51,NA,5,NA,75,2,787,3,9,19,1271,NA,59,12,460,11,543,7,313,2,38,68,1175,25,270,7,1256,1,218,10,1241,23,1405,77,3137,1,71,111,1838,59,804,129,857,1,43,653,2299,196,629
2012,Virginia,36696,3968,3167,4950,NA,NA,4472,NA,752,121,2356,1793,4183,6085,4849,297,3671,142,3025,465,4485,NA,NA,NA,NA,312,4160,NA,NA,41,711,9,112,47,2309,63,1730,46,4137,258,5827,970,3879,2452,100,33,1383,1406,28,23,1710,3523,81,48,1298,NA,NA,NA,NA,NA,NA,NA,NA,2871,77,40,1484,NA,NA,NA,NA,367,13,5,367,44,11,2,64,1580,57,36,683,1012,39,17,725,1701,232,55,2195,4696,71,56,1262,2365,34,38,2412,138,2314,3,97,6,27,150,1233,30,1376,2,26,1,22,109,1601,185,3338,6,75,2,46,272,1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,2741,2,75,2,38,178,1306,NA,NA,NA,NA,NA,NA,NA,NA,17,350,NA,13,NA,5,24,343,3,41,1,10,NA,2,5,59,22,1558,1,56,4,32,20,663,13,999,1,38,NA,17,49,676,11,1690,1,231,NA,55,34,2161,157,4539,3,68,NA,56,98,1164,369,1996,2,32,8,30,591,1821
2013,Virginia,36978,3971,3205,5505,NA,NA,4551,NA,171,517,2374,1383,4273,6086,4942,332,3639,169,3036,542,4963,NA,NA,NA,NA,327,4224,NA,NA,18,153,25,492,42,2332,40,1343,44,4229,258,5828,1053,3889,2420,106,20,1425,1365,35,15,1790,3806,95,18,1586,NA,NA,NA,NA,NA,NA,NA,NA,2924,88,44,1495,NA,NA,NA,NA,58,5,NA,108,188,23,2,304,1588,63,36,687,738,40,10,595,1702,261,50,2260,4690,67,48,1281,2327,48,25,2542,164,2256,4,102,3,17,161,1264,29,1336,1,34,NA,15,139,1651,187,3619,3,92,3,15,349,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,2788,3,85,4,40,184,1311,NA,NA,NA,NA,NA,NA,NA,NA,8,50,NA,5,NA,NA,10,98,10,178,1,22,NA,2,14,290,19,1569,NA,63,3,33,20,667,9,729,1,39,NA,10,30,565,11,1691,1,260,NA,50,32,2228,150,4540,3,64,NA,48,105,1176,376,1951,3,45,8,17,666,1876
2014,Virginia,37538,4112,3228,5701,NA,NA,4601,NA,172,187,2396,1458,4588,5974,5121,364,3748,154,3074,602,5099,NA,NA,NA,NA,332,4269,NA,NA,17,155,17,170,39,2357,42,1416,49,4539,266,5708,1133,3988,2466,101,18,1527,1353,31,10,1834,3756,74,16,1855,NA,NA,NA,NA,NA,NA,NA,NA,2962,91,45,1503,NA,NA,NA,NA,58,3,NA,111,77,15,1,94,1609,62,32,693,799,43,8,608,1707,298,53,2530,4591,66,45,1272,2378,43,17,2683,167,2299,6,95,2,16,189,1338,33,1320,1,30,NA,10,120,1714,163,3593,NA,74,3,13,436,1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,2821,4,87,4,41,183,1320,NA,NA,NA,NA,NA,NA,NA,NA,5,53,NA,3,NA,NA,12,99,4,73,1,14,NA,1,12,82,18,1591,NA,62,2,30,19,674,13,786,2,41,NA,8,27,581,12,1695,1,297,NA,53,36,2494,159,4432,4,62,NA,45,103,1169,398,1980,3,40,7,10,725,1958
2015,Virginia,37357,4000,3097,5635,NA,NA,4482,NA,151,368,2395,1566,4637,5856,5170,338,3662,160,2937,638,4997,NA,NA,NA,NA,324,4158,NA,NA,14,137,38,330,38,2357,68,1498,50,4587,238,5618,1192,3978,2382,105,10,1503,1303,29,9,1756,3598,93,18,1926,NA,NA,NA,NA,NA,NA,NA,NA,2874,101,35,1472,NA,NA,NA,NA,50,1,NA,100,134,18,1,215,1592,77,24,702,892,36,5,633,1707,354,40,2536,4507,75,22,1252,2353,48,15,2754,141,2241,6,99,1,9,190,1313,38,1265,2,27,1,8,119,1637,162,3436,1,92,1,17,474,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,2741,5,96,3,32,183,1289,NA,NA,NA,NA,NA,NA,NA,NA,8,42,NA,1,NA,NA,6,94,8,126,1,17,1,NA,28,187,17,1575,NA,77,2,22,19,683,20,872,1,35,NA,5,47,586,13,1694,1,353,NA,40,36,2500,146,4361,4,71,NA,22,88,1164,404,1949,4,44,5,10,779,1975
2016,Virginia,35672,3842,2909,5231,NA,NA,4560,NA,146,877,2318,1257,4450,5448,4634,309,3533,157,2752,551,4680,NA,NA,NA,NA,330,4230,NA,NA,10,136,90,787,35,2283,49,1208,53,4397,205,5243,1052,3582,2257,96,15,1474,1215,27,11,1656,3358,69,19,1785,NA,NA,NA,NA,NA,NA,NA,NA,2954,98,34,1474,NA,NA,NA,NA,42,3,NA,101,422,33,4,418,1540,77,21,680,684,37,5,531,1633,344,35,2438,4208,72,20,1148,2068,55,13,2498,128,2129,5,91,2,13,174,1300,28,1187,NA,27,2,9,127,1529,129,3229,NA,69,1,18,421,1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,2816,5,93,3,31,184,1290,NA,NA,NA,NA,NA,NA,NA,NA,2,40,NA,3,NA,NA,8,93,22,400,NA,33,1,3,67,351,16,1524,NA,77,1,20,18,662,16,668,2,35,NA,5,31,500,13,1620,1,343,NA,35,39,2399,131,4077,3,69,NA,20,71,1077,351,1717,6,49,2,11,693,1805
1999,Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2e3,Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
