state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Nevada,1990,900882,784870,1195956,586582,609374,443116,457766,380061,404809,NA,NA,NA,NA,NA,NA,163,1385,1548,NA,NA,NA,2,0,2,0,0,0,0,7,7,NA,NA,NA,335,2576,2911,0,0,0,0,0,0,161,1145,1306
Nevada,1989,869281.8,758819,1156844.4,567861.8,588982.6,428060.4,441221.4,368032.9,390786.1,NA,NA,NA,NA,NA,NA,125,1347,1472,NA,NA,NA,0,0,0,0,0,0,0,3,3,NA,NA,NA,244,2582,2826,0,0,0,0,0,0,113,1180,1293
Nevada,1988,837681.6,732768,1117732.8,549141.6,568591.2,413004.8,424676.8,356004.8,376763.2,NA,NA,NA,NA,NA,NA,96,978,1074,NA,NA,NA,0,0,0,0,0,0,2,12,14,NA,NA,NA,196,1898,2094,0,0,0,0,0,0,91,873,964
Nevada,1987,806081.4,706717,1078621.2,530421.4,548199.8,397949.2,408132.2,343976.7,362740.3,NA,NA,NA,NA,NA,NA,97,1064,1161,NA,NA,NA,0,0,0,0,0,0,1,10,11,NA,NA,NA,165,1948,2113,0,0,0,0,0,0,61,826,887
Nevada,1986,774481.2,680666,1039509.6,511701.2,527808.4,382893.6,391587.6,331948.6,348717.4,NA,NA,NA,NA,NA,NA,66,593,659,NA,NA,NA,0,0,0,5,37,42,0,2,2,NA,NA,NA,125,1348,1473,0,0,0,0,0,0,52,676,728
Nevada,1985,742881,654615,1000398,492981,507417,367838,375043,319920.5,334694.5,NA,NA,NA,NA,NA,NA,67,783,850,NA,NA,NA,0,0,0,0,7,7,0,3,3,NA,NA,NA,103,1353,1456,0,0,0,0,0,0,30,527,557
Nevada,1984,711280.8,628564,961286.4,474260.8,487025.6,352782.4,358498.4,307892.4,320671.6,NA,NA,NA,NA,NA,NA,36,541,577,NA,NA,NA,0,0,0,0,10,10,0,5,5,NA,NA,NA,58,1085,1143,0,0,0,0,0,0,20,511,531
Nevada,1983,679680.6,602513,922174.8,455540.6,466634.2,337726.8,341953.8,295864.3,306648.7,NA,NA,NA,NA,NA,NA,38,440,478,NA,NA,NA,0,0,0,0,13,13,0,10,10,NA,NA,NA,67,985,1052,0,0,0,0,0,0,28,485,513
Nevada,1982,648080.4,576462,883063.2,436820.4,446242.8,322671.2,325409.2,283836.2,292625.8,NA,NA,NA,0,0,0,31,434,465,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,44,799,843,0,0,0,0,0,0,11,332,343
Nevada,1981,616480.2,550411,843951.6,418100.2,425851.4,307615.6,308864.6,271808.1,278602.9,NA,NA,NA,0,0,0,44,569,613,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,68,850,918,0,0,0,0,0,0,23,215,238
Nevada,1980,584880,524360,804840,399380,405460,292560,292320,259780,264580,NA,NA,NA,0,0,0,50,533,583,NA,NA,NA,0,0,0,0,5,5,0,0,0,0,0,0,64,750,814,0,0,0,0,0,0,14,162,176
Nevada,1979,558222,500914,773226,383522,389704,278964,279258,248052,252862,NA,NA,NA,0,0,0,51,489,540,NA,NA,NA,0,0,0,0,6,6,1,4,5,0,0,0,57,668,725,0,0,0,0,0,0,5,152,157
Nevada,1978,531564,477468,741612,367664,373948,265368,266196,236324,241144,0,0,0,0,0,0,44,457,501,1,13,14,0,0,0,0,0,0,1,3,4,0,0,0,52,589,641,0,0,0,0,1,1,4,108,112
