state,year,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_total_female_prisoners,aggravated_or_simple_assault_total_male_prisoners,aggravated_or_simple_assault_total_total_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_black_total_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_hispanic_total_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_other_or_unknown_total_prisoners,burglary_total_female_prisoners,burglary_total_male_prisoners,burglary_total_total_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,burglary_white_total_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_black_total_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_hispanic_total_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_other_or_unknown_total_prisoners,drugs_total_female_prisoners,drugs_total_male_prisoners,drugs_total_total_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,drugs_white_total_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_black_total_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_hispanic_total_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_other_or_unknown_total_prisoners,fraud_total_female_prisoners,fraud_total_male_prisoners,fraud_total_total_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_total_female_prisoners,motor_vehicle_theft_total_male_prisoners,motor_vehicle_theft_total_total_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_black_total_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_hispanic_total_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_other_or_unknown_total_prisoners,murder_total_female_prisoners,murder_total_male_prisoners,murder_total_total_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_total_female_prisoners,negligent_manslaughter_total_male_prisoners,negligent_manslaughter_total_total_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_total_female_prisoners,other_property_offenses_total_male_prisoners,other_property_offenses_total_total_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_black_total_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_total_female_prisoners,other_unknown_total_male_prisoners,other_unknown_total_total_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_total_female_prisoners,other_violent_offenses_total_male_prisoners,other_violent_offenses_total_total_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_black_total_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_hispanic_total_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_other_or_unknown_total_prisoners,public_order_total_female_prisoners,public_order_total_male_prisoners,public_order_total_total_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_total_female_prisoners,rape_or_sexual_assault_total_male_prisoners,rape_or_sexual_assault_total_total_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_black_total_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_hispanic_total_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_other_or_unknown_total_prisoners,robbery_total_female_prisoners,robbery_total_male_prisoners,robbery_total_total_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,robbery_white_total_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_black_total_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_hispanic_total_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_other_or_unknown_total_prisoners,theft_total_female_prisoners,theft_total_male_prisoners,theft_total_total_prisoners,theft_white_female_prisoners,theft_white_male_prisoners,theft_white_total_prisoners,total_black_female_prisoners,total_black_male_prisoners,total_black_total_prisoners,total_hispanic_female_prisoners,total_hispanic_male_prisoners,total_hispanic_total_prisoners,total_other_or_unknown_female_prisoners,total_other_or_unknown_male_prisoners,total_other_or_unknown_total_prisoners,total_total_female_prisoners,total_total_male_prisoners,total_total_total_prisoners,total_white_female_prisoners,total_white_male_prisoners,total_white_total_prisoners,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white
Georgia,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514,25090,26604,20,423,443,67,2065,2132,2617,39675,42292,1016,12097,13113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514,25090,26604,20,423,443,67,2065,2132,2617,39675,42292,1016,12097,13113,5674893.5,4955975.8,7802968.5,4011779.3,3791189.2,2977344.2,2697549.3,2550374.9,2405600.9,2146311.4,1162305.9,984005.5,1443440,821291.6,622148.4,1306285.7,732798.5,573487.2,329960.5,141512.3,188448.2,228927.4,89916.9,139010.5,225722.6,86813.9,138908.7,118331.4,59854.8,58476.6,62455.9,37982,24473.9,58978.5,35770.4,23208.1,5042251.1,2561860.4,2480390.7,3814774.3,1966341,1848433.3,3244869.7,1637136.3,1607733.4
Georgia,2e3,210,3629,3839,NA,34,34,2,25,27,298,5147,5445,86,1459,1545,67,3110,3177,NA,15,15,NA,13,13,180,5350,5530,113,2212,2325,357,4774,5131,2,56,58,2,16,18,553,6097,6650,192,1251,1443,239,659,898,NA,NA,NA,2,3,5,444,1100,1544,203,438,641,4,160,164,NA,NA,NA,NA,3,3,8,237,245,4,74,78,219,3458,3677,3,65,68,2,30,32,361,5009,5370,137,1456,1593,15,182,197,NA,7,7,1,2,3,43,426,469,27,235,262,44,661,705,NA,3,3,1,6,7,67,970,1037,22,300,322,3,107,110,NA,1,1,NA,3,3,9,161,170,6,50,56,68,1074,1142,1,20,21,NA,13,13,123,1714,1837,54,607,661,53,1557,1610,NA,8,8,NA,12,12,124,2575,2699,71,998,1069,11,2459,2470,1,66,67,NA,17,17,76,5569,5645,64,3027,3091,130,5077,5207,NA,53,53,NA,22,22,220,6300,6520,90,1148,1238,178,791,969,NA,3,3,NA,3,3,255,1186,1441,77,389,466,1598,27698,29296,7,331,338,10,168,178,2761,41841,44602,1146,13644,14790,5778754,5047399,7951518,4087125,3864393,3031583,2747171,2599311,2448088,2192247,1188474,1003773,1475247,841087,634160,1336562,751687,584875,355566,152364,203202,246663,96657,150006,243404,93398,150006,131199,66362,64837,69266,42145,27121,65409,39692,25717,5097537,2588976,2508561,3855188,1986574,1868614,3275160,1653673,1621487
Georgia,2001,225,3844,4069,NA,44,44,2,32,34,321,5496,5817,94,1576,1670,71,3148,3219,NA,12,12,NA,9,9,194,5412,5606,123,2243,2366,318,4917,5235,2,71,73,2,15,17,586,6402,6988,264,1399,1663,238,763,1001,NA,3,3,NA,5,5,464,1237,1701,226,466,692,1,161,162,NA,1,1,NA,1,1,3,251,254,2,88,90,236,3580,3816,4,79,83,2,32,34,386,5179,5565,144,1488,1632,15,189,204,NA,10,10,1,4,5,47,449,496,31,246,277,39,679,718,NA,3,3,1,2,3,64,1011,1075,24,327,351,4,111,115,NA,2,2,NA,1,1,8,160,168,4,46,50,73,1147,1220,1,27,28,NA,13,13,136,1805,1941,62,618,680,71,1594,1665,1,11,12,NA,10,10,143,2574,2717,71,959,1030,13,2615,2628,1,92,93,1,19,20,79,5887,5966,64,3161,3225,140,5367,5507,NA,69,69,NA,26,26,232,6677,6909,92,1215,1307,181,787,968,NA,4,4,NA,3,3,245,1222,1467,64,428,492,1625,28902,30527,9,428,437,9,172,181,2908,43762,46670,1265,14260,15525,5900735,5203896,8158938,4174762,3984176,3075813,2824922,2661873,2542023,2279495,1234393,1045102,1525849,862328,663521,1389366,775026,614340,440694,174759,265935,305495,116891,188604,298569,113320,185249,106941,54183,52758,63177,30194,32983,57073,26604,30469,5131900,2611685,2520215,3859173,1990599,1868574,3318996,1675765,1643231
Georgia,2002,253,3857,4110,2,58,60,2,34,36,361,5630,5991,104,1681,1785,83,3071,3154,NA,18,18,NA,13,13,203,5421,5624,120,2319,2439,296,4717,5013,1,117,118,2,23,25,612,6492,7104,313,1635,1948,273,768,1041,1,4,5,2,3,5,522,1260,1782,246,485,731,2,153,155,NA,1,1,NA,NA,NA,5,240,245,3,86,89,240,3655,3895,4,91,95,2,38,40,397,5309,5706,151,1525,1676,14,184,198,NA,15,15,1,3,4,48,453,501,33,251,284,41,639,680,NA,6,6,NA,3,3,74,989,1063,33,341,374,2,97,99,NA,4,4,NA,1,1,7,150,157,5,48,53,76,1234,1310,1,29,30,1,11,12,146,1920,2066,68,646,714,78,1515,1593,1,16,17,NA,6,6,143,2491,2634,64,954,1018,20,2749,2769,1,122,123,1,26,27,93,6230,6323,71,3333,3404,149,5468,5617,2,83,85,NA,30,30,252,6852,7104,101,1271,1372,189,792,981,1,3,4,NA,NA,NA,285,1230,1515,95,435,530,1716,28899,30615,14,567,581,11,191,202,3148,44667,47815,1407,15010,16417,6068492,5359670,8328862,4273763,4055099,3163391,2905101,2741355,2618315,2341621,1249153,1092468,1580721,879807,700914,1447e3,795708,651292,502192,226597,275595,340147,138487,201660,330830,131921,198909,98692,53382,45310,56076,32490,23586,52358,30478,21880,5179613,2634616,2544997,3936322,2028272,1908050,3380941,1702887,1678054
Georgia,2003,251,3812,4063,3,74,77,1,27,28,372,5590,5962,117,1677,1794,74,2979,3053,NA,23,23,NA,11,11,196,5208,5404,122,2195,2317,284,4463,4747,2,160,162,3,23,26,630,6309,6939,341,1663,2004,251,663,914,2,4,6,NA,3,3,512,1124,1636,259,454,713,3,148,151,NA,1,1,NA,1,1,6,223,229,3,73,76,242,3737,3979,6,102,108,2,37,39,408,5435,5843,158,1559,1717,21,188,209,NA,18,18,1,3,4,55,463,518,33,254,287,41,629,670,NA,4,4,NA,4,4,74,971,1045,33,334,367,3,103,106,NA,3,3,NA,1,1,8,151,159,5,44,49,73,1268,1341,1,35,36,1,11,12,152,1952,2104,77,638,715,69,1494,1563,NA,19,19,1,6,7,139,2508,2647,69,989,1058,26,2884,2910,1,148,149,1,22,23,98,6511,6609,70,3457,3527,157,5512,5669,2,91,93,NA,37,37,265,6918,7183,106,1278,1384,179,727,906,NA,2,2,1,2,3,269,1139,1408,89,408,497,1674,28607,30281,17,684,701,11,188,199,3184,44502,47686,1482,15023,16505,6155477,5434852,8438710,4300894,4137816,3189135,2966342,2760583,2674269,2315959,1239358,1076601,1562630,869685,692945,1426476,782244,644232,531452,217924,313528,353343,134060,219283,347097,131650,215447,84325,41785,42540,51292,26963,24329,47782,24606,23176,5284638,2690800,2593838,4018657,2072903,1945754,3453849,1741803,1712046
Georgia,2004,234,3957,4191,2,96,98,3,28,31,366,5844,6210,127,1763,1890,72,2879,2951,1,36,37,NA,10,10,183,5139,5322,110,2214,2324,243,4186,4429,8,232,240,2,18,20,571,6245,6816,318,1809,2127,215,701,916,1,5,6,NA,3,3,462,1223,1685,246,514,760,NA,158,158,NA,1,1,NA,1,1,2,250,252,2,90,92,240,3850,4090,7,122,129,3,35,38,414,5589,6003,164,1582,1746,19,180,199,NA,26,26,NA,4,4,49,456,505,30,246,276,34,693,727,NA,5,5,1,1,2,69,1038,1107,34,339,373,NA,91,91,NA,4,4,NA,1,1,3,138,141,3,42,45,71,1360,1431,1,43,44,NA,11,11,142,2083,2225,70,669,739,76,1537,1613,1,22,23,1,3,4,154,2613,2767,76,1051,1127,21,2986,3007,1,179,180,1,18,19,88,6742,6830,65,3559,3624,170,5700,5870,2,123,125,NA,36,36,282,7196,7478,110,1337,1447,151,744,895,NA,3,3,1,1,2,231,1155,1386,79,407,486,1546,29022,30568,24,897,921,12,170,182,3016,45711,48727,1434,15622,17056,6279787,5555067,8580307,4370848,4209459,3236126,3043661,2818080,2736987,2453895,1319692,1134203,1673543,929852,743691,1533617,844902,688715,575775,240715,335060,392979,150267,242712,384804,145715,239089,117503,55637,61866,66437,28986,37451,63643,27167,36476,5182251,2628423,2553828,3951366,2026832,1924534,3387500,1705563,1681937
Georgia,2005,217,4009,4226,2,128,130,3,27,30,336,5957,6293,114,1793,1907,62,2877,2939,NA,41,41,NA,16,16,173,5179,5352,111,2245,2356,230,4182,4412,11,357,368,2,23,25,573,6553,7126,330,1991,2321,223,713,936,1,9,10,NA,3,3,451,1274,1725,227,549,776,2,130,132,NA,1,1,NA,NA,NA,4,203,207,2,72,74,235,3910,4145,7,136,143,2,36,38,404,5651,6055,160,1569,1729,20,189,209,NA,29,29,NA,3,3,46,480,526,26,259,285,25,662,687,NA,9,9,NA,1,1,53,1045,1098,28,373,401,NA,91,91,NA,4,4,NA,1,1,3,137,140,3,41,44,66,1390,1456,1,49,50,NA,13,13,139,2174,2313,72,722,794,64,1648,1712,1,39,40,1,4,5,156,2854,3010,90,1163,1253,22,3134,3156,2,210,212,1,20,21,92,6980,7072,67,3616,3683,163,5772,5935,3,149,152,NA,33,33,293,7281,7574,127,1327,1454,124,709,833,NA,4,4,2,4,6,215,1144,1359,89,427,516,1453,29416,30869,28,1165,1193,11,184,195,2938,46912,49850,1446,16147,17593,6468912,5720615,8811648,4484200,4327448,3342251,3126661,2906350,2814265,2548094,1358311,1189783,1754548,972907,781641,1608850,879018,729832,625382,269294,356088,412123,168396,243727,402242,162752,239490,126501,62042,64459,66404,32206,34198,63938,31213,32725,5256010,2666687,2589323,4040491,2069667,1970824,3463232,1740853,1722379
Georgia,2006,242,4216,4458,2,158,160,1,25,26,363,6294,6657,118,1895,2013,55,2982,3037,NA,47,47,2,14,16,216,5482,5698,159,2439,2598,301,4799,5100,8,427,435,1,27,28,832,7597,8429,522,2344,2866,264,762,1026,NA,13,13,NA,3,3,566,1432,1998,302,654,956,1,115,116,NA,4,4,1,NA,1,3,204,207,1,85,86,233,3985,4218,8,152,160,2,36,38,412,5743,6155,169,1570,1739,23,182,205,1,25,26,NA,2,2,55,470,525,31,261,292,28,690,718,NA,12,12,NA,NA,NA,69,1104,1173,41,402,443,NA,88,88,NA,2,2,NA,1,1,4,129,133,4,38,42,70,1512,1582,2,58,60,NA,15,15,163,2302,2465,91,717,808,71,1913,1984,NA,47,47,NA,8,8,189,3371,3560,118,1403,1521,22,3297,3319,2,251,253,1,21,22,104,7327,7431,79,3758,3837,188,5787,5975,2,180,182,NA,32,32,342,7330,7672,152,1331,1483,150,743,893,2,9,11,2,2,4,266,1239,1505,112,485,597,1648,31071,32719,27,1385,1412,10,186,196,3584,50024,53608,1899,17382,19281,6910518,6071969,9363941,4749676,4614265,3551372,3359146,3051233,3020736,2768207,1463711,1304496,1924511,1045685,878826,1758568,938109,820459,695521,294356,401165,453529,177099,276430,440634,169506,271128,116894,58165,58729,60753,29252,31501,56794,26993,29801,5509808,2794175,2715633,4262286,2189652,2072634,3619514,1814256,1805258
Georgia,2007,237,4347,4584,2,199,201,1,35,36,358,6539,6897,118,1958,2076,51,3102,3153,NA,66,66,NA,9,9,224,5686,5910,173,2509,2682,300,5213,5513,14,520,534,6,23,29,845,8128,8973,525,2372,2897,223,717,940,NA,26,26,1,3,4,552,1381,1933,328,635,963,1,110,111,NA,2,2,1,NA,1,7,188,195,5,76,81,242,4093,4335,8,155,163,2,39,41,421,5854,6275,169,1567,1736,26,172,198,1,40,41,NA,2,2,69,491,560,42,277,319,31,716,747,NA,20,20,NA,4,4,73,1203,1276,42,463,505,2,88,90,NA,2,2,NA,1,1,6,124,130,4,33,37,69,1591,1660,3,66,69,NA,16,16,169,2397,2566,97,724,821,72,2053,2125,NA,65,65,1,9,10,195,3580,3775,122,1453,1575,21,3392,3413,2,306,308,1,25,26,108,7518,7626,84,3795,3879,191,5869,6060,2,205,207,NA,31,31,327,7443,7770,134,1338,1472,154,764,918,1,11,12,1,2,3,283,1336,1619,127,559,686,1620,32227,33847,33,1683,1716,14,199,213,3637,51868,55505,1970,17759,19729,7015513,6149840,9544750,4846718,4698032,3620356,3395157,3101158,3048682,2838841,1497405,1341436,1998649,1090126,908523,1822509,975786,846723,733510,315790,417720,467412,186496,280916,451735,176616,275119,123574,60129,63445,64011,33474,30537,59533,30647,28886,5570571,2828273,2742298,4278511,2202076,2076435,3622378,1817295,1805083
Georgia,2008,245,4202,4447,2,224,226,NA,31,31,382,6252,6634,135,1795,1930,61,2984,3045,1,75,76,NA,12,12,219,5368,5587,157,2297,2454,328,5023,5351,11,557,568,6,20,26,867,7562,8429,522,1962,2484,254,646,900,2,16,18,3,4,7,593,1215,1808,334,549,883,3,103,106,NA,3,3,NA,NA,NA,6,169,175,3,63,66,249,4159,4408,8,160,168,2,43,45,430,5885,6315,171,1523,1694,24,160,184,2,43,45,NA,4,4,80,465,545,54,258,312,31,658,689,NA,25,25,NA,4,4,79,1128,1207,48,441,489,5,97,102,NA,4,4,NA,1,1,11,132,143,6,30,36,80,1617,1697,3,82,85,NA,15,15,174,2395,2569,91,681,772,70,1956,2026,1,67,68,1,7,8,182,3274,3456,110,1244,1354,18,3359,3377,2,341,343,1,28,29,113,7497,7610,92,3769,3861,185,5921,6106,1,234,235,1,31,32,311,7417,7728,124,1231,1355,167,713,880,3,17,20,1,5,6,327,1274,1601,156,539,695,1720,31598,33318,36,1848,1884,15,205,220,3774,50033,53807,2003,16382,18385,7137004,6239554,9685744,4918070,4767674,3674362,3462642,3140753,3098801,2848804,1509914,1338890,2027409,1103023,924386,1846641,987407,859234,780408,333389,447019,479263,193230,286033,461822,183499,278323,142203,73390,68813,76359,38698,37661,71616,35323,36293,5620121,2851117,2769004,4333374,2225146,2108228,3657062,1830113,1826949
