state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
North Carolina,2006,6698837,5694588,8856505,4512790,4343715,3470416,3228421,2870376,2824212,99605,51756,47849,70818,37280,33538,62072,31567,30505,163250,82762,80488,120984,62140,58844,112900,57424,55476,1882137,993342,888795,1356849,739114,617735,1202725,639754,562971,595376,258886,336490,380910,153283,227627,372848,149215,223633,122022,64024,57998,60620,33584,27036,55954,30582,25372,5994115,3062020,2932095,4708656,2445015,2263641,3888089,1961834,1926255,64,675,739,NA,NA,NA,1068,20660,21728,NA,NA,NA,51,1304,1355,1491,11640,13131
North Carolina,2005,6263828,5344228,8397785,4290893,4106892,3261122,3002706,2725328,2618900,106066,53453,52613,76273,39324,36949,69181,35212,33969,142336,74835,67501,103719,54885,48834,98414,51400,47014,1751541,940349,811192,1221342,683311,538031,1079550,594930,484620,544470,237362,307108,347778,143985,203793,341430,140389,201041,121271,57807,63464,57540,30672,26868,53891,28619,25272,5732101,2927087,2805014,4457176,2308945,2148231,3701762,1874778,1826984,66,694,760,5,106,111,1051,20312,21363,0,0,0,39,1265,1304,1423,11341,12764
North Carolina,2004,6161972,5261402,8270028,4251129,4018899,3212267,2949705,2688647,2572755,84187,43453,40734,62563,33253,29310,57434,29693,27741,142181,76658,65523,105837,61471,44366,101308,58625,42683,1742435,947958,794477,1210513,677468,533045,1069978,588657,481321,506206,223842,282364,327218,133428,193790,321421,129658,191763,105902,51657,54245,51888,25374,26514,49013,23736,25277,5689117,2907561,2781556,4403953,2281273,2122680,3662248,1858278,1803970,59,638,697,4,109,113,1062,19997,21059,0,0,0,39,1086,1125,1263,10875,12138
North Carolina,2003,6072671,5189510,8146508,4181218,3965290,3156962,2915709,2632728,2556782,84857,45286,39571,61224,32990,28234,55554,29795,25759,136472,71271,65201,108701,54878,53823,102039,51235,50804,1716223,924164,792059,1192544,664851,527693,1056875,577413,479462,456334,205072,251262,299598,118410,181188,293944,114843,179101,112926,53355,59571,48524,25163,23361,43767,21851,21916,5639696,2882070,2757626,4362080,2260670,2101410,3637331,1837591,1799740,50,570,620,8,100,108,1049,19239,20288,0,0,0,31,1058,1089,1115,10218,11333
North Carolina,2002,6002367,5134862,8063874,4128724,3935150,3121325,2881042,2607656,2527206,80581,41182,39399,56807,27358,29449,51241,23808,27433,120604,59278,61326,88860,45904,42956,84970,43075,41895,1697388,917136,780252,1177687,658456,519231,1045947,574314,471633,434048,181615,252433,290209,116292,173917,284372,113411,170961,127226,63686,63540,61492,31221,30271,56684,27768,28916,5604027,2865827,2738200,4327312,2242094,2085218,3611648,1825280,1786368,48,549,597,6,89,95,987,19043,20030,0,0,0,31,795,826,943,9570,10513
North Carolina,2001,5875491,5023771,7932350,4071390,3860960,3059353,2816138,2550425,2473346,80426,42207,38219,57747,31995,25752,51894,28066,23828,129923,70432,59491,96405,52619,43786,90161,48094,42067,1654278,898620,755658,1132027,635538,496489,1000083,550885,449198,375913,150410,225503,257329,94053,163276,253574,91506,162068,129641,64191,65450,69854,32895,36959,65449,30214,35235,5562169,2845530,2716639,4262129,2212253,2049876,3562610,1801660,1760950,48,549,597,6,89,95,987,19043,20030,0,0,0,31,795,826,943,9570,10513
North Carolina,2000,5803749,4958444,7792140,3986845,3805295,3025681,2778068,2514502,2443942,73511,35780,37731,52165,26259,25906,49905,24636,25269,142509,72036,70473,92815,47636,45179,85900,43784,42116,1604860,867274,737586,1106550,619348,487202,975701,534063,441638,397312,159754,237558,255586,98557,157029,251260,97986,153274,111732,52199,59533,53738,26816,26922,49931,24924,25007,5462216,2799802,2662414,4242895,2207065,2035830,3545747,1789109,1756638,40,526,566,NA,NA,NA,982,18935,19917,NA,NA,NA,27,755,782,853,9328,10181
North Carolina,1999,5724399,4889409.6,7674145.8,3929027.1,3745118.7,2985627.6,2738771.4,2479780.5,2409629.1,74408.1,36371.7,38036.4,52497.9,26495.1,26002.8,49996.5,24757.8,25238.7,133279.2,67515.9,65763.3,87149.1,44866.8,42282.3,80814.9,41328,39486.9,1588652.4,857750.7,730901.7,1095754.8,612519,483235.8,965535,527819.7,437715.3,364260.9,146695.8,217565.1,234710.7,90593.7,144117,230638.8,89972.1,140666.7,100801.2,47095.5,53705.7,48476.1,24189.6,24286.5,45038.1,22477.2,22560.9,5412744,2773597.5,2639146.5,4205810.4,2186963.4,2018847,3517386.3,1773425.7,1743960.6,49,552,601,NA,NA,NA,967,18691,19658,NA,NA,NA,20,577,597,838,9347,10185
North Carolina,1998,5645049,4820375.2,7556151.6,3871209.2,3684942.4,2945574.2,2699474.8,2445059,2375316.2,75305.2,36963.4,38341.8,52830.8,26731.2,26099.6,50088,24879.6,25208.4,124049.4,62995.8,61053.6,81483.2,42097.6,39385.6,75729.8,38872,36857.8,1572444.8,848227.4,724217.4,1084959.6,605690,479269.6,955369,521576.4,433792.6,331209.8,133637.6,197572.2,213835.4,82630.4,131205,210017.6,81958.2,128059.4,89870.4,41992,47878.4,43214.2,21563.2,21651,40145.2,20030.4,20114.8,5363272,2747393,2615879,4168725.8,2166861.8,2001864,3489025.6,1757742.4,1731283.2,39,561,600,NA,NA,NA,1065,19290,20355,NA,NA,NA,17,523,540,814,9605,10419
North Carolina,1997,5565699,4751340.8,7438157.4,3813391.3,3624766.1,2905520.8,2660178.2,2410337.5,2341003.3,76202.3,37555.1,38647.2,53163.7,26967.3,26196.4,50179.5,25001.4,25178.1,114819.6,58475.7,56343.9,75817.3,39328.4,36488.9,70644.7,36416,34228.7,1556237.2,838704.1,717533.1,1074164.4,598861,475303.4,945203,515333.1,429869.9,298158.7,120579.4,177579.3,192960.1,74667.1,118293,189396.4,73944.3,115452.1,78939.6,36888.5,42051.1,37952.3,18936.8,19015.5,35252.3,17583.6,17668.7,5313800,2721188.5,2592611.5,4131641.2,2146760.2,1984881,3460664.9,1742059.1,1718605.8,40,626,666,NA,NA,NA,1072,19346,20418,NA,NA,NA,19,422,441,726,9318,10044
North Carolina,1996,5486349,4682306.4,7320163.2,3755573.4,3564589.8,2865467.4,2620881.6,2375616,2306690.4,77099.4,38146.8,38952.6,53496.6,27203.4,26293.2,50271,25123.2,25147.8,105589.8,53955.6,51634.2,70151.4,36559.2,33592.2,65559.6,33960,31599.6,1540029.6,829180.8,710848.8,1063369.2,592032,471337.2,935037,509089.8,425947.2,265107.6,107521.2,157586.4,172084.8,66703.8,105381,168775.2,65930.4,102844.8,68008.8,31785,36223.8,32690.4,16310.4,16380,30359.4,15136.8,15222.6,5264328,2694984,2569344,4094556.6,2126658.6,1967898,3432304.2,1726375.8,1705928.4,41,591,632,4,31,35,1092,18919,20011,NA,NA,NA,20,361,381,711,8877,9588
North Carolina,1995,5406999,4613272,7202169,3697755.5,3504413.5,2825414,2581585,2340894.5,2272377.5,77996.5,38738.5,39258,53829.5,27439.5,26390,50362.5,25245,25117.5,96360,49435.5,46924.5,64485.5,33790,30695.5,60474.5,31504,28970.5,1523822,819657.5,704164.5,1052574,585203,467371,924871,502846.5,422024.5,232056.5,94463,137593.5,151209.5,58740.5,92469,148154,57916.5,90237.5,57078,26681.5,30396.5,27428.5,13684,13744.5,25466.5,12690,12776.5,5214856,2668779.5,2546076.5,4057472,2106557,1950915,3403943.5,1710692.5,1693251,34,500,534,1,26,27,1062,18104,19166,NA,NA,NA,12,317,329,643,8554,9197
North Carolina,1994,5327649,4544237.6,7084174.8,3639937.6,3444237.2,2785360.6,2542288.4,2306173,2238064.6,78893.6,39330.2,39563.4,54162.4,27675.6,26486.8,50454,25366.8,25087.2,87130.2,44915.4,42214.8,58819.6,31020.8,27798.8,55389.4,29048,26341.4,1507614.4,810134.2,697480.2,1041778.8,578374,463404.8,914705,496603.2,418101.8,199005.4,81404.8,117600.6,130334.2,50777.2,79557,127532.8,49902.6,77630.2,46147.2,21578,24569.2,22166.6,11057.6,11109,20573.6,10243.2,10330.4,5165384,2642575,2522809,4020387.4,2086455.4,1933932,3375582.8,1695009.2,1680573.6,22,438,460,0,13,13,723,14674,15397,NA,NA,NA,10,277,287,428,7063,7491
North Carolina,1993,5248299,4475203.2,6966180.6,3582119.7,3384060.9,2745307.2,2502991.8,2271451.5,2203751.7,79790.7,39921.9,39868.8,54495.3,27911.7,26583.6,50545.5,25488.6,25056.9,77900.4,40395.3,37505.1,53153.7,28251.6,24902.1,50304.3,26592,23712.3,1491406.8,800610.9,690795.9,1030983.6,571545,459438.6,904539,490359.9,414179.1,165954.3,68346.6,97607.7,109458.9,42813.9,66645,106911.6,41888.7,65022.9,35216.4,16474.5,18741.9,16904.7,8431.2,8473.5,15680.7,7796.4,7884.3,5115912,2616370.5,2499541.5,3983302.8,2066353.8,1916949,3347222.1,1679325.9,1667896.2,20,426,446,0,13,13,689,13288,13977,NA,NA,NA,10,223,233,401,6822,7223
North Carolina,1992,5168949,4406168.8,6848186.4,3524301.8,3323884.6,2705253.8,2463695.2,2236730,2169438.8,80687.8,40513.6,40174.2,54828.2,28147.8,26680.4,50637,25610.4,25026.6,68670.6,35875.2,32795.4,47487.8,25482.4,22005.4,45219.2,24136,21083.2,1475199.2,791087.6,684111.6,1020188.4,564716,455472.4,894373,484116.6,410256.4,132903.2,55288.4,77614.8,88583.6,34850.6,53733,86290.4,33874.8,52415.6,24285.6,11371,12914.6,11642.8,5804.8,5838,10787.8,5349.6,5438.2,5066440,2590166,2476274,3946218.2,2046252.2,1899966,3318861.4,1663642.6,1655218.8,24,447,471,0,16,16,577,12167,12744,NA,NA,NA,9,216,225,340,6658,6998
North Carolina,1991,5089599,4337134.4,6730192.2,3466483.9,3263708.3,2665200.4,2424398.6,2202008.5,2135125.9,81584.9,41105.3,40479.6,55161.1,28383.9,26777.2,50728.5,25732.2,24996.3,59440.8,31355.1,28085.7,41821.9,22713.2,19108.7,40134.1,21680,18454.1,1458991.6,781564.3,677427.3,1009393.2,557887,451506.2,884207,477873.3,406333.7,99852.1,42230.2,57621.9,67708.3,26887.3,40821,65669.2,25860.9,39808.3,13354.8,6267.5,7087.3,6380.9,3178.4,3202.5,5894.9,2902.8,2992.1,5016968,2563961.5,2453006.5,3909133.6,2026150.6,1882983,3290500.7,1647959.3,1642541.4,24,397,421,1,10,11,583,10939,11522,NA,NA,NA,4,198,202,409,6338,6747
North Carolina,1990,5010249,4268100,6612198,3408666,3203532,2625147,2385102,2167287,2100813,82482,41697,40785,55494,28620,26874,50820,25854,24966,50211,26835,23376,36156,19944,16212,35049,19224,15825,1442784,772041,670743,998598,551058,447540,874041,471630,402411,66801,29172,37629,46833,18924,27909,45048,17847,27201,2424,1164,1260,1119,552,567,1002,456,546,4967496,2537757,2429739,3872049,2006049,1866e3,3262140,1632276,1629864,26,387,413,2,8,10,456,10500,10956,0,0,0,4,207,211,355,6364,6719
North Carolina,1989,4931738.1,4208532,6541154.2,3372245.4,3168908.8,2584898.3,2346839.8,2138796.3,2069735.7,80637.8,40793.3,39844.5,53756.6,27728,26028.6,49286,25082.6,24203.4,47337.9,25369.5,21968.4,34048.4,18843.6,15204.8,32962.1,18133.6,14828.5,1430555.6,764678.9,665876.7,983742.2,542224.2,441518,861234.9,464461,396773.9,65942.9,28996.8,36946.1,46001.7,18869.6,27132.1,44087.2,17734.3,26352.9,2535.6,1213.6,1322,1237.1,596.8,640.3,1123.8,506.4,617.4,4914144.4,2511193.3,2402951.1,3812952.1,1976636.1,1836316,3219838,1612878.4,1606959.6,26,390,416,2,11,13,456,9673,10129,0,0,0,4,171,175,355,6366,6721
North Carolina,1988,4853227.2,4148964,6470110.4,3335824.8,3134285.6,2544649.6,2308577.6,2110305.6,2038658.4,78793.6,39889.6,38904,52019.2,26836,25183.2,47752,24311.2,23440.8,44464.8,23904,20560.8,31940.8,17743.2,14197.6,30875.2,17043.2,13832,1418327.2,757316.8,661010.4,968886.4,533390.4,435496,848428.8,457292,391136.8,65084.8,28821.6,36263.2,45170.4,18815.2,26355.2,43126.4,17621.6,25504.8,2647.2,1263.2,1384,1355.2,641.6,713.6,1245.6,556.8,688.8,4860792.8,2484629.6,2376163.2,3753855.2,1947223.2,1806632,3177536,1593480.8,1584055.2,20,409,429,2,8,10,424,9256,9680,0,0,0,4,135,139,333,6487,6820
North Carolina,1987,4774716.3,4089396,6399066.6,3299404.2,3099662.4,2504400.9,2270315.4,2081814.9,2007581.1,76949.4,38985.9,37963.5,50281.8,25944,24337.8,46218,23539.8,22678.2,41591.7,22438.5,19153.2,29833.2,16642.8,13190.4,28788.3,15952.8,12835.5,1406098.8,749954.7,656144.1,954030.6,524556.6,429474,835622.7,450123,385499.7,64226.7,28646.4,35580.3,44339.1,18760.8,25578.3,42165.6,17508.9,24656.7,2758.8,1312.8,1446,1473.3,686.4,786.9,1367.4,607.2,760.2,4807441.2,2458065.9,2349375.3,3694758.3,1917810.3,1776948,3135234,1574083.2,1561150.8,17,418,435,2,12,14,428,8983,9411,0,0,0,0,124,124,361,6873,7234
North Carolina,1986,4696205.4,4029828,6328022.8,3262983.6,3065039.2,2464152.2,2232053.2,2053324.2,1976503.8,75105.2,38082.2,37023,48544.4,25052,23492.4,44684,22768.4,21915.6,38718.6,20973,17745.6,27725.6,15542.4,12183.2,26701.4,14862.4,11839,1393870.4,742592.6,651277.8,939174.8,515722.8,423452,822816.6,442954,379862.6,63368.6,28471.2,34897.4,43507.8,18706.4,24801.4,41204.8,17396.2,23808.6,2870.4,1362.4,1508,1591.4,731.2,860.2,1489.2,657.6,831.6,4754089.6,2431502.2,2322587.4,3635661.4,1888397.4,1747264,3092932,1554685.6,1538246.4,18,420,438,0,6,6,427,9133,9560,0,0,0,0,90,90,385,7219,7604
North Carolina,1985,4617694.5,3970260,6256979,3226563,3030416,2423903.5,2193791,2024833.5,1945426.5,73261,37178.5,36082.5,46807,24160,22647,43150,21997,21153,35845.5,19507.5,16338,25618,14442,11176,24614.5,13772,10842.5,1381642,735230.5,646411.5,924319,506889,417430,810010.5,435785,374225.5,62510.5,28296,34214.5,42676.5,18652,24024.5,40244,17283.5,22960.5,2982,1412,1570,1709.5,776,933.5,1611,708,903,4700738,2404938.5,2295799.5,3576564.5,1858984.5,1717580,3050630,1535288,1515342,20,332,352,0,0,0,411,8930,9341,0,0,0,1,59,60,315,7276,7591
North Carolina,1984,4539183.6,3910692,6185935.2,3190142.4,2995792.8,2383654.8,2155528.8,1996342.8,1914349.2,71416.8,36274.8,35142,45069.6,23268,21801.6,41616,21225.6,20390.4,32972.4,18042,14930.4,23510.4,13341.6,10168.8,22527.6,12681.6,9846,1369413.6,727868.4,641545.2,909463.2,498055.2,411408,797204.4,428616,368588.4,61652.4,28120.8,33531.6,41845.2,18597.6,23247.6,39283.2,17170.8,22112.4,3093.6,1461.6,1632,1827.6,820.8,1006.8,1732.8,758.4,974.4,4647386.4,2378374.8,2269011.6,3517467.6,1829571.6,1687896,3008328,1515890.4,1492437.6,18,315,333,0,2,2,382,8500,8882,0,0,0,0,83,83,302,6769,7071
North Carolina,1983,4460672.7,3851124,6114891.4,3153721.8,2961169.6,2343406.1,2117266.6,1967852.1,1883271.9,69572.6,35371.1,34201.5,43332.2,22376,20956.2,40082,20454.2,19627.8,30099.3,16576.5,13522.8,21402.8,12241.2,9161.6,20440.7,11591.2,8849.5,1357185.2,720506.3,636678.9,894607.4,489221.4,405386,784398.3,421447,362951.3,60794.3,27945.6,32848.7,41013.9,18543.2,22470.7,38322.4,17058.1,21264.3,3205.2,1511.2,1694,1945.7,865.6,1080.1,1854.6,808.8,1045.8,4594034.8,2351811.1,2242223.7,3458370.7,1800158.7,1658212,2966026,1496492.8,1469533.2,12,377,389,0,3,3,298,8022,8320,NA,NA,NA,0,58,58,279,6346,6625
North Carolina,1982,4382161.8,3791556,6043847.6,3117301.2,2926546.4,2303157.4,2079004.4,1939361.4,1852194.6,67728.4,34467.4,33261,41594.8,21484,20110.8,38548,19682.8,18865.2,27226.2,15111,12115.2,19295.2,11140.8,8154.4,18353.8,10500.8,7853,1344956.8,713144.2,631812.6,879751.6,480387.6,399364,771592.2,414278,357314.2,59936.2,27770.4,32165.8,40182.6,18488.8,21693.8,37361.6,16945.4,20416.2,3316.8,1560.8,1756,2063.8,910.4,1153.4,1976.4,859.2,1117.2,4540683.2,2325247.4,2215435.8,3399273.8,1770745.8,1628528,2923724,1477095.2,1446628.8,20,383,403,2,2,4,358,8485,8843,NA,NA,NA,4,44,48,310,6970,7280
North Carolina,1981,4303650.9,3731988,5972803.8,3080880.6,2891923.2,2262908.7,2040742.2,1910870.7,1821117.3,65884.2,33563.7,32320.5,39857.4,20592,19265.4,37014,18911.4,18102.6,24353.1,13645.5,10707.6,17187.6,10040.4,7147.2,16266.9,9410.4,6856.5,1332728.4,705782.1,626946.3,864895.8,471553.8,393342,758786.1,407109,351677.1,59078.1,27595.2,31482.9,39351.3,18434.4,20916.9,36400.8,16832.7,19568.1,3428.4,1610.4,1818,2181.9,955.2,1226.7,2098.2,909.6,1188.6,4487331.6,2298683.7,2188647.9,3340176.9,1741332.9,1598844,2881422,1457697.6,1423724.4,19,322,341,1,3,4,328,8052,8380,0,0,0,1,40,41,287,6738,7025
North Carolina,1980,4225140,3672420,5901760,3044460,2857300,2222660,2002480,1882380,1790040,64040,32660,31380,38120,19700,18420,35480,18140,17340,21480,12180,9300,15080,8940,6140,14180,8320,5860,1320500,698420,622080,850040,462720,387320,745980,399940,346040,58220,27420,30800,38520,18380,20140,35440,16720,18720,3540,1660,1880,2300,1e3,1300,2220,960,1260,4433980,2272120,2161860,3281080,1711920,1569160,2839120,1438300,1400820,16,348,364,0,3,3,345,7872,8217,0,0,0,0,44,44,244,6510,6754
North Carolina,1979,4132806,3596878,5821134,3000774,2820360,2173154,1959652,1844452,1752426,62226,31724,30502,36698,18930,17768,34222,17476,16746,19872,11272,8600,13972,8306,5666,13142,7738,5404,1303250,688618,614632,829216,451068,378148,728122,390386,337736,53198,25048,28150,35148,16732,18416,32356,15218,17138,3466,1594,1872,2230,970,1260,2158,934,1224,4379122,2242518,2136604,3215542,1677148,1538394,2786878,1412700,1374178,14,304,318,0,2,2,330,7352,7682,0,0,0,1,43,44,218,5989,6207
North Carolina,1978,4040472,3521336,5740508,2957088,2783420,2123648,1916824,1806524,1714812,60412,30788,29624,35276,18160,17116,32964,16812,16152,18264,10364,7900,12864,7672,5192,12104,7156,4948,1286e3,678816,607184,808392,439416,368976,710264,380832,329432,48176,22676,25500,31776,15084,16692,29272,13716,15556,3392,1528,1864,2160,940,1220,2096,908,1188,4324264,2212916,2111348,3150004,1642376,1507628,2734636,1387100,1347536,22,287,309,1,4,5,321,6856,7177,2,37,39,0,0,0,190,5571,5761
