state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Florida,2016,16469863,12643937,20612439,10539818,10072621,8519783,7950080,6407821,6236116,6756,91254,1864,10312,12176,4892,80942,85834,0,0,0,4892,80942,85834
Florida,2015,16169195,12477531,20271272,10382856,9888416,8367041,7802154,6331651,6145880,6828,92657,1848,10639,12487,4980,82018,86998,0,0,0,4980,82018,86998
Florida,2014,15841290,12295546,19893297,10168487,9724810,8192489,7648801,6233737,6061809,7203,93670,1865,10530,12395,5338,83140,88478,0,0,0,5338,83140,88478
Florida,2013,15527750,12147079,19552860,9989240,9563620,8029986,7497764,6158702,5988377,7137,93803,1851,9950,11801,5286,83853,89139,0,0,0,5286,83853,89139
Florida,2012,15319646,12075844,19317568,9872388,9445180,7914287,7405359,6120609,5955235,6871,92964,1843,9858,11701,5028,83106,88134,0,0,0,5028,83106,88134
Florida,2011,15064805,11920860,19057542,9734516,9323026,7787443,7277362,6039605,5881255,7050,93811,1838,9989,11827,5212,83822,89034,0,0,0,5212,83822,89034
Florida,2010,14844082,11770156,18843326,9632568,9210758,7681e3,7163082,5971996,5798160,7232,94838,1844,9952,11796,5388,84886,90274,0,0,0,5388,84886,90274
Florida,2009,14481613,11469445,18537969,9428709,9109260,7448300,7033313,5751115,5718330,7038,94335,1789,8023,9812,5249,86312,91561,0,0,0,5249,86312,91561
Florida,2008,14319373,11338333,18328340,9331646,8996694,7374758,6944615,5697257,5641076,7020,92858,1785,7373,9158,5235,85485,90720,0,0,0,5235,85485,90720
Florida,2007,14226790,1131e4,18251243,9286018,8965225,7325100,6901690,5680476,5629524,6688,88499,1785,6984,8769,4903,81515,86418,0,0,0,4903,81515,86418
Florida,2006,14078580,11225111,18089889,9215642,8874247,7265570,6813010,5641206,5583905,6310,84067,1412,4938,6350,4898,79129,84027,NA,NA,NA,4898,79129,84027
Florida,2005,13332515,10626339,17363653,8878880,8484773,6921363,6411152,5405674,5220665,5959,80600,1409,4852,6261,4550,75748,80298,0,0,0,5959,80600,86559
Florida,2004,13008222,10350413,16957665,8716875,8240790,6778774,6229448,5290302,5060111,5519,77646,1085,3243,4328,4434,74403,78837,0,0,0,5519,77646,83165
Florida,2003,12737441,10120019,16667245,8581299,8085946,6643544,6093897,5180173,4939846,5068,74526,1090,3240,4330,3978,71286,75264,0,0,0,5068,74526,79594
Florida,2002,12453721,9883800,16342243,8411951,7930292,6517175,5936546,5070279,4813521,4595,70615,940,3233,4173,3655,67382,71037,NA,NA,NA,4595,70615,75210
Florida,2001,12196801,9615245,16017780,8247388,7770392,6400800,5796001,4939562,4675683,4282,68122,935,3060,3995,3347,65062,68409,NA,NA,NA,4282,68122,72404
Florida,2000,11994570,9397345,15587105,8020973,7566132,6267199,5727371,4805192,4592153,4105,67214,932,2980,3912,3173,64234,67407,NA,NA,NA,4105,67214,71319
