state,year,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_female_total_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_male_total_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_total_total_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_black_total_prisoners,burglary_female_total_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_hispanic_total_prisoners,burglary_male_total_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_other_or_unknown_total_prisoners,burglary_total_total_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,burglary_white_total_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_black_total_prisoners,drugs_female_total_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_hispanic_total_prisoners,drugs_male_total_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_other_or_unknown_total_prisoners,drugs_total_total_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,drugs_white_total_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_black_total_prisoners,fraud_female_total_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_hispanic_total_prisoners,fraud_male_total_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_other_or_unknown_total_prisoners,fraud_total_total_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_female_total_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_male_total_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_total_total_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_black_total_prisoners,murder_female_total_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_hispanic_total_prisoners,murder_male_total_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_other_or_unknown_total_prisoners,murder_total_total_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_female_total_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_male_total_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_total_total_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_female_total_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_male_total_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_total_total_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_black_total_prisoners,other_unknown_female_total_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_male_total_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_total_total_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_female_total_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_male_total_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_total_total_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_black_total_prisoners,public_order_female_total_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_hispanic_total_prisoners,public_order_male_total_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_other_or_unknown_total_prisoners,public_order_total_total_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_female_total_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_male_total_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_total_total_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_black_total_prisoners,robbery_female_total_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_hispanic_total_prisoners,robbery_male_total_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_other_or_unknown_total_prisoners,robbery_total_total_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,robbery_white_total_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_black_total_prisoners,theft_female_total_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_hispanic_total_prisoners,theft_male_total_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_other_or_unknown_total_prisoners,theft_total_total_prisoners,theft_white_female_prisoners,theft_white_male_prisoners,theft_white_total_prisoners,total_black_female_prisoners,total_black_male_prisoners,total_black_total_prisoners,total_hispanic_female_prisoners,total_hispanic_male_prisoners,total_hispanic_total_prisoners,total_other_or_unknown_female_prisoners,total_other_or_unknown_male_prisoners,total_other_or_unknown_total_prisoners,total_total_female_prisoners,total_total_male_prisoners,total_total_total_prisoners,total_white_female_prisoners,total_white_male_prisoners,total_white_total_prisoners,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white
South Carolina,2e3,68,1176,1244,94,NA,11,11,1694,12,20,32,1788,14,487,501,36,1924,1960,88,1,14,15,3288,23,57,80,3376,28,1293,1321,225,3731,3956,322,3,37,40,4290,60,28,88,4612,34,494,528,132,326,458,259,NA,1,1,621,54,3,57,880,73,291,364,6,289,295,13,NA,3,3,467,5,3,8,480,2,172,174,42,898,940,96,NA,9,9,1526,28,100,128,1622,26,519,545,54,713,767,107,2,13,15,1027,27,17,44,1134,24,284,308,15,103,118,27,NA,3,3,221,7,5,12,248,5,110,115,6,71,77,19,1,NA,1,106,7,2,9,125,5,33,38,7,253,260,21,NA,5,5,456,5,30,35,477,9,168,177,44,644,688,97,NA,6,6,1093,29,11,40,1190,24,432,456,1,722,723,9,NA,19,19,1494,5,29,34,1503,3,724,727,57,1984,2041,88,NA,6,6,2507,19,46,65,2595,12,471,483,96,498,594,137,NA,3,3,864,19,9,28,1001,22,354,376,789,13332,14121,7,130,137,300,360,660,1377,19654,21031,281,5832,6113,2858798,2433016,3847726,2008095,1839631,1518275,1340523,1279258,1153758,1066153,568663,497490,732836,410078,322758,644781,359095,285686,96057,40911,55146,64026,23747,40279,63177,23747,39430,52393,35054,17339,16354,11268,5086,15734,11268,4466,2582453,1340007,1242446,2005564,1054088,951476,1673835,867960,805875
South Carolina,2001,85,1285,1370,114,NA,15,15,1854,17,22,39,1968,12,532,544,40,1970,2010,96,1,11,12,3362,25,55,80,3458,30,1326,1356,207,3838,4045,307,2,53,55,4429,53,26,79,4736,45,512,557,150,371,521,307,NA,1,1,706,76,1,77,1013,81,333,414,7,345,352,20,NA,1,1,504,7,2,9,524,6,156,162,42,923,965,102,NA,10,10,1564,30,99,129,1666,30,532,562,57,716,773,114,1,12,13,1046,29,18,47,1160,27,300,327,13,114,127,26,NA,2,2,243,8,7,15,269,5,120,125,9,79,88,22,1,NA,1,125,8,2,10,147,4,44,48,6,274,280,20,NA,3,3,494,5,30,35,514,9,187,196,58,657,715,120,NA,9,9,1120,33,10,43,1240,29,444,473,NA,744,744,4,NA,20,20,1520,4,26,30,1524,NA,730,730,53,2077,2130,90,NA,7,7,2624,24,41,65,2714,13,499,512,87,553,640,146,NA,4,4,936,33,11,44,1082,26,368,394,814,13946,14760,5,148,153,352,350,702,1488,20527,22015,317,6083,6400,2906457,2474126,3927982,2034167,1893815,1536762,1369695,1284889,1189237,1155877,626789,529088,792701,446550,346151,702198,390674,311524,80044,35711,44333,56648,23134,33514,53444,21577,31867,56372,28090,28282,23771,12912,10859,21450,11751,9699,2595893,1323663,1272230,2000469,1036237,964232,1666806,844863,821943
South Carolina,2002,80,1337,1417,109,NA,17,17,1919,14,19,33,2028,15,546,561,40,2026,2066,113,2,11,13,3454,34,55,89,3567,37,1362,1399,261,4066,4327,376,2,46,48,4756,56,36,92,5132,57,608,665,182,422,604,377,3,2,5,789,85,2,87,1166,107,363,470,13,383,396,21,NA,1,1,555,4,4,8,576,4,167,171,46,962,1008,106,NA,11,11,1621,31,97,128,1727,29,551,580,58,707,765,113,1,18,19,1039,24,17,41,1152,30,297,327,9,111,120,25,NA,4,4,253,5,6,11,278,11,132,143,5,108,113,14,NA,1,1,159,4,NA,4,173,5,50,55,9,316,325,22,NA,3,3,551,4,29,33,573,9,203,212,47,665,712,114,NA,14,14,1144,22,13,35,1258,45,452,497,NA,727,727,4,NA,23,23,1541,4,27,31,1545,NA,764,764,58,2177,2235,100,NA,7,7,2741,23,38,61,2841,19,519,538,84,646,730,156,1,6,7,1073,34,12,46,1229,37,409,446,892,14653,15545,9,164,173,344,355,699,1650,21595,23245,405,6423,6828,2999792,2567073,3971899,2058953,1912946,1583580,1416212,1327760,1239313,1169408,633240,536168,818515,458857,359658,731028,401925,329103,104814,44348,60466,75857,30666,45191,73246,29301,43945,38492,20648,17844,21732,12522,9210,19857,11561,8296,2610561,1333180,1277381,2046063,1059395,986668,1706291,863388,842903
South Carolina,2003,78,1380,1458,107,NA,18,18,1996,11,40,51,2103,18,558,576,39,2069,2108,111,1,13,14,3546,21,91,112,3657,50,1373,1423,245,4255,4500,380,2,50,52,5088,37,68,105,5468,96,715,811,189,405,594,380,NA,2,2,815,41,19,60,1195,150,389,539,12,381,393,21,NA,NA,NA,528,1,14,15,549,8,133,141,48,1002,1050,110,NA,11,11,1661,31,95,126,1771,31,553,584,55,680,735,107,1,21,22,1013,18,16,34,1120,33,296,329,15,113,128,31,NA,3,3,244,5,8,13,275,11,120,131,9,127,136,21,NA,1,1,187,3,5,8,208,9,54,63,17,347,364,38,NA,3,3,590,4,31,35,628,17,209,226,46,711,757,96,NA,14,14,1185,15,27,42,1281,35,433,468,2,740,742,6,NA,21,21,1595,3,35,38,1601,1,799,800,56,2235,2291,105,NA,5,5,2836,19,45,64,2941,30,551,581,81,652,733,134,NA,6,6,1075,13,22,35,1209,40,395,435,892,15097,15989,4,168,172,222,516,738,1647,22359,24006,529,6578,7107,2992670,2540019,4008553,2077207,1931346,1579461,1413209,1315697,1224322,1192535,645958,546577,825415,462975,362440,729933,403079,326854,93580,36992,56588,67337,26595,40742,63613,25134,38479,44831,24272,20559,21001,12332,8669,19354,12001,7353,2626755,1342272,1284483,2038552,1054963,983589,1690513,854557,835956
South Carolina,2004,94,1476,1570,132,NA,25,25,2139,12,43,55,2271,26,595,621,34,1998,2032,107,1,13,14,3472,15,79,94,3579,57,1382,1439,211,4035,4246,373,5,62,67,4924,27,68,95,5297,130,759,889,154,417,571,350,3,2,5,766,31,9,40,1116,162,338,500,11,352,363,22,NA,2,2,506,1,7,8,528,10,145,155,46,1016,1062,107,NA,12,12,1679,31,95,126,1786,30,556,586,55,674,729,114,1,22,23,1011,18,14,32,1125,40,301,341,19,109,128,40,NA,4,4,243,5,8,13,283,16,122,138,8,122,130,30,NA,2,2,172,3,5,8,202,19,43,62,17,372,389,36,1,2,3,618,2,32,34,654,16,212,228,38,719,757,95,NA,10,10,1132,11,21,32,1227,46,382,428,1,737,738,7,NA,24,24,1606,2,33,35,1613,4,812,816,50,2282,2332,96,NA,9,9,2898,17,36,53,2994,29,571,600,78,535,613,131,NA,4,4,972,9,19,28,1103,44,414,458,816,14844,15660,11,193,204,184,469,653,1640,22138,23778,629,6632,7261,3044353,2588976,4059838,2092909,1966929,1599268,1445085,1335847,1253129,1170558,632948,537610,809600,452847,356753,714485,396514,317971,120681,48476,72205,85621,33447,52174,83505,32448,51057,42751,19102,23649,26029,12685,13344,24348,11004,13344,2674212,1364406,1309806,2081404,1077314,1004090,1727454,874663,852791
South Carolina,2005,77,1356,1433,120,NA,27,27,1964,11,39,50,2084,32,542,574,39,1926,1965,109,1,20,21,3389,12,74,86,3498,57,1369,1426,183,3858,4041,335,3,69,72,4768,21,50,71,5103,128,791,919,115,299,414,275,NA,5,5,650,16,3,19,925,144,343,487,7,299,306,24,1,3,4,419,3,3,6,443,13,114,127,49,1062,1111,115,NA,13,13,1728,30,92,122,1843,36,561,597,55,648,703,118,1,24,25,1003,15,14,29,1121,47,317,364,17,103,120,33,NA,2,2,217,2,3,5,250,14,109,123,7,113,120,25,NA,2,2,172,2,6,8,197,16,51,67,16,383,399,33,1,3,4,629,2,34,36,662,14,209,223,31,550,581,91,1,16,17,950,7,14,21,1041,52,370,422,2,740,742,7,NA,29,29,1637,2,35,37,1644,3,833,836,48,2257,2305,89,NA,13,13,2858,16,28,44,2947,25,560,585,74,535,609,132,NA,3,3,959,4,17,21,1091,54,404,458,720,14129,14849,8,229,237,143,412,555,1506,21343,22849,635,6573,7208,3094471,2627450,4127391,2132509,1994882,1624157,1470314,1352612,1274838,1185025,638351,546674,827320,463264,364056,732941,403275,329666,136616,61012,75604,94114,38791,55323,90566,36542,54024,43975,23765,20210,20686,10936,9750,19134,10042,9092,2706491,1379241,1327250,2110038,1088188,1021850,1746275,881812,864463
South Carolina,2006,68,1429,1497,116,1,34,35,2123,10,40,50,2239,37,620,657,42,1965,2007,118,1,18,19,3403,12,60,72,3521,63,1360,1423,183,3924,4107,354,4,89,93,4847,21,43,64,5201,146,791,937,129,295,424,289,3,1,4,592,15,6,21,881,142,290,432,7,276,283,30,NA,5,5,424,2,4,6,454,21,139,160,51,1099,1150,118,NA,12,12,1777,29,87,116,1895,38,579,617,55,656,711,115,1,33,34,1018,15,14,29,1133,44,315,359,16,106,122,28,NA,3,3,202,2,6,8,230,10,87,97,9,105,114,26,NA,1,1,165,NA,3,3,191,17,56,73,19,402,421,39,3,5,8,646,3,31,34,685,14,208,222,49,604,653,115,NA,19,19,1055,6,10,16,1170,60,422,482,2,767,769,9,NA,34,34,1660,1,34,35,1669,6,825,831,58,2279,2337,104,NA,16,16,2883,16,31,47,2987,30,557,587,72,508,580,138,NA,6,6,944,5,14,19,1082,61,416,477,760,14415,15175,13,276,289,137,383,520,1599,21739,23338,689,6665,7354,3286547,2768324,4321249,2218563,2102686,1712945,1573602,1406847,1361477,1234108,649912,584196,888553,485213,403340,783857,419536,364321,149931,65058,84873,100718,39530,61188,98324,38402,59922,53269,27369,25900,25972,12409,13563,23996,11086,12910,2823446,1443526,1379920,2223687,1149744,1073943,1819070,914375,904695
South Carolina,2007,66,1502,1568,117,NA,36,36,2247,10,39,49,2364,41,670,711,44,1995,2039,142,1,26,27,3546,12,55,67,3688,85,1470,1555,173,4129,4302,351,3,117,120,5102,20,51,71,5453,155,805,960,135,333,468,318,2,2,4,650,11,6,17,968,170,309,479,7,275,282,29,NA,1,1,429,3,5,8,458,19,148,167,51,1159,1210,118,NA,15,15,1855,28,88,116,1973,39,593,632,48,673,721,114,1,36,37,1039,14,13,27,1153,51,317,368,15,117,132,32,NA,3,3,242,1,6,7,274,16,116,132,11,141,152,29,NA,2,2,212,NA,7,7,241,18,62,80,18,416,434,39,4,4,8,656,2,30,32,695,15,206,221,54,715,769,147,1,31,32,1212,3,13,16,1359,89,453,542,NA,779,779,8,NA,38,38,1717,NA,35,35,1725,8,865,873,59,2437,2496,102,NA,21,21,3049,11,32,43,3151,32,559,591,77,597,674,156,NA,7,7,1126,3,14,17,1282,76,508,584,758,15268,16026,12,339,351,118,394,512,1702,23082,24784,814,7081,7895,3346810,2815502,4407709,2267145,2140564,1745348,1601462,1434213,1381289,1251190,665639,585551,896150,488028,408122,788082,419350,368732,168322,73960,94362,109592,46316,63276,105154,44205,60949,53426,27597,25829,26926,13355,13571,24628,11755,12873,2868630,1463695,1404935,2260787,1168537,1092250,1848720,931913,916807
South Carolina,2008,73,1464,1537,123,NA,37,37,2210,10,46,56,2333,40,663,703,40,2146,2186,145,NA,26,26,3687,11,71,82,3832,94,1444,1538,184,4056,4240,349,4,144,148,5009,14,59,73,5358,147,750,897,137,273,410,332,3,5,8,576,17,9,26,908,175,289,464,9,235,244,23,NA,6,6,422,4,4,8,445,10,177,187,53,1205,1258,125,NA,16,16,1921,27,93,120,2046,45,607,652,48,673,721,116,1,39,40,1044,13,12,25,1160,54,320,374,10,118,128,22,NA,2,2,258,2,6,8,280,10,132,142,11,166,177,41,1,3,4,256,NA,7,7,297,29,80,109,19,436,455,44,4,4,8,675,2,30,32,719,19,205,224,59,666,725,155,2,27,29,1139,9,16,25,1294,85,430,515,NA,740,740,10,NA,36,36,1656,NA,35,35,1666,10,845,855,56,2555,2611,106,NA,23,23,3229,10,38,48,3335,40,613,653,64,591,655,132,NA,5,5,1122,3,18,21,1254,65,508,573,763,15324,16087,15,373,388,122,444,566,1723,23204,24927,823,7063,7886,3416097,2867503,4479800,2300546,2179254,1788356,1627741,1470506,1396997,1261485,668445,593040,920864,504061,416803,809012,434815,374197,177999,78444,99555,110387,46751,63636,104040,42895,61145,73131,34745,38386,33853,17186,16667,31872,16452,15420,2908458,1487771,1420687,2305480,1196043,1109437,1880920,953911,927009
South Carolina,2009,66,1438,1504,114,1,34,35,2138,10,55,65,2252,37,611,648,39,2153,2192,140,NA,38,38,3697,11,72,83,3837,90,1434,1524,159,4032,4191,298,6,163,169,4990,14,62,76,5288,119,733,852,129,270,399,284,3,8,11,572,14,2,16,856,138,292,430,9,228,237,33,NA,7,7,432,2,2,4,465,22,195,217,60,1242,1302,133,NA,18,18,1961,27,93,120,2094,46,608,654,46,697,743,122,2,46,48,1088,13,14,27,1210,61,331,392,8,111,119,27,NA,7,7,258,3,3,6,285,16,137,153,13,168,181,42,1,7,8,263,1,6,7,305,27,82,109,17,465,482,41,4,7,11,713,1,28,29,754,19,213,232,50,660,710,138,6,30,36,1114,3,13,16,1252,79,411,490,1,725,726,12,NA,46,46,1649,NA,35,35,1661,11,843,854,52,2582,2634,95,NA,30,30,3274,7,43,50,3369,36,619,655,77,602,679,129,NA,7,7,1165,6,21,27,1294,46,535,581,726,15373,16099,23,448,471,112,449,561,1608,23314,24922,747,7044,7791,3482873,2908780,4561242,2344655,2216587,1817926,1664947,1482810,1425970,1272318,672765,599553,929516,505862,423654,814805,433134,381671,203939,94725,109214,125249,55443,69806,120663,52740,67923,60898,31571,29327,31640,15661,15979,29316,14361,14955,2954234,1506809,1447425,2342914,1211232,1131682,1894986,955421,939565
