state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Indiana,2016,5057836,4137541,6633053,3370413,3262640,2600621,2457215,2081024,2056517,14128,5734,8394,12961,5351,7610,10017,3816,6201,145213,74285,70928,113635,57197,56438,105218,52044,53174,606099,313810,292289,434960,231791,203169,380825,200114,180711,448163,224174,223989,278408,136532,141876,260988,127080,133908,143509,76261,67248,67205,38376,28829,61323,34437,26886,5275941,2676149,2599792,4150667,2131374,2019293,3319170,1663533,1655637,7,38,45,2,74,76,349,8302,8651,43,1034,1077,0,0,0,1781,13811,15592
Indiana,2015,5041017,4144444,6619680,3363981,3255699,2591946,2449071,2081569,2062875,13266,6400,6866,10297,4996,5301,8594,4555,4039,140406,70124,70282,106703,53679,53024,98529,48697,49832,604443,317039,287404,436189,234602,201587,385236,204664,180572,437508,210642,226866,270374,129590,140784,254087,121112,132975,135120,67440,67680,65703,34316,31387,59986,30776,29210,5288937,2692336,2596601,4151751,2134763,2016988,3338012,1671765,1666247,9,46,55,6,68,74,387,8793,9180,52,1129,1181,0,0,0,2061,14680,16741
Indiana,2014,5014663,4147984,6596855,3351790,3245065,2579126,2435537,2083538,2064446,12184,6292,5892,10995,5690,5305,9482,4934,4548,129905,67099,62806,100161,51650,48511,93415,48153,45262,608448,317736,290712,436992,232741,204251,386853,201491,185362,425981,208328,217653,259775,126396,133379,244873,118400,126473,126133,63339,62794,56937,28903,28034,51854,25524,26330,5294204,2688996,2605208,4149803,2133746,2016057,3361507,1685036,1676471,9,54,63,4,60,64,465,9284,9749,55,1219,1274,0,0,0,2309,15657,17966
Indiana,2013,4985428,4144789,6570902,3343036,3227866,2565305,2420123,2087230,2057559,8939,4689,4250,7960,4137,3823,6720,3544,3176,122973,62807,60166,94526,48317,46209,87980,44006,43974,586324,304511,281813,423830,224403,199427,375344,195931,179413,419467,205825,213642,256521,123169,133352,240694,114917,125777,140073,71231,68842,63931,34521,29410,58236,31185,27051,5293126,2693973,2599153,4138660,2130758,2007902,3375815,1697647,1678168,5,57,62,7,50,57,500,9769,10269,40,1263,1303,0,0,0,2251,15829,18080
Indiana,2012,4947700,4134790,6537334,3316338,3220996,2543650,2404050,2077863,2056927,11740,6957,4783,8552,4622,3930,7695,4072,3623,109585,55474,54111,87459,44817,42642,80066,40390,39676,589733,307769,281964,419966,223581,196385,372856,195938,176918,408748,195394,213354,249092,118165,130927,234242,110761,123481,127946,63137,64809,58120,30230,27890,54170,27515,26655,5289582,2687607,2601975,4124511,2122235,2002276,3385761,1699187,1686574,6,51,57,4,56,60,497,9737,10234,51,1274,1325,0,0,0,1980,15024,17004
Indiana,2011,4921885,4121239,6516922,3311101,3205821,2530713,2391172,2067393,2053846,9506,5075,4431,8379,4369,4010,7404,3971,3433,100879,50285,50594,77982,39353,38629,71087,35665,35422,580964,304847,276117,411714,221254,190460,364933,192289,172644,396637,189491,207146,241181,111321,129860,230420,105121,125299,135435,69826,65609,65047,33575,31472,60193,30429,29764,5293501,2691577,2601924,4117582,2120841,1996741,3387202,1699918,1687284,6,40,46,3,48,51,535,10057,10592,49,1280,1329,0,0,0,1884,14867,16751
Indiana,2010,4886036,4098945,6490621,3293027,3197594,2513274,2372762,2058811,2040134,12778,6249,6529,10165,4908,5257,9055,4434,4621,102206,52511,49695,77094,39687,37407,72998,37007,35991,585582,303562,282020,411597,219271,192326,367942,192364,175578,389713,187228,202485,236111,111254,124857,224704,104534,120170,111644,51715,59929,49729,23820,25909,46379,21921,24458,5288698,2691762,2596936,4101340,2114334,1987006,3377867,1698551,1679316,5,34,39,4,36,40,593,9687,10280,52,1247,1299,0,0,0,1824,14376,16200
Indiana,2009,4836993,4067156,6423113,3266309,3156804,2488631,2348362,2035075,2032081,9875,3721,6154,8934,3381,5553,8202,3191,5011,88552,47451,41101,66532,35043,31489,61457,32339,29118,562680,297863,264817,396653,214764,181889,352840,186838,166002,348806,162018,186788,213509,95562,117947,202942,89669,113273,105163,54965,50198,51401,26089,25312,47146,23262,23884,5308037,2700291,2607746,4099964,2113792,1986172,3394569,1699776,1694793,10,40,50,5,42,47,677,10114,10791,46,1229,1275,0,0,0,1743,14780,16523
Indiana,2008,4794072,4034513,6376792,3240709,3136083,2464646,2329426,2016536,2017977,13472,7423,6049,11143,6266,4877,10369,5691,4678,88562,46890,41672,66264,34986,31278,60592,31470,29122,544220,282877,261343,385638,205895,179743,342259,179374,162885,322148,148353,173795,197785,88465,109320,187370,82484,104886,107105,53316,53789,52655,25895,26760,48155,23172,24983,5301285,2701850,2599435,4080587,2103139,1977448,3385768,1694345,1691423,10,44,54,5,40,45,738,10127,10865,44,1141,1185,0,0,0,1675,14377,16052
Indiana,2007,4751401,4018322,6345289,3219474,3125815,2439279,2312122,2007160,2011162,10115,4803,5312,8445,4290,4155,7518,3749,3769,81549,41094,40455,62303,31157,31146,58707,29624,29083,550243,289869,260374,381980,203236,178744,339054,177254,161800,301599,140015,161584,192029,84863,107166,182285,79739,102546,103090,53005,50085,50386,27065,23321,47888,25972,21916,5298693,2690688,2608005,4056258,2088668,1967590,3382870,1690822,1692048,8,37,45,8,23,31,640,8612,9252,46,912,958,NA,NA,NA,1394,11690,13084
