state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Minnesota,2006,3915729,3324271,5167101,2598805,2568296,1987674,1928055,1646345,1677926,48312,24927,23385,33510,18616,14894,30867,16760,14107,178287,88715,89572,122616,61876,60740,117221,58635,58586,221683,112862,108821,143865,73312,70553,136363,69016,67347,200290,94612,105678,126161,57263,68898,121925,54653,67272,85283,43752,41531,38065,20009,18056,36128,18742,17386,4433246,2233937,2199309,3451512,1756598,1694914,2881767,1428539,1453228,70,665,735,14,210,224,124,2770,2894,21,608,629,0,0,0,332,4291,4623
Minnesota,2005,3732482,3197058,4969152,2501040,2468112,1897309,1835173,1593986,1603072,51894,28691,23203,35747,20619,15128,33384,19018,14366,180487,89481,91006,123368,61611,61757,115280,56825,58455,204274,100849,103425,127217,63697,63520,119750,58723,61027,185464,84880,100584,119265,51464,67801,116194,49674,66520,64818,32973,31845,28512,14588,13924,27260,13618,13642,4282215,2164166,2118049,3298373,1685330,1613043,2785190,1396128,1389062,83,634,717,12,204,216,135,2792,2927,23,624,647,NA,NA,NA,351,4460,4811
Minnesota,2004,3722060,3185624,4958748,2498800,2459948,1897193,1824867,1593933,1591691,48514,24245,24269,32457,15648,16809,30980,15107,15873,176457,91777,84680,120050,63720,56330,112905,59586,53319,199075,94084,104991,123588,59780,63808,116891,56838,60053,173124,80184,92940,109147,50686,58461,105051,48928,56123,68587,39162,29425,30295,18633,11662,28075,17776,10299,4292991,2169348,2123643,3306523,1688726,1617797,2791722,1395698,1396024,59,570,629,7,196,203,123,2650,2773,0,0,0,0,0,0,354,4796,5150
Minnesota,2003,3677177,3148010,4919584,2484582,2435002,1874367,1802810,1571511,1576499,42858,18598,24260,29411,12481,16930,26437,11188,15249,170167,90646,79521,113734,59259,54475,108032,56408,51624,180300,92390,87910,112216,59767,52449,105928,55312,50616,155015,70101,84914,98786,43561,55225,96146,42199,53947,80350,44332,36018,36851,20044,16807,34844,18643,16201,4290894,2168515,2122379,3286179,1679255,1606924,2776623,1387761,1388862,47,518,565,5,184,189,111,2524,2635,0,0,0,0,0,0,310,4366,4676
Minnesota,2002,3634196,3111914,4882303,2459611,2422692,1855568,1778628,1556887,1555027,37257,20566,16691,24473,13306,11167,22705,12327,10378,170391,86370,84021,113633,59497,54136,108442,56529,51913,176487,86486,90001,106732,53551,53181,102095,49732,52363,157540,73838,83702,95797,46271,49526,92528,44253,48275,72200,34247,37953,36935,18054,18881,32804,15408,17396,4268428,2158104,2110324,3256626,1664889,1591737,2753340,1378638,1374702,45,429,474,6,153,159,125,2392,2517,0,0,0,0,0,0,278,3698,3976
Minnesota,2001,3637692,3120740,4836367,2443178,2393189,1858524,1779168,1561798,1558942,49714,27195,22519,31244,17741,13503,29894,16811,13083,154439,82974,71465,101387,55025,46362,97994,53236,44758,162835,83666,79169,100921,53297,47624,97731,51153,46578,140825,62984,77841,91041,38046,52995,87310,35378,51932,75603,38554,37049,36213,20067,16146,33994,18625,15369,4252951,2147805,2105146,3276886,1674348,1602538,2773817,1386595,1387222,39,399,438,6,144,150,102,2310,2412,0,0,0,0,0,0,236,3368,3604
Minnesota,2000,3549788,3025178,4850802,2438317,2412485,1798963,1750825,1495249,1529929,59503,22403,37100,31883,13070,18813,29105,11374,17731,136499,71750,64749,81317,38799,42518,72260,31464,40796,138949,72768,66181,84327,45381,38946,81313,42906,38407,134105,53513,80592,91507,38923,52584,91e3,38416,52584,76689,42395,34294,42474,26543,15931,39664,23733,15931,4305057,2175488,2129569,3218280,1636247,1582033,2711836,1347356,1364480,39,398,437,0,14,14,108,2157,2265,2,281,283,0,0,0,215,2898,3113
Minnesota,1999,3515225.1,2992208.2,4802378.6,2416758.9,2385619.7,1784918,1730307.1,1480958.7,1511249.5,58447.6,22751.5,35696.1,31621.8,13273.2,18348.6,28950.3,11659.4,17290.9,130617,68550.8,62066.2,77398.6,37102.5,40296.1,69067,30396.7,38670.3,134155.3,69846.8,64308.5,81554.1,43427.4,38126.7,78533.3,41013.5,37519.8,125517.2,50473.2,75044,85093.2,36326.2,48767,84491.7,35794.9,48696.8,69404.3,38351.9,31052.4,38335.9,23943.5,14392.4,35805.1,21412.7,14392.4,4284237.2,2166784.7,2117452.5,3201221.5,1630845.2,1570376.3,2695360.8,1340681.5,1354679.3,31,400,431,NA,NA,NA,111,2112,2223,10,426,436,13,550,563,200,2550,2750
Minnesota,1998,3480662.2,2959238.4,4753955.2,2395200.8,2358754.4,1770873,1709789.2,1466668.4,1492570,57392.2,23100,34292.2,31360.6,13476.4,17884.2,28795.6,11944.8,16850.8,124735,65351.6,59383.4,73480.2,35406,38074.2,65874,29329.4,36544.6,129361.6,66925.6,62436,78781.2,41473.8,37307.4,75753.6,39121,36632.6,116929.4,47433.4,69496,78679.4,33729.4,44950,77983.4,33173.8,44809.6,62119.6,34308.8,27810.8,34197.8,21344,12853.8,31946.2,19092.4,12853.8,4263417.4,2158081.4,2105336,3184163,1625443.4,1558719.6,2678885.6,1334007,1344878.6,27,349,376,NA,NA,NA,107,1981,2088,11,374,385,16,473,489,138,2481,2619
Minnesota,1997,3446099.3,2926268.6,4705531.8,2373642.7,2331889.1,1756828,1689271.3,1452378.1,1473890.5,56336.8,23448.5,32888.3,31099.4,13679.6,17419.8,28640.9,12230.2,16410.7,118853,62152.4,56700.6,69561.8,33709.5,35852.3,62681,28262.1,34418.9,124567.9,64004.4,60563.5,76008.3,39520.2,36488.1,72973.9,37228.5,35745.4,108341.6,44393.6,63948,72265.6,31132.6,41133,71475.1,30552.7,40922.4,54834.9,30265.7,24569.2,30059.7,18744.5,11315.2,28087.3,16772.1,11315.2,4242597.6,2149378.1,2093219.5,3167104.5,1620041.6,1547062.9,2662410.4,1327332.5,1335077.9,17,366,383,NA,NA,NA,106,1858,1964,10,320,330,11,409,420,124,2435,2559
Minnesota,1996,3411536.4,2893298.8,4657108.4,2352084.6,2305023.8,1742783,1668753.4,1438087.8,1455211,55281.4,23797,31484.4,30838.2,13882.8,16955.4,28486.2,12515.6,15970.6,112971,58953.2,54017.8,65643.4,32013,33630.4,59488,27194.8,32293.2,119774.2,61083.2,58691,73235.4,37566.6,35668.8,70194.2,35336,34858.2,99753.8,41353.8,58400,65851.8,28535.8,37316,64966.8,27931.6,37035.2,47550.2,26222.6,21327.6,25921.6,16145,9776.6,24228.4,14451.8,9776.6,4221777.8,2140674.8,2081103,3150046,1614639.8,1535406.2,2645935.2,1320658,1325277.2,13,334,347,NA,NA,NA,83,1758,1841,10,282,292,11,371,382,127,2461,2588
Minnesota,1995,3376973.5,2860329,4608685,2330526.5,2278158.5,1728738,1648235.5,1423797.5,1436531.5,54226,24145.5,30080.5,30577,14086,16491,28331.5,12801,15530.5,107089,55754,51335,61725,30316.5,31408.5,56295,26127.5,30167.5,114980.5,58162,56818.5,70462.5,35613,34849.5,67414.5,33443.5,33971,91166,38314,52852,59438,25939,33499,58458.5,25310.5,33148,40265.5,22179.5,18086,21783.5,13545.5,8238,20369.5,12131.5,8238,4200958,2131971.5,2068986.5,3132987.5,1609238,1523749.5,2629460,1313983.5,1315476.5,19,314,333,1,65,66,85,1620,1705,10,240,250,10,261,271,102,2369,2471
Minnesota,1994,3342410.6,2827359.2,4560261.6,2308968.4,2251293.2,1714693,1627717.6,1409507.2,1417852,53170.6,24494,28676.6,30315.8,14289.2,16026.6,28176.8,13086.4,15090.4,101207,52554.8,48652.2,57806.6,28620,29186.6,53102,25060.2,28041.8,110186.8,55240.8,54946,67689.6,33659.4,34030.2,64634.8,31551,33083.8,82578.2,35274.2,47304,53024.2,23342.2,29682,51950.2,22689.4,29260.8,32980.8,18136.4,14844.4,17645.4,10946,6699.4,16510.6,9811.2,6699.4,4180138.2,2123268.2,2056870,3115929,1603836.2,1512092.8,2612984.8,1307309,1305675.8,17,296,313,0,1,1,93,1458,1551,4,218,222,5,298,303,122,2285,2407
Minnesota,1993,3307847.7,2794389.4,4511838.2,2287410.3,2224427.9,1700648,1607199.7,1395216.9,1399172.5,52115.2,24842.5,27272.7,30054.6,14492.4,15562.2,28022.1,13371.8,14650.3,95325,49355.6,45969.4,53888.2,26923.5,26964.7,49909,23992.9,25916.1,105393.1,52319.6,53073.5,64916.7,31705.8,33210.9,61855.1,29658.5,32196.6,73990.4,32234.4,41756,46610.4,20745.4,25865,45441.9,20068.3,25373.6,25696.1,14093.3,11602.8,13507.3,8346.5,5160.8,12651.7,7490.9,5160.8,4159318.4,2114564.9,2044753.5,3098870.5,1598434.4,1500436.1,2596509.6,1300634.5,1295875.1,20,298,318,NA,NA,NA,69,1335,1404,5,203,208,5,264,269,98,2111,2209
Minnesota,1992,3273284.8,2761419.6,4463414.8,2265852.2,2197562.6,1686603,1586681.8,1380926.6,1380493,51059.8,25191,25868.8,29793.4,14695.6,15097.8,27867.4,13657.2,14210.2,89443,46156.4,43286.6,49969.8,25227,24742.8,46716,22925.6,23790.4,100599.4,49398.4,51201,62143.8,29752.2,32391.6,59075.4,27766,31309.4,65402.6,29194.6,36208,40196.6,18148.6,22048,38933.6,17447.2,21486.4,18411.4,10050.2,8361.2,9369.2,5747,3622.2,8792.8,5170.6,3622.2,4138498.6,2105861.6,2032637,3081812,1593032.6,1488779.4,2580034.4,1293960,1286074.4,16,288,304,0,2,2,64,1126,1190,3,168,171,4,210,214,104,2008,2112
Minnesota,1991,3238721.9,2728449.8,4414991.4,2244294.1,2170697.3,1672558,1566163.9,1366636.3,1361813.5,50004.4,25539.5,24464.9,29532.2,14898.8,14633.4,27712.7,13942.6,13770.1,83561,42957.2,40603.8,46051.4,23530.5,22520.9,43523,21858.3,21664.7,95805.7,46477.2,49328.5,59370.9,27798.6,31572.3,56295.7,25873.5,30422.2,56814.8,26154.8,30660,33782.8,15551.8,18231,32425.3,14826.1,17599.2,11126.7,6007.1,5119.6,5231.1,3147.5,2083.6,4933.9,2850.3,2083.6,4117678.8,2097158.3,2020520.5,3064753.5,1587630.8,1477122.7,2563559.2,1287285.5,1276273.7,15,272,287,0,1,1,60,991,1051,1,142,143,3,170,173,95,1865,1960
Minnesota,1990,3204159,2695480,4366568,2222736,2143832,1658513,1545646,1352346,1343134,48949,25888,23061,29271,15102,14169,27558,14228,13330,77679,39758,37921,42133,21834,20299,40330,20791,19539,91012,43556,47456,56598,25845,30753,53516,23981,29535,48227,23115,25112,27369,12955,14414,25917,12205,13712,3842,1964,1878,1093,548,545,1075,530,545,4096859,2088455,2008404,3047695,1582229,1465466,2547084,1280611,1266473,10,244,254,0,2,2,59,838,897,4,105,109,1,127,128,89,1806,1895
Minnesota,1989,3172923.1,2670652,4337353.2,2208678.4,2128674.8,1643013.7,1529909.4,1341135.4,1329516.6,47700.1,25181.2,22518.9,28285.9,14587.8,13698.1,26580.2,13711.2,12869,72965.1,37382.2,35582.9,39665.7,20544.6,19121.1,37957,19555.9,18401.1,87014.8,41660.4,45354.4,53986.2,24726.5,29259.7,50954.4,22908.9,28045.5,46530.3,22379.5,24150.8,26410.1,12577.5,13832.6,24967.3,11832.5,13134.8,3667.8,1873.6,1794.2,1087.7,543.2,544.5,1063.5,521,542.5,4079475.1,2080201.5,1999273.6,3023487.5,1570034.1,1453453.4,2529129.6,1272605.9,1256523.7,10,236,246,0,3,3,59,795,854,1,79,80,1,90,91,89,1820,1909
Minnesota,1988,3141687.2,2645824,4308138.4,2194620.8,2113517.6,1627514.4,1514172.8,1329924.8,1315899.2,46451.2,24474.4,21976.8,27300.8,14073.6,13227.2,25602.4,13194.4,12408,68251.2,35006.4,33244.8,37198.4,19255.2,17943.2,35584,18320.8,17263.2,83017.6,39764.8,43252.8,51374.4,23608,27766.4,48392.8,21836.8,26556,44833.6,21644,23189.6,25451.2,12200,13251.2,24017.6,11460,12557.6,3493.6,1783.2,1710.4,1082.4,538.4,544,1052,512,540,4062091.2,2071948,1990143.2,2999280,1557839.2,1441440.8,2511175.2,1264600.8,1246574.4,9,207,216,0,3,3,50,707,757,1,74,75,1,90,91,68,1664,1732
Minnesota,1987,3110451.3,2620996,4278923.6,2180563.2,2098360.4,1612015.1,1498436.2,1318714.2,1302281.8,45202.3,23767.6,21434.7,26315.7,13559.4,12756.3,24624.6,12677.6,11947,63537.3,32630.6,30906.7,34731.1,17965.8,16765.3,33211,17085.7,16125.3,79020.4,37869.2,41151.2,48762.6,22489.5,26273.1,45831.2,20764.7,25066.5,43136.9,20908.5,22228.4,24492.3,11822.5,12669.8,23067.9,11087.5,11980.4,3319.4,1692.8,1626.6,1077.1,533.6,543.5,1040.5,503,537.5,4044707.3,2063694.5,1981012.8,2975072.5,1545644.3,1429428.2,2493220.8,1256595.7,1236625.1,8,200,208,0,3,3,38,576,614,1,65,66,1,80,81,68,1572,1640
Minnesota,1986,3079215.4,2596168,4249708.8,2166505.6,2083203.2,1596515.8,1482699.6,1307503.6,1288664.4,43953.4,23060.8,20892.6,25330.6,13045.2,12285.4,23646.8,12160.8,11486,58823.4,30254.8,28568.6,32263.8,16676.4,15587.4,30838,15850.6,14987.4,75023.2,35973.6,39049.6,46150.8,21371,24779.8,43269.6,19692.6,23577,41440.2,20173,21267.2,23533.4,11445,12088.4,22118.2,10715,11403.2,3145.2,1602.4,1542.8,1071.8,528.8,543,1029,494,535,4027323.4,2055441,1971882.4,2950865,1533449.4,1417415.6,2475266.4,1248590.6,1226675.8,7,180,187,0,3,3,24,514,538,2,122,124,2,131,133,64,1537,1601
Minnesota,1985,3047979.5,2571340,4220494,2152448,2068046,1581016.5,1466963,1296293,1275047,42704.5,22354,20350.5,24345.5,12531,11814.5,22669,11644,11025,54109.5,27879,26230.5,29796.5,15387,14409.5,28465,14615.5,13849.5,71026,34078,36948,43539,20252.5,23286.5,40708,18620.5,22087.5,39743.5,19437.5,20306,22574.5,11067.5,11507,21168.5,10342.5,10826,2971,1512,1459,1066.5,524,542.5,1017.5,485,532.5,4009939.5,2047187.5,1962752,2926657.5,1521254.5,1405403,2457312,1240585.5,1216726.5,7,174,181,1,3,4,22,480,502,2,84,86,2,91,93,59,1504,1563
Minnesota,1984,3016743.6,2546512,4191279.2,2138390.4,2052888.8,1565517.2,1451226.4,1285082.4,1261429.6,41455.6,21647.2,19808.4,23360.4,12016.8,11343.6,21691.2,11127.2,10564,49395.6,25503.2,23892.4,27329.2,14097.6,13231.6,26092,13380.4,12711.6,67028.8,32182.4,34846.4,40927.2,19134,21793.2,38146.4,17548.4,20598,38046.8,18702,19344.8,21615.6,10690,10925.6,20218.8,9970,10248.8,2796.8,1421.6,1375.2,1061.2,519.2,542,1006,476,530,3992555.6,2038934,1953621.6,2902450,1509059.6,1393390.4,2439357.6,1232580.4,1206777.2,8,170,178,0,2,2,21,459,480,0,50,50,2,58,60,48,1399,1447
Minnesota,1983,2985507.7,2521684,4162064.4,2124332.8,2037731.6,1550017.9,1435489.8,1273871.8,1247812.2,40206.7,20940.4,19266.3,22375.3,11502.6,10872.7,20713.4,10610.4,10103,44681.7,23127.4,21554.3,24861.9,12808.2,12053.7,23719,12145.3,11573.7,63031.6,30286.8,32744.8,38315.4,18015.5,20299.9,35584.8,16476.3,19108.5,36350.1,17966.5,18383.6,20656.7,10312.5,10344.2,19269.1,9597.5,9671.6,2622.6,1331.2,1291.4,1055.9,514.4,541.5,994.5,467,527.5,3975171.7,2030680.5,1944491.2,2878242.5,1496864.7,1381377.8,2421403.2,1224575.3,1196827.9,8,160,168,0,2,2,12,450,462,1,49,50,2,75,77,45,1359,1404
Minnesota,1982,2954271.8,2496856,4132849.6,2110275.2,2022574.4,1534518.6,1419753.2,1262661.2,1234194.8,38957.8,20233.6,18724.2,21390.2,10988.4,10401.8,19735.6,10093.6,9642,39967.8,20751.6,19216.2,22394.6,11518.8,10875.8,21346,10910.2,10435.8,59034.4,28391.2,30643.2,35703.6,16897,18806.6,33023.2,15404.2,17619,34653.4,17231,17422.4,19697.8,9935,9762.8,18319.4,9225,9094.4,2448.4,1240.8,1207.6,1050.6,509.6,541,983,458,525,3957787.8,2022427,1935360.8,2854035,1484669.8,1369365.2,2403448.8,1216570.2,1186878.6,10,150,160,0,0,0,19,411,430,2,65,67,2,93,95,42,1354,1396
Minnesota,1981,2923035.9,2472028,4103634.8,2096217.6,2007417.2,1519019.3,1404016.6,1251450.6,1220577.4,37708.9,19526.8,18182.1,20405.1,10474.2,9930.9,18757.8,9576.8,9181,35253.9,18375.8,16878.1,19927.3,10229.4,9697.9,18973,9675.1,9297.9,55037.2,26495.6,28541.6,33091.8,15778.5,17313.3,30461.6,14332.1,16129.5,32956.7,16495.5,16461.2,18738.9,9557.5,9181.4,17369.7,8852.5,8517.2,2274.2,1150.4,1123.8,1045.3,504.8,540.5,971.5,449,522.5,3940403.9,2014173.5,1926230.4,2829827.5,1472474.9,1357352.6,2385494.4,1208565.1,1176929.3,6,159,165,0,2,2,14,407,421,0,57,57,0,28,28,36,1372,1408
Minnesota,1980,2891800,2447200,4074420,2082160,1992260,1503520,1388280,1240240,1206960,36460,18820,17640,19420,9960,9460,17780,9060,8720,30540,16e3,14540,17460,8940,8520,16600,8440,8160,51040,24600,26440,30480,14660,15820,27900,13260,14640,31260,15760,15500,17780,9180,8600,16420,8480,7940,2100,1060,1040,1040,500,540,960,440,520,3923020,2005920,1917100,2805620,1460280,1345340,2367540,1200560,1166980,9,149,158,0,0,0,18,358,376,0,29,29,0,20,20,38,1409,1447
Minnesota,1979,2844120,2405070,4047178,2068734,1978444,1479448,1364672,1220526,1184544,34814,18068,16746,18438,9524,8914,16832,8624,8208,28046,14680,13366,16194,8306,7888,15400,7836,7564,49236,23650,25586,29312,14074,15238,26880,12764,14116,28914,14654,14260,16442,8512,7930,15168,7862,7306,2080,1034,1046,1016,490,526,944,436,508,3904088,1996648,1907440,2762718,1438542,1324176,2329846,1183004,1146842,10,164,174,0,0,0,19,345,364,0,27,27,0,28,28,48,1480,1528
Minnesota,1978,2796440,2362940,4019936,2055308,1964628,1455376,1341064,1200812,1162128,33168,17316,15852,17456,9088,8368,15884,8188,7696,25552,13360,12192,14928,7672,7256,14200,7232,6968,47432,22700,24732,28144,13488,14656,25860,12268,13592,26568,13548,13020,15104,7844,7260,13916,7244,6672,2060,1008,1052,992,480,512,928,432,496,3885156,1987376,1897780,2719816,1416804,1303012,2292152,1165448,1126704,10,133,143,0,2,2,17,301,318,1,23,24,0,14,14,67,1421,1488
