state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
New Mexico,2006,1450102,1224310,1954599,991185,963414,745768,704334,617042,607268,173745,90726,83019,121829,64423,57406,110481,57270,53211,21366,13158,8208,17032,10281,6751,15457,9139,6318,32312,14071,18241,22919,9728,13191,19985,7933,12052,874125,437865,436260,598786,304650,294136,528622,265292,263330,26690,13415,13275,15693,8465,7228,13873,7332,6541,826361,421950,404411,673843,348221,325622,535892,270076,265816,42,409,451,3,18,21,57,532,589,359,3588,3947,0,0,0,198,1420,1618
New Mexico,2005,1400056,1189646,1886789,968289,918500,727179,672877,608222,581424,174511,93327,81184,116385,63307,53078,104904,56790,48114,23150,12052,11098,18338,9804,8534,16343,8567,7776,34388,18768,15620,24314,12040,12274,22166,10986,11180,827940,418479,409461,570946,293008,277938,506916,255547,251369,27346,13601,13745,14595,8409,6186,13157,7610,5547,799454,412062,387392,655478,340611,314867,526160,268722,257438,55,354,409,4,15,19,61,515,576,341,3600,3941,0,0,0,196,1416,1612
New Mexico,2004,1371623,1170326,1855776,949504,906272,710841,660782,597899,572427,162991,84011,78980,107985,58555,49430,101011,54521,46490,24121,14465,9656,20244,10935,9309,18823,9814,9009,38881,19728,19153,27394,14420,12974,24247,12547,11700,809928,412990,396938,555779,285544,270235,493916,251196,242720,22597,10411,12186,11848,5376,6472,10883,5016,5867,797258,407899,389359,648373,336011,312362,521446,264805,256641,35,388,423,3,20,23,58,549,607,312,3455,3767,0,0,0,166,1378,1544
New Mexico,2003,1339421,1130608,1837417,936914,900503,691546,647875,576846,553762,154161,78495,75666,99719,50712,49007,88845,44964,43881,28360,16968,11392,23179,14226,8953,22163,13558,8605,31506,15269,16237,23221,10247,12974,20409,8743,11666,795508,401025,394483,537895,275572,262323,475309,241048,234261,33845,18970,14875,20679,10876,9803,18276,9136,9140,794037,406187,387850,634728,329913,304815,505606,259397,246209,43,373,416,0,16,16,55,585,640,292,3305,3597,NA,NA,NA,173,1308,1481
New Mexico,2002,1322313,1118313,1823047,926580,896467,680299,642014,569645,548668,156470,76574,79896,98820,48524,50296,86656,43749,42907,20744,10512,10232,15304,7840,7464,13869,7155,6714,25813,12243,13570,20252,9555,10697,15415,7325,8090,786773,397814,388959,531477,272769,258708,473175,240713,232462,30102,16669,13433,18816,9970,8846,16111,7635,8476,803145,412768,390377,637644,331641,306003,513087,263068,250019,45,334,379,1,17,18,63,526,589,268,3240,3508,0,0,0,133,1227,1360
New Mexico,2001,1295567,1101763,1794179,915211,878968,675038,620529,567812,533951,152532,79671,72861,97592,52812,44780,89211,47598,41613,19188,10284,8904,14902,8498,6404,14403,8111,6292,28123,14457,13666,19747,10615,9132,18266,9519,8747,768311,390155,378156,512553,265521,247032,456679,234240,222439,34886,17492,17394,21578,11333,10245,19610,10121,9489,791139,403152,387987,629195,326259,302936,503594,258223,245371,39,291,330,2,12,14,58,511,569,258,3101,3359,0,0,0,153,1212,1365
New Mexico,2000,1276183,1088258,1770085,897462,872623,645035,631148,547172,541086,127398,62444,64954,77100,35214,41886,72006,32619,39387,22840,10945,11895,16425,9113,7312,16425,9113,7312,42787,31088,11699,30435,19920,10515,28301,18860,9441,756436,375122,381314,512242,256540,255702,456743,225720,231023,25406,20700,4706,12852,9636,3216,12455,9239,3216,795218,397163,398055,627129,314612,312517,502328,251621,250707,43,219,262,3,14,17,65,490,555,246,2859,3105,0,51,51,145,1170,1315
New Mexico,1999,1254881.7,1070799.3,1743791.1,884190,859601.1,635233.2,619648.5,538653.9,532145.4,127443,62799.3,64643.7,77238,35810.1,41427.9,72017.7,33135.3,38882.4,21733.2,10521,11212.2,15600,8681.7,6918.3,15569.4,8670.9,6898.5,41127.6,29211.9,11915.7,29184.6,18741.9,10442.7,27093.3,17691.3,9402,737753.1,366370.8,371382.3,497799.3,249773.1,248026.2,444124.2,219944.7,224179.5,23225.1,18806.1,4419,11786.7,8776.8,3009.9,11409.3,8406.3,3003,792509.1,396480.9,396028.2,623273.1,313449.6,309823.5,500585.4,250805.4,249780,21,261,282,0,12,12,49,533,582,184,2690,2874,0,0,0,280,3842,4122
New Mexico,1998,1233580.4,1053340.6,1717497.2,870918,846579.2,625431.4,608149,530135.8,523204.8,127488,63154.6,64333.4,77376,36406.2,40969.8,72029.4,33651.6,38377.8,20626.4,10097,10529.4,14775,8250.4,6524.6,14713.8,8228.8,6485,39468.2,27335.8,12132.4,27934.2,17563.8,10370.4,25885.6,16522.6,9363,719070.2,357619.6,361450.6,483356.6,243006.2,240350.4,431505.4,214169.4,217336,21044.2,16912.2,4132,10721.4,7917.6,2803.8,10363.6,7573.6,2790,789800.2,395798.8,394001.4,619417.2,312287.2,307130,498842.8,249989.8,248853,21,253,274,NA,NA,NA,54,506,560,151,2606,2757,0,0,0,240,3900,4140
New Mexico,1997,1212279.1,1035881.9,1691203.3,857646,833557.3,615629.6,596649.5,521617.7,514264.2,127533,63509.9,64023.1,77514,37002.3,40511.7,72041.1,34167.9,37873.2,19519.6,9673,9846.6,13950,7819.1,6130.9,13858.2,7786.7,6071.5,37808.8,25459.7,12349.1,26683.8,16385.7,10298.1,24677.9,15353.9,9324,700387.3,348868.4,351518.9,468913.9,236239.3,232674.6,418886.6,208394.1,210492.5,18863.3,15018.3,3845,9656.1,7058.4,2597.7,9317.9,6740.9,2577,787091.3,395116.7,391974.6,615561.3,311124.8,304436.5,497100.2,249174.2,247926,20,218,238,NA,NA,NA,57,488,545,175,2465,2640,0,0,0,297,3595,3892
New Mexico,1996,1190977.8,1018423.2,1664909.4,844374,820535.4,605827.8,585150,513099.6,505323.6,127578,63865.2,63712.8,77652,37598.4,40053.6,72052.8,34684.2,37368.6,18412.8,9249,9163.8,13125,7387.8,5737.2,13002.6,7344.6,5658,36149.4,23583.6,12565.8,25433.4,15207.6,10225.8,23470.2,14185.2,9285,681704.4,340117.2,341587.2,454471.2,229472.4,224998.8,406267.8,202618.8,203649,16682.4,13124.4,3558,8590.8,6199.2,2391.6,8272.2,5908.2,2364,784382.4,394434.6,389947.8,611705.4,309962.4,301743,495357.6,248358.6,246999,23,199,222,0,13,13,65,495,560,178,2305,2483,0,0,0,290,3639,3929
New Mexico,1995,1169676.5,1000964.5,1638615.5,831102,807513.5,596026,573650.5,504581.5,496383,127623,64220.5,63402.5,77790,38194.5,39595.5,72064.5,35200.5,36864,17306,8825,8481,12300,6956.5,5343.5,12147,6902.5,5244.5,34490,21707.5,12782.5,24183,14029.5,10153.5,22262.5,13016.5,9246,663021.5,331366,331655.5,440028.5,222705.5,217323,393649,196843.5,196805.5,14501.5,11230.5,3271,7525.5,5340,2185.5,7226.5,5075.5,2151,781673.5,393752.5,387921,607849.5,308800,299049.5,493615,247543,246072,10,142,152,0,5,5,46,444,490,116,2093,2209,41,131,172,181,3078,3259
New Mexico,1994,1148375.2,983505.8,1612321.6,817830,794491.6,586224.2,562151,496063.4,487442.4,127668,64575.8,63092.2,77928,38790.6,39137.4,72076.2,35716.8,36359.4,16199.2,8401,7798.2,11475,6525.2,4949.8,11291.4,6460.4,4831,32830.6,19831.4,12999.2,22932.6,12851.4,10081.2,21054.8,11847.8,9207,644338.6,322614.8,321723.8,425585.8,215938.6,209647.2,381030.2,191068.2,189962,12320.6,9336.6,2984,6460.2,4480.8,1979.4,6180.8,4242.8,1938,778964.6,393070.4,385894.2,603993.6,307637.6,296356,491872.4,246727.4,245145,4,137,141,0,2,2,27,402,429,95,2006,2101,31,32,63,129,2948,3077
New Mexico,1993,1127073.9,966047.1,1586027.7,804558,781469.7,576422.4,550651.5,487545.3,478501.8,127713,64931.1,62781.9,78066,39386.7,38679.3,72087.9,36233.1,35854.8,15092.4,7977,7115.4,10650,6093.9,4556.1,10435.8,6018.3,4417.5,31171.2,17955.3,13215.9,21682.2,11673.3,10008.9,19847.1,10679.1,9168,625655.7,313863.6,311792.1,411143.1,209171.7,201971.4,368411.4,185292.9,183118.5,10139.7,7442.7,2697,5394.9,3621.6,1773.3,5135.1,3410.1,1725,776255.7,392388.3,383867.4,600137.7,306475.2,293662.5,490129.8,245911.8,244218,4,113,117,0,5,5,28,367,395,102,1868,1970,19,19,38,155,2788,2943
New Mexico,1992,1105772.6,948588.4,1559733.8,791286,768447.8,566620.6,539152,479027.2,469561.2,127758,65286.4,62471.6,78204,39982.8,38221.2,72099.6,36749.4,35350.2,13985.6,7553,6432.6,9825,5662.6,4162.4,9580.2,5576.2,4004,29511.8,16079.2,13432.6,20431.8,10495.2,9936.6,18639.4,9510.4,9129,606972.8,305112.4,301860.4,396700.4,202404.8,194295.6,355792.6,179517.6,176275,7958.8,5548.8,2410,4329.6,2762.4,1567.2,4089.4,2577.4,1512,773546.8,391706.2,381840.6,596281.8,305312.8,290969,488387.2,245096.2,243291,7,112,119,0,4,4,26,339,365,96,1761,1857,2,10,12,149,2622,2771
New Mexico,1991,1084471.3,931129.7,1533439.9,778014,755425.9,556818.8,527652.5,470509.1,460620.6,127803,65641.7,62161.3,78342,40578.9,37763.1,72111.3,37265.7,34845.6,12878.8,7129,5749.8,9e3,5231.3,3768.7,8724.6,5134.1,3590.5,27852.4,14203.1,13649.3,19181.4,9317.1,9864.3,17431.7,8341.7,9090,588289.9,296361.2,291928.7,382257.7,195637.9,186619.8,343173.8,173742.3,169431.5,5777.9,3654.9,2123,3264.3,1903.2,1361.1,3043.7,1744.7,1299,770837.9,391024.1,379813.8,592425.9,304150.4,288275.5,486644.6,244280.6,242364,6,91,97,0,4,4,16,300,316,83,1711,1794,9,13,22,129,2551,2680
New Mexico,1990,1063170,913671,1507146,764742,742404,547017,516153,461991,451680,127848,65997,61851,78480,41175,37305,72123,37782,34341,11772,6705,5067,8175,4800,3375,7869,4692,3177,26193,12327,13866,17931,8139,9792,16224,7173,9051,569607,287610,281997,367815,188871,178944,330555,167967,162588,3597,1761,1836,2199,1044,1155,1998,912,1086,768129,390342,377787,588570,302988,285582,484902,243465,241437,6,100,106,0,6,6,16,295,311,101,1646,1747,6,32,38,136,2561,2697
New Mexico,1989,1045315,900227.9,1487435.4,755073.8,732361.6,538063.3,507251.7,455497.9,444730,125391.2,64877.3,60513.9,76366,40117.5,36248.5,70230.7,36849.8,33380.9,11276.8,6416.5,4860.3,7847.5,4612,3235.5,7560.1,4506.8,3053.3,25833.7,12168.3,13665.4,17565.9,7961.1,9604.8,15923.6,7025.7,8897.9,560744.3,283253,277491.3,360261.5,185163.9,175097.6,323969.5,164820.3,159149.2,3381.3,1650.9,1730.4,2071.1,977.6,1093.5,1878.2,850.8,1027.4,760808.1,386707.8,374100.3,581203,299231.2,281971.8,480665.8,241444.5,239221.3,6,100,106,0,5,5,16,312,328,71,1490,1561,6,0,6,136,2351,2487
New Mexico,1988,1027460,886784.8,1467724.8,745405.6,722319.2,529109.6,498350.4,449004.8,437780,122934.4,63757.6,59176.8,74252,39060,35192,68338.4,35917.6,32420.8,10781.6,6128,4653.6,7520,4424,3096,7251.2,4321.6,2929.6,25474.4,12009.6,13464.8,17200.8,7783.2,9417.6,15623.2,6878.4,8744.8,551881.6,278896,272985.6,352708,181456.8,171251.2,317384,161673.6,155710.4,3165.6,1540.8,1624.8,1943.2,911.2,1032,1758.4,789.6,968.8,753487.2,383073.6,370413.6,573836,295474.4,278361.6,476429.6,239424,237005.6,6,77,83,0,4,4,13,284,297,80,1475,1555,0,0,0,131,2310,2441
New Mexico,1987,1009605,873341.7,1448014.2,735737.4,712276.8,520155.9,489449.1,442511.7,430830,120477.6,62637.9,57839.7,72138,38002.5,34135.5,66446.1,34985.4,31460.7,10286.4,5839.5,4446.9,7192.5,4236,2956.5,6942.3,4136.4,2805.9,25115.1,11850.9,13264.2,16835.7,7605.3,9230.4,15322.8,6731.1,8591.7,543018.9,274539,268479.9,345154.5,177749.7,167404.8,310798.5,158526.9,152271.6,2949.9,1430.7,1519.2,1815.3,844.8,970.5,1638.6,728.4,910.2,746166.3,379439.4,366726.9,566469,291717.6,274751.4,472193.4,237403.5,234789.9,5,81,86,0,5,5,15,257,272,80,1424,1504,1,0,1,131,2215,2346
New Mexico,1986,991750,859898.6,1428303.6,726069.2,702234.4,511202.2,480547.8,436018.6,423880,118020.8,61518.2,56502.6,70024,36945,33079,64553.8,34053.2,30500.6,9791.2,5551,4240.2,6865,4048,2817,6633.4,3951.2,2682.2,24755.8,11692.2,13063.6,16470.6,7427.4,9043.2,15022.4,6583.8,8438.6,534156.2,270182,263974.2,337601,174042.6,163558.4,304213,155380.2,148832.8,2734.2,1320.6,1413.6,1687.4,778.4,909,1518.8,667.2,851.6,738845.4,375805.2,363040.2,559102,287960.8,271141.2,467957.2,235383,232574.2,3,81,84,0,6,6,10,205,215,84,1273,1357,1,3,4,129,1978,2107
New Mexico,1985,973895,846455.5,1408593,716401,692192,502248.5,471646.5,429525.5,416930,115564,60398.5,55165.5,67910,35887.5,32022.5,62661.5,33121,29540.5,9296,5262.5,4033.5,6537.5,3860,2677.5,6324.5,3766,2558.5,24396.5,11533.5,12863,16105.5,7249.5,8856,14722,6436.5,8285.5,525293.5,265825,259468.5,330047.5,170335.5,159712,297627.5,152233.5,145394,2518.5,1210.5,1308,1559.5,712,847.5,1399,606,793,731524.5,372171,359353.5,551735,284204,267531,463721,233362.5,230358.5,3,68,71,0,4,4,9,230,239,63,1098,1161,5,59,64,109,1826,1935
New Mexico,1984,956040,833012.4,1388882.4,706732.8,682149.6,493294.8,462745.2,423032.4,409980,113107.2,59278.8,53828.4,65796,34830,30966,60769.2,32188.8,28580.4,8800.8,4974,3826.8,6210,3672,2538,6015.6,3580.8,2434.8,24037.2,11374.8,12662.4,15740.4,7071.6,8668.8,14421.6,6289.2,8132.4,516430.8,261468,254962.8,322494,166628.4,155865.6,291042,149086.8,141955.2,2302.8,1100.4,1202.4,1431.6,645.6,786,1279.2,544.8,734.4,724203.6,368536.8,355666.8,544368,280447.2,263920.8,459484.8,231342,228142.8,4,61,65,0,4,4,11,244,255,42,1008,1050,0,0,0,70,1735,1805
New Mexico,1983,938185,819569.3,1369171.8,697064.6,672107.2,484341.1,453843.9,416539.3,403030,110650.4,58159.1,52491.3,63682,33772.5,29909.5,58876.9,31256.6,27620.3,8305.6,4685.5,3620.1,5882.5,3484,2398.5,5706.7,3395.6,2311.1,23677.9,11216.1,12461.8,15375.3,6893.7,8481.6,14121.2,6141.9,7979.3,507568.1,257111,250457.1,314940.5,162921.3,152019.2,284456.5,145940.1,138516.4,2087.1,990.3,1096.8,1303.7,579.2,724.5,1159.4,483.6,675.8,716882.7,364902.6,351980.1,537001,276690.4,260310.6,455248.6,229321.5,225927.1,1,50,51,0,2,2,9,247,256,35,908,943,0,0,0,61,1607,1668
New Mexico,1982,920330,806126.2,1349461.2,687396.4,662064.8,475387.4,444942.6,410046.2,396080,108193.6,57039.4,51154.2,61568,32715,28853,56984.6,30324.4,26660.2,7810.4,4397,3413.4,5555,3296,2259,5397.8,3210.4,2187.4,23318.6,11057.4,12261.2,15010.2,6715.8,8294.4,13820.8,5994.6,7826.2,498705.4,252754,245951.4,307387,159214.2,148172.8,277871,142793.4,135077.6,1871.4,880.2,991.2,1175.8,512.8,663,1039.6,422.4,617.2,709561.8,361268.4,348293.4,529634,272933.6,256700.4,451012.4,227301,223711.4,2,59,61,0,1,1,7,190,197,42,879,921,0,0,0,74,1385,1459
New Mexico,1981,902475,792683.1,1329750.6,677728.2,652022.4,466433.7,436041.3,403553.1,389130,105736.8,55919.7,49817.1,59454,31657.5,27796.5,55092.3,29392.2,25700.1,7315.2,4108.5,3206.7,5227.5,3108,2119.5,5088.9,3025.2,2063.7,22959.3,10898.7,12060.6,14645.1,6537.9,8107.2,13520.4,5847.3,7673.1,489842.7,248397,241445.7,299833.5,155507.1,144326.4,271285.5,139646.7,131638.8,1655.7,770.1,885.6,1047.9,446.4,601.5,919.8,361.2,558.6,702240.9,357634.2,344606.7,522267,269176.8,253090.2,446776.2,225280.5,221495.7,2,53,55,0,1,1,3,157,160,32,726,758,32,0,32,53,1196,1249
New Mexico,1980,884620,779240,1310040,668060,641980,457480,427140,397060,382180,103280,54800,48480,57340,30600,26740,53200,28460,24740,6820,3820,3e3,4900,2920,1980,4780,2840,1940,22600,10740,11860,14280,6360,7920,13220,5700,7520,480980,244040,236940,292280,151800,140480,264700,136500,128200,1440,660,780,920,380,540,800,300,500,694920,354e3,340920,514900,265420,249480,442540,223260,219280,2,30,32,0,0,0,3,151,154,27,787,814,7,7,14,41,1220,1261
New Mexico,1979,856248,754916,1280716,653194,627522,442812,413436,384844,370072,98252,52170,46082,54046,28860,25186,50110,26834,23276,6458,3648,2810,4640,2778,1862,4532,2706,1826,22260,10576,11684,13872,6204,7668,12798,5570,7228,466272,236556,229716,280062,145500,134562,253760,130970,122790,1326,614,712,858,362,496,750,290,460,686148,349630,336518,502770,259108,243662,432966,218474,214492,4,27,31,0,0,0,5,165,170,30,828,858,0,0,0,49,1297,1346
New Mexico,1978,827876,730592,1251392,638328,613064,428144,399732,372628,357964,93224,49540,43684,50752,27120,23632,47020,25208,21812,6096,3476,2620,4380,2636,1744,4284,2572,1712,21920,10412,11508,13464,6048,7416,12376,5440,6936,451564,229072,222492,267844,139200,128644,242820,125440,117380,1212,568,644,796,344,452,700,280,420,677376,345260,332116,490640,252796,237844,423392,213688,209704,3,29,32,0,0,0,10,172,182,29,809,838,0,0,0,54,1325,1379
