state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Rhode Island,2016,847732,684839,1056426,545646,510780,443374,404358,349997,334842,2773,1044,1729,2773,1044,1729,2349,928,1421,37576,20817,16759,29892,16113,13779,27649,14776,12873,59982,28983,30999,45669,22971,22698,40900,20423,20477,157949,80019,77930,106570,55273,51297,99180,50878,48302,29756,15955,13801,16071,9326,6745,14755,8350,6405,768390,398828,369562,646757,338647,308110,500006,254642,245364,3,16,19,5,42,47,28,887,915,26,768,794,4,33,37,107,1179,1286
Rhode Island,2015,845049,687412,1056298,545057,511241,441539,403510,350044,337368,3332,2303,1029,1683,930,753,1592,884,708,35694,19730,15964,28459,16502,11957,25789,14770,11019,56307,29425,26882,43589,22297,21292,38379,19015,19364,152605,75670,76935,102951,51848,51103,96600,47689,48911,34090,17441,16649,19954,10093,9861,19e3,9617,9383,774270,400488,373782,648413,339869,308544,506052,258069,247983,2,24,26,4,43,47,25,943,968,28,772,800,1,25,26,86,1293,1379
Rhode Island,2014,843518,686837,1055173,543280,511893,440730,402788,350135,336702,4405,1882,2523,3743,1882,1861,3180,1487,1693,34902,19437,15465,28212,15489,12723,25979,14504,11475,57976,29564,28412,40633,20320,20313,36438,17595,18843,148206,74455,73751,98991,50822,48169,92172,46711,45461,28588,14185,14403,19822,10616,9206,17287,9038,8249,781096,403757,377339,652117,341601,310516,511781,260800,250981,2,23,25,4,35,39,20,952,972,19,744,763,2,26,28,110,1373,1483
Rhode Island,2013,839109,690023,1051511,537532,513979,436824,402285,349196,340827,3951,967,2984,3629,806,2823,3199,806,2393,31959,17281,14678,25640,13696,11944,23575,12389,11186,54481,28066,26415,39189,20588,18601,35987,18357,17630,142861,69707,73154,95522,48328,47194,89698,45048,44650,33132,14236,18896,21009,9766,11243,19331,8833,10498,785127,407275,377852,654120,343640,310480,518233,263763,254470,1,19,20,2,45,47,32,938,970,28,740,768,0,19,19,127,1407,1534
Rhode Island,2012,833140,687475,1050292,543705,506587,437008,396132,351157,336318,2974,2138,836,2240,1557,683,2154,1471,683,32883,16942,15941,25067,13967,11100,23777,13275,10502,50826,26272,24554,36815,19242,17573,33221,17492,15729,138867,70329,68538,91687,46701,44986,86078,43199,42879,32394,16265,16129,20208,9144,11064,17679,7825,9854,792348,411759,380589,657123,346397,310726,524566,267895,256671,2,15,17,1,44,45,32,904,936,22,663,685,1,18,19,128,1397,1525
Rhode Island,2011,832575,690472,1051302,543269,508033,436188,396387,352304,338168,2991,1668,1323,2250,1251,999,2001,1076,925,32033,17963,14070,24902,14032,10870,23037,12952,10085,53823,27321,26502,38885,19819,19066,35573,18043,17530,134836,68271,66565,88818,45829,42989,84045,42917,41128,30156,14052,16104,18646,8282,10364,17237,7515,9722,797463,413994,383469,659074,346975,312099,528579,269801,258778,4,16,20,2,46,48,34,934,968,23,651,674,2,12,14,108,1405,1513
Rhode Island,2010,829198,686642,1052886,543765,509121,436089,393109,351457,335185,1917,805,1112,1542,805,737,1151,594,557,30202,15966,14236,24174,13170,11004,22463,12473,9990,55008,28976,26032,39704,21073,18631,36705,18945,17760,131486,65731,65755,85458,44150,41308,80289,41421,38868,30157,14974,15183,17081,9078,8003,15736,8235,7501,804116,417313,386803,661239,347813,313426,530298,269789,260509,2,19,21,2,42,44,42,922,964,38,656,694,4,12,16,129,1502,1631
Rhode Island,2009,826575,685163,1053209,543751,509458,432411,394164,347004,338159,3516,1921,1595,2379,1552,827,1757,1131,626,30315,15084,15231,22374,11018,11356,19336,9395,9941,53916,27842,26074,37237,18678,18559,34472,17071,17401,125549,63049,62500,81035,40861,40174,75465,37512,37953,21067,10552,10515,13897,7581,6316,12019,6331,5688,818846,425303,393543,669653,352721,316932,542114,275564,266550,3,16,19,NA,NA,NA,40,1022,1062,30,742,772,3,14,17,151,1604,1755
Rhode Island,2008,826653,686714,1050788,543938,506850,432715,393938,348779,337935,3298,2356,942,1870,1296,574,1465,946,519,30435,18003,12432,22669,13258,9411,20442,11789,8653,49388,24994,24394,34168,16844,17324,30502,14512,15990,120662,58519,62143,78771,38753,40018,74635,36295,38340,22221,12666,9555,12808,7342,5466,11724,6596,5128,824784,427400,397384,676367,355222,321145,547946,278641,269305,3,17,20,NA,NA,NA,45,1106,1151,32,815,847,4,11,15,159,1809,1968
Rhode Island,2007,821741,686164,1057832,546706,511126,429602,392139,348291,337873,2890,2053,837,2518,1754,764,2217,1453,764,28882,15678,13204,21133,11132,10001,20230,10826,9404,52823,26091,26732,35338,16920,18418,32047,14676,17371,122812,60906,61906,79007,39525,39482,75002,37361,37641,18195,9696,8499,11394,6401,4993,9782,5648,4134,832230,432282,399948,672351,353870,318481,546886,278327,268559,6,18,24,NA,NA,NA,44,1075,1119,35,799,834,3,8,11,194,1795,1989
Rhode Island,2006,831897,692664,1067610,552479,515131,438400,393497,354802,337862,3300,2279,1021,2630,1657,973,2181,1497,684,26443,13469,12974,20580,10432,10148,18485,9261,9224,47080,23672,23408,33698,17744,15954,32085,16608,15477,119512,59411,60101,75630,38700,36930,71140,35979,35161,24328,14646,9682,14747,8775,5972,13185,7725,5460,846947,439002,407945,684612,361092,323520,555588,283732,271856,3,18,21,10,NA,NA,61,1074,1135,39,787,826,5,11,16,170,1782,1952
Rhode Island,2005,784136,652537,1033284,535221,498063,413799,370337,336044,316493,4432,2874,1558,2507,1814,693,2176,1563,613,25696,12932,12764,18606,9125,9481,16421,7825,8596,45079,23404,21675,29956,16115,13841,26568,14414,12154,114077,56582,57495,72363,36451,35912,69454,34722,34732,23061,11473,11588,13128,6995,6133,11534,5779,5755,820939,427956,392983,647576,343299,304277,526384,271741,254643,3,15,18,2,41,43,44,971,1015,30,696,726,2,4,6,150,1696,1846
Rhode Island,2004,793335,659846,1037002,537536,499466,418646,374689,338997,320849,4016,1582,2434,2621,1438,1183,1908,1236,672,27593,14476,13117,20264,11056,9208,19614,10651,8963,46902,22877,24025,31389,15222,16167,28456,13579,14877,109192,55084,54108,68580,35588,32992,65196,33317,31879,18863,11377,7486,11087,6732,4355,10109,6264,3845,830436,432140,398296,659394,348610,310784,534563,273950,260613,1,17,18,2,41,43,36,894,930,29,646,675,3,5,8,137,1619,1756
Rhode Island,2003,794634,661036,1037196,537760,499436,418489,376145,339003,322033,4270,2062,2208,3329,1557,1772,2724,1076,1648,27949,13644,14305,20637,10692,9945,19452,9887,9565,48817,25674,23143,33319,17465,15854,30772,15971,14801,100242,50868,49374,63607,32648,30959,60191,31014,29177,19132,11682,7450,10395,6387,4008,9358,5484,3874,836786,433830,402956,663347,349740,313607,538539,275571,262968,1,15,16,1,43,44,41,929,970,33,659,692,2,4,6,144,1653,1797
Rhode Island,2002,792559,658145,1030762,536076,494686,419312,373247,339720,318425,2251,1409,842,2099,1409,690,1849,1230,619,26681,13528,13153,19831,10158,9673,17662,9090,8572,41669,20959,20710,28200,14257,13943,25757,12943,12814,96510,49826,46684,61553,32453,29100,58374,30555,27819,22131,12281,9850,12056,7330,4726,10727,6709,4018,841520,438073,403447,668820,353705,315115,543776,279193,264583,0,12,12,0,40,40,54,911,965,31,653,684,0,0,0,129,1685,1814
