year,state,custody_unsentenced_males,custody_unsentenced_females,total_under_custody_males,total_under_custody_females,custody_public_prisons_male,custody_public_prisons_female,custody_including_private_facilities_male,custody_including_private_facilities_female,jurisdiction_unsentenced_males,jurisdiction_unsentenced_females,total_under_jurisdiction_males,total_under_jurisdiction_females,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,white_male,white_female,black_male,black_female,hispanic_or_latino_male,hispanic_or_latino_female,american_indian_male,american_indian_female,native_hawaiian_male,native_hawaiian_female,asian_male,asian_female,two_or_more_races_male,two_or_more_races_female,other_race_male,other_race_female,unknown_race_male,unknown_race_female,new_court_commitments_male,new_court_commitments_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_female,other_admissions_male,other_admissions_female,total_admissions_male,total_admissions_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_female,unconditional_release_commutations_male,unconditional_release_commutations_female,other_unconditional_release_male,other_unconditional_release_female,conditional_release_probations_male,conditional_release_probations_female,supervised_mandatory_release_male,supervised_mandatory_release_female,discretionary_parole_male,discretionary_parole_female,other_conditional_release_male,other_conditional_release_female,awol_release_male,awol_release_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_female,escape_from_confinement_male,escape_from_confinement_female,total_releases_male,total_releases_female,rated_capacity_male,rated_capacity_female,rated_capacity_total,operational_capacity_male,operational_capacity_female,operational_capacity_total,design_capacity_male,design_capacity_female,design_capacity_total,in_custody_under_18_years_of_age_male,in_custody_under_18_years_of_age_female,in_custody_not_us_citizens_male,in_custody_not_us_citizens_female,deaths_from_execution_male,deaths_from_execution_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_female,deaths_from_aids_male,deaths_from_aids_female,deaths_from_suicide_male,deaths_from_suicide_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_female,deaths_from_other_homicide_male,deaths_from_other_homicide_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_female,total_deaths_male,total_deaths_female,asymptomatic_hiv_positive_male,asymptomatic_hiv_positive_female,asymptomatic_hiv_positive_total,infected_with_lesser_forms_of_symptomatic_hiv_disease_male,infected_with_lesser_forms_of_symptomatic_hiv_disease_female,infected_with_lesser_forms_of_symptomatic_hiv_disease_total,confirmed_to_have_aids_male,confirmed_to_have_aids_female,confirmed_to_have_aids_total,total_in_custody_hiv_positive_or_with_aids_male,total_in_custody_hiv_positive_or_with_aids_female,total_in_custody_hiv_positive_or_with_aids_total,custody_private_prison_male,custody_private_prison_female,custody_unsentenced_total,total_under_custody_total,custody_public_prisons_total,custody_private_prison_total,jurisdiction_private_prison_male,jurisdiction_private_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_female,jurisdiction_unsentenced_total,total_under_jurisdiction_total,jurisdiction_private_prison_total,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_in_state_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_housed_in_local_facility_total,jurisdiction_public_prison_total,new_court_commitments_total,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_total,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_total,transfers_admitted_from_other_jurisdictions_total,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_total,returns_from_appeal_or_bond_total,other_admissions_total,total_admissions_total,unconditional_release_expirations_of_sentence_total,unconditional_release_commutations_total,other_unconditional_release_total,conditional_release_probations_total,supervised_mandatory_release_total,discretionary_parole_total,other_conditional_release_total,awol_release_total,transfers_to_other_jurisdictions_total,release_to_appeal_or_bond_total,escape_from_confinement_total,total_releases_total,white_total,black_total,hispanic_or_latino_total,american_indian_total,native_hawaiian_or_other_pacific_islander_total,asian_total,two_or_more_races_total,additional_other_category_race_total,unknown_race_total,in_custody_under_18_years_of_age_total,in_custody_not_us_citizens_total,deaths_from_execution_total,deaths_from_illness_or_natural_cause_total,deaths_from_aids_total,deaths_from_suicide_total,deaths_from_accidental_injury_to_self_total,deaths_from_homicide_by_other_inmates_total,deaths_from_other_homicide_total,deaths_caused_by_another_person_total,total_deaths_total
1978,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3275,181,NA,NA,NA,NA,NA,NA,0,0,2478,124,641,42,874,38,91,6,NA,NA,5,6,NA,NA,NA,NA,60,3,1173,108,69,3,55,3,163,0,44,2,30,0,208,8,32,10,0,0,0,0,1774,134,23,2,8,5,0,0,138,25,162,58,155,12,734,21,212,9,77,0,0,0,29,8,1546,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,NA,NA,0,0,0,0,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3212,NA,0,NA,NA,NA,NA,0,3456,0,NA,NA,0,NA,0,1281,72,58,163,46,30,216,42,0,0,1908,25,13,0,163,220,167,755,221,77,0,37,1687,2602,683,912,97,NA,11,NA,NA,63,NA,NA,0,4,NA,0,0,NA,NA,5,NA
1979,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3573,176,NA,NA,NA,NA,NA,NA,0,0,2520,115,687,33,862,50,107,5,NA,NA,6,2,NA,NA,NA,NA,15,0,1459,77,65,3,35,2,0,0,0,0,91,26,NA,NA,NA,NA,0,0,0,0,1853,124,32,2,12,4,0,0,84,27,216,47,160,20,1003,20,NA,NA,56,2,3,0,NA,NA,1800,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,1,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3353,NA,0,NA,NA,NA,NA,0,3749,0,NA,NA,0,NA,0,1536,68,37,0,0,117,NA,NA,0,0,1977,34,16,0,111,263,180,1023,NA,58,3,NA,1949,2635,720,912,112,NA,8,NA,NA,15,NA,NA,0,7,NA,1,0,NA,NA,0,NA
1980,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4153,219,NA,NA,NA,NA,NA,NA,0,0,3143,175,846,36,1029,61,144,5,NA,NA,2,3,NA,NA,NA,NA,18,0,1735,126,52,3,32,4,59,9,57,5,26,9,NA,NA,NA,NA,0,0,0,0,2101,175,41,5,2,0,0,0,59,12,191,41,415,24,633,26,NA,NA,21,6,0,0,NA,NA,1521,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,1,0,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3612,NA,0,NA,NA,NA,NA,0,4372,0,NA,NA,0,NA,0,1861,55,36,68,62,35,NA,NA,0,0,2276,46,2,0,71,232,439,659,NA,27,0,NA,1653,3318,882,1090,149,NA,5,NA,NA,18,NA,NA,0,4,NA,1,0,NA,NA,1,NA
1981,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4986,237,NA,NA,NA,NA,NA,NA,0,0,3810,187,970,39,1194,51,159,9,NA,NA,8,1,NA,NA,NA,NA,39,1,2121,140,94,6,80,3,107,5,192,11,17,2,NA,NA,NA,NA,0,0,0,0,2738,181,26,8,0,0,0,0,82,15,294,38,761,44,568,30,NA,NA,18,8,2,0,NA,NA,1916,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,1,0,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4807,NA,0,NA,NA,NA,NA,0,5223,0,NA,NA,0,NA,0,2261,100,83,112,203,19,NA,NA,0,0,2919,34,0,0,97,332,805,598,NA,26,2,NA,2080,3997,1009,1245,168,NA,9,NA,NA,40,NA,NA,0,3,NA,1,0,NA,NA,2,NA
1982,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5788,281,NA,NA,NA,NA,NA,NA,0,0,4046,141,951,42,1249,32,151,14,NA,NA,7,0,NA,NA,NA,NA,633,84,2420,155,68,7,97,5,53,2,92,11,20,0,NA,NA,NA,NA,0,0,0,0,2915,195,134,8,0,0,0,0,44,10,387,13,376,28,938,78,NA,NA,20,0,0,0,NA,NA,2109,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,0,NA,NA,4,0,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5834,NA,0,NA,NA,NA,NA,0,6069,0,NA,NA,0,NA,0,2575,75,102,55,103,20,NA,NA,0,0,3110,142,0,0,54,400,404,1016,NA,20,0,NA,2261,4187,993,1281,165,NA,7,NA,NA,717,NA,NA,0,5,NA,4,0,NA,NA,2,NA
1983,Arizona,0,0,6566,323,NA,NA,NA,NA,NA,NA,6566,323,NA,NA,NA,NA,NA,NA,0,0,5381,260,1271,62,1583,56,189,25,NA,NA,8,0,NA,NA,NA,NA,55,0,2709,171,87,6,141,11,38,0,113,12,20,2,NA,NA,NA,NA,0,0,0,0,3108,202,158,14,0,0,0,0,71,8,285,13,636,39,943,58,NA,NA,0,0,3,4,NA,NA,2107,136,NA,NA,NA,NA,NA,6021,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6889,NA,0,NA,NA,NA,NA,NA,6889,0,NA,NA,0,NA,0,2880,93,152,38,125,22,NA,NA,0,0,3310,172,0,0,79,298,675,1001,NA,0,7,NA,2243,5641,1333,1639,214,NA,8,NA,NA,55,NA,NA,0,10,NA,1,0,NA,NA,0,NA
1984,Arizona,0,0,7482,363,NA,NA,NA,NA,NA,NA,7482,363,NA,NA,NA,NA,NA,NA,NA,NA,5866,287,1257,61,1855,72,262,15,NA,NA,7,0,NA,NA,NA,NA,90,0,2801,164,90,6,146,11,39,0,117,12,21,2,NA,NA,NA,NA,0,0,0,0,3214,195,177,15,0,0,0,0,79,9,319,14,711,43,1055,65,NA,NA,0,0,3,4,NA,NA,2356,150,NA,NA,NA,NA,NA,6491,NA,NA,NA,NA,NA,NA,NA,0,0,11,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7845,NA,0,NA,NA,NA,NA,NA,7845,0,NA,NA,NA,NA,0,2965,96,157,39,129,23,NA,NA,0,0,3409,192,0,0,88,333,754,1120,NA,0,7,NA,2506,6153,1318,1927,277,NA,7,NA,NA,90,NA,NA,0,11,NA,1,0,NA,NA,0,NA
1985,Arizona,0,0,8134,397,NA,NA,NA,NA,NA,NA,8134,397,NA,NA,NA,NA,NA,NA,NA,NA,6499,314,1297,65,2081,83,298,17,NA,NA,8,0,NA,NA,NA,NA,32,1,3023,221,56,0,366,12,34,1,274,0,45,2,NA,NA,NA,NA,2,0,0,0,3885,240,237,8,0,0,0,0,41,1,651,15,750,74,1451,112,NA,NA,21,2,0,0,NA,NA,3281,217,NA,NA,6595,NA,NA,8452,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,9,0,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8531,NA,0,NA,NA,NA,NA,NA,8531,0,NA,NA,NA,NA,0,3244,56,378,35,274,47,NA,NA,2,0,4125,245,0,0,42,666,824,1563,NA,23,0,NA,3498,6813,1362,2164,315,NA,8,NA,NA,33,NA,NA,0,4,NA,9,0,NA,NA,1,NA
1986,Arizona,NA,0,8948,397,NA,NA,NA,NA,NA,NA,8948,486,NA,NA,NA,NA,NA,NA,NA,NA,7148,378,1452,95,2323,108,322,13,NA,NA,14,0,NA,NA,NA,NA,12,0,3463,250,29,6,345,42,18,2,341,19,11,1,NA,NA,NA,NA,0,0,0,0,4308,321,377,16,0,0,45,4,9,0,746,12,810,56,1404,142,NA,NA,70,5,0,0,NA,NA,3628,236,NA,NA,NA,NA,NA,9911,NA,NA,NA,NA,NA,NA,NA,0,0,16,0,NA,NA,7,0,0,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9345,NA,0,NA,NA,NA,NA,NA,9434,0,NA,NA,NA,NA,0,3713,35,387,20,360,12,NA,NA,0,0,4629,393,0,49,9,758,866,1546,NA,75,0,NA,3864,7526,1547,2431,335,NA,14,NA,NA,12,NA,NA,0,16,NA,7,0,NA,NA,3,NA
1987,Arizona,0,0,10339,609,NA,NA,NA,NA,NA,NA,10339,609,NA,NA,NA,NA,NA,NA,0,0,8260,472,1675,112,2808,141,379,25,NA,NA,16,0,NA,NA,NA,NA,9,0,3987,311,58,8,421,36,11,2,511,21,35,2,NA,NA,NA,NA,0,0,4,0,5152,382,595,29,0,0,43,5,8,1,766,29,764,69,1299,130,NA,NA,34,1,2,0,NA,NA,3748,266,NA,NA,NA,NA,NA,10958,NA,NA,NA,NA,NA,NA,NA,0,0,19,0,NA,NA,4,0,2,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10948,NA,0,NA,NA,NA,NA,NA,10948,0,NA,NA,0,NA,0,4298,66,457,13,532,37,NA,NA,0,4,5534,624,0,48,9,795,833,1429,NA,35,2,NA,4014,8732,1787,2949,404,NA,16,NA,NA,9,NA,NA,0,19,NA,4,2,NA,NA,2,NA
