year,state,total_admissions,aggravated_or_simple_assault_total_total_admissions,burglary_total_total_admissions,drugs_total_total_admissions,fraud_total_total_admissions,motor_vehicle_theft_total_total_admissions,murder_total_total_admissions,negligent_manslaughter_total_total_admissions,other_property_offenses_total_total_admissions,other_unknown_total_total_admissions,other_violent_offenses_total_total_admissions,public_order_total_total_admissions,rape_or_sexual_assault_total_total_admissions,robbery_total_total_admissions,theft_total_total_admissions,aggravated_or_simple_assault_total_female_admissions,aggravated_or_simple_assault_total_male_admissions,burglary_total_female_admissions,burglary_total_male_admissions,drugs_total_female_admissions,drugs_total_male_admissions,fraud_total_female_admissions,fraud_total_male_admissions,motor_vehicle_theft_total_female_admissions,motor_vehicle_theft_total_male_admissions,murder_total_female_admissions,murder_total_male_admissions,negligent_manslaughter_total_female_admissions,negligent_manslaughter_total_male_admissions,other_property_offenses_total_female_admissions,other_property_offenses_total_male_admissions,other_unknown_total_female_admissions,other_unknown_total_male_admissions,other_violent_offenses_total_female_admissions,other_violent_offenses_total_male_admissions,public_order_total_female_admissions,public_order_total_male_admissions,rape_or_sexual_assault_total_female_admissions,rape_or_sexual_assault_total_male_admissions,robbery_total_female_admissions,robbery_total_male_admissions,theft_total_female_admissions,theft_total_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
1991,Kentucky,5126,259,908,1057,414,NA,136,85,348,7,142,671,245,374,480,13,246,32,876,141,916,94,320,NA,NA,10,126,12,73,21,327,NA,7,8,134,48,623,4,241,13,361,66,414,NA,NA,259,NA,NA,NA,908,NA,NA,NA,1057,NA,NA,NA,414,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,85,NA,NA,NA,348,NA,NA,NA,7,NA,NA,NA,142,NA,NA,NA,671,NA,NA,NA,245,NA,NA,NA,374,NA,NA,NA,480,NA,NA,NA,NA,NA,13,246,NA,NA,NA,NA,NA,NA,32,876,NA,NA,NA,NA,NA,NA,141,916,NA,NA,NA,NA,NA,NA,94,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,126,NA,NA,NA,NA,NA,NA,12,73,NA,NA,NA,NA,NA,NA,21,327,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,8,134,NA,NA,NA,NA,NA,NA,48,623,NA,NA,NA,NA,NA,NA,4,241,NA,NA,NA,NA,NA,NA,13,361,NA,NA,NA,NA,NA,NA,66,414,NA,NA
1992,Kentucky,6027,251,1010,1201,454,2,130,113,382,8,183,1022,265,458,548,19,232,26,984,166,1035,112,342,NA,2,20,110,8,105,20,362,NA,8,9,174,64,958,4,261,17,441,88,460,NA,1,250,NA,NA,NA,1010,NA,NA,3,1198,NA,NA,NA,454,NA,NA,NA,2,NA,NA,NA,130,NA,NA,NA,113,NA,NA,1,381,NA,NA,NA,8,NA,NA,1,182,NA,NA,NA,1022,NA,NA,3,262,NA,NA,2,456,NA,NA,NA,548,NA,NA,NA,NA,1,19,231,NA,NA,NA,NA,NA,NA,26,984,NA,NA,NA,NA,NA,3,166,1032,NA,NA,NA,NA,NA,NA,112,342,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,20,110,NA,NA,NA,NA,NA,NA,8,105,NA,NA,NA,NA,NA,1,20,361,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1,9,173,NA,NA,NA,NA,NA,NA,64,958,NA,NA,NA,NA,NA,3,4,258,NA,NA,NA,NA,NA,2,17,439,NA,NA,NA,NA,NA,NA,88,460,NA,NA
1993,Kentucky,6016,236,915,1245,436,2,140,104,367,6,197,1103,350,453,462,16,220,24,891,158,1087,122,314,NA,2,12,128,13,91,29,338,NA,6,16,181,61,1042,4,346,28,425,74,388,NA,1,235,NA,NA,NA,915,NA,NA,4,1241,NA,NA,4,432,NA,NA,NA,2,NA,NA,1,139,NA,NA,3,101,NA,NA,NA,367,NA,NA,1,5,NA,NA,2,195,NA,NA,4,1099,NA,NA,NA,350,NA,NA,NA,453,NA,NA,1,461,NA,NA,NA,NA,1,16,219,NA,NA,NA,NA,NA,NA,24,891,NA,NA,NA,NA,NA,4,158,1083,NA,NA,NA,NA,NA,4,122,310,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,12,127,NA,NA,NA,NA,NA,3,13,88,NA,NA,NA,NA,NA,NA,29,338,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,2,16,179,NA,NA,NA,NA,NA,4,61,1038,NA,NA,NA,NA,NA,NA,4,346,NA,NA,NA,NA,NA,NA,28,425,NA,NA,NA,NA,NA,1,74,387,NA,NA
1994,Kentucky,6686,299,996,1555,447,1,148,115,374,5,243,1228,363,484,428,29,270,20,976,226,1329,135,312,NA,1,14,134,18,97,25,349,NA,5,16,227,80,1148,5,358,19,465,61,367,NA,2,297,NA,NA,3,993,NA,NA,8,1547,NA,NA,2,445,NA,NA,NA,1,NA,NA,NA,148,NA,NA,NA,115,NA,NA,4,370,NA,NA,NA,5,NA,NA,1,242,NA,NA,4,1224,NA,NA,1,362,NA,NA,NA,484,NA,NA,1,427,NA,NA,NA,NA,2,29,268,NA,NA,NA,NA,NA,3,20,973,NA,NA,NA,NA,NA,8,226,1321,NA,NA,NA,NA,NA,2,135,310,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,14,134,NA,NA,NA,NA,NA,NA,18,97,NA,NA,NA,NA,NA,4,25,345,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,16,226,NA,NA,NA,NA,NA,4,80,1144,NA,NA,NA,NA,NA,1,5,357,NA,NA,NA,NA,NA,NA,19,465,NA,NA,NA,NA,NA,1,61,366,NA,NA
1995,Kentucky,7330,333,1057,1888,510,1,163,106,383,4,253,1328,356,516,432,22,311,34,1023,281,1607,149,361,NA,1,8,155,13,93,21,362,NA,4,24,229,78,1250,6,350,30,486,74,358,NA,5,328,NA,NA,7,1050,NA,NA,5,1883,NA,NA,5,505,NA,NA,NA,1,NA,NA,1,162,NA,NA,3,103,NA,NA,3,380,NA,NA,NA,4,NA,NA,NA,253,NA,NA,2,1326,NA,NA,3,353,NA,NA,NA,516,NA,NA,2,430,NA,NA,NA,NA,5,22,306,NA,NA,NA,NA,NA,7,34,1016,NA,NA,NA,NA,1,4,280,1603,NA,NA,NA,NA,NA,5,149,356,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,8,154,NA,NA,NA,NA,NA,3,13,90,NA,NA,NA,NA,NA,3,21,359,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,24,229,NA,NA,NA,NA,NA,2,78,1248,NA,NA,NA,NA,NA,3,6,347,NA,NA,NA,NA,NA,NA,30,486,NA,NA,NA,NA,NA,2,74,356,NA,NA
1996,Kentucky,8154,392,1120,2108,537,2,228,83,449,11,286,1463,396,607,472,24,368,46,1074,305,1803,142,395,NA,2,17,211,8,75,37,412,2,9,20,266,94,1369,3,393,21,586,74,398,NA,8,384,NA,NA,7,1113,NA,NA,13,2095,NA,NA,13,524,NA,NA,1,1,NA,NA,1,227,NA,NA,NA,83,NA,NA,2,447,NA,NA,NA,11,NA,NA,2,284,NA,NA,3,1460,NA,NA,4,392,NA,NA,1,606,NA,NA,1,471,NA,NA,NA,NA,8,24,360,NA,NA,NA,NA,1,6,45,1068,NA,NA,NA,NA,1,12,304,1791,NA,NA,NA,NA,NA,13,142,382,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,17,210,NA,NA,NA,NA,NA,NA,8,75,NA,NA,NA,NA,NA,2,37,410,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,2,20,264,NA,NA,NA,NA,1,2,93,1367,NA,NA,NA,NA,NA,4,3,389,NA,NA,NA,NA,NA,1,21,585,NA,NA,NA,NA,NA,1,74,397,NA,NA
1997,Kentucky,8333,381,1075,2287,576,1,134,97,466,1,308,1617,327,539,524,39,342,47,1028,362,1925,191,385,NA,1,11,123,14,83,30,436,NA,1,35,273,114,1503,3,324,26,513,77,447,NA,6,375,NA,NA,7,1068,NA,NA,4,2283,NA,NA,6,570,NA,NA,NA,1,NA,NA,NA,134,NA,NA,NA,97,NA,NA,3,463,NA,NA,NA,1,NA,NA,1,307,NA,NA,9,1608,NA,NA,1,326,NA,NA,2,537,NA,NA,3,521,NA,NA,NA,NA,6,39,336,NA,NA,NA,NA,NA,7,47,1021,NA,NA,NA,NA,NA,4,362,1921,NA,NA,NA,NA,NA,6,191,379,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,11,123,NA,NA,NA,NA,NA,NA,14,83,NA,NA,NA,NA,NA,3,30,433,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,35,272,NA,NA,NA,NA,NA,9,114,1494,NA,NA,NA,NA,NA,1,3,323,NA,NA,NA,NA,1,1,25,512,NA,NA,NA,NA,NA,3,77,444,NA,NA
1998,Kentucky,7938,379,1059,2159,482,1,154,100,446,8,273,1500,303,555,519,29,350,45,1014,324,1835,161,321,NA,1,15,139,10,90,30,416,2,6,21,252,104,1396,2,301,38,517,74,445,NA,8,371,NA,NA,6,1053,NA,NA,7,2152,NA,NA,5,477,NA,NA,NA,1,NA,NA,2,152,NA,NA,2,98,NA,NA,2,444,NA,NA,NA,8,NA,NA,7,266,NA,NA,5,1495,NA,NA,1,302,NA,NA,NA,555,NA,NA,3,516,NA,NA,NA,1,7,28,343,NA,NA,NA,NA,1,5,44,1009,NA,NA,NA,NA,NA,7,324,1828,NA,NA,NA,NA,1,4,160,317,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,15,137,NA,NA,NA,NA,NA,2,10,88,NA,NA,NA,NA,1,1,29,415,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,7,21,245,NA,NA,NA,NA,NA,5,104,1391,NA,NA,NA,NA,NA,1,2,300,NA,NA,NA,NA,NA,NA,38,517,NA,NA,NA,NA,NA,3,74,442,NA,NA
1999,Kentucky,8061,405,985,2273,508,2,134,123,416,2,289,1563,275,591,495,33,372,34,951,371,1902,174,334,NA,2,16,118,13,110,40,376,NA,2,29,260,107,1456,6,269,36,555,82,413,NA,6,399,NA,NA,5,980,NA,NA,13,2260,NA,NA,4,504,NA,NA,NA,2,NA,NA,2,132,NA,NA,5,118,NA,NA,4,412,NA,NA,1,1,NA,NA,6,283,NA,NA,10,1553,NA,NA,3,272,NA,NA,5,586,NA,NA,1,494,NA,NA,NA,NA,6,33,366,NA,NA,NA,NA,NA,5,34,946,NA,NA,NA,NA,1,12,370,1890,NA,NA,NA,NA,1,3,173,331,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,16,116,NA,NA,NA,NA,NA,5,13,105,NA,NA,NA,NA,NA,4,40,372,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,6,29,254,NA,NA,NA,NA,NA,10,107,1446,NA,NA,NA,NA,NA,3,6,266,NA,NA,NA,NA,NA,5,36,550,NA,NA,NA,NA,NA,1,82,412,NA,NA
2e3,Kentucky,8333,410,995,2550,478,1,100,107,439,61,275,1632,294,532,459,34,376,56,939,410,2140,155,323,NA,1,10,90,18,89,39,400,11,50,33,242,128,1504,3,291,24,508,82,377,3,16,387,4,3,5,981,6,4,19,2525,2,NA,7,471,NA,NA,NA,1,NA,9,3,70,18,1,2,99,5,NA,2,432,5,3,2,55,1,2,4,268,1,3,10,1618,1,8,6,247,33,2,3,523,4,NA,2,457,NA,1,2,NA,16,33,354,NA,4,NA,3,1,4,55,926,NA,6,NA,4,2,17,408,2117,NA,2,NA,NA,NA,7,155,316,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9,NA,3,6,64,4,14,NA,1,NA,2,16,83,2,3,NA,NA,NA,2,37,395,2,3,NA,3,NA,2,11,44,NA,1,NA,2,NA,4,33,235,NA,1,NA,3,NA,10,128,1490,NA,1,NA,8,NA,6,3,244,NA,33,NA,2,NA,3,24,499,NA,4,NA,NA,NA,2,82,375,NA,NA
